-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Early_Replicate_2_HGF2_counts	tpm
RCHGF001308	1092	864.227	234	5.48406
RCHGF001309	834	606.256	131	4.37653
RCHGF001310	873	645.249	176	5.52459
RCHGF001311	1278	1050.23	291	5.61208
RCHGF001312	1332	1104.23	229	4.20041
RCHGF001313	1008	780.227	2244	58.2527
RCHGF001314	966	738.227	1714	47.0257
RCHGF001315	1122	894.227	1341	30.3735
RCHGF001316	2082	1854.23	7370	80.5042
RCHGF001317	669	441.477	3909	179.338
RCHGF001318	264	72.0519	670	188.34
RCHGF001319	180	30.1565	82	55.0741
RCHGF001320	633	405.658	3874	193.425
RCHGF001321	810	582.256	15069	524.185
RCHGF001322	1074	846.227	1179	28.219
RCHGF001323	114	11.3688	14	24.9417
RCHGF001324	141	17.4158	25	29.0744
RCHGF001325	621	393.716	5814	299.093
RCHGF001326	489	263.666	3326	255.495
RCHGF001327	870	642.249	17158	541.1
RCHGF001328	1368	1140.23	40656	722.183
RCHGF001329	183	31.337	128	82.7306
RCHGF001330	1365	1137.23	2034	36.2258
RCHGF001331	498	272.418	801	59.554
RCHGF001332	477	252.055	488	39.2137
RCHGF001333	915	687.227	721	21.2495
RCHGF001334	948	720.227	1552	43.6452
RCHGF001335	948	720.227	2702	75.9854
RCHGF001336	117	11.9112	22	37.4094
RCHGF001337	348	134.094	1386	209.347
RCHGF001338	132	15.1697	35	46.7309
RCHGF001339	1041	813.227	723	18.007
RCHGF001340	2514	2286.23	2223	19.694
RCHGF001341	957	729.227	1579	43.8565
RCHGF001342	636	408.635	4936	244.655
RCHGF001343	2625	2397.23	5797	48.9788
RCHGF001344	261	70.0859	449	129.757
RCHGF001345	2817	2589.23	16253	127.139
RCHGF001346	1767	1539.23	8872	116.744
RCHGF001347	969	741.227	469	12.8155
RCHGF001348	1443	1215.23	7062	117.702
RCHGF001349	198	37.3265	283680	153931
RCHGF001350	480	254.956	3629	288.294
RCHGF001351	111	11.0914	30	54.7833
RCHGF001352	642	414.594	426	20.8114
RCHGF001353	612	384.755	214	11.2653
RCHGF001354	1323	1095.23	614	11.3548
RCHGF001355	840	612.256	181	5.9877
RCHGF001356	378	159.976	63	7.97626
RCHGF001357	639	411.608	78	3.83818
RCHGF001358	828	600.256	150	5.06138
RCHGF001359	807	579.256	142	4.96515
RCHGF001360	483	257.85	74	5.81272
RCHGF001361	1125	897.227	217	4.8986
RCHGF001362	420	198.109	90	9.20138
RCHGF001363	759	531.329	917	34.9558
RCHGF001364	816	588.256	798	27.4758
RCHGF001365	147	19.1835	13	13.7256
RCHGF001366	1332	1104.23	519	9.5197
RCHGF001367	792	564.256	843	30.2598
RCHGF001368	219	46.7241	45	19.5068
RCHGF001369	369	152.058	234	31.1688
RCHGF001370	453	229.097	182	16.0903
RCHGF001371	165	24.8453	22	17.9346
RCHGF001372	1089	861.227	979	23.0239
RCHGF001373	168	25.7962	19	14.9181
RCHGF001374	2169	1941.23	1417	14.7845
RCHGF001375	864	636.249	404	12.8608
RCHGF001376	879	651.241	656	20.4021
RCHGF001377	1332	1104.23	3229	59.2276
RCHGF001378	399	178.892	2822	319.508
RCHGF001379	1455	1227.23	6895	113.795
RCHGF001380	1398	1170.23	21139	365.871
RCHGF001381	657	429.505	18815	887.258
RCHGF001382	1332	1104.23	4640	85.1087
RCHGF001383	1380	1152.23	5536	97.3133
RCHGF001384	1398	1170.23	3008	52.0621
RCHGF001385	114	11.3688	17	30.2863
RCHGF001386	129	14.4401	71	99.5868
RCHGF001387	339	126.613	569	91.0223
RCHGF001388	342	129.06	131	20.5587
RCHGF001389	336	124.149	592	96.581
RCHGF001390	768	540.317	2052	76.9206
RCHGF001391	159	22.8496	231	204.761
RCHGF001392	2211	1983.23	1960	20.0169
RCHGF001393	1164	936.227	1278	27.648
RCHGF001394	1083	855.227	4715	111.664
RCHGF001395	762	534.317	1197	45.3742
RCHGF001396	261	70.0859	86	24.8532
RCHGF001397	330	119.344	55	9.33421
RCHGF001398	687	459.422	699	30.8162
RCHGF001399	1053	825.227	1607	39.4418
RCHGF001400	1251	1023.23	360	7.12598
RCHGF001401	1071	843.227	4341.22	104.275
RCHGF001402	828	600.256	999	33.7088
RCHGF001403	612	384.755	514	27.0578
RCHGF001404	1806	1578.23	5174	66.4005
RCHGF001405	429	206.486	100	9.80896
RCHGF001406	822	594.256	1170	39.8774
RCHGF001407	528	301.639	1141	76.6148
RCHGF001408	789	561.268	455	16.4193
RCHGF001409	120	12.42	69	112.523
RCHGF001410	438	214.959	506	47.6771
RCHGF001411	648	420.548	258	12.4256
RCHGF001412	1152	924.227	422	9.248
RCHGF001413	486	260.757	145	11.2628
RCHGF001414	870	642.249	215	6.78031
RCHGF001415	1143	915.227	184	4.07196
RCHGF001416	888	660.227	265	8.12955
RCHGF001417	423	200.88	140	14.1158
RCHGF001418	474	249.198	57	4.63281
RCHGF001419	492	266.574	97	7.37
RCHGF001420	585	357.916	83	4.6969
RCHGF001421	243	59.2075	16	5.4734
RCHGF001422	765	537.317	286	10.7808
RCHGF001423	2247	2019.23	15740	157.882
RCHGF001424	1458	1230.23	9012	148.371
RCHGF001426	117	11.9112	94	159.84
RCHGF001427	417	195.377	115	11.9217
RCHGF001428	222	48.1768	982	412.846
RCHGF001430	1764	1536.23	2895	38.1687
RCHGF001431	576	348.979	482	27.9745
RCHGF001432	663	435.477	1927	89.6254
RCHGF001433	867	639.249	3180	100.756
RCHGF001434	1731	1503.23	5363	72.2599
RCHGF001435	747	519.347	1286	50.1531
RCHGF001436	1053	825.227	3436	84.3323
RCHGF001437	123	13.1407	382.948	590.25
RCHGF001438	132	15.1697	2054.05	2742.51
RCHGF001439	150	20.0366	652	659.08
RCHGF001440	1329	1101.23	1990	36.6008
RCHGF001441	1395	1167.23	1943	33.7157
RCHGF001442	876	648.249	153	4.7804
RCHGF001443	456	231.971	112	9.77911
RCHGF001444	945	717.227	162	4.5748
RCHGF001445	753	525.347	201	7.74933
RCHGF001447	939	711.227	410	11.6759
RCHGF001448	666	438.477	249	11.5018
RCHGF001449	645	417.576	222	10.7679
RCHGF001450	927	699.227	220	6.37263
RCHGF001451	429	206.486	68	6.67009
RCHGF001452	504	278.231	72	5.24133
RCHGF001453	858	630.256	186	5.97737
RCHGF001454	819	591.256	254	8.70107
RCHGF001455	891	663.227	263	8.0317
RCHGF001456	843	615.256	1867	61.4615
RCHGF001457	1188	960.227	2017	42.5448
RCHGF001458	1872	1644.23	2760	33.9986
RCHGF001459	351	136.581	954	141.472
RCHGF001460	738	510.352	450	17.859
RCHGF001461	858	630.256	1837	59.0346
RCHGF001462	1071	843.227	2384	57.2632
RCHGF001463	153	20.9287	77	74.5182
RCHGF001464	2274	2046.23	1037	10.2645
RCHGF001465	537	310.499	265	17.2862
RCHGF001466	1611	1383.23	987	14.4523
RCHGF001467	1359	1131.23	792	14.1804
RCHGF001468	1533	1305.23	4113	63.8244
RCHGF001469	486	260.757	2298	178.496
RCHGF001470	714	486.375	183	7.62069
RCHGF001471	660	432.496	194	9.08519
RCHGF001472	615	387.742	111.239	5.81071
RCHGF001473	852	624.256	626	20.3107
RCHGF001474	675	447.437	417	18.8764
RCHGF001475	699	471.401	187	8.03461
RCHGF001476	990	762.227	1121	29.7876
RCHGF001477	1005	777.227	1887	49.1743
RCHGF001478	666	438.477	463	21.3869
RCHGF001479	630	402.676	333	16.7495
RCHGF001480	510	284.111	1536	109.501
RCHGF001481	1431	1203.23	3143	52.9067
RCHGF001482	1392	1164.23	2445	42.5359
RCHGF001483	987	759.227	3635	96.9721
RCHGF001484	1878	1650.23	3291	40.3923
RCHGF001485	2364	2136.23	3714	35.2135
RCHGF001486	738	510.352	257	10.1995
RCHGF001487	1878	1650.23	560	6.87319
RCHGF001488	843	615.256	211	6.9461
RCHGF001489	666	438.477	143	6.60547
RCHGF001490	1029	801.227	521	13.1703
RCHGF001491	678	450.437	417	18.7506
RCHGF001492	888	660.227	766	23.499
RCHGF001493	1506	1278.23	2149	34.052
RCHGF001495	1692	1464.23	5926	81.9723
RCHGF001496	1014	786.227	1041	26.8174
RCHGF001497	888	660.227	848	26.0146
RCHGF001498	453	229.097	102	9.01766
RCHGF001499	606	378.78	266	14.2236
RCHGF001501	897	669.227	492.043	14.8917
RCHGF001502	1086	858.227	314	7.4104
RCHGF001503	816	588.256	335	11.5343
RCHGF001504	843	615.256	244	8.03246
RCHGF001505	771	543.311	190	7.08303
RCHGF001506	492	266.574	123	9.34546
RCHGF001507	417	195.377	225	23.3251
RCHGF001508	1953	1725.23	1047	12.2918
RCHGF001509	1371	1143.23	1052	18.6379
RCHGF001510	171	26.8268	17	12.835
RCHGF001511	777	549.299	327	12.0574
RCHGF001512	126	13.7551	57	83.9317
RCHGF001513	417	195.377	19	1.96968
RCHGF001514	912	684.227	183	5.41708
RCHGF001515	984	756.227	382	10.2312
RCHGF001516	132	15.1697	29	38.7199
RCHGF001517	894	666.227	314	9.546
RCHGF001518	1371	1143.23	722	12.7914
RCHGF001519	114	11.3688	10	17.8155
RCHGF001520	801	573.256	952	33.6359
RCHGF001521	2607	2379.23	1575	13.4078
RCHGF001522	450	226.238	151	13.5184
RCHGF001523	1470	1242.23	742	12.0981
RCHGF001524	2022	1794.23	33296	375.862
RCHGF001525	537	310.499	1385	90.3448
RCHGF001526	1218	990.227	2569	52.5465
RCHGF001527	771	543.311	886	33.0293
RCHGF001528	288	88.0134	443	101.946
RCHGF001529	369	152.058	455	60.606
RCHGF001530	180	30.1565	715.401	480.488
RCHGF001531	387	167.995	1075	129.606
RCHGF001532	1866	1638.23	498	6.157
RCHGF001533	135	15.7958	2	2.5645
RCHGF001534	567	340.052	94	5.59883
RCHGF001535	183	31.337	14	9.04866
RCHGF001536	1098	870.227	3814	88.7692
RCHGF001537	984	756.227	2267	60.7174
RCHGF001538	621	393.716	280	14.4042
RCHGF001539	870	642.249	175	5.51885
RCHGF001540	1578	1350.23	1899	28.4861
RCHGF001541	1671	1443.23	2034	28.545
RCHGF001542	201	38.5091	22	11.5711
RCHGF001543	153	20.9287	225	217.748
RCHGF001544	972	744.227	1501	40.8498
RCHGF001545	1488	1260.23	9117	146.527
RCHGF001546	468	243.421	125	10.4008
RCHGF001547	372	154.724	61	7.98521
RCHGF001548	954	726.227	224	6.24726
RCHGF001549	456	231.971	54	4.71493
RCHGF001550	1581	1353.23	362	5.41816
RCHGF001551	870	642.249	3473	109.526
RCHGF001552	846	618.256	633	20.7372
RCHGF001553	756	528.329	436	16.7146
RCHGF001554	798	570.256	425	15.095
RCHGF001555	420	198.109	221	22.5945
RCHGF001556	1224	996.227	630	12.8084
RCHGF001557	798	570.256	253	8.98597
RCHGF001558	777	549.299	217	8.00138
RCHGF001559	477	252.055	97	7.79453
RCHGF001560	2727	2499.23	862	6.98579
RCHGF001561	735	507.352	525	20.9587
RCHGF001562	1203	975.227	3730	77.4671
RCHGF001563	1341	1113.23	5549	100.959
RCHGF001564	282	83.9038	1473	355.578
RCHGF001565	435	212.118	222	21.1978
RCHGF001566	645	417.576	489	23.7185
RCHGF001567	1056	828.227	1766	43.1872
RCHGF001568	1515	1287.23	3555	55.9369
RCHGF001569	1368	1140.23	349	6.19938
RCHGF001570	660	432.496	336	15.7352
RCHGF001571	837	609.256	219	7.28046
RCHGF001572	771	543.311	134	4.9954
RCHGF001573	471	246.309	108	8.88091
RCHGF001574	414	192.599	33	3.47035
RCHGF001575	843	615.256	138	4.54295
RCHGF001576	648	420.548	112	5.39407
RCHGF001577	1029	801.227	283	7.15394
RCHGF001578	729	501.364	1480	59.7892
RCHGF001579	699	471.401	1561	67.0697
RCHGF001580	540	313.44	494	31.9217
RCHGF001581	1719	1491.23	2187	29.7043
RCHGF001582	867	639.249	5205	164.917
RCHGF001583	1677	1449.23	6462	90.3118
RCHGF001584	885	657.227	2548	78.5232
RCHGF001585	885	657.227	155	4.77673
RCHGF001586	1041	813.227	193	4.80684
RCHGF001587	1158	930.227	219	4.76836
RCHGF001588	834	606.256	125	4.17608
RCHGF001589	753	525.347	147	5.66742
RCHGF001590	480	254.956	78	6.19646
RCHGF001591	399	178.892	111	12.5675
RCHGF001592	2433	2205.23	2503	22.9891
RCHGF001593	1317	1089.23	2191	40.7416
RCHGF001594	1668	1440.23	695	9.7739
RCHGF001595	1230	1002.23	394	7.9624
RCHGF001597	708	480.385	167	7.04111
RCHGF001598	711	483.385	146	6.11749
RCHGF001599	741	513.352	127	5.01074
RCHGF001600	693	465.417	237	10.3138
RCHGF001601	414	192.599	136	14.3021
RCHGF001602	207	41.0021	176	86.9401
RCHGF001603	414	192.599	4128	434.11
RCHGF001604	183	31.337	133	85.9622
RCHGF001605	1104	876.227	18606	430.081
RCHGF001606	135	15.7958	33	42.3142
RCHGF001607	111	11.0914	6	10.9567
RCHGF001608	117	11.9112	80	136.034
RCHGF001609	336	124.149	2002	326.613
RCHGF001610	612	384.755	1335	70.2767
RCHGF001611	333	121.746	620	103.146
RCHGF001612	621	393.716	462	23.7669
RCHGF001613	1227	999.227	1390	28.1751
RCHGF001614	1167	939.227	766	16.5186
RCHGF001615	387	167.995	260	31.3467
RCHGF001616	819	591.256	439	15.0385
RCHGF001617	990	762.227	2140	56.8648
RCHGF001618	363	146.834	580	80.0046
RCHGF001619	1122	894.227	891	20.1811
RCHGF001620	774	546.311	695	25.7667
RCHGF001621	1104	876.227	271	6.26422
RCHGF001622	1272	1044.23	274	5.31459
RCHGF001623	297	94.3535	16	3.4346
RCHGF001624	483	257.85	87	6.83387
RCHGF001625	2868	2640.23	1222	9.37441
RCHGF001626	555	328.226	6343	391.413
RCHGF001627	1260	1032.23	39803	781.007
RCHGF001628	696	468.401	2081	89.9846
RCHGF001629	1599	1371.23	3018	44.5784
RCHGF001630	546	319.352	821	52.07
RCHGF001631	555	328.226	585	36.0991
RCHGF001632	1290	1062.23	1338	25.5125
RCHGF001633	450	226.238	146	13.0708
RCHGF001634	1347	1119.23	519	9.39211
RCHGF001635	462	237.688	742	63.2281
RCHGF001636	876	648.249	438	13.6851
RCHGF001637	2073	1845.23	1303	14.3024
RCHGF001638	648	420.548	115	5.53855
RCHGF001639	480	254.956	90	7.14976
RCHGF001640	888	660.227	269.278	8.2608
RCHGF001641	612	384.755	103	5.4221
RCHGF001642	759	531.329	116	4.4219
RCHGF001643	1287	1059.23	280	5.35406
RCHGF001644	273	77.9466	21	5.45678
RCHGF001645	441	217.722	114	10.6051
RCHGF001646	294	92.2145	1461	320.896
RCHGF001647	552	325.262	3347	208.418
RCHGF001648	1311	1083.23	6170	115.367
RCHGF001649	1482	1254.23	1467	23.6902
RCHGF001650	663	435.477	481	22.3715
RCHGF001651	750	522.347	198	7.67751
RCHGF001652	468	243.421	47	3.91069
RCHGF001653	744	516.352	274	10.7478
RCHGF001654	762	534.317	185	7.01272
RCHGF001655	2739	2511.23	1124	9.06556
RCHGF001656	468	243.421	201	16.7244
RCHGF001657	747	519.347	283	11.0368
RCHGF001658	819	591.256	146	5.0014
RCHGF001659	1131	903.227	472	10.5842
RCHGF001660	387	167.995	42	5.06369
RCHGF001661	564	337.1	1323	79.4904
RCHGF001662	714	486.375	1636	68.1281
RCHGF001663	870	642.249	957	30.1803
RCHGF001664	1230	1002.23	3755	75.8854
RCHGF001665	174	27.946	2007	1454.59
RCHGF001666	1251	1023.23	554	10.9661
RCHGF001667	1398	1170.23	384	6.64623
RCHGF001668	180	30.1565	72	48.3577
RCHGF001669	363	146.834	68	9.37984
RCHGF001670	426	203.683	87	8.65122
RCHGF001671	2028	1800.23	2500	28.1272
RCHGF001672	1422	1194.23	643	10.9053
RCHGF001673	345	131.582	54	8.31209
RCHGF001674	1239	1011.23	313	6.26917
RCHGF001675	318	109.955	89	16.3942
RCHGF001676	1884	1656.23	2119	25.9134
RCHGF001677	756	528.329	402	15.4112
RCHGF001678	126	13.7551	6	8.83491
RCHGF001679	165	24.8453	12	9.78253
RCHGF001680	888	660.227	155	4.75502
RCHGF001681	864	636.249	290	9.23178
RCHGF001682	729	501.364	1162	46.9426
RCHGF001683	537	310.499	44019	2871.4
RCHGF001684	405	184.412	8902	977.713
RCHGF001685	486	260.757	751	58.3335
RCHGF001686	804	576.256	1845	64.8478
RCHGF001687	849	621.256	830	27.0596
RCHGF001689	561	334.145	207	12.5473
RCHGF001690	1263	1035.23	4404	86.164
RCHGF001691	426	203.683	1127	112.068
RCHGF001692	1083	855.227	850	20.1304
RCHGF001693	750	522.347	174	6.7469
RCHGF001694	714	486.375	253	10.5357
RCHGF001695	735	507.352	1213	48.4245
RCHGF001696	843	615.256	388	12.7729
RCHGF001697	168	25.7962	14	10.9923
RCHGF001698	780	552.299	499	18.2995
RCHGF001699	1197	969.227	431	9.0067
RCHGF001700	1104	876.227	4079	94.2869
RCHGF001701	468	243.421	20605	1714.46
RCHGF001702	774	546.311	23348	865.613
RCHGF001703	864	636.249	317	10.0913
RCHGF001704	852	624.256	120	3.89343
RCHGF001705	1086	858.227	310	7.316
RCHGF001706	309	103.16	89	17.474
RCHGF001707	453	229.097	108	9.54812
RCHGF001708	1962	1734.23	377	4.40301
RCHGF001709	888	660.227	216	6.62635
RCHGF001710	1470	1242.23	637	10.3861
RCHGF001711	228	51.1215	28	11.0935
RCHGF001712	1173	945.227	479	10.2639
RCHGF001713	447	223.395	198	17.9517
RCHGF001714	1581	1353.23	27701	414.609
RCHGF001715	990	762.227	451	11.9841
RCHGF001716	906	678.227	1302	38.8821
RCHGF001717	615	387.742	754	39.3861
RCHGF001718	564	337.1	676	40.6164
RCHGF001719	684	456.427	5044	223.83
RCHGF001720	1044	816.227	31100	771.727
RCHGF001721	420	198.109	54	5.52083
RCHGF001722	435	212.118	49	4.67879
RCHGF001723	324	114.554	35	6.18829
RCHGF001724	924	696.227	216	6.28372
RCHGF001725	1545	1317.23	3495	53.7404
RCHGF001726	726	498.364	746	30.3184
RCHGF001727	288	88.0134	130.369	30.0012
RCHGF001728	468	243.421	269	22.3824
RCHGF001729	789	561.268	399	14.3985
RCHGF001730	585	357.916	352	19.9194
RCHGF001731	609	381.759	120	6.36658
RCHGF001732	729	501.364	113	4.56499
RCHGF001733	783	555.299	183	6.6748
RCHGF001734	471	246.309	67	5.50945
RCHGF001735	444	220.525	41	3.76566
RCHGF001736	1656	1428.23	247	3.50279
RCHGF001737	1002	774.227	124	3.2439
RCHGF001738	849	621.256	122	3.97744
RCHGF001739	744	516.352	803	31.498
RCHGF001741	891	663.227	600.722	18.3453
RCHGF001743	450	226.238	7795	697.854
RCHGF001745	843	615.256	779	25.6446
RCHGF001746	1512	1284.23	1151	18.153
RCHGF001747	606	378.78	1717	91.8115
RCHGF001748	723	495.364	1153	47.1432
RCHGF001749	477	252.055	600	48.2136
RCHGF001750	612	384.755	2534	133.394
RCHGF001752	390	170.676	47980	5693.81
RCHGF001754	1671	1443.23	448	6.2872
RCHGF001755	1482	1254.23	3806	61.462
RCHGF001756	1260	1032.23	3547	69.5985
RCHGF001757	702	474.401	565	24.1222
RCHGF001758	717	489.375	2738	113.32
RCHGF001759	678	450.437	1437	64.6155
RCHGF001761	1254	1026.23	2242	44.2493
RCHGF001762	336	124.149	100	16.3144
RCHGF001763	291	90.0816	326	73.2986
RCHGF001764	261	70.0859	1252	361.816
RCHGF001765	135	15.7958	0	0
RCHGF001766	348	134.094	30	4.53133
RCHGF001767	300	96.5016	15	3.14826
RCHGF001768	462	237.688	178	15.1679
RCHGF001769	1035	807.227	817	20.4994
RCHGF001770	333	121.746	102	16.9692
RCHGF001771	1314	1086.23	588	10.964
RCHGF001772	1563	1335.23	833	12.6358
RCHGF001773	510	284.111	179	12.7608
RCHGF001774	135	15.7958	2	2.5645
RCHGF001775	1833	1605.23	1358	17.1347
RCHGF001776	1812	1584.23	1281	16.3774
RCHGF001777	255	66.3398	400	122.124
RCHGF001778	492	266.574	920	69.901
RCHGF001779	378	159.976	571	72.2928
RCHGF001780	417	195.377	132	13.6841
RCHGF001781	1170	942.227	170	3.65433
RCHGF001782	135	15.7958	1	1.28225
RCHGF001783	156	21.9113	6	5.54622
RCHGF001784	420	198.109	2164	221.242
RCHGF001785	1479	1251.23	3332	53.9365
RCHGF001786	2583	2355.23	1075	9.24464
RCHGF001787	681	453.432	229	10.2291
RCHGF001788	1002	774.227	221	5.78147
RCHGF001789	687	459.422	113	4.98174
RCHGF001790	693	465.417	158	6.87589
RCHGF001791	438	214.959	123	11.5895
RCHGF001792	849	621.256	318	10.3674
RCHGF001793	738	510.352	219	8.69137
RCHGF001794	717	489.375	163	6.74622
RCHGF001795	408	187.124	1201	129.995
RCHGF001796	636	408.635	993	49.2184
RCHGF001797	855	627.256	1058	34.1629
RCHGF001798	372	154.724	278	36.3916
RCHGF001799	720	492.375	386	15.8784
RCHGF001800	402	181.626	99	11.0401
RCHGF001801	141	17.4158	32	37.2153
RCHGF001803	885	657.227	340	10.478
RCHGF001804	561	334.145	22	1.33353
RCHGF001805	549	322.309	59	3.7076
RCHGF001806	1431	1203.23	2231	37.5549
RCHGF001807	822	594.256	1348	45.9442
RCHGF001808	1386	1158.23	1133	19.813
RCHGF001809	1065	837.227	1290	31.2076
RCHGF001810	1164	936.227	3626	78.4442
RCHGF001811	1044	816.227	846	20.993
RCHGF001812	1605	1377.23	1255	18.4566
RCHGF001813	600	372.835	98	5.32383
RCHGF001814	294	92.2145	61	13.3981
RCHGF001815	186	32.5834	866.912	538.88
RCHGF001816	1308	1080.23	234	4.38748
RCHGF001817	465	240.571	401	33.7611
RCHGF001819	801	573.256	2296	81.1218
RCHGF001820	780	552.299	3183	116.728
RCHGF001821	744	516.352	1640	64.3297
RCHGF001822	162	23.8329	34	28.8945
RCHGF001823	183	31.337	136	87.9012
RCHGF001824	852	624.256	226	7.33263
RCHGF001825	504	278.231	102	7.42522
RCHGF001826	1050	822.227	4752	117.057
RCHGF001827	1071	843.227	1357	32.5949
RCHGF001828	1977	1749.23	4353	50.403
RCHGF001829	951	723.227	1295	36.2668
RCHGF001830	1875	1647.23	268	3.2953
RCHGF001831	1044	816.227	172	4.26807
RCHGF001832	321	112.227	23	4.15093
RCHGF001833	330	119.344	40	6.78852
RCHGF001834	1332	1104.23	273	5.00747
RCHGF001835	1077	849.227	187	4.45997
RCHGF001836	1182	954.227	156	3.31121
RCHGF001837	453	229.097	1211	107.063
RCHGF001838	420	198.109	603	61.6492
RCHGF001839	561	334.145	1602	97.1049
RCHGF001840	462	237.688	859	73.198
RCHGF001841	438	214.959	931	87.722
RCHGF001842	1245	1017.23	1146	22.8182
RCHGF001843	1299	1071.23	6065	114.674
RCHGF001844	486	260.757	5654	439.171
RCHGF001845	501	275.326	979	72.0194
RCHGF001846	711	483.385	2335	97.838
RCHGF001847	1206	978.227	2163	44.7848
RCHGF001848	888	660.227	355	10.8905
RCHGF001849	123	13.1407	3	4.62399
RCHGF001850	354	139.122	125	18.1982
RCHGF001851	348	134.094	546	82.4702
RCHGF001852	1146	918.227	5559	122.62
RCHGF001853	558	331.171	13693	837.453
RCHGF001854	192	34.9851	2792	1616.39
RCHGF001855	360	144.248	1259	176.779
RCHGF001856	435	212.118	4600	439.233
RCHGF001857	1305	1077.23	1440	27.0751
RCHGF001858	186	32.5834	890	553.232
RCHGF001859	1320	1092.23	5174	95.9462
RCHGF001860	114	11.3688	24	42.7572
RCHGF001861	1317	1089.23	3164	58.8345
RCHGF001862	879	651.241	9360	291.104
RCHGF001863	378	159.976	6615	837.507
RCHGF001864	129	14.4401	8	11.221
RCHGF001865	765	537.317	1355	51.0767
RCHGF001866	2343	2115.23	1349	12.9172
RCHGF001867	918	690.227	650	19.0737
RCHGF001868	675	447.437	1281	57.9871
RCHGF001869	855	627.256	1782	57.541
RCHGF001870	891	663.227	215	6.56584
RCHGF001871	1191	963.227	3313	69.6638
RCHGF001872	147	19.1835	405	427.604
RCHGF001873	291	90.0816	495	111.297
RCHGF001874	1161	933.227	1673	36.3097
RCHGF001875	807	579.256	545	19.0564
RCHGF001876	777	549.299	3374	124.409
RCHGF001877	759	531.329	2569	97.9297
RCHGF001878	1014	786.227	4424	113.968
RCHGF001879	618	390.725	6636	343.993
RCHGF001880	1812	1584.23	39751	508.212
RCHGF001881	1191	963.227	7149	150.325
RCHGF001882	1113	885.227	9440	215.989
RCHGF001884	1290	1062.23	1304	24.8642
RCHGF001885	1395	1167.23	3189	55.3367
RCHGF001886	675	447.437	2147	97.1884
RCHGF001887	444	220.525	255	23.4205
RCHGF001888	1374	1146.23	295	5.21273
RCHGF001889	513	287.032	1185	83.6185
RCHGF001890	1356	1128.23	927	16.6417
RCHGF001891	837	609.256	1067	35.4715
RCHGF001892	567	340.052	1147	68.3176
RCHGF001893	381	162.597	53	6.60201
RCHGF001894	603	375.818	177	9.53915
RCHGF001895	606	378.78	602	32.1902
RCHGF001896	126	13.7551	12	17.6698
RCHGF001897	1419	1191.23	469	7.9743
RCHGF001898	1932	1704.23	1011	12.0154
RCHGF001899	855	627.256	363	11.7213
RCHGF001900	579	351.963	482	27.7373
RCHGF001901	1662	1434.23	3031	42.8038
RCHGF001902	993	765.227	3640	96.3441
RCHGF001903	489	263.666	170	13.059
RCHGF001904	1668	1440.23	2572	36.1705
RCHGF001905	1200	972.227	889	18.5203
RCHGF001906	1317	1089.23	7367	136.989
RCHGF001907	1398	1170.23	999	17.2906
RCHGF001908	1449	1221.23	1907	31.6278
RCHGF001909	126	13.7551	0	0
RCHGF001910	972	744.227	960	26.1264
RCHGF001911	669	441.477	128	5.87241
RCHGF001912	1491	1263.23	452	7.24722
RCHGF001913	861	633.249	672	21.4936
RCHGF001914	1719	1491.23	708	9.6162
RCHGF001915	183	31.337	82	52.9993
RCHGF001916	504	278.231	2576	187.523
RCHGF001917	1101	873.227	609	14.1255
RCHGF001918	327	116.946	315	54.5557
RCHGF001919	171	26.8268	88	66.4397
RCHGF001920	255	66.3398	676	206.389
RCHGF001921	411	189.873	101	10.7739
RCHGF001922	465	240.571	1017	85.6234
RCHGF001923	1272	1044.23	10331	200.383
RCHGF001924	561	334.145	84	5.09164
RCHGF001925	243	59.2075	8799	3010.03
RCHGF001926	495	269.497	2048	153.918
RCHGF001927	591	363.884	1901	105.812
RCHGF001928	507	281.162	1447	104.238
RCHGF001929	585	357.916	969	54.8349
RCHGF001930	1671	1443.23	2957	41.4983
RCHGF001931	828	600.256	2485	83.8502
RCHGF001932	1335	1107.23	1292	23.6341
RCHGF001933	249	62.6112	19	6.14632
RCHGF001934	1005	777.227	510	13.2904
RCHGF001935	1164	936.227	1471	31.8233
RCHGF001936	891	663.227	1138	34.7532
RCHGF001937	1020	792.227	5231	133.736
RCHGF001938	876	648.249	1060	33.1191
RCHGF001939	462	237.688	11242	957.965
RCHGF001940	144	18.2938	54	59.7867
RCHGF001941	531	304.585	226	15.0285
RCHGF001942	2064	1836.23	2452	27.0463
RCHGF001943	1617	1389.23	74218	1082.06
RCHGF001944	264	72.0519	8379	2355.38
RCHGF001945	123	13.1407	47	72.4426
RCHGF001946	933	705.227	3182	91.3872
RCHGF001947	1737	1509.23	3925	52.6744
RCHGF001948	522	295.785	727	49.782
RCHGF001950	624	396.703	316	16.1338
RCHGF001951	1902	1674.23	3764	45.5354
RCHGF001952	549	322.309	10709	672.961
RCHGF001953	1230	1002.23	1392	28.1311
RCHGF001954	903	675.227	867	26.0066
RCHGF001955	318	109.955	11	2.02625
RCHGF001956	396	176.172	22	2.5293
RCHGF001957	126	13.7551	0	0
RCHGF001958	111	11.0914	0	0
RCHGF001959	690	462.422	93	4.07342
RCHGF001960	780	552.299	93	3.41054
RCHGF001961	1023	795.227	89	2.2668
RCHGF001962	159	22.8496	10	8.86412
RCHGF001963	375	157.32	19	2.44615
