-e target_id	length	eff_length	Coculture_PT33_HGF2_Late_Replicate_3_HGF2_counts	tpm
RCHGF001432	663	423.338	2	62.0441
RCHGF001433	867	627.012	5	104.725
RCHGF001434	1731	1490.95	7	61.6586
RCHGF001435	747	507.165	3	77.6837
RCHGF001436	1053	812.947	7	113.082
RCHGF001437	123	12.4966	0	0
RCHGF001438	132	15.0021	9	7878.6
RCHGF001439	150	19.7917	0	0
RCHGF001440	1329	1088.95	6	72.3606
RCHGF001441	1395	1154.95	2	22.7418
RCHGF001442	876	636.012	0	0
RCHGF001443	456	221.584	3	177.803
RCHGF001444	945	704.947	0	0
RCHGF001445	753	513.165	0	0
RCHGF001447	939	698.947	0	0
RCHGF001448	666	426.296	0	0
RCHGF001449	645	405.418	0	0
RCHGF001450	927	686.947	0	0
RCHGF001451	429	196.708	0	0
RCHGF001452	504	266.828	0	0
RCHGF001453	858	618.012	0	0
RCHGF001454	819	579.012	0	0
RCHGF001455	891	651.012	0	0
RCHGF001456	843	603.012	0	0
RCHGF001457	1188	947.947	1	13.854
RCHGF001458	1872	1631.95	0	0
RCHGF001459	351	129.444	1	101.456
RCHGF001460	738	498.165	0	0
RCHGF001461	858	618.012	3	63.7503
RCHGF001462	1071	830.947	2	31.6093
RCHGF001463	153	20.7858	0	0
RCHGF001464	2274	2033.95	1	6.45681
RCHGF001465	537	298.995	1	43.9233
RCHGF001466	1611	1370.95	0	0
RCHGF001467	1359	1118.95	1	11.7368
RCHGF001468	1533	1292.95	6	60.9436
RCHGF001469	486	249.721	3	157.77
RCHGF001470	714	474.165	0	0
RCHGF001471	660	420.338	0	0
RCHGF001472	615	376.03	0	0
RCHGF001473	852	612.012	1	21.4584
RCHGF001474	675	435.254	0	0
RCHGF001475	699	459.165	0	0
RCHGF001476	990	749.947	3	52.535
RCHGF001477	1005	764.947	7	120.178
RCHGF001478	666	426.296	0	0
RCHGF001479	630	390.766	0	0
RCHGF001480	510	272.615	1	48.1736
RCHGF001481	1431	1190.95	2	22.0544
RCHGF001482	1392	1151.95	2	22.8011
RCHGF001483	987	746.947	0	0
RCHGF001484	1878	1637.95	8	64.1428
RCHGF001485	2364	2123.95	2	12.3664
RCHGF001486	738	498.165	0	0
RCHGF001487	1878	1637.95	3	24.0536
RCHGF001488	843	603.012	0	0
RCHGF001489	666	426.296	0	0
RCHGF001490	1029	788.947	1	16.646
RCHGF001491	678	438.254	0	0
RCHGF001492	888	648.012	0	0
RCHGF001493	1506	1265.95	0	0
RCHGF001495	1692	1451.95	13	117.585
RCHGF001496	1014	773.947	3	50.9059
RCHGF001497	888	648.012	2	40.5327
RCHGF001498	453	218.65	0	0
RCHGF001499	606	367.066	0	0
RCHGF001501	897	657.012	1	19.9887
RCHGF001502	1086	845.947	0	0
RCHGF001503	816	576.012	0	0
RCHGF001504	843	603.012	0	0
RCHGF001505	771	531.012	0	0
RCHGF001506	492	255.547	0	0
RCHGF001507	417	186.048	0	0
RCHGF001508	1953	1712.95	0	0
RCHGF001509	1371	1130.95	0	0
RCHGF001510	171	26.2088	0	0
RCHGF001511	777	537.012	0	0
RCHGF001512	126	13.0817	0	0
RCHGF001513	417	186.048	0	0
RCHGF001514	912	671.947	0	0
RCHGF001515	984	743.947	0	0
RCHGF001516	132	15.0021	0	0
RCHGF001517	894	654.012	0	0
RCHGF001518	1371	1130.95	1	11.6122
RCHGF001519	114	10.4645	0	0
RCHGF001520	801	561.012	1	23.4092
RCHGF001521	2607	2366.95	2	11.0968
RCHGF001522	450	215.866	0	0
RCHGF001523	1470	1229.95	0	0
RCHGF001524	2022	1781.95	9	66.3293
RCHGF001525	537	298.995	2	87.8465
RCHGF001526	1218	977.947	0	0
RCHGF001527	771	531.012	2	49.4634
RCHGF001528	288	83.3176	0	0
RCHGF001529	369	144.043	3	273.519
RCHGF001530	180	29.2737	0.000936557	0.420161
RCHGF001531	387	159.191	1	82.4972
RCHGF001532	1866	1625.95	0	0
RCHGF001533	135	15.7487	0	0
RCHGF001534	567	328.811	1	39.9403
RCHGF001535	183	30.3421	0	0
RCHGF001536	1098	857.947	2	30.6145
RCHGF001537	984	743.947	1	17.6529
RCHGF001538	621	382.03	1	34.3764
RCHGF001539	870	630.012	2	41.6907
RCHGF001540	1578	1337.95	4	39.2626
RCHGF001541	1671	1430.95	5	45.8885
RCHGF001542	201	37.6051	0	0
RCHGF001543	153	20.7858	0	0
RCHGF001544	972	731.947	1	17.9423
RCHGF001545	1488	1247.95	36	378.847
RCHGF001546	468	232.776	0	0
RCHGF001547	372	146.572	0	0
RCHGF001548	954	713.947	0	0
RCHGF001549	456	221.584	0	0
RCHGF001550	1581	1340.95	0	0
RCHGF001551	870	630.012	4	83.3814
RCHGF001552	846	606.012	1	21.6709
RCHGF001553	756	516.114	1	25.4456
RCHGF001554	798	558.012	0	0
RCHGF001555	420	188.953	2	139.006
RCHGF001556	1224	983.947	1	13.3471
RCHGF001557	798	558.012	1	23.535
RCHGF001558	777	537.012	1	24.4554
RCHGF001559	477	241.495	1	54.3813
RCHGF001560	2727	2486.95	4	21.1228
RCHGF001561	735	495.165	0	0
RCHGF001562	1203	962.947	0	0
RCHGF001563	1341	1100.95	16	190.858
RCHGF001564	282	79.2612	0	0
RCHGF001565	435	202.269	0	0
RCHGF001566	645	405.418	0	0
RCHGF001567	1056	815.947	0	0
RCHGF001568	1515	1274.95	4	41.2027
RCHGF001569	1368	1127.95	0	0
RCHGF001570	660	420.338	1	31.2435
RCHGF001571	837	597.012	0	0
RCHGF001572	771	531.012	1	24.7317
RCHGF001573	471	235.707	0	0
RCHGF001574	414	183.29	0	0
RCHGF001575	843	603.012	0	0
RCHGF001576	648	408.418	0	0
RCHGF001577	1029	788.947	0	0
RCHGF001578	729	489.165	2	53.6949
RCHGF001579	699	459.165	1	28.6015
RCHGF001580	540	301.995	1	43.4869
RCHGF001581	1719	1478.95	1	8.87984
RCHGF001582	867	627.012	6	125.671
RCHGF001583	1677	1436.95	5	45.6969
RCHGF001584	885	645.012	0	0
RCHGF001585	885	645.012	1	20.3606
RCHGF001586	1041	800.947	1	16.3966
RCHGF001587	1158	917.947	0	0
RCHGF001588	834	594.012	0	0
RCHGF001589	753	513.165	0	0
RCHGF001590	480	244.136	0	0
RCHGF001591	399	170.081	0	0
RCHGF001592	2433	2192.95	3	17.966
RCHGF001593	1317	1076.95	15	182.917
RCHGF001594	1668	1427.95	6	55.1819
RCHGF001595	1230	989.947	3	39.7985
RCHGF001597	708	468.165	0	0
RCHGF001598	711	471.165	3	83.6193
RCHGF001599	741	501.165	0	0
RCHGF001600	693	453.254	4	115.898
RCHGF001601	414	183.29	1	71.6503
RCHGF001602	207	40.1549	2	654.108
RCHGF001603	414	183.29	36	2579.41
RCHGF001604	183	30.3421	0	0
RCHGF001605	1104	863.947	104	1580.9
RCHGF001606	135	15.7487	0	0
RCHGF001607	111	9.52419	0	0
RCHGF001608	117	11.1231	0	0
RCHGF001609	336	117.404	2	223.721
RCHGF001610	612	373.066	2	70.4047
RCHGF001611	333	115.122	0	0
RCHGF001612	621	382.03	3	103.129
RCHGF001613	1227	986.947	3	39.9195
RCHGF001614	1167	926.947	3	42.5034
RCHGF001615	387	159.191	0	0
RCHGF001616	819	579.012	0	0
RCHGF001617	990	749.947	2	35.0233
RCHGF001618	363	139.038	5	472.276
RCHGF001619	1122	881.947	0	0
RCHGF001620	774	534.012	0	0
RCHGF001621	1104	863.947	0	0
RCHGF001622	1272	1031.95	1	12.7262
RCHGF001623	297	89.1567	0	0
RCHGF001624	483	246.918	0	0
RCHGF001625	2868	2627.95	3	14.9921
RCHGF001626	555	316.874	26	1077.57
RCHGF001627	1260	1019.95	111	1429.23
RCHGF001628	696	456.209	0	0
RCHGF001629	1599	1358.95	2	19.3279
RCHGF001630	546	307.934	2	85.2962
RCHGF001631	555	316.874	2	82.8899
RCHGF001632	1290	1049.95	2	25.0161
RCHGF001633	450	215.866	1	60.8378
RCHGF001634	1347	1106.95	0	0
RCHGF001635	462	227.118	0	0
RCHGF001636	876	636.012	1	20.6487
RCHGF001637	2073	1832.95	2	14.3297
RCHGF001638	648	408.418	0	0
RCHGF001639	480	244.136	0	0
RCHGF001640	888	648.012	0	0
RCHGF001641	612	373.066	0	0
RCHGF001642	759	519.114	0	0
RCHGF001643	1287	1046.95	1	12.5439
RCHGF001644	273	73.5759	0	0
RCHGF001645	441	207.351	0	0
RCHGF001646	294	87.122	4	602.962
RCHGF001647	552	313.874	4	167.364
RCHGF001648	1311	1070.95	9	110.365
RCHGF001649	1482	1241.95	1	10.5744
RCHGF001650	663	423.338	2	62.0441
RCHGF001651	750	510.165	2	51.4846
RCHGF001652	468	232.776	0	0
RCHGF001653	744	504.165	1	26.0487
RCHGF001654	762	522.114	2	50.3063
RCHGF001655	2739	2498.95	2	10.5107
RCHGF001656	468	232.776	0	0
RCHGF001657	747	507.165	0	0
RCHGF001658	819	579.012	0	0
RCHGF001659	1131	890.947	2	29.4806
RCHGF001660	387	159.191	0	0
RCHGF001661	564	325.811	5	201.54
RCHGF001662	714	474.165	4	110.787
RCHGF001663	870	630.012	7	145.917
RCHGF001664	1230	989.947	22	291.856
RCHGF001665	174	27.5754	7	3333.76
RCHGF001666	1251	1010.95	0	0
RCHGF001667	1398	1157.95	2	22.6829
RCHGF001668	180	29.2737	0	0
RCHGF001669	363	139.038	1	94.4551
RCHGF001670	426	194.12	0	0
RCHGF001671	2028	1787.95	5	36.726
RCHGF001672	1422	1181.95	1	11.1112
RCHGF001673	345	124.605	0	0
RCHGF001674	1239	998.947	1	13.1467
RCHGF001675	318	103.606	0	0
RCHGF001676	1884	1643.95	4	31.9543
RCHGF001677	756	516.114	0	0
RCHGF001678	126	13.0817	0	0
RCHGF001679	165	24.4988	0	0
RCHGF001680	888	648.012	0	0
RCHGF001681	864	624.012	0	0
RCHGF001682	729	489.165	8	214.779
RCHGF001683	537	298.995	376	16515.1
RCHGF001684	405	175.254	88	6594.35
RCHGF001685	486	249.721	0	0
RCHGF001686	804	564.012	2	46.5693
RCHGF001687	849	609.012	2	43.1283
RCHGF001689	561	322.811	0	0
RCHGF001690	1263	1022.95	8	102.706
RCHGF001691	426	194.12	2	135.306
RCHGF001692	1083	842.947	0	0
RCHGF001693	750	510.165	0	0
RCHGF001694	714	474.165	0	0
RCHGF001695	735	495.165	0	0
RCHGF001696	843	603.012	0	0
RCHGF001697	168	25.4945	1	515.124
RCHGF001698	780	540.012	0	0
RCHGF001699	1197	956.947	7	96.0656
RCHGF001700	1104	863.947	2	30.4019
RCHGF001701	468	232.776	65	3667.18
RCHGF001702	774	534.012	41	1008.3
RCHGF001703	864	624.012	2	42.0916
RCHGF001704	852	612.012	0	0
RCHGF001705	1086	845.947	0	0
RCHGF001706	309	97.132	0	0
RCHGF001707	453	218.65	0	0
RCHGF001708	1962	1721.95	1	7.62672
RCHGF001709	888	648.012	0	0
RCHGF001710	1470	1229.95	0	0
RCHGF001711	228	49.7162	0	0
RCHGF001712	1173	932.947	1	14.0767
RCHGF001713	447	213.015	0	0
RCHGF001714	1581	1340.95	36	352.573
RCHGF001715	990	749.947	0	0
RCHGF001716	906	665.947	0	0
RCHGF001717	615	376.03	3	104.775
RCHGF001718	564	325.811	2	80.6162
RCHGF001719	684	444.254	17	502.546
RCHGF001720	1044	803.947	36	588.075
RCHGF001721	420	188.953	0	0
RCHGF001722	435	202.269	0	0
RCHGF001723	324	107.978	0	0
RCHGF001724	924	683.947	1	19.2015
RCHGF001725	1545	1304.95	3	30.1916
RCHGF001726	726	486.165	2	54.0262
RCHGF001727	288	83.3176	0	0
RCHGF001728	468	232.776	0	0
RCHGF001729	789	549.012	2	47.8417
RCHGF001730	585	346.31	4	151.689
RCHGF001731	609	370.066	0	0
RCHGF001732	729	489.165	0	0
RCHGF001733	783	543.012	0	0
RCHGF001734	471	235.707	0	0
RCHGF001735	444	210.184	0	0
RCHGF001736	1656	1415.95	0	0
RCHGF001737	1002	761.947	5	86.1793
RCHGF001738	849	609.012	0	0
RCHGF001739	744	504.165	1	26.0487
RCHGF001741	891	651.012	0	0
RCHGF001743	450	215.866	1	60.8378
RCHGF001745	843	603.012	0	0
RCHGF001746	1512	1271.95	9	92.9247
RCHGF001747	606	367.066	4	143.111
RCHGF001748	723	483.165	4	108.723
RCHGF001749	477	241.495	0	0
RCHGF001750	612	373.066	10	352.023
RCHGF001752	390	161.845	13	1054.88
RCHGF001754	1671	1430.95	0	0
RCHGF001755	1482	1241.95	0	0
RCHGF001756	1260	1019.95	3	38.6279
RCHGF001757	702	462.165	0	0
RCHGF001758	717	477.165	0	0
RCHGF001759	678	438.254	4	119.865
RCHGF001761	1254	1013.95	8	103.617
RCHGF001762	336	117.404	1	111.86
RCHGF001763	291	85.2027	1	154.136
RCHGF001764	261	66.7407	1	196.774
RCHGF001765	135	15.7487	0	0
RCHGF001766	348	126.898	0	0
RCHGF001767	300	91.2462	0	0
RCHGF001768	462	227.118	0	0
RCHGF001769	1035	794.947	0	0
RCHGF001770	333	115.122	0	0
RCHGF001771	1314	1073.95	2	24.4571
RCHGF001772	1563	1322.95	1	9.92694
RCHGF001773	510	272.615	0	0
RCHGF001774	135	15.7487	0	0
RCHGF001775	1833	1592.95	1	8.24435
RCHGF001776	1812	1571.95	0	0
RCHGF001777	255	63.171	0	0
RCHGF001778	492	255.547	1	51.391
RCHGF001779	378	151.687	0	0
RCHGF001780	417	186.048	0	0
RCHGF001781	1170	929.947	0	0
RCHGF001782	135	15.7487	0	0
RCHGF001783	156	21.792	0	0
RCHGF001784	420	188.953	4	278.012
RCHGF001785	1479	1238.95	10	106
RCHGF001786	2583	2342.95	0	0
RCHGF001787	681	441.254	0	0
RCHGF001788	1002	761.947	2	34.4717
RCHGF001789	687	447.254	0	0
RCHGF001790	693	453.254	0	0
RCHGF001791	438	204.659	0	0
RCHGF001792	849	609.012	1	21.5641
RCHGF001793	738	498.165	0	0
RCHGF001794	717	477.165	0	0
RCHGF001795	408	177.967	3	221.381
RCHGF001796	636	396.418	2	66.2573
RCHGF001797	855	615.012	4	85.4151
RCHGF001798	372	146.572	0	0
RCHGF001799	720	480.165	0	0
RCHGF001800	402	172.574	0	0
RCHGF001801	141	17.757	0	0
RCHGF001803	885	645.012	0	0
RCHGF001804	561	322.811	0	0
RCHGF001805	549	310.904	0	0
RCHGF001806	1431	1190.95	1	11.0272
RCHGF001807	822	582.012	0	0
RCHGF001808	1386	1145.95	0	0
RCHGF001809	1065	824.947	2	31.8392
RCHGF001810	1164	923.947	3	42.6414
RCHGF001811	1044	803.947	0	0
RCHGF001812	1605	1364.95	2	19.243
RCHGF001813	600	361.066	0	0
RCHGF001814	294	87.122	0	0
RCHGF001815	186	31.8754	4.99906	2059.64
RCHGF001816	1308	1067.95	3	36.8918
RCHGF001817	465	229.891	0	0
RCHGF001819	801	561.012	2	46.8183
RCHGF001820	780	540.012	1	24.3195
RCHGF001821	744	504.165	2	52.0973
RCHGF001822	162	24.056	0	0
RCHGF001823	183	30.3421	0	0
RCHGF001824	852	612.012	0	0
RCHGF001825	504	266.828	0	0
RCHGF001826	1050	809.947	4	64.8576
RCHGF001827	1071	830.947	1	15.8046
RCHGF001828	1977	1736.95	5	37.8043
RCHGF001829	951	710.947	4	73.8891
RCHGF001830	1875	1634.95	1	8.03256
RCHGF001831	1044	803.947	0	0
RCHGF001832	321	105.81	0	0
RCHGF001833	330	112.716	0	0
RCHGF001834	1332	1091.95	1	12.027
RCHGF001835	1077	836.947	0	0
RCHGF001836	1182	941.947	0	0
RCHGF001837	453	218.65	1	60.0632
RCHGF001838	420	188.953	1	69.503
RCHGF001839	561	322.811	0	0
RCHGF001840	462	227.118	3	173.471
RCHGF001841	438	204.659	1	64.1692
RCHGF001842	1245	1004.95	1	13.0682
RCHGF001843	1299	1058.95	3	37.2053
RCHGF001844	486	249.721	15	788.848
RCHGF001845	501	264.01	0	0
RCHGF001846	711	471.165	3	83.6193
RCHGF001847	1206	965.947	0	0
RCHGF001848	888	648.012	0	0
RCHGF001849	123	12.4966	0	0
RCHGF001850	354	131.773	3	298.987
RCHGF001851	348	126.898	0	0
RCHGF001852	1146	905.947	9	130.466
RCHGF001853	558	319.811	11	451.707
RCHGF001854	192	33.9349	2	774.001
RCHGF001855	360	136.578	6	576.939
RCHGF001856	435	202.269	9	584.346
RCHGF001857	1305	1064.95	7	86.3232
RCHGF001858	186	31.8754	1	412.005
RCHGF001859	1320	1079.95	25	304.015
RCHGF001860	114	10.4645	0	0
RCHGF001861	1317	1076.95	5	60.9724
RCHGF001862	879	639.012	18	369.932
RCHGF001863	378	151.687	12	1038.94
RCHGF001864	129	14.2843	0	0
RCHGF001865	765	525.114	8	200.076
RCHGF001866	2343	2102.95	6	37.4697
RCHGF001867	918	677.947	2	38.7429
RCHGF001868	675	435.254	7	211.209
RCHGF001869	855	615.012	11	234.891
RCHGF001870	891	651.012	0	0
RCHGF001871	1191	950.947	2	27.6205
RCHGF001872	147	19.0704	0	0
RCHGF001873	291	85.2027	2	308.272
RCHGF001874	1161	920.947	1	14.2601
RCHGF001875	807	567.012	3	69.4844
RCHGF001876	777	537.012	0	0
RCHGF001877	759	519.114	5	126.493
RCHGF001878	1014	773.947	32	542.996
RCHGF001879	618	379.03	50	1732.42
RCHGF001880	1812	1571.95	268	2239
RCHGF001881	1191	950.947	37	510.979
RCHGF001882	1113	872.947	51	767.255
RCHGF001884	1290	1049.95	0	0
RCHGF001885	1395	1154.95	0	0
RCHGF001886	675	435.254	17	512.937
RCHGF001887	444	210.184	2	124.965
RCHGF001888	1374	1133.95	0	0
RCHGF001889	513	275.534	8	381.305
RCHGF001890	1356	1115.95	7	82.3782
RCHGF001891	837	597.012	6	131.986
RCHGF001892	567	328.811	3	119.821
RCHGF001893	381	154.164	0	0
RCHGF001894	603	364.066	0	0
RCHGF001895	606	367.066	0	0
RCHGF001896	126	13.0817	0	0
RCHGF001897	1419	1178.95	0	0
RCHGF001898	1932	1691.95	5	38.8098
RCHGF001899	855	615.012	1	21.3538
RCHGF001900	579	340.679	0	0
RCHGF001901	1662	1421.95	8	73.8864
RCHGF001902	993	752.947	0	0
RCHGF001903	489	252.622	0	0
RCHGF001904	1668	1427.95	3	27.591
RCHGF001905	1200	959.947	2	27.3615
RCHGF001906	1317	1076.95	3	36.5835
RCHGF001907	1398	1157.95	0	0
RCHGF001908	1449	1208.95	0	0
RCHGF001909	126	13.0817	0	0
RCHGF001910	972	731.947	3	53.8269
RCHGF001911	669	429.296	4	122.366
RCHGF001912	1491	1250.95	0	0
RCHGF001913	861	621.012	0	0
RCHGF001914	1719	1478.95	2	17.7597
RCHGF001915	183	30.3421	0	0
RCHGF001916	504	266.828	6	295.309
RCHGF001917	1101	860.947	2	30.5078
RCHGF001918	327	110.412	1	118.944
RCHGF001919	171	26.2088	0	0
RCHGF001920	255	63.171	1	207.893
RCHGF001921	411	180.53	0	0
RCHGF001922	465	229.891	3	171.379
RCHGF001923	1272	1031.95	8	101.81
RCHGF001924	561	322.811	0	0
RCHGF001925	243	57.3365	34	7787.64
RCHGF001926	495	258.294	3	152.533
RCHGF001927	591	352.242	1	37.2835
RCHGF001928	507	269.802	1	48.6758
RCHGF001929	585	346.31	1	37.9222
RCHGF001930	1671	1430.95	2	18.3554
RCHGF001931	828	588.012	1	22.3343
RCHGF001932	1335	1094.95	4	47.9761
RCHGF001933	249	60.2644	0	0
RCHGF001934	1005	764.947	0	0
RCHGF001935	1164	923.947	1	14.2138
RCHGF001936	891	651.012	3	60.5188
RCHGF001937	1020	779.947	3	50.5142
RCHGF001938	876	636.012	1	20.6487
RCHGF001939	462	227.118	26	1503.42
RCHGF001940	144	18.5689	0	0
RCHGF001941	531	293.228	0	0
RCHGF001942	2064	1823.95	2	14.4004
RCHGF001943	1617	1376.95	442	4215.63
RCHGF001944	264	68.4624	39	7481.18
RCHGF001945	123	12.4966	0	0
RCHGF001946	933	692.947	8	151.617
RCHGF001947	1737	1496.95	4	35.0923
RCHGF001948	522	284.369	0	0
RCHGF001950	624	384.842	1	34.1252
RCHGF001951	1902	1661.95	3	23.7062
RCHGF001952	549	310.904	23	971.537
RCHGF001953	1230	989.947	2	26.5324
RCHGF001954	903	662.947	2	39.6195
RCHGF001955	318	103.606	0	0
RCHGF001956	396	167.271	0	0
RCHGF001957	126	13.0817	0	0
RCHGF001958	111	9.52419	0	0
RCHGF001959	690	450.254	2	58.3352
RCHGF001960	780	540.012	0	0
RCHGF001961	1023	782.947	0	0
RCHGF001962	159	22.7751	0	0
RCHGF001963	375	149.062	0	0
RCHGF001964	1581	1340.95	1	9.79369
RCHGF001965	1077	836.947	7	109.839
RCHGF001966	1419	1178.95	7	77.9761
RCHGF001967	960	719.947	3	54.7241
RCHGF001968	912	671.947	0	0
RCHGF001969	1194	953.947	4	55.0673
RCHGF001970	591	352.242	3	111.851
RCHGF001971	828	588.012	5	111.671
RCHGF001972	2583	2342.95	6	33.6315
RCHGF001973	954	713.947	2	36.7893
RCHGF001974	774	534.012	0	0
RCHGF001975	573	334.779	0	0
RCHGF001976	1107	866.947	2	30.2967
RCHGF001977	774	534.012	0	0
RCHGF001978	564	325.811	0	0
RCHGF001979	552	313.874	2	83.6822
RCHGF001980	834	594.012	5	110.543
RCHGF001981	687	447.254	0	0
RCHGF001982	408	177.967	0	0
RCHGF001983	591	352.242	7	260.985
RCHGF001984	744	504.165	0	0
RCHGF001986	765	525.114	17	425.16
RCHGF001987	246	58.7955	1	223.364
RCHGF001988	369	144.043	1	91.1729
RCHGF001989	705	465.165	0	0
RCHGF001990	1284	1043.95	0	0
RCHGF001991	378	151.687	0	0
RCHGF001992	1089	848.947	0	0
RCHGF001993	312	99.2618	0	0
RCHGF001994	441	207.351	0	0
RCHGF001995	1941	1700.95	2	15.4418
RCHGF001996	1245	1004.95	3	39.2045
RCHGF001997	885	645.012	1	20.3606
RCHGF001998	1227	986.947	1	13.3065
RCHGF001999	372	146.572	0	0
RCHGF002000	726	486.165	0	0
RCHGF002001	327	110.412	1	118.944
RCHGF002002	438	204.659	0	0
RCHGF002003	507	269.802	0	0
RCHGF002004	177	28.3037	0	0
RCHGF002005	642	402.418	0	0
RCHGF002006	603	364.066	0	0
RCHGF002007	360	136.578	0	0
RCHGF002008	837	597.012	3	65.9928
RCHGF002009	705	465.165	0	0
RCHGF002010	657	417.338	0	0
RCHGF002011	414	183.29	0	0
RCHGF002012	1215	974.947	3	40.4108
RCHGF002013	1185	944.947	1	13.8979
RCHGF002014	642	402.418	0	0
RCHGF002015	1422	1181.95	0	0
RCHGF002016	1314	1073.95	4	48.9142
RCHGF002017	654	414.378	1	31.6928
RCHGF002018	984	743.947	3	52.9587
RCHGF002019	804	564.012	0	0
RCHGF002020	414	183.29	0	0
RCHGF002021	360	136.578	15	1442.35
RCHGF002022	318	103.606	7	887.299
RCHGF002023	1653	1412.95	35	325.312
RCHGF002024	1737	1496.95	24	210.554
RCHGF002025	1626	1385.95	2	18.9514
RCHGF002026	246	58.7955	0	0
RCHGF002027	762	522.114	6	150.919
RCHGF002028	912	671.947	0	0
RCHGF002029	399	170.081	0	0
RCHGF002030	1227	986.947	2	26.613
RCHGF002031	804	564.012	0	0
RCHGF002032	771	531.012	0	0
RCHGF002033	471	235.707	0	0
RCHGF002034	2688	2447.95	0	0
RCHGF002035	120	11.8577	0	0
RCHGF002036	594	355.207	0	0
RCHGF002037	957	716.947	0	0
RCHGF002038	765	525.114	3	75.0283
RCHGF002039	987	746.947	0	0
RCHGF002040	462	227.118	1	57.8237
RCHGF002041	942	701.947	0	0
RCHGF002042	1125	884.947	2	29.6804
RCHGF002043	141	17.757	0	0
RCHGF002044	1095	854.947	2	30.7219
RCHGF002045	159	22.7751	0	0
RCHGF002046	1464	1223.95	1	10.7299
RCHGF002047	780	540.012	1	24.3195
RCHGF002048	123	12.4966	0	0
RCHGF002050	1548	1307.95	2	20.0816
RCHGF002051	810	570.012	0	0
RCHGF002052	783	543.012	0	0
RCHGF002053	321	105.81	0	0
RCHGF002054	1092	851.947	0	0
RCHGF002055	225	48.415	0	0
RCHGF002056	228	49.7162	0	0
RCHGF002057	357	134.008	0	0
RCHGF002059	444	210.184	0	0
RCHGF002060	198	36.2717	0	0
RCHGF002061	1899	1658.95	1	7.91636
RCHGF002062	117	11.1231	0	0
RCHGF002063	1188	947.947	2	27.7079
RCHGF002064	204	38.9057	0	0
RCHGF002065	231	51.2068	0	0
RCHGF002066	417	186.048	0	0
RCHGF002067	357	134.008	1	98.0001
RCHGF002068	222	47.1577	0	0
RCHGF002069	1683	1442.95	0	0
RCHGF002070	621	382.03	13	446.893
RCHGF002071	906	665.947	0	0
RCHGF002072	1005	764.947	0	0
RCHGF002073	2187	1946.95	0	0
RCHGF002074	2448	2207.95	1	5.94798
RCHGF002075	402	172.574	0	0
RCHGF002076	501	264.01	0	0
RCHGF002077	486	249.721	0	0
RCHGF002078	267	70.1942	0	0
RCHGF002079	219	45.7174	0	0
RCHGF002080	141	17.757	0	0
RCHGF002081	1194	953.947	0	0
RCHGF002082	1392	1151.95	0	0
RCHGF002083	381	154.164	0	0
RCHGF002084	327	110.412	0	0
RCHGF002085	3057	2816.95	3	13.9862
RCHGF002086	378	151.687	9	779.207
RCHGF002087	384	156.745	26	2178.4
RCHGF002088	138	16.8631	23	17912.2
RCHGF002089	918	677.947	0	0
RCHGF002090	486	249.721	0	0
RCHGF002091	123	12.4966	0	0
RCHGF002092	429	196.708	0	0
RCHGF002093	624	384.842	0	0
RCHGF002094	639	399.418	0	0
RCHGF002095	1362	1121.95	0	0
RCHGF002097	411	180.53	0	0
RCHGF002099	1776	1535.95	36	307.811
RCHGF002101	1461	1220.95	9	96.8063
RCHGF002102	1401	1160.95	0	0
RCHGF002103	2220	1979.95	3	19.8987
RCHGF002104	1272	1031.95	2	25.4525
RCHGF002105	2247	2006.95	0	0
RCHGF002106	696	456.209	0	0
RCHGF002107	615	376.03	21	733.423
RCHGF002108	837	597.012	0	0
RCHGF002109	378	151.687	0	0
RCHGF002110	594	355.207	0	0
RCHGF002111	525	287.285	14	639.989
RCHGF002112	1308	1067.95	3	36.8918
RCHGF002113	153	20.7858	0	0
RCHGF002114	117	11.1231	0	0
RCHGF002115	924	683.947	11	211.217
RCHGF002116	135	15.7487	2	1667.8
RCHGF002117	1317	1076.95	12	146.334
RCHGF002118	1920	1679.95	10	78.174
RCHGF002119	1332	1091.95	1	12.027
RCHGF002120	996	755.947	3	52.118
RCHGF002121	189	32.8473	2.09076e-06	0.000835915
RCHGF002122	369	144.043	1	91.1729
RCHGF002123	222	47.1577	0	0
RCHGF002124	138	16.8631	2	1557.58
RCHGF002125	618	379.03	1	34.6485
RCHGF002126	1245	1004.95	4	52.2727
RCHGF002127	792	552.012	1	23.7908
RCHGF002128	1941	1700.95	29	223.906
RCHGF002129	459	224.23	0	0
RCHGF002130	324	107.978	0	0
RCHGF002131	402	172.574	2	152.199
RCHGF002132	585	346.31	0	0
RCHGF002133	912	671.947	0	0
RCHGF002134	2379	2138.95	2	12.2797
RCHGF002135	804	564.012	3	69.854
RCHGF002136	912	671.947	1	19.5444
RCHGF002137	615	376.03	0	0
RCHGF002138	1359	1118.95	0	0
RCHGF002139	126	13.0817	0	0
RCHGF002140	237	54.3096	0	0
RCHGF002141	138	16.8631	0	0
RCHGF002142	642	402.418	1	32.6347
RCHGF002143	699	459.165	3	85.8046
RCHGF002144	714	474.165	20	553.935
RCHGF002145	1188	947.947	37	512.596
RCHGF002146	252	61.4395	2	427.504
RCHGF002147	2337	2096.95	11	68.8911
RCHGF002148	951	710.947	1	18.4723
RCHGF002149	1254	1013.95	1	12.9522
RCHGF002150	309	97.132	7	946.441
