-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Late_Replicate_2_HGF2_counts	tpm
RCHGF001309	834	563.073	136	5.07399
RCHGF001310	873	602.068	214	7.46696
RCHGF001311	1278	1007.05	306	6.38328
RCHGF001312	1332	1061.05	261	5.16747
RCHGF001313	1008	737.054	1146	32.6633
RCHGF001314	966	695.054	707	21.3686
RCHGF001315	1122	851.054	671	16.5631
RCHGF001316	2082	1811.05	5689	65.9903
RCHGF001317	669	398.501	1157	60.9929
RCHGF001318	264	67.1421	414	129.533
RCHGF001319	180	31.302	10	6.71124
RCHGF001320	633	362.983	1644	95.1461
RCHGF001321	810	539.079	7550	294.218
RCHGF001322	1074	803.054	553	14.4662
RCHGF001323	114	16.0025	6	7.87662
RCHGF001324	141	20.2689	22	22.8018
RCHGF001325	621	351.19	3198	191.298
RCHGF001326	489	227.639	2709	249.998
RCHGF001327	870	599.068	4102	143.845
RCHGF001328	1368	1097.05	9160	175.405
RCHGF001329	183	32.483	4	2.5869
RCHGF001330	1365	1094.05	1196	22.9651
RCHGF001331	498	235.649	744	66.3258
RCHGF001332	477	217.152	245	23.7016
RCHGF001333	915	644.068	332	10.8288
RCHGF001334	948	677.068	1521	47.1924
RCHGF001335	948	677.068	2796	86.7522
RCHGF001336	117	16.4558	7	8.93624
RCHGF001337	348	117.201	226	40.5092
RCHGF001338	132	18.7191	8	8.97799
RCHGF001339	1041	770.054	538	14.677
RCHGF001340	2514	2243.05	1479	13.8517
RCHGF001341	957	686.054	786	24.068
RCHGF001342	636	365.928	2636	151.33
RCHGF001343	2625	2354.05	6550	58.4521
RCHGF001344	261	65.5786	364	116.604
RCHGF001345	2817	2546.05	5903	48.7058
RCHGF001346	1767	1496.05	6604	92.7332
RCHGF001347	969	698.054	289	8.69729
RCHGF001348	1443	1172.05	5708	102.308
RCHGF001349	198	38.397	111136	60803.9
RCHGF001350	480	219.757	3617	345.764
RCHGF001351	111	15.3984	6	8.1856
RCHGF001352	642	371.836	338	19.0959
RCHGF001353	612	342.329	241	14.7893
RCHGF001354	1323	1052.05	431	8.60626
RCHGF001355	840	569.068	115	4.24531
RCHGF001356	378	138.084	18	2.73846
RCHGF001357	639	368.914	17	0.968054
RCHGF001358	828	557.073	109	4.11045
RCHGF001359	807	536.079	33	1.29318
RCHGF001360	483	222.43	21	1.98336
RCHGF001361	1125	854.054	201	4.94409
RCHGF001362	420	169.728	41	5.07463
RCHGF001363	759	488.084	217	9.33986
RCHGF001364	816	545.079	271	10.4444
RCHGF001365	147	21.6915	8	7.74776
RCHGF001366	1332	1061.05	475	9.40441
RCHGF001367	792	521.079	521	21.0044
RCHGF001368	219	47.483	34	15.0424
RCHGF001369	369	131.706	159	25.3611
RCHGF001370	453	196.644	83	8.86693
RCHGF001371	165	26.3616	5	3.9845
RCHGF001372	1089	818.054	489	12.5575
RCHGF001373	168	27.3881	0	0
RCHGF001374	2169	1898.05	591	6.54115
RCHGF001375	864	593.068	197	6.9781
RCHGF001376	879	608.068	282	9.74255
RCHGF001377	1332	1061.05	956	18.9276
RCHGF001378	399	153.628	690	94.3526
RCHGF001379	1455	1184.05	2074	36.797
RCHGF001380	1398	1127.05	5109	95.2284
RCHGF001381	657	386.56	2749	149.394
RCHGF001382	1332	1061.05	7534	149.164
RCHGF001383	1380	1109.05	7505	142.159
RCHGF001384	1398	1127.05	2510	46.7848
RCHGF001385	114	16.0025	2	2.62554
RCHGF001386	129	18.3611	23	26.3151
RCHGF001387	339	111.201	365	68.9542
RCHGF001388	342	113.23	84	15.5845
RCHGF001389	336	109.359	555	106.614
RCHGF001390	768	497.084	1510	63.815
RCHGF001391	159	24.7444	6345	5386.79
RCHGF001392	2211	1940.05	1136	12.301
RCHGF001393	1164	893.054	1409	33.1443
RCHGF001394	1083	812.054	4130	106.842
RCHGF001395	762	491.084	950	40.639
RCHGF001396	261	65.5786	8	2.56273
RCHGF001397	330	105.339	20	3.98856
RCHGF001398	687	416.368	233	11.7559
RCHGF001399	1053	782.054	1063	28.5543
RCHGF001400	1251	980.054	562	12.0465
RCHGF001401	1071	800.054	3216.79	84.4654
RCHGF001402	828	557.073	528	19.9112
RCHGF001403	612	342.329	195	11.9665
RCHGF001404	1806	1535.05	8062	110.33
RCHGF001405	429	177.031	204	24.2078
RCHGF001406	822	551.079	1681	64.081
RCHGF001407	528	262.873	22017	1759.5
RCHGF001408	789	518.079	251	10.1778
RCHGF001409	120	17.1069	22	27.0164
RCHGF001410	438	184.312	539	61.4342
RCHGF001411	648	377.72	103	5.72853
RCHGF001412	1152	881.054	169	4.02958
RCHGF001413	486	225.091	46	4.29314
RCHGF001414	870	599.068	96	3.36644
RCHGF001415	1143	872.054	112	2.69805
RCHGF001416	888	617.068	83	2.82566
RCHGF001417	423	172.078	47	5.73783
RCHGF001418	474	214.482	29	2.84042
RCHGF001419	492	230.297	37	3.37512
RCHGF001420	585	316.256	33	2.19205
RCHGF001421	243	57.3721	10	3.66163
RCHGF001422	765	494.084	84	3.57153
RCHGF001423	2247	1976.05	6233	66.2634
RCHGF001424	1458	1187.05	5066	89.6541
RCHGF001426	117	16.4558	19	24.2555
RCHGF001427	417	167.399	40	5.01974
RCHGF001428	222	48.6714	604	260.698
RCHGF001430	1764	1493.05	3074	43.2518
RCHGF001431	576	307.532	444	30.3297
RCHGF001432	663	392.509	933	49.9352
RCHGF001433	867	596.068	2404	84.7255
RCHGF001434	1731	1460.05	3842	55.2795
RCHGF001435	747	476.108	883	38.961
RCHGF001436	1053	782.054	1727	46.3907
RCHGF001437	123	17.6285	79.2893	94.4877
RCHGF001438	132	18.7191	111.711	125.367
RCHGF001439	150	22.4813	117	109.33
RCHGF001440	1329	1058.05	2520	50.0343
RCHGF001441	1395	1124.05	2901	54.2171
RCHGF001442	876	605.068	97	3.36778
RCHGF001443	456	199.23	85	8.96271
RCHGF001444	945	674.068	116	3.61518
RCHGF001445	753	482.084	109	4.74984
RCHGF001447	939	668.068	3128	98.3607
RCHGF001448	666	395.501	6629	352.108
RCHGF001449	645	374.754	2842	159.314
RCHGF001450	927	656.068	3224	103.234
RCHGF001451	429	177.031	1613	191.408
RCHGF001452	504	240.907	877	76.476
RCHGF001453	858	587.068	4096	146.571
RCHGF001454	819	548.079	8178	313.458
RCHGF001455	891	620.068	5767	195.383
RCHGF001456	843	572.068	1085	39.8435
RCHGF001457	1188	917.054	892	20.4336
RCHGF001458	1872	1601.05	2666	34.9808
RCHGF001459	351	119.189	858	151.226
RCHGF001460	738	467.127	237	10.6583
RCHGF001461	858	587.068	1913	68.4545
RCHGF001462	1071	800.054	3091	81.1624
RCHGF001463	153	23.3089	53	47.7672
RCHGF001464	2274	2003.05	595	6.24022
RCHGF001465	537	271.169	134	10.381
RCHGF001466	1611	1340.05	483	7.57182
RCHGF001467	1359	1088.05	508	9.80818
RCHGF001468	1533	1262.05	2429	40.432
RCHGF001469	486	225.091	1476	137.754
RCHGF001470	714	443.217	89	4.21841
RCHGF001471	660	389.525	137	7.38858
RCHGF001472	615	345.243	32.0452	1.94991
RCHGF001473	852	581.068	317	11.4606
RCHGF001474	675	404.441	182	9.45348
RCHGF001475	699	428.288	82	4.02211
RCHGF001476	990	719.054	541	15.8056
RCHGF001477	1005	734.054	798	22.8376
RCHGF001478	666	395.501	254	13.4915
RCHGF001479	630	360.044	128	7.46843
RCHGF001480	510	246.321	1087	92.705
RCHGF001481	1431	1160.05	2306	41.7596
RCHGF001482	1392	1121.05	1807	33.8616
RCHGF001483	987	716.054	2294	67.3012
RCHGF001484	1878	1607.05	1872	24.4709
RCHGF001485	2364	2093.05	2028	20.3546
RCHGF001486	738	467.127	171	7.69018
RCHGF001487	1878	1607.05	392	5.12426
RCHGF001488	843	572.068	108	3.96599
RCHGF001489	666	395.501	129	6.852
RCHGF001490	1029	758.054	294	8.14747
RCHGF001491	678	407.4	349	17.9961
RCHGF001492	888	617.068	625	21.2776
RCHGF001493	1506	1235.05	3505	59.618
RCHGF001495	1692	1421.05	5754	85.0618
RCHGF001496	1014	743.054	1543	43.6235
RCHGF001497	888	617.068	1138	38.7422
RCHGF001498	453	196.644	140	14.9563
RCHGF001499	606	336.499	244	15.2329
RCHGF001501	897	626.068	235.38	7.89812
RCHGF001502	1086	815.054	143	3.68574
RCHGF001503	816	545.079	166	6.3977
RCHGF001504	843	572.068	149	5.4716
RCHGF001505	771	500.084	127	5.33502
RCHGF001506	492	230.297	78	7.11512
RCHGF001507	417	167.399	86	10.7924
RCHGF001508	1953	1682.05	704	8.79241
RCHGF001509	1371	1100.05	729	13.9216
RCHGF001510	171	28.3616	2	1.48141
RCHGF001511	777	506.084	252	10.4605
RCHGF001512	126	18.1807	15	17.3323
RCHGF001513	417	167.399	17	2.13339
RCHGF001514	912	641.068	106	3.47358
RCHGF001515	984	713.054	155	4.56651
RCHGF001516	132	18.7191	12	13.467
RCHGF001517	894	623.068	172	5.79921
RCHGF001518	1371	1100.05	354	6.76028
RCHGF001519	114	16.0025	4	5.25108
RCHGF001520	801	530.079	490	19.4192
RCHGF001521	2607	2336.05	733	6.59169
RCHGF001522	450	194.23	44	4.75897
RCHGF001523	1470	1199.05	261	4.57275
RCHGF001524	2022	1751.05	15393	184.671
RCHGF001525	537	271.169	722	55.9335
RCHGF001526	1218	947.054	1939	43.0109
RCHGF001527	771	500.084	552	23.1884
RCHGF001528	288	80.305	305	79.7871
RCHGF001529	369	131.706	403	64.28
RCHGF001530	180	31.302	454.231	304.845
RCHGF001531	387	144.639	2650	384.888
RCHGF001532	1866	1595.05	6976	91.8769
RCHGF001533	135	19.1523	145	159.046
RCHGF001534	567	299.114	715	50.2162
RCHGF001535	183	32.483	15	9.70088
RCHGF001536	1098	827.054	4405	111.889
RCHGF001537	984	713.054	3485	102.673
RCHGF001538	621	351.19	1923	115.03
RCHGF001539	870	599.068	1278	44.8157
RCHGF001540	1578	1307.05	1382	22.2121
RCHGF001541	1671	1400.05	1640	24.6079
RCHGF001542	201	39.7851	36	19.0089
RCHGF001543	153	23.3089	178	160.426
RCHGF001544	972	701.054	4109	123.129
RCHGF001545	1488	1217.05	5175	89.3256
RCHGF001546	468	209.298	31	3.11152
RCHGF001547	372	133.776	33	5.18215
RCHGF001548	954	683.068	114	3.50604
RCHGF001549	456	199.23	8	0.843549
RCHGF001550	1581	1310.05	140	2.24499
RCHGF001551	870	599.068	1131	39.6609
RCHGF001552	846	575.068	311	11.361
RCHGF001553	756	485.084	248	10.7401
RCHGF001554	798	527.079	186	7.41332
RCHGF001555	420	169.728	110	13.6149
RCHGF001556	1224	953.054	413	9.10349
RCHGF001557	798	527.079	254	10.1236
RCHGF001558	777	506.084	145	6.01895
RCHGF001559	477	217.152	108	10.448
RCHGF001560	2727	2456.05	544	4.65304
RCHGF001561	735	464.141	198	8.96171
RCHGF001562	1203	932.054	1822	41.066
RCHGF001563	1341	1070.05	2962	58.1507
RCHGF001564	282	76.8512	689	188.341
RCHGF001565	435	181.805	153	17.6791
RCHGF001566	645	374.754	424	23.7682
RCHGF001567	1056	785.054	921	24.6454
RCHGF001568	1515	1244.05	1528	25.8024
RCHGF001569	1368	1097.05	86	1.64682
RCHGF001570	660	389.525	95	5.12347
RCHGF001571	837	566.073	58	2.15244
RCHGF001572	771	500.084	32	1.34426
RCHGF001573	471	211.884	54	5.35391
RCHGF001574	414	165.136	12	1.52657
RCHGF001575	843	572.068	52	1.90955
RCHGF001576	648	377.72	76	4.22687
RCHGF001577	1029	758.054	134	3.71347
RCHGF001578	729	458.159	689	31.5921
RCHGF001579	699	428.288	704	34.5313
RCHGF001580	540	274.011	545	41.7833
RCHGF001581	1719	1448.05	1947	28.246
RCHGF001582	867	596.068	3901	137.485
RCHGF001583	1677	1406.05	2596	38.7863
RCHGF001584	885	614.068	484	16.5579
RCHGF001585	885	614.068	82	2.80526
RCHGF001586	1041	770.054	124	3.3828
RCHGF001587	1158	887.054	107	2.53401
RCHGF001588	834	563.073	55	2.05198
RCHGF001589	753	482.084	48	2.09167
RCHGF001590	480	219.757	26	2.48545
RCHGF001591	399	153.628	15	2.05114
RCHGF001592	2433	2162.05	1633	15.867
RCHGF001593	1317	1046.05	925	18.5765
RCHGF001594	1668	1397.05	1035	15.5633
RCHGF001595	1230	959.054	317	6.94371
RCHGF001597	708	437.261	121	5.81326
RCHGF001598	711	440.226	192	9.16222
RCHGF001599	741	470.122	83	3.70888
RCHGF001600	693	422.3	634	31.5387
RCHGF001601	414	165.136	271	34.475
RCHGF001602	207	42.3069	126	62.5655
RCHGF001603	414	165.136	1327	168.813
RCHGF001604	183	32.483	66	42.6839
RCHGF001605	1104	833.054	4824	121.649
RCHGF001606	135	19.1523	17	18.6467
RCHGF001607	111	15.3984	1	1.36427
RCHGF001608	117	16.4558	21	26.8087
RCHGF001609	336	109.359	449	86.2514
RCHGF001610	612	342.329	564	34.6108
RCHGF001611	333	107.352	341	66.7298
RCHGF001612	621	351.19	307	18.3642
RCHGF001613	1227	956.054	2232	49.0441
RCHGF001614	1167	896.054	449	10.5266
RCHGF001615	387	144.639	207	30.0649
RCHGF001616	819	548.079	298	11.4222
RCHGF001617	990	719.054	1419	41.4568
RCHGF001618	363	127.443	411	67.7488
RCHGF001619	1122	851.054	651	16.0694
RCHGF001620	774	503.084	348	14.5316
RCHGF001621	1104	833.054	167	4.21132
RCHGF001622	1272	1001.05	91	1.90967
RCHGF001623	297	85.5088	11	2.70245
RCHGF001624	483	222.43	13	1.22779
RCHGF001625	2868	2597.05	1372	11.0981
RCHGF001626	555	287.809	9845	718.6
RCHGF001627	1260	989.054	53002	1125.76
RCHGF001628	696	425.292	1147	56.6568
RCHGF001629	1599	1328.05	2266	35.8443
RCHGF001630	546	279.532	582	43.7387
RCHGF001631	555	287.809	424	30.9484
RCHGF001632	1290	1019.05	990	20.4086
RCHGF001633	450	194.23	76	8.22003
RCHGF001634	1347	1076.05	379	7.39913
RCHGF001635	462	204.156	678	69.7659
RCHGF001636	876	605.068	271	9.40894
RCHGF001637	2073	1802.05	643	7.49581
RCHGF001638	648	377.72	95	5.28359
RCHGF001639	480	219.757	126	12.0449
RCHGF001640	888	617.068	128.839	4.38621
RCHGF001641	612	342.329	76	4.66386
RCHGF001642	759	488.084	41	1.76467
RCHGF001643	1287	1016.05	200	4.13512
RCHGF001644	273	71.8447	13	3.80123
RCHGF001645	441	186.821	39	4.38545
RCHGF001646	294	83.8182	1415	354.645
RCHGF001647	552	285.098	1520	112.002
RCHGF001648	1311	1040.05	1987	40.1345
RCHGF001649	1482	1211.05	932	16.1669
RCHGF001650	663	392.509	320	17.1268
RCHGF001651	750	479.103	84	3.6832
RCHGF001652	468	209.298	16	1.60595
RCHGF001653	744	473.108	79	3.50786
RCHGF001654	762	491.084	50	2.1389
RCHGF001655	2739	2468.05	318	2.70675
RCHGF001656	468	209.298	57	5.72118
RCHGF001657	747	476.108	108	4.76534
RCHGF001658	819	548.079	37	1.41819
RCHGF001659	1131	860.054	164	4.00584
RCHGF001660	387	144.639	18	2.61434
RCHGF001661	564	296.291	4083	289.492
RCHGF001662	714	443.217	3765	178.453
RCHGF001663	870	599.068	2109	73.9564
RCHGF001664	1230	959.054	7597	166.408
RCHGF001665	174	29.4144	2332	1665.5
RCHGF001666	1251	980.054	867	18.5842
RCHGF001667	1398	1127.05	456	8.49954
RCHGF001668	180	31.302	62	41.6097
RCHGF001669	363	127.443	49	8.07711
RCHGF001670	426	174.489	95	11.4375
RCHGF001671	2028	1757.05	1106	13.2235
RCHGF001672	1422	1151.05	199	3.63189
RCHGF001673	345	115.198	13	2.37069
RCHGF001674	1239	968.054	132	2.86451
RCHGF001675	318	97.8705	33	7.08333
RCHGF001676	1884	1613.05	837	10.9006
RCHGF001677	756	485.084	74	3.20472
RCHGF001678	126	18.1807	0	0
RCHGF001679	165	26.3616	2	1.5938
RCHGF001680	888	617.068	103.002	3.50663
RCHGF001681	864	593.068	136	4.81737
RCHGF001682	729	458.159	345	15.819
RCHGF001683	537	271.169	8452	654.779
RCHGF001684	405	158.201	2657	352.824
RCHGF001685	486	225.091	537	50.1177
RCHGF001686	804	533.079	4591	180.922
RCHGF001687	849	578.068	1913	69.5203
RCHGF001689	561	293.395	102	7.30336
RCHGF001690	1263	992.054	1953	41.3564
RCHGF001691	426	174.489	569	68.5048
RCHGF001692	1083	812.054	1055	27.2925
RCHGF001693	750	479.103	108	4.73555
RCHGF001694	714	443.217	119	5.64034
RCHGF001695	735	464.141	918	41.5497
RCHGF001696	843	572.068	157	5.76538
RCHGF001697	168	27.3881	5	3.83516
RCHGF001698	780	509.084	201	8.29434
RCHGF001699	1197	926.054	174	3.94719
RCHGF001700	1104	833.054	1640	41.3567
RCHGF001701	468	209.298	9991	1002.81
RCHGF001702	774	503.084	13310	555.793
RCHGF001703	864	593.068	235	8.32413
RCHGF001704	852	581.068	109	3.94072
RCHGF001705	1086	815.054	367	9.45921
RCHGF001706	309	92.4717	55	12.4948
RCHGF001707	453	196.644	68	7.26448
RCHGF001708	1962	1691.05	404	5.01879
RCHGF001709	888	617.068	143	4.86831
RCHGF001710	1470	1199.05	225	3.94202
RCHGF001711	228	50.8783	11	4.54187
RCHGF001712	1173	902.054	228	5.30979
RCHGF001713	447	191.639	72	7.89267
RCHGF001714	1581	1310.05	24080	386.138
RCHGF001715	990	719.054	384	11.2188
RCHGF001716	906	635.068	1645.67	54.4375
RCHGF001717	615	345.243	7851	477.723
RCHGF001718	564	296.291	525	37.2234
RCHGF001719	684	413.38	3184	161.808
RCHGF001720	1044	773.054	8907	242.045
RCHGF001721	420	169.728	39	4.82709
RCHGF001722	435	181.805	42	4.85308
RCHGF001723	324	101.619	39	8.0624
RCHGF001724	924	653.068	249	8.0097
RCHGF001725	1545	1274.05	1475	24.3209
RCHGF001726	726	455.159	431	19.8925
RCHGF001727	288	80.305	59.6654	15.6083
RCHGF001728	468	209.298	145	14.5539
RCHGF001729	789	518.079	190	7.7043
RCHGF001730	585	316.256	162	10.761
RCHGF001731	609	339.407	100	6.18948
RCHGF001732	729	458.159	113	5.18128
RCHGF001733	783	512.084	97	3.97929
RCHGF001734	471	211.884	18	1.78464
RCHGF001735	444	189.163	6	0.666332
RCHGF001736	1656	1385.05	120	1.82008
RCHGF001737	1002	731.054	40	1.14944
RCHGF001738	849	578.068	37	1.34462
RCHGF001739	744	473.108	372	16.518
RCHGF001741	891	620.068	459.161	15.5561
RCHGF001743	450	194.23	3311	358.112
RCHGF001745	843	572.068	409	15.0194
RCHGF001746	1512	1241.05	1071	18.129
RCHGF001747	606	336.499	1409	87.9636
RCHGF001748	723	452.168	1166	54.1719
RCHGF001749	477	217.152	669	64.7198
RCHGF001750	612	342.329	1780	109.233
RCHGF001752	390	146.848	10346	1480.07
RCHGF001754	1671	1400.05	1944	29.1694
RCHGF001755	1482	1211.05	3338	57.9026
RCHGF001756	1260	989.054	12010	255.093
RCHGF001757	702	431.288	432	21.0423
RCHGF001758	717	446.191	1627	76.6024
RCHGF001759	678	407.4	1076	55.4838
RCHGF001761	1254	983.054	2928	62.5704
RCHGF001762	336	109.359	134	25.741
RCHGF001763	291	82.1352	153	39.1325
RCHGF001764	261	65.5786	1085	347.571
RCHGF001765	135	19.1523	1	1.09687
RCHGF001766	348	117.201	46	8.24524
RCHGF001767	300	87.2411	22	5.29757
RCHGF001768	462	204.156	221	22.7408
RCHGF001769	1035	764.054	1310	36.0182
RCHGF001770	333	107.352	87	17.0249
RCHGF001771	1314	1043.05	650	13.0913
RCHGF001772	1563	1292.05	984	15.9989
RCHGF001773	510	246.321	142	12.1105
RCHGF001774	135	19.1523	0	0
RCHGF001775	1833	1562.05	1556	20.9261
RCHGF001776	1812	1541.05	1367	18.6349
RCHGF001777	255	62.9513	295	98.4449
RCHGF001778	492	230.297	1246	113.66
RCHGF001779	378	138.084	598	90.9776
RCHGF001780	417	167.399	634	79.5629
RCHGF001781	1170	899.054	143	3.34138
RCHGF001782	135	19.1523	1	1.09687
RCHGF001783	156	24.0812	4	3.48946
RCHGF001784	420	169.728	4108	508.454
RCHGF001785	1479	1208.05	3148	54.7424
RCHGF001786	2583	2312.05	984	8.94072
RCHGF001787	681	410.392	236	12.0806
RCHGF001788	1002	731.054	134	3.85062
RCHGF001789	687	416.368	57	2.8759
RCHGF001790	693	422.3	112	5.5715
RCHGF001791	438	184.312	68	7.75051
RCHGF001792	849	578.068	244	8.8672
RCHGF001793	738	467.127	178	8.00499
RCHGF001794	717	446.191	175	8.23935
RCHGF001795	408	160.549	808	105.725
RCHGF001796	636	365.928	855	49.0846
RCHGF001797	855	584.068	783	28.1627
RCHGF001798	372	133.776	267	41.9283
RCHGF001799	720	449.186	216	10.1019
RCHGF001800	402	155.913	58	7.81484
RCHGF001801	141	20.2689	10	10.3644
RCHGF001803	885	614.068	160	5.47368
RCHGF001804	561	293.395	23	1.64684
RCHGF001805	549	282.327	42	3.12515
RCHGF001806	1431	1160.05	2381	43.1178
RCHGF001807	822	551.079	828	31.564
RCHGF001808	1386	1115.05	1128	21.2514
RCHGF001809	1065	794.054	1809	47.859
RCHGF001810	1164	893.054	5162	121.427
RCHGF001811	1044	773.054	924	25.1095
RCHGF001812	1605	1334.05	1375	21.6523
RCHGF001813	600	330.733	50	3.17591
RCHGF001814	294	83.8182	16	4.01012
RCHGF001815	186	33.6081	726.587	454.17
RCHGF001816	1308	1037.05	7758	157.153
RCHGF001817	465	206.753	2025	205.754
RCHGF001819	801	530.079	1303	51.6392
RCHGF001820	780	509.084	1550	63.9613
RCHGF001821	744	473.108	1240	55.0601
RCHGF001822	162	25.5151	16	13.1734
RCHGF001823	183	32.483	39	25.2223
RCHGF001824	852	581.068	115	4.15764
RCHGF001825	504	240.907	65	5.66812
RCHGF001826	1050	779.054	4603	124.122
RCHGF001827	1071	800.054	1959	51.4388
RCHGF001828	1977	1706.05	5867	72.2435
RCHGF001829	951	680.068	1913	59.0933
RCHGF001830	1875	1604.05	463	6.0637
RCHGF001831	1044	773.054	264	7.17413
RCHGF001832	321	99.6889	14	2.95023
RCHGF001833	330	105.339	38	7.57826
RCHGF001834	1332	1061.05	330	6.53359
RCHGF001835	1077	806.054	138	3.59658
RCHGF001836	1182	911.054	75	1.72939
RCHGF001837	453	196.644	731	78.0931
RCHGF001838	420	169.728	306	37.8741
RCHGF001839	561	293.395	633	45.3238
RCHGF001840	462	204.156	2877	296.042
RCHGF001841	438	184.312	4774	544.131
RCHGF001842	1245	974.054	694	14.9676
RCHGF001843	1299	1028.05	3321	67.8623
RCHGF001844	486	225.091	1974	184.232
RCHGF001845	501	238.269	564	49.7264
RCHGF001846	711	440.226	1405	67.0464
RCHGF001847	1206	935.054	1489	33.4529
RCHGF001848	888	617.068	52727	1795.05
RCHGF001849	123	17.6285	30	35.7505
RCHGF001850	354	121.171	255	44.2095
RCHGF001851	348	117.201	29188	5231.79
RCHGF001852	1146	875.054	2833	68.0122
RCHGF001853	558	290.598	14166	1024.07
RCHGF001854	192	35.9873	1787	1043.16
RCHGF001855	360	125.294	1314	220.313
RCHGF001856	435	181.805	3631	419.561
RCHGF001857	1305	1034.05	1523	30.9408
RCHGF001858	186	33.6081	330	206.274
RCHGF001859	1320	1049.05	4833	96.7819
RCHGF001860	114	16.0025	15	19.6915
RCHGF001861	1317	1046.05	2569	51.5924
RCHGF001862	879	608.068	9670	334.08
RCHGF001863	378	138.084	7784	1184.23
RCHGF001864	129	18.3611	1	1.14414
RCHGF001865	765	494.084	683	29.0399
RCHGF001866	2343	2072.05	1959	19.8613
RCHGF001867	918	647.068	710	23.0507
RCHGF001868	675	404.441	1626	84.458
RCHGF001869	855	584.068	1720	61.8644
RCHGF001870	891	620.068	558	18.9047
RCHGF001871	1191	920.054	1878	42.8803
RCHGF001872	147	21.6915	211	204.347
RCHGF001873	291	82.1352	233	59.5939
RCHGF001874	1161	890.054	940	22.1864
RCHGF001875	807	536.079	500	19.5937
RCHGF001876	777	506.084	6908	286.751
RCHGF001877	759	488.084	4054	174.488
RCHGF001878	1014	743.054	4298	121.513
RCHGF001879	618	348.211	6327	381.707
RCHGF001880	1812	1541.05	26069	355.371
RCHGF001881	1191	920.054	5953	135.925
RCHGF001882	1113	842.054	7179	179.102
RCHGF001884	1290	1019.05	1498	30.8809
RCHGF001885	1395	1124.05	728	13.6057
RCHGF001886	675	404.441	2518	130.79
RCHGF001887	444	189.163	193	21.4337
RCHGF001888	1374	1103.05	231	4.39937
RCHGF001889	513	249.048	282	23.7871
RCHGF001890	1356	1085.05	421	8.15091
RCHGF001891	837	566.073	541	20.077
RCHGF001892	567	299.114	782	54.9218
RCHGF001893	381	140.187	14	2.09795
RCHGF001894	603	333.619	106	6.67467
RCHGF001895	606	336.499	438	27.3443
RCHGF001896	126	18.1807	7	8.0884
RCHGF001897	1419	1148.05	452	8.27088
RCHGF001898	1932	1661.05	717	9.06798
RCHGF001899	855	584.068	131	4.71176
RCHGF001900	579	310.448	201	13.6014
RCHGF001901	1662	1391.05	3124	47.1783
RCHGF001902	993	722.054	3371	98.0764
RCHGF001903	489	227.639	107	9.87443
RCHGF001904	1668	1397.05	1939	29.1568
RCHGF001905	1200	929.054	649	14.675
RCHGF001906	1317	1046.05	2810	56.4323
RCHGF001907	1398	1127.05	353	6.57969
RCHGF001908	1449	1178.05	1248	22.2549
RCHGF001909	126	18.1807	0	0
RCHGF001910	972	701.054	672	20.1369
RCHGF001911	669	398.501	140	7.38029
RCHGF001912	1491	1220.05	240	4.13245
RCHGF001913	861	590.068	1190	42.3663
RCHGF001914	1719	1448.05	28796	417.756
RCHGF001915	183	32.483	96	62.0856
RCHGF001916	504	240.907	2005	174.84
RCHGF001917	1101	830.054	720	18.2222
RCHGF001918	327	103.546	200	40.5763
RCHGF001919	171	28.3616	83	61.4784
RCHGF001920	255	62.9513	360	120.136
RCHGF001921	411	162.874	50	6.449
RCHGF001922	465	206.753	946	96.1203
RCHGF001923	1272	1001.05	8456	177.453
RCHGF001924	561	293.395	591	42.3165
RCHGF001925	243	57.3721	205919	75399.9
RCHGF001926	495	232.941	2231	201.201
RCHGF001927	591	322.044	2229	145.402
RCHGF001928	507	243.627	1535	132.361
RCHGF001929	585	316.256	1792	119.035
RCHGF001930	1671	1400.05	5108	76.6446
RCHGF001931	828	557.073	1844	69.5383
RCHGF001932	1335	1064.05	1197	23.6323
RCHGF001933	249	60.0938	22	7.69074
RCHGF001934	1005	734.054	576	16.4843
RCHGF001935	1164	893.054	1419	33.3795
RCHGF001936	891	620.068	498	16.872
RCHGF001937	1020	749.054	3893	109.181
RCHGF001938	876	605.068	681	23.6439
RCHGF001939	462	204.156	5290	544.339
RCHGF001940	144	20.8987	12	12.0625
RCHGF001941	531	265.617	66	5.21991
RCHGF001942	2064	1793.05	644	7.54515
RCHGF001943	1617	1346.05	38090	594.462
RCHGF001944	264	67.1421	5506	1722.73
RCHGF001945	123	17.6285	24	28.6004
RCHGF001946	933	662.068	3912	124.129
RCHGF001947	1737	1466.05	5433	77.8512
RCHGF001948	522	257.325	1391	113.559
RCHGF001950	624	354.134	146	8.66086
RCHGF001951	1902	1631.05	3196	41.1636
RCHGF001952	549	282.327	7048	524.431
RCHGF001953	1230	959.054	1976	43.2832
RCHGF001954	903	632.068	1107	36.7925
RCHGF001955	318	97.8705	7	1.50252
RCHGF001956	396	151.321	7	0.971794
RCHGF001957	126	18.1807	0	0
RCHGF001958	111	15.3984	1	1.36427
RCHGF001959	690	419.338	26	1.30252
RCHGF001960	780	509.084	51	2.10453
RCHGF001961	1023	752.054	63	1.75981
RCHGF001962	159	24.7444	0	0
RCHGF001963	375	135.977	36	5.56175
RCHGF001964	1581	1310.05	149	2.38931
RCHGF001965	1077	806.054	789	20.5631
