-e target_id	length	eff_length	Monoculture_Bi_animalis_lactis_PT33_Late_Replicate_2_HGF2_counts	tpm
RCHGF001547	372	153.345	0	0
RCHGF001548	954	723.997	0	0
RCHGF001549	456	231.971	0	0
RCHGF001550	1581	1351	0	0
RCHGF001551	870	639.997	0	0
RCHGF001552	846	615.997	0	0
RCHGF001553	756	525.997	0	0
RCHGF001554	798	567.997	0	0
RCHGF001555	420	197.424	0	0
RCHGF001556	1224	993.997	0	0
RCHGF001557	798	567.997	0	0
RCHGF001558	777	546.997	0	0
RCHGF001559	477	251.389	0	0
RCHGF001560	2727	2497	0	0
RCHGF001561	735	504.997	0	0
RCHGF001562	1203	972.997	0	0
RCHGF001563	1341	1111	0	0
RCHGF001564	282	82.7773	0	0
RCHGF001565	435	212.085	1	1167.38
RCHGF001566	645	414.997	0	0
RCHGF001567	1056	825.997	0	0
RCHGF001568	1515	1285	0	0
RCHGF001569	1368	1138	0	0
RCHGF001570	660	429.997	0	0
RCHGF001571	837	606.997	0	0
RCHGF001572	771	540.997	0	0
RCHGF001573	471	245.795	0	0
RCHGF001574	414	191.424	0	0
RCHGF001575	843	612.997	0	0
RCHGF001576	648	417.997	0	0
RCHGF001577	1029	798.997	0	0
RCHGF001578	729	498.997	1	496.163
RCHGF001579	699	468.997	0	0
RCHGF001580	540	312.235	0	0
RCHGF001581	1719	1489	0	0
RCHGF001582	867	636.997	0	0
RCHGF001583	1677	1447	0	0
RCHGF001584	885	654.997	0	0
RCHGF001585	885	654.997	0	0
RCHGF001586	1041	810.997	0	0
RCHGF001587	1158	927.997	0	0
RCHGF001588	834	603.997	0	0
RCHGF001589	753	522.997	0	0
RCHGF001590	480	253.575	0	0
RCHGF001591	399	177.322	0	0
RCHGF001592	2433	2203	0	0
RCHGF001593	1317	1087	0	0
RCHGF001594	1668	1438	0	0
RCHGF001595	1230	999.997	0	0
RCHGF001597	708	477.997	0	0
RCHGF001598	711	480.997	0	0
RCHGF001599	741	510.997	0	0
RCHGF001600	693	462.997	0	0
RCHGF001601	414	191.424	0	0
RCHGF001602	207	43.1533	0	0
RCHGF001603	414	191.424	0	0
RCHGF001604	183	35.4302	0	0
RCHGF001605	1104	873.997	0	0
RCHGF001606	135	15.84	0	0
RCHGF001607	111	9.41667	0	0
RCHGF001608	117	11.1111	0	0
RCHGF001609	336	120.826	0	0
RCHGF001610	612	382.613	0	0
RCHGF001611	333	118.24	0	0
RCHGF001612	621	390.997	0	0
RCHGF001613	1227	996.997	0	0
RCHGF001614	1167	936.997	0	0
RCHGF001615	387	167.015	0	0
RCHGF001616	819	588.997	0	0
RCHGF001617	990	759.997	0	0
RCHGF001618	363	145.59	1	1700.56
RCHGF001619	1122	891.997	0	0
RCHGF001620	774	543.997	0	0
RCHGF001621	1104	873.997	0	0
RCHGF001622	1272	1042	0	0
RCHGF001623	297	93.3327	0	0
RCHGF001624	483	256.575	0	0
RCHGF001625	2868	2638	0	0
RCHGF001626	555	326.732	0	0
RCHGF001627	1260	1030	3	721.121
RCHGF001628	696	465.997	0	0
RCHGF001629	1599	1369	0	0
RCHGF001630	546	317.732	0	0
RCHGF001631	555	326.732	0	0
RCHGF001632	1290	1060	0	0
RCHGF001633	450	226.717	0	0
RCHGF001634	1347	1117	0	0
RCHGF001635	462	237.59	0	0
RCHGF001636	876	645.997	0	0
RCHGF001637	2073	1843	0	0
RCHGF001638	648	417.997	0	0
RCHGF001639	480	253.575	0	0
RCHGF001640	888	657.997	0	0
RCHGF001641	612	382.613	0	0
RCHGF001642	759	528.997	0	0
RCHGF001643	1287	1057	0	0
RCHGF001644	273	76.5346	0	0
RCHGF001645	441	218.085	0	0
RCHGF001646	294	91.2136	0	0
RCHGF001647	552	323.732	0	0
RCHGF001648	1311	1081	0	0
RCHGF001649	1482	1252	0	0
RCHGF001650	663	432.997	0	0
RCHGF001651	750	519.997	0	0
RCHGF001652	468	243.59	0	0
RCHGF001653	744	513.997	0	0
RCHGF001654	762	531.997	0	0
RCHGF001655	2739	2509	0	0
RCHGF001656	468	243.59	0	0
RCHGF001657	747	516.997	0	0
RCHGF001658	819	588.997	0	0
RCHGF001659	1131	900.997	0	0
RCHGF001660	387	167.015	0	0
RCHGF001661	564	335.208	0	0
RCHGF001662	714	483.997	0	0
RCHGF001663	870	639.997	0	0
RCHGF001664	1230	999.997	0	0
RCHGF001665	174	30.0455	0	0
RCHGF001666	1251	1021	0	0
RCHGF001667	1398	1168	0	0
RCHGF001668	180	33.8606	0	0
RCHGF001669	363	145.59	0	0
RCHGF001670	426	203.424	0	0
RCHGF001671	2028	1798	0	0
RCHGF001672	1422	1192	0	0
RCHGF001673	345	128.974	0	0
RCHGF001674	1239	1009	0	0
RCHGF001675	318	107.795	0	0
RCHGF001676	1884	1654	0	0
RCHGF001677	756	525.997	0	0
RCHGF001678	126	13.7667	0	0
RCHGF001679	165	25.9535	0	0
RCHGF001680	888	657.997	0	0
RCHGF001681	864	633.997	0	0
RCHGF001682	729	498.997	0	0
RCHGF001683	537	309.235	1	800.634
RCHGF001684	405	183.03	0	0
RCHGF001685	486	259.575	0	0
RCHGF001686	804	573.997	0	0
RCHGF001687	849	618.997	0	0
RCHGF001689	561	332.208	0	0
RCHGF001690	1263	1033	0	0
RCHGF001691	426	203.424	0	0
RCHGF001692	1083	852.997	0	0
RCHGF001693	750	519.997	0	0
RCHGF001694	714	483.997	0	0
RCHGF001695	735	504.997	0	0
RCHGF001696	843	612.997	0	0
RCHGF001697	168	27.5588	0	0
RCHGF001698	780	549.997	0	0
RCHGF001699	1197	966.997	1	256.034
RCHGF001700	1104	873.997	0	0
RCHGF001701	468	243.59	2	2032.8
RCHGF001702	774	543.997	3	1365.36
RCHGF001703	864	633.997	0	0
RCHGF001704	852	621.997	0	0
RCHGF001705	1086	855.997	0	0
RCHGF001706	309	101.678	0	0
RCHGF001707	453	228.971	0	0
RCHGF001708	1962	1732	0	0
RCHGF001709	888	657.997	0	0
RCHGF001710	1470	1240	0	0
RCHGF001711	228	50.142	0	0
RCHGF001712	1173	942.997	0	0
RCHGF001713	447	224.085	0	0
RCHGF001714	1581	1351	2	366.52
RCHGF001715	990	759.997	0	0
RCHGF001716	906	675.997	0	0
RCHGF001717	615	385.613	0	0
RCHGF001718	564	335.208	0	0
RCHGF001719	684	453.997	0	0
RCHGF001720	1044	813.997	0	0
RCHGF001721	420	197.424	0	0
RCHGF001722	435	212.085	0	0
RCHGF001723	324	111.848	0	0
RCHGF001724	924	693.997	0	0
RCHGF001725	1545	1315	0	0
RCHGF001726	726	495.997	0	0
RCHGF001727	288	86.6016	0	0
RCHGF001728	468	243.59	0	0
RCHGF001729	789	558.997	0	0
RCHGF001730	585	356.208	0	0
RCHGF001731	609	379.613	0	0
RCHGF001732	729	498.997	0	0
RCHGF001733	783	552.997	0	0
RCHGF001734	471	245.795	0	0
RCHGF001735	444	221.085	0	0
RCHGF001736	1656	1426	0	0
RCHGF001737	1002	771.997	0	0
RCHGF001738	849	618.997	0	0
RCHGF001739	744	513.997	0	0
RCHGF001741	891	660.997	0	0
RCHGF001743	450	226.717	0	0
RCHGF001745	843	612.997	0	0
RCHGF001746	1512	1282	0	0
RCHGF001747	606	376.613	0	0
RCHGF001748	723	492.997	0	0
RCHGF001749	477	251.389	0	0
RCHGF001750	612	382.613	0	0
RCHGF001752	390	169.734	1	1458.66
RCHGF001754	1671	1441	0	0
RCHGF001755	1482	1252	0	0
RCHGF001756	1260	1030	0	0
RCHGF001757	702	471.997	0	0
RCHGF001758	717	486.997	0	0
RCHGF001759	678	447.997	0	0
RCHGF001761	1254	1024	0	0
RCHGF001762	336	120.826	0	0
RCHGF001763	291	89.0824	0	0
RCHGF001764	261	68.6978	0	0
RCHGF001765	135	15.84	0	0
RCHGF001766	348	131.754	0	0
RCHGF001767	300	95.4324	0	0
RCHGF001768	462	237.59	0	0
RCHGF001769	1035	804.997	0	0
RCHGF001770	333	118.24	0	0
RCHGF001771	1314	1084	0	0
RCHGF001772	1563	1333	0	0
RCHGF001773	510	282.689	0	0
RCHGF001774	135	15.84	0	0
RCHGF001775	1833	1603	0	0
RCHGF001776	1812	1582	0	0
RCHGF001777	255	65.2587	0	0
RCHGF001778	492	265.575	0	0
RCHGF001779	378	158.827	0	0
RCHGF001780	417	194.424	0	0
RCHGF001781	1170	939.997	0	0
RCHGF001782	135	15.84	0	0
RCHGF001783	156	23.3939	0	0
RCHGF001784	420	197.424	0	0
RCHGF001785	1479	1249	0	0
RCHGF001786	2583	2353	0	0
RCHGF001787	681	450.997	0	0
RCHGF001788	1002	771.997	0	0
RCHGF001789	687	456.997	0	0
RCHGF001790	693	462.997	0	0
RCHGF001791	438	215.085	0	0
RCHGF001792	849	618.997	0	0
RCHGF001793	738	507.997	0	0
RCHGF001794	717	486.997	0	0
RCHGF001795	408	185.729	0	0
RCHGF001796	636	405.997	0	0
RCHGF001797	855	624.997	0	0
RCHGF001798	372	153.345	0	0
RCHGF001799	720	489.997	0	0
RCHGF001800	402	180.03	0	0
RCHGF001801	141	18.129	0	0
RCHGF001803	885	654.997	0	0
RCHGF001804	561	332.208	0	0
RCHGF001805	549	320.732	0	0
RCHGF001806	1431	1201	0	0
RCHGF001807	822	591.997	0	0
RCHGF001808	1386	1156	0	0
RCHGF001809	1065	834.997	0	0
RCHGF001810	1164	933.997	0	0
RCHGF001811	1044	813.997	0	0
RCHGF001812	1605	1375	0	0
RCHGF001813	600	371.208	0	0
RCHGF001814	294	91.2136	0	0
RCHGF001815	186	37.191	0	0
RCHGF001816	1308	1078	0	0
RCHGF001817	465	240.59	0	0
RCHGF001819	801	570.997	0	0
RCHGF001820	780	549.997	0	0
RCHGF001821	744	513.997	0	0
RCHGF001822	162	24.5702	0	0
RCHGF001823	183	35.4302	0	0
RCHGF001824	852	621.997	0	0
RCHGF001825	504	276.689	0	0
RCHGF001826	1050	819.997	0	0
RCHGF001827	1071	840.997	0	0
RCHGF001828	1977	1747	1	141.72
RCHGF001829	951	720.997	0	0
RCHGF001830	1875	1645	0	0
RCHGF001831	1044	813.997	0	0
RCHGF001832	321	110.02	0	0
RCHGF001833	330	116.051	0	0
RCHGF001834	1332	1102	0	0
RCHGF001835	1077	846.997	0	0
RCHGF001836	1182	951.997	0	0
RCHGF001837	453	228.971	0	0
RCHGF001838	420	197.424	0	0
RCHGF001839	561	332.208	0	0
RCHGF001840	462	237.59	0	0
RCHGF001841	438	215.085	0	0
RCHGF001842	1245	1015	0	0
RCHGF001843	1299	1069	0	0
RCHGF001844	486	259.575	2	1907.61
RCHGF001845	501	274.134	0	0
RCHGF001846	711	480.997	0	0
RCHGF001847	1206	975.997	0	0
RCHGF001848	888	657.997	0	0
RCHGF001849	123	13.12	0	0
RCHGF001850	354	137.07	0	0
RCHGF001851	348	131.754	0	0
RCHGF001852	1146	915.997	0	0
RCHGF001853	558	329.208	4	3008.23
RCHGF001854	192	38.835	1	6375.28
RCHGF001855	360	142.835	0	0
RCHGF001856	435	212.085	0	0
RCHGF001857	1305	1075	0	0
RCHGF001858	186	37.191	1	6657.09
RCHGF001859	1320	1090	0	0
RCHGF001860	114	10.7857	0	0
RCHGF001861	1317	1087	0	0
RCHGF001862	879	648.997	1	381.487
RCHGF001863	378	158.827	0	0
RCHGF001864	129	13.3846	0	0
RCHGF001865	765	534.997	0	0
RCHGF001866	2343	2113	0	0
RCHGF001867	918	687.997	0	0
RCHGF001868	675	444.997	0	0
RCHGF001869	855	624.997	0	0
RCHGF001870	891	660.997	0	0
RCHGF001871	1191	960.997	1	257.632
RCHGF001872	147	20.4667	0	0
RCHGF001873	291	89.0824	0	0
RCHGF001874	1161	930.997	0	0
RCHGF001875	807	576.997	0	0
RCHGF001876	777	546.997	0	0
RCHGF001877	759	528.997	0	0
RCHGF001878	1014	783.997	0	0
RCHGF001879	618	387.997	0	0
RCHGF001880	1812	1582	0	0
RCHGF001881	1191	960.997	0	0
RCHGF001882	1113	882.997	1	280.391
RCHGF001884	1290	1060	0	0
RCHGF001885	1395	1165	0	0
RCHGF001886	675	444.997	0	0
RCHGF001887	444	221.085	0	0
RCHGF001888	1374	1144	0	0
RCHGF001889	513	285.235	0	0
RCHGF001890	1356	1126	0	0
RCHGF001891	837	606.997	0	0
RCHGF001892	567	338.208	0	0
RCHGF001893	381	161.29	0	0
RCHGF001894	603	373.613	0	0
RCHGF001895	606	376.613	0	0
RCHGF001896	126	13.7667	0	0
RCHGF001897	1419	1189	0	0
RCHGF001898	1932	1702	0	0
RCHGF001899	855	624.997	0	0
RCHGF001900	579	350.208	0	0
RCHGF001901	1662	1432	0	0
RCHGF001902	993	762.997	0	0
RCHGF001903	489	262.575	0	0
RCHGF001904	1668	1438	0	0
RCHGF001905	1200	969.997	0	0
RCHGF001906	1317	1087	0	0
RCHGF001907	1398	1168	0	0
RCHGF001908	1449	1219	0	0
RCHGF001909	126	13.7667	0	0
RCHGF001910	972	741.997	0	0
RCHGF001911	669	438.997	0	0
RCHGF001912	1491	1261	0	0
RCHGF001913	861	630.997	0	0
RCHGF001914	1719	1489	0	0
RCHGF001915	183	35.4302	0	0
RCHGF001916	504	276.689	0	0
RCHGF001917	1101	870.997	0	0
RCHGF001918	327	114.25	0	0
RCHGF001919	171	28.7931	0	0
RCHGF001920	255	65.2587	0	0
RCHGF001921	411	188.424	0	0
RCHGF001922	465	240.59	0	0
RCHGF001923	1272	1042	2	475.211
RCHGF001924	561	332.208	0	0
RCHGF001925	243	59.2392	1	4179.39
RCHGF001926	495	268.575	1	921.842
RCHGF001927	591	362.208	0	0
RCHGF001928	507	279.689	0	0
RCHGF001929	585	356.208	0	0
RCHGF001930	1671	1441	0	0
RCHGF001931	828	597.997	0	0
RCHGF001932	1335	1105	0	0
RCHGF001933	249	62.4102	0	0
RCHGF001934	1005	774.997	0	0
RCHGF001935	1164	933.997	0	0
RCHGF001936	891	660.997	0	0
RCHGF001937	1020	789.997	0	0
RCHGF001938	876	645.997	0	0
RCHGF001939	462	237.59	1	1042.07
RCHGF001940	144	19.9697	0	0
RCHGF001941	531	303.235	0	0
RCHGF001942	2064	1834	0	0
RCHGF001943	1617	1387	3	535.511
RCHGF001944	264	70.3333	0	0
RCHGF001945	123	13.12	0	0
RCHGF001946	933	702.997	0	0
RCHGF001947	1737	1507	0	0
RCHGF001948	522	294.235	0	0
RCHGF001950	624	393.997	0	0
RCHGF001951	1902	1672	0	0
RCHGF001952	549	320.732	2	1543.87
RCHGF001953	1230	999.997	0	0
RCHGF001954	903	672.997	0	0
RCHGF001955	318	107.795	0	0
RCHGF001956	396	174.322	0	0
RCHGF001957	126	13.7667	0	0
RCHGF001958	111	9.41667	0	0
RCHGF001959	690	459.997	0	0
RCHGF001960	780	549.997	0	0
RCHGF001961	1023	792.997	0	0
RCHGF001962	159	25.0095	0	0
RCHGF001963	375	155.827	0	0
RCHGF001964	1581	1351	0	0
RCHGF001965	1077	846.997	0	0
RCHGF001966	1419	1189	0	0
RCHGF001967	960	729.997	0	0
RCHGF001968	912	681.997	0	0
RCHGF001969	1194	963.997	0	0
RCHGF001970	591	362.208	0	0
RCHGF001971	828	597.997	0	0
RCHGF001972	2583	2353	0	0
RCHGF001973	954	723.997	0	0
RCHGF001974	774	543.997	0	0
RCHGF001975	573	344.208	0	0
RCHGF001976	1107	876.997	0	0
RCHGF001977	774	543.997	0	0
RCHGF001978	564	335.208	0	0
RCHGF001979	552	323.732	0	0
RCHGF001980	834	603.997	0	0
RCHGF001981	687	456.997	0	0
RCHGF001982	408	185.729	0	0
RCHGF001983	591	362.208	1	683.54
RCHGF001984	744	513.997	0	0
RCHGF001986	765	534.997	0	0
RCHGF001987	246	60.7543	0	0
RCHGF001988	369	150.598	0	0
RCHGF001989	705	474.997	0	0
RCHGF001990	1284	1054	0	0
RCHGF001991	378	158.827	0	0
RCHGF001992	1089	858.997	0	0
RCHGF001993	312	104.114	0	0
RCHGF001994	441	218.085	0	0
RCHGF001995	1941	1711	0	0
RCHGF001996	1245	1015	0	0
RCHGF001997	885	654.997	1	377.993
RCHGF001998	1227	996.997	0	0
RCHGF001999	372	153.345	0	0
RCHGF002000	726	495.997	0	0
RCHGF002001	327	114.25	0	0
RCHGF002002	438	215.085	0	0
RCHGF002003	507	279.689	0	0
RCHGF002004	177	32.0566	0	0
RCHGF002005	642	411.997	0	0
RCHGF002006	603	373.613	0	0
RCHGF002007	360	142.835	0	0
RCHGF002008	837	606.997	0	0
RCHGF002009	705	474.997	0	0
RCHGF002010	657	426.997	0	0
RCHGF002011	414	191.424	0	0
RCHGF002012	1215	984.997	0	0
RCHGF002013	1185	954.997	0	0
RCHGF002014	642	411.997	0	0
RCHGF002015	1422	1192	1	207.705
RCHGF002016	1314	1084	0	0
RCHGF002017	654	423.997	1	583.929
RCHGF002018	984	753.997	0	0
RCHGF002019	804	573.997	0	0
RCHGF002020	414	191.424	0	0
RCHGF002021	360	142.835	0	0
RCHGF002022	318	107.795	0	0
RCHGF002023	1653	1423	0	0
RCHGF002024	1737	1507	0	0
RCHGF002025	1626	1396	0	0
RCHGF002026	246	60.7543	0	0
RCHGF002027	762	531.997	0	0
RCHGF002028	912	681.997	0	0
RCHGF002029	399	177.322	0	0
RCHGF002030	1227	996.997	0	0
RCHGF002031	804	573.997	0	0
RCHGF002032	771	540.997	0	0
RCHGF002033	471	245.795	0	0
RCHGF002034	2688	2458	0	0
RCHGF002035	120	12.95	0	0
RCHGF002036	594	365.208	0	0
RCHGF002037	957	726.997	0	0
RCHGF002038	765	534.997	0	0
RCHGF002039	987	756.997	0	0
RCHGF002040	462	237.59	0	0
RCHGF002041	942	711.997	0	0
RCHGF002042	1125	894.997	0	0
RCHGF002043	141	18.129	0	0
RCHGF002044	1095	864.997	0	0
RCHGF002045	159	25.0095	0	0
RCHGF002046	1464	1234	0	0
RCHGF002047	780	549.997	0	0
RCHGF002048	123	13.12	0	0
RCHGF002050	1548	1318	0	0
RCHGF002051	810	579.997	0	0
RCHGF002052	783	552.997	0	0
RCHGF002053	321	110.02	0	0
RCHGF002054	1092	861.997	0	0
RCHGF002055	225	49.2789	0	0
RCHGF002056	228	50.142	0	0
RCHGF002057	357	139.835	0	0
RCHGF002059	444	221.085	0	0
RCHGF002060	198	39.9692	0	0
RCHGF002061	1899	1669	0	0
RCHGF002062	117	11.1111	0	0
RCHGF002063	1188	957.997	1	258.439
RCHGF002064	204	42.6626	0	0
RCHGF002065	231	52.4258	0	0
RCHGF002066	417	194.424	0	0
RCHGF002067	357	139.835	0	0
RCHGF002068	222	48.9404	0	0
RCHGF002069	1683	1453	0	0
RCHGF002070	621	390.997	1	633.212
RCHGF002071	906	675.997	0	0
RCHGF002072	1005	774.997	0	0
RCHGF002073	2187	1957	0	0
RCHGF002074	2448	2218	1	111.625
RCHGF002075	402	180.03	0	0
RCHGF002076	501	274.134	0	0
RCHGF002077	486	259.575	0	0
RCHGF002078	267	72.0985	0	0
RCHGF002079	219	48.0852	0	0
RCHGF002080	141	18.129	0	0
RCHGF002081	1194	963.997	0	0
RCHGF002082	1392	1162	0	0
RCHGF002083	381	161.29	0	0
RCHGF002084	327	114.25	0	0
RCHGF002085	3057	2827	0	0
RCHGF002086	378	158.827	0	0
RCHGF002087	384	164.29	0	0
RCHGF002088	138	17.537	2	28235.5
RCHGF002089	918	687.997	0	0
RCHGF002090	486	259.575	0	0
RCHGF002091	123	13.12	0	0
RCHGF002092	429	206.424	0	0
RCHGF002093	624	393.997	0	0
RCHGF002094	639	408.997	0	0
RCHGF002095	1362	1132	0	0
RCHGF002097	411	188.424	0	0
RCHGF002099	1776	1546	0	0
RCHGF002101	1461	1231	0	0
RCHGF002102	1401	1171	0	0
RCHGF002103	2220	1990	0	0
RCHGF002104	1272	1042	0	0
RCHGF002105	2247	2017	0	0
RCHGF002106	696	465.997	0	0
RCHGF002107	615	385.613	1	642.053
RCHGF002108	837	606.997	0	0
RCHGF002109	378	158.827	1	1558.82
RCHGF002110	594	365.208	0	0
RCHGF002111	525	297.235	0	0
RCHGF002112	1308	1078	0	0
RCHGF002113	153	22.5	0	0
RCHGF002114	117	11.1111	0	0
RCHGF002115	924	693.997	0	0
RCHGF002116	135	15.84	0	0
RCHGF002117	1317	1087	0	0
RCHGF002118	1920	1690	0	0
RCHGF002119	1332	1102	0	0
RCHGF002120	996	765.997	0	0
RCHGF002121	189	37.5812	0	0
RCHGF002122	369	150.598	0	0
RCHGF002123	222	48.9404	0	0
RCHGF002124	138	17.537	0	0
RCHGF002125	618	387.997	0	0
RCHGF002126	1245	1015	0	0
RCHGF002127	792	561.997	0	0
RCHGF002128	1941	1711	0	0
RCHGF002129	459	234.59	0	0
RCHGF002130	324	111.848	0	0
RCHGF002131	402	180.03	0	0
RCHGF002132	585	356.208	0	0
RCHGF002133	912	681.997	0	0
RCHGF002134	2379	2149	0	0
RCHGF002135	804	573.997	1	431.333
RCHGF002136	912	681.997	0	0
RCHGF002137	615	385.613	0	0
RCHGF002138	1359	1129	0	0
RCHGF002139	126	13.7667	0	0
RCHGF002140	237	55.15	0	0
RCHGF002141	138	17.537	0	0
RCHGF002142	642	411.997	1	600.937
RCHGF002143	699	468.997	0	0
RCHGF002144	714	483.997	0	0
RCHGF002145	1188	957.997	0	0
RCHGF002146	252	64.0594	0	0
RCHGF002147	2337	2107	0	0
RCHGF002148	951	720.997	0	0
RCHGF002149	1254	1024	0	0
RCHGF002150	309	101.678	2	4869.97
RCHGF002151	1044	813.997	0	0
RCHGF002152	1920	1690	1	146.5
RCHGF002153	441	218.085	0	0
RCHGF002154	306	99.6075	0	0
RCHGF002155	594	365.208	0	0
RCHGF002156	1749	1519	1	162.992
RCHGF002157	1440	1210	0	0
RCHGF002158	660	429.997	0	0
RCHGF002159	1350	1120	0	0
RCHGF002160	189	37.5812	0	0
RCHGF002162	1602	1372	1	180.455
RCHGF002164	1833	1603	0	0
RCHGF002165	1311	1081	0	0
RCHGF002166	585	356.208	0	0
RCHGF002167	540	312.235	0	0
RCHGF002168	753	522.997	0	0
RCHGF002169	1230	999.997	0	0
RCHGF002170	1089	858.997	0	0
RCHGF002171	414	191.424	1	1293.38
RCHGF002172	288	86.6016	0	0
RCHGF002173	150	22.3797	0	0
RCHGF002174	531	303.235	0	0
RCHGF002175	1575	1345	0	0
RCHGF002176	846	615.997	0	0
RCHGF002177	1893	1663	1	148.878
RCHGF002178	1629	1399	0	0
RCHGF002180	1701	1471	0	0
RCHGF002181	126	13.7667	0	0
RCHGF002183	429	206.424	0	0
RCHGF002185	984	753.997	0	0
RCHGF002186	711	480.997	0	0
RCHGF002187	204	42.6626	0	0
RCHGF002188	222	48.9404	0	0
RCHGF002189	438	215.085	0	0
RCHGF002190	126	13.7667	0	0
RCHGF002191	870	639.997	1	386.852
RCHGF002192	1311	1081	0	0
RCHGF002193	960	729.997	0	0
RCHGF002194	1404	1174	0	0
RCHGF002195	1917	1687	0	0
RCHGF002196	114	10.7857	0	0
RCHGF002197	888	657.997	3	1128.81
RCHGF002198	183	35.4302	1	6987.93
RCHGF002199	1902	1672	0	0
RCHGF002200	747	516.997	0	0
RCHGF002201	1005	774.997	0	0
RCHGF002202	666	435.997	0	0
RCHGF002203	2166	1936	0	0
RCHGF002204	2166	1936	0	0
RCHGF002205	309	101.678	0	0
RCHGF002206	933	702.997	1	352.184
RCHGF002207	429	206.424	0	0
RCHGF002208	1032	801.997	0	0
RCHGF002209	1572	1342	0	0
RCHGF002210	4344	4114	0	0
RCHGF002211	129	13.3846	0	0
RCHGF002212	390	169.734	0	0
RCHGF002213	489	262.575	0	0
RCHGF002214	615	385.613	0	0
RCHGF002215	648	417.997	0	0
RCHGF002216	486	259.575	0	0
RCHGF002217	954	723.997	0	0
RCHGF002218	1185	954.997	0	0
RCHGF002219	696	465.997	0	0
RCHGF002220	366	147.598	0	0
RCHGF002221	198	39.9692	0	0
RCHGF002222	780	549.997	0	0
RCHGF002224	1179	948.997	0	0
RCHGF002225	705	474.997	0	0
RCHGF002226	2169	1939	2	255.373
RCHGF002227	174	30.0455	0	0
RCHGF002228	1095	864.997	0	0
RCHGF002230	618	387.997	0	0
RCHGF002231	368	149.598	0	0
RCHGF002233	852	621.997	0	0
RCHGF002234	321	110.02	1	2250.36
RCHGF002235	126	13.7667	0	0
RCHGF002236	1686	1456	0	0
RCHGF002237	699	468.997	0	0
RCHGF002238	1107	876.997	0	0
RCHGF002239	1191	960.997	2	515.265
RCHGF002240	1242	1012	0	0
RCHGF002241	1860	1630	0	0
RCHGF002242	390	169.734	0	0
RCHGF002243	1525	1295	0	0
RCHGF002246	618	387.997	1	638.108
RCHGF002247	189	37.5812	0	0
RCHGF002248	372	153.345	0	0
RCHGF002249	705	474.997	0	0
RCHGF002250	243	59.2392	0	0
RCHGF002251	516	288.235	0	0
RCHGF002252	549	320.732	0	0
RCHGF002253	1518	1288	1	192.224
RCHGF002254	837	606.997	0	0
RCHGF002255	1398	1168	0	0
RCHGF002256	390	169.734	0	0
RCHGF002257	147	20.4667	0	0
RCHGF002258	2811	2581	0	0
RCHGF002259	474	248.795	0	0
RCHGF002260	288	86.6016	0	0
RCHGF002261	1344	1114	0	0
RCHGF002262	174	30.0455	0	0
RCHGF002263	987	756.997	0	0
RCHGF002264	645	414.997	0	0
RCHGF002265	1038	807.997	0	0
RCHGF002266	1326	1096	0	0
RCHGF002267	780	549.997	0	0
RCHGF002268	666	435.997	0	0
RCHGF002269	444	221.085	0	0
RCHGF002270	846	615.997	0	0
RCHGF002271	195	38.7235	0	0
RCHGF002272	213	46.7138	0	0
RCHGF002273	195	38.7235	0	0
RCHGF002274	408	185.729	0	0
RCHGF002275	1101	870.997	0	0
RCHGF002276	1353	1123	0	0
RCHGF002277	984	753.997	0	0
RCHGF002279	1083	852.997	0	0
RCHGF002280	120	12.95	0	0
RCHGF002281	1815	1585	2	312.409
RCHGF002282	135	15.84	0	0
RCHGF002283	426	203.424	0	0
RCHGF002284	648	417.997	0	0
RCHGF002285	1968	1738	0	0
RCHGF002286	771	540.997	0	0
RCHGF002287	993	762.997	0	0
RCHGF002288	687	456.997	0	0
RCHGF002289	555	326.732	0	0
RCHGF002290	744	513.997	2	963.368
RCHGF002291	1176	945.997	3	785.153
RCHGF002292	1578	1348	0	0
RCHGF002293	267	72.0985	0	0
RCHGF002294	366	147.598	0	0
RCHGF002295	114	10.7857	0	0
RCHGF002296	228	50.142	0	0
RCHGF002297	1512	1282	0	0
RCHGF002299	504	276.689	0	0
RCHGF002300	912	681.997	1	363.028
RCHGF002301	1800	1570	0	0
RCHGF002302	711	480.997	0	0
RCHGF002303	816	585.997	0	0
RCHGF002304	750	519.997	0	0
RCHGF002305	474	248.795	0	0
RCHGF002306	393	171.607	0	0
RCHGF002307	1161	930.997	0	0
RCHGF002308	705	474.997	0	0
RCHGF002309	735	504.997	0	0
RCHGF002310	495	268.575	0	0
RCHGF002311	126	13.7667	0	0
RCHGF002312	813	582.997	0	0
RCHGF002313	1236	1006	0	0
RCHGF002314	657	426.997	0	0
RCHGF002315	138	17.537	0	0
RCHGF002316	546	317.732	0	0
RCHGF002317	2274	2044	0	0
RCHGF002318	459	234.59	0	0
RCHGF002319	771	540.997	0	0
RCHGF002320	816	585.997	0	0
RCHGF002321	966	735.997	0	0
RCHGF002322	1002	771.997	0	0
RCHGF002323	501	274.134	0	0
RCHGF002324	1308	1078	0	0
RCHGF002325	1515	1285	0	0
RCHGF002326	660	429.997	0	0
RCHGF002327	1062	831.997	0	0
RCHGF002328	1404	1174	0	0
RCHGF002329	726	495.997	0	0
RCHGF002330	687	456.997	0	0
RCHGF002331	1227	996.997	0	0
RCHGF002332	705	474.997	0	0
RCHGF002333	417	194.424	0	0
RCHGF002334	921	690.997	0	0
