-e target_id	length	eff_length	Coculture_PT33_HGF2_Late_Replicate_1_HGF2_counts	tpm
RCHGF001415	1143	901.873	1	12.8754
RCHGF001416	888	646.873	4	71.8038
RCHGF001417	423	191.608	0	0
RCHGF001418	474	238.37	0	0
RCHGF001419	492	255.588	0	0
RCHGF001420	585	344.648	0	0
RCHGF001421	243	60.6252	0	0
RCHGF001422	765	524.038	0	0
RCHGF001423	2247	2005.87	58	335.762
RCHGF001424	1458	1216.87	18	171.765
RCHGF001426	117	11.7169	1	991.047
RCHGF001427	417	186.064	0	0
RCHGF001428	222	49.975	0	0
RCHGF001430	1764	1522.87	14	106.751
RCHGF001431	576	335.714	0	0
RCHGF001432	663	422.357	0	0
RCHGF001433	867	625.873	2	37.1065
RCHGF001434	1731	1489.87	7	54.5576
RCHGF001435	747	506.139	2	45.8846
RCHGF001436	1053	811.873	1	14.3027
RCHGF001437	123	13.0985	0	0
RCHGF001438	132	15.0109	8	6188.57
RCHGF001439	150	19.4273	5	2988.57
RCHGF001440	1329	1087.87	3	32.0221
RCHGF001441	1395	1153.87	2	20.127
RCHGF001442	876	634.873	0	0
RCHGF001443	456	221.474	0	0
RCHGF001444	945	703.873	0	0
RCHGF001445	753	512.139	0	0
RCHGF001447	939	697.873	1	16.6391
RCHGF001448	666	425.357	1	27.2994
RCHGF001449	645	404.357	9	258.455
RCHGF001450	927	685.873	6	101.581
RCHGF001451	429	196.851	0	0
RCHGF001452	504	266.924	0	0
RCHGF001453	858	616.873	1	18.8239
RCHGF001454	819	577.931	0	0
RCHGF001455	891	649.873	0	0
RCHGF001456	843	601.873	4	77.1723
RCHGF001457	1188	946.873	9	110.372
RCHGF001458	1872	1630.87	8	56.9608
RCHGF001459	351	132.974	0	0
RCHGF001460	738	497.139	1	23.3576
RCHGF001461	858	616.873	1	18.8239
RCHGF001462	1071	829.873	3	41.9774
RCHGF001463	153	20.5216	0	0
RCHGF001464	2274	2032.87	3	17.1363
RCHGF001465	537	297.803	0	0
RCHGF001466	1611	1369.87	1	8.47669
RCHGF001467	1359	1117.87	0	0
RCHGF001468	1533	1291.87	8	71.9079
RCHGF001469	486	249.913	0	0
RCHGF001470	714	473.187	2	49.0799
RCHGF001471	660	419.357	0	0
RCHGF001472	615	374.544	0	0
RCHGF001473	852	610.873	1	19.0088
RCHGF001474	675	434.231	2	53.483
RCHGF001475	699	458.187	0	0
RCHGF001476	990	748.873	1	15.5059
RCHGF001477	1005	763.873	2	30.4029
RCHGF001478	666	425.357	0	0
RCHGF001479	630	389.395	0	0
RCHGF001480	510	272.686	2	85.1675
RCHGF001481	1431	1189.87	3	29.277
RCHGF001482	1392	1150.87	6	60.5383
RCHGF001483	987	745.873	5	77.8415
RCHGF001484	1878	1636.87	5	35.47
RCHGF001485	2364	2122.87	3	16.4098
RCHGF001486	738	497.139	0	0
RCHGF001487	1878	1636.87	0	0
RCHGF001488	843	601.873	0	0
RCHGF001489	666	425.357	0	0
RCHGF001490	1029	787.873	0	0
RCHGF001491	678	437.231	0	0
RCHGF001492	888	646.873	1	17.9509
RCHGF001493	1506	1264.87	1	9.18036
RCHGF001495	1692	1450.87	23	184.079
RCHGF001496	1014	772.873	0	0
RCHGF001497	888	646.873	1	17.9509
RCHGF001498	453	218.867	0	0
RCHGF001499	606	365.544	0	0
RCHGF001501	897	655.873	0	0
RCHGF001502	1086	844.873	3	41.2322
RCHGF001503	816	574.931	0	0
RCHGF001504	843	601.873	0	0
RCHGF001505	771	530.038	0	0
RCHGF001506	492	255.588	0	0
RCHGF001507	417	186.064	0	0
RCHGF001508	1953	1711.87	3	20.3496
RCHGF001509	1371	1129.87	4	41.109
RCHGF001510	171	27.5496	0	0
RCHGF001511	777	536.038	0	0
RCHGF001512	126	13.6888	0	0
RCHGF001513	417	186.064	0	0
RCHGF001514	912	670.873	0	0
RCHGF001515	984	742.873	0	0
RCHGF001516	132	15.0109	0	0
RCHGF001517	894	652.873	0	0
RCHGF001518	1371	1129.87	1	10.2772
RCHGF001519	114	11.1771	0	0
RCHGF001520	801	559.931	2	41.4765
RCHGF001521	2607	2365.87	2	9.81624
RCHGF001522	450	216.298	0	0
RCHGF001523	1470	1228.87	0	0
RCHGF001524	2022	1780.87	7	45.6427
RCHGF001525	537	297.803	0	0
RCHGF001526	1218	976.873	1	11.8869
RCHGF001527	771	530.038	1	21.9078
RCHGF001528	288	87.1266	0	0
RCHGF001529	369	146.363	1	79.3371
RCHGF001530	180	30.82	1	376.768
RCHGF001531	387	160.676	0	0
RCHGF001532	1866	1624.87	5	35.732
RCHGF001533	135	15.7644	0	0
RCHGF001534	567	327.259	2	70.9651
RCHGF001535	183	32.0921	0	0
RCHGF001536	1098	856.873	3	40.6547
RCHGF001537	984	742.873	4	62.5247
RCHGF001538	621	380.508	0	0
RCHGF001539	870	628.873	0	0
RCHGF001540	1578	1336.87	4	34.7437
RCHGF001541	1671	1429.87	2	16.242
RCHGF001542	201	39.8512	0	0
RCHGF001543	153	20.5216	0	0
RCHGF001544	972	730.873	4	63.5513
RCHGF001545	1488	1246.87	36	335.264
RCHGF001546	468	232.74	0	0
RCHGF001547	372	148.505	0	0
RCHGF001548	954	712.873	0	0
RCHGF001549	456	221.474	0	0
RCHGF001550	1581	1339.87	7	60.6654
RCHGF001551	870	628.873	6	110.788
RCHGF001552	846	604.873	0	0
RCHGF001553	756	515.139	0	0
RCHGF001554	798	556.931	0	0
RCHGF001555	420	188.818	0	0
RCHGF001556	1224	982.873	4	47.2573
RCHGF001557	798	556.931	0	0
RCHGF001558	777	536.038	1	21.6626
RCHGF001559	477	241.323	0	0
RCHGF001560	2727	2485.87	3	14.0136
RCHGF001561	735	494.139	0	0
RCHGF001562	1203	961.873	5	60.3613
RCHGF001563	1341	1099.87	23	242.824
RCHGF001564	282	83.4621	1	139.129
RCHGF001565	435	202.632	0	0
RCHGF001566	645	404.357	0	0
RCHGF001567	1056	814.873	1	14.2501
RCHGF001568	1515	1273.87	6	54.693
RCHGF001569	1368	1126.87	0	0
RCHGF001570	660	419.357	3	83.07
RCHGF001571	837	595.873	0	0
RCHGF001572	771	530.038	0	0
RCHGF001573	471	235.417	0	0
RCHGF001574	414	183.287	0	0
RCHGF001575	843	601.873	0	0
RCHGF001576	648	407.357	0	0
RCHGF001577	1029	787.873	0	0
RCHGF001578	729	488.187	1	23.7859
RCHGF001579	699	458.187	3	76.03
RCHGF001580	540	300.803	2	77.2067
RCHGF001581	1719	1477.87	11	86.4295
RCHGF001582	867	625.873	8	148.426
RCHGF001583	1677	1435.87	15	121.306
RCHGF001584	885	643.873	1	18.0346
RCHGF001585	885	643.873	0	0
RCHGF001586	1041	799.873	0	0
RCHGF001587	1158	916.873	0	0
RCHGF001588	834	592.873	0	0
RCHGF001589	753	512.139	0	0
RCHGF001590	480	244.228	0	0
RCHGF001591	399	170.316	0	0
RCHGF001592	2433	2191.87	8	42.382
RCHGF001593	1317	1075.87	3	32.3792
RCHGF001594	1668	1426.87	0	0
RCHGF001595	1230	988.873	1	11.7426
RCHGF001597	708	467.187	0	0
RCHGF001598	711	470.187	0	0
RCHGF001599	741	500.139	0	0
RCHGF001600	693	452.231	2	51.3542
RCHGF001601	414	183.287	0	0
RCHGF001602	207	42.6914	0	0
RCHGF001603	414	183.287	33	2090.68
RCHGF001604	183	32.0921	0	0
RCHGF001605	1104	862.873	117	1574.51
RCHGF001606	135	15.7644	0	0
RCHGF001607	111	10.6861	0	0
RCHGF001608	117	11.7169	0	0
RCHGF001609	336	121.379	7	669.672
RCHGF001610	612	371.544	6	187.52
RCHGF001611	333	118.948	3	292.866
RCHGF001612	621	380.508	0	0
RCHGF001613	1227	985.873	5	58.8919
RCHGF001614	1167	925.873	1	12.5417
RCHGF001615	387	160.676	0	0
RCHGF001616	819	577.931	0	0
RCHGF001617	990	748.873	2	31.0119
RCHGF001618	363	141.694	4	327.805
RCHGF001619	1122	880.873	1	13.1824
RCHGF001620	774	533.038	3	65.3536
RCHGF001621	1104	862.873	4	53.8294
RCHGF001622	1272	1030.87	1	11.2642
RCHGF001623	297	92.8819	0	0
RCHGF001624	483	247.059	1	47.0009
RCHGF001625	2868	2626.87	3	13.2614
RCHGF001626	555	315.416	34	1251.7
RCHGF001627	1260	1018.87	106	1208.07
RCHGF001628	696	455.231	1	25.5079
RCHGF001629	1599	1357.87	7	59.8612
RCHGF001630	546	306.477	0	0
RCHGF001631	555	315.416	0	0
RCHGF001632	1290	1048.87	0	0
RCHGF001633	450	216.298	0	0
RCHGF001634	1347	1105.87	4	42.0011
RCHGF001635	462	226.808	0	0
RCHGF001636	876	634.873	0	0
RCHGF001637	2073	1831.87	0	0
RCHGF001638	648	407.357	0	0
RCHGF001639	480	244.228	0	0
RCHGF001640	888	646.873	1	17.9509
RCHGF001641	612	371.544	0	0
RCHGF001642	759	518.139	0	0
RCHGF001643	1287	1045.87	0	0
RCHGF001644	273	77.9196	0	0
RCHGF001645	441	208.139	0	0
RCHGF001646	294	90.9632	8	1021.25
RCHGF001647	552	312.447	22	817.623
RCHGF001648	1311	1069.87	11	119.39
RCHGF001649	1482	1240.87	0	0
RCHGF001650	663	422.357	0	0
RCHGF001651	750	509.139	0	0
RCHGF001652	468	232.74	0	0
RCHGF001653	744	503.139	3	69.2372
RCHGF001654	762	521.139	0	0
RCHGF001655	2739	2497.87	0	0
RCHGF001656	468	232.74	0	0
RCHGF001657	747	506.139	0	0
RCHGF001658	819	577.931	0	0
RCHGF001659	1131	889.873	0	0
RCHGF001660	387	160.676	0	0
RCHGF001661	564	324.323	10	358.038
RCHGF001662	714	473.187	2	49.0799
RCHGF001663	870	628.873	1	18.4647
RCHGF001664	1230	988.873	8	93.9411
RCHGF001665	174	28.5134	7	2850.73
RCHGF001666	1251	1009.87	4	45.9938
RCHGF001667	1398	1156.87	4	40.1496
RCHGF001668	180	30.82	0	0
RCHGF001669	363	141.694	0	0
RCHGF001670	426	193.949	0	0
RCHGF001671	2028	1786.87	2	12.997
RCHGF001672	1422	1180.87	0	0
RCHGF001673	345	128.201	0	0
RCHGF001674	1239	997.873	1	11.6367
RCHGF001675	318	107.094	0	0
RCHGF001676	1884	1642.87	4	28.2724
RCHGF001677	756	515.139	0	0
RCHGF001678	126	13.6888	0	0
RCHGF001679	165	25.1715	0	0
RCHGF001680	888	646.873	0	0
RCHGF001681	864	622.873	0	0
RCHGF001682	729	488.187	6	142.716
RCHGF001683	537	297.803	298	11619.7
RCHGF001684	405	175.522	74	4895.6
RCHGF001685	486	249.913	0	0
RCHGF001686	804	562.931	2	41.2555
RCHGF001687	849	607.873	5	95.5132
RCHGF001689	561	321.385	0	0
RCHGF001690	1263	1021.87	9	102.271
RCHGF001691	426	193.949	0	0
RCHGF001692	1083	841.873	0	0
RCHGF001693	750	509.139	0	0
RCHGF001694	714	473.187	3	73.6199
RCHGF001695	735	494.139	2	46.9988
RCHGF001696	843	601.873	2	38.5861
RCHGF001697	168	26.4646	0	0
RCHGF001698	780	539.038	4	86.1683
RCHGF001699	1197	955.873	2	24.2961
RCHGF001700	1104	862.873	15	201.86
RCHGF001701	468	232.74	94	4689.89
RCHGF001702	774	533.038	40	871.382
RCHGF001703	864	622.873	3	55.9278
RCHGF001704	852	610.873	0	0
RCHGF001705	1086	844.873	0	0
RCHGF001706	309	100.415	0	0
RCHGF001707	453	218.867	0	0
RCHGF001708	1962	1720.87	0	0
RCHGF001709	888	646.873	0	0
RCHGF001710	1470	1228.87	0	0
RCHGF001711	228	52.6724	0	0
RCHGF001712	1173	931.873	4	49.8436
RCHGF001713	447	213.384	1	54.4183
RCHGF001714	1581	1339.87	48	415.991
RCHGF001715	990	748.873	1	15.5059
RCHGF001716	906	664.873	2	34.9299
RCHGF001717	615	374.544	3	93.009
RCHGF001718	564	324.323	1	35.8038
RCHGF001719	684	443.231	19	497.771
RCHGF001720	1044	802.873	43	621.911
RCHGF001721	420	188.818	0	0
RCHGF001722	435	202.632	0	0
RCHGF001723	324	111.83	0	0
RCHGF001724	924	682.873	0	0
RCHGF001725	1545	1303.87	6	53.4346
RCHGF001726	726	485.187	0	0
RCHGF001727	288	87.1266	0	0
RCHGF001728	468	232.74	1	49.8925
RCHGF001729	789	548.038	0	0
RCHGF001730	585	344.648	3	101.077
RCHGF001731	609	368.544	0	0
RCHGF001732	729	488.187	0	0
RCHGF001733	783	542.038	0	0
RCHGF001734	471	235.417	0	0
RCHGF001735	444	210.743	0	0
RCHGF001736	1656	1414.87	2	16.4142
RCHGF001737	1002	760.873	0	0
RCHGF001738	849	607.873	2	38.2053
RCHGF001739	744	503.139	0	0
RCHGF001741	891	649.873	1	17.8681
RCHGF001743	450	216.298	0	0
RCHGF001745	843	601.873	1	19.2931
RCHGF001746	1512	1270.87	3	27.411
RCHGF001747	606	365.544	5	158.832
RCHGF001748	723	482.187	5	120.41
RCHGF001749	477	241.323	0	0
RCHGF001750	612	371.544	3	93.76
RCHGF001752	390	162.676	7	499.666
RCHGF001754	1671	1429.87	1	8.12099
RCHGF001755	1482	1240.87	1	9.35791
RCHGF001756	1260	1018.87	2	22.7938
RCHGF001757	702	461.187	2	50.357
RCHGF001758	717	476.187	8	195.083
RCHGF001759	678	437.231	4	106.232
RCHGF001761	1254	1012.87	11	126.108
RCHGF001762	336	121.379	0	0
RCHGF001763	291	88.988	0	0
RCHGF001764	261	70.3354	1	165.094
RCHGF001765	135	15.7644	0	0
RCHGF001766	348	130.77	0	0
RCHGF001767	300	94.8053	0	0
RCHGF001768	462	226.808	1	51.1975
RCHGF001769	1035	793.873	2	29.254
RCHGF001770	333	118.948	0	0
RCHGF001771	1314	1072.87	1	10.8233
RCHGF001772	1563	1321.87	1	8.78449
RCHGF001773	510	272.686	0	0
RCHGF001774	135	15.7644	0	0
RCHGF001775	1833	1591.87	3	21.8836
RCHGF001776	1812	1570.87	0	0
RCHGF001777	255	66.9232	0	0
RCHGF001778	492	255.588	0	0
RCHGF001779	378	153.679	0	0
RCHGF001780	417	186.064	0	0
RCHGF001781	1170	928.873	0	0
RCHGF001782	135	15.7644	0	0
RCHGF001783	156	21.6849	0	0
RCHGF001784	420	188.818	12	737.978
RCHGF001785	1479	1237.87	5	46.903
RCHGF001786	2583	2341.87	1	4.95842
RCHGF001787	681	440.231	0	0
RCHGF001788	1002	760.873	0	0
RCHGF001789	687	446.231	0	0
RCHGF001790	693	452.231	0	0
RCHGF001791	438	205.305	0	0
RCHGF001792	849	607.873	0	0
RCHGF001793	738	497.139	1	23.3576
RCHGF001794	717	476.187	0	0
RCHGF001795	408	178.092	6	391.213
RCHGF001796	636	395.357	3	88.1128
RCHGF001797	855	613.873	3	56.7478
RCHGF001798	372	148.505	2	156.385
RCHGF001799	720	479.187	1	24.2327
RCHGF001800	402	172.967	0	0
RCHGF001801	141	16.8398	0	0
RCHGF001803	885	643.873	0	0
RCHGF001804	561	321.385	0	0
RCHGF001805	549	309.447	0	0
RCHGF001806	1431	1189.87	4	39.036
RCHGF001807	822	580.931	1	19.9886
RCHGF001808	1386	1144.87	1	10.1426
RCHGF001809	1065	823.873	1	14.0944
RCHGF001810	1164	922.873	5	62.9121
RCHGF001811	1044	802.873	0	0
RCHGF001812	1605	1363.87	3	25.5419
RCHGF001813	600	359.579	0	0
RCHGF001814	294	90.9632	0	0
RCHGF001815	186	33.2118	2	699.268
RCHGF001816	1308	1066.87	4	43.5365
RCHGF001817	465	229.763	0	0
RCHGF001819	801	559.931	3	62.2148
RCHGF001820	780	539.038	2	43.0841
RCHGF001821	744	503.139	9	207.712
RCHGF001822	162	24.0909	0	0
RCHGF001823	183	32.0921	0	0
RCHGF001824	852	610.873	0	0
RCHGF001825	504	266.924	0	0
RCHGF001826	1050	808.873	5	71.7788
RCHGF001827	1071	829.873	1	13.9925
RCHGF001828	1977	1735.87	2	13.3788
RCHGF001829	951	709.873	0	0
RCHGF001830	1875	1633.87	1	7.10703
RCHGF001831	1044	802.873	0	0
RCHGF001832	321	109.531	0	0
RCHGF001833	330	116.711	0	0
RCHGF001834	1332	1090.87	0	0
RCHGF001835	1077	835.873	3	41.6761
RCHGF001836	1182	940.873	1	12.3417
RCHGF001837	453	218.867	7	371.385
RCHGF001838	420	188.818	3	184.494
RCHGF001839	561	321.385	3	108.393
RCHGF001840	462	226.808	7	358.382
RCHGF001841	438	205.305	2	113.119
RCHGF001842	1245	1003.87	2	23.1344
RCHGF001843	1299	1057.87	6	65.8604
RCHGF001844	486	249.913	16	743.427
RCHGF001845	501	264.054	0	0
RCHGF001846	711	470.187	0	0
RCHGF001847	1206	964.873	5	60.1736
RCHGF001848	888	646.873	10	179.509
RCHGF001849	123	13.0985	0	0
RCHGF001850	354	134.952	0	0
RCHGF001851	348	130.77	4	355.187
RCHGF001852	1146	904.873	15	192.491
RCHGF001853	558	318.416	6	218.808
RCHGF001854	192	35.6168	1	326.026
RCHGF001855	360	139.583	0	0
RCHGF001856	435	202.632	7	401.141
RCHGF001857	1305	1063.87	8	87.3186
RCHGF001858	186	33.2118	7	2447.44
RCHGF001859	1320	1078.87	9	96.8676
RCHGF001860	114	11.1771	0	0
RCHGF001861	1317	1075.87	2	21.5862
RCHGF001862	879	637.873	22	400.493
RCHGF001863	378	153.679	11	831.161
RCHGF001864	129	14.3734	0	0
RCHGF001865	765	524.038	3	66.476
RCHGF001866	2343	2101.87	5	27.6229
RCHGF001867	918	676.873	3	51.466
RCHGF001868	675	434.231	8	213.932
RCHGF001869	855	613.873	8	151.327
RCHGF001870	891	649.873	0	0
RCHGF001871	1191	949.873	1	12.2248
RCHGF001872	147	18.4094	0	0
RCHGF001873	291	88.988	0	0
RCHGF001874	1161	919.873	0	0
RCHGF001875	807	565.931	0	0
RCHGF001876	777	536.038	0	0
RCHGF001877	759	518.139	3	67.2328
RCHGF001878	1014	772.873	20	300.489
RCHGF001879	618	377.508	47	1445.7
RCHGF001880	1812	1570.87	257	1899.76
RCHGF001881	1191	949.873	25	305.619
RCHGF001882	1113	871.873	49	652.603
RCHGF001884	1290	1048.87	9	99.6382
RCHGF001885	1395	1153.87	3	30.1905
RCHGF001886	675	434.231	6	160.449
RCHGF001887	444	210.743	2	110.2
RCHGF001888	1374	1132.87	4	41.0001
RCHGF001889	513	275.176	3	126.595
RCHGF001890	1356	1114.87	3	31.2466
RCHGF001891	837	595.873	4	77.9494
RCHGF001892	567	327.259	7	248.378
RCHGF001893	381	156.436	1	74.2286
RCHGF001894	603	362.579	0	0
RCHGF001895	606	365.544	5	158.832
RCHGF001896	126	13.6888	0	0
RCHGF001897	1419	1177.87	2	19.7169
RCHGF001898	1932	1690.87	4	27.4698
RCHGF001899	855	613.873	0	0
RCHGF001900	579	338.714	0	0
RCHGF001901	1662	1420.87	4	32.6897
RCHGF001902	993	751.873	6	92.6644
RCHGF001903	489	252.863	1	45.922
RCHGF001904	1668	1426.87	7	56.9665
RCHGF001905	1200	958.873	0	0
RCHGF001906	1317	1075.87	4	43.1723
RCHGF001907	1398	1156.87	0	0
RCHGF001908	1449	1207.87	0	0
RCHGF001909	126	13.6888	0	0
RCHGF001910	972	730.873	0	0
RCHGF001911	669	428.357	0	0
RCHGF001912	1491	1249.87	0	0
RCHGF001913	861	619.873	1	18.7328
RCHGF001914	1719	1477.87	3	23.5717
RCHGF001915	183	32.0921	0	0
RCHGF001916	504	266.924	19	826.558
RCHGF001917	1101	859.873	3	40.5129
RCHGF001918	327	114.119	0	0
RCHGF001919	171	27.5496	0	0
RCHGF001920	255	66.9232	0	0
RCHGF001921	411	180.802	0	0
RCHGF001922	465	229.763	0	0
RCHGF001923	1272	1030.87	4	45.0569
RCHGF001924	561	321.385	0	0
RCHGF001925	243	60.6252	57	10917.6
RCHGF001926	495	258.461	3	134.782
RCHGF001927	591	350.648	4	132.463
RCHGF001928	507	269.766	1	43.0447
RCHGF001929	585	344.648	1	33.6923
RCHGF001930	1671	1429.87	6	48.7259
RCHGF001931	828	586.931	8	158.274
RCHGF001932	1335	1093.87	2	21.231
RCHGF001933	249	63.6652	0	0
RCHGF001934	1005	763.873	0	0
RCHGF001935	1164	922.873	0	0
RCHGF001936	891	649.873	2	35.7362
RCHGF001937	1020	778.873	8	119.27
RCHGF001938	876	634.873	3	54.8707
RCHGF001939	462	226.808	20	1023.95
RCHGF001940	144	17.672	0	0
RCHGF001941	531	291.946	0	0
RCHGF001942	2064	1822.87	0	0
RCHGF001943	1617	1375.87	482	4067.95
RCHGF001944	264	72.1646	33	5310.02
RCHGF001945	123	13.0985	0	0
RCHGF001946	933	691.873	12	201.401
RCHGF001947	1737	1495.87	7	54.3388
RCHGF001948	522	283.985	0	0
RCHGF001950	624	383.508	0	0
RCHGF001951	1902	1660.87	7	48.9405
RCHGF001952	549	309.447	23	863.075
RCHGF001953	1230	988.873	2	23.4853
RCHGF001954	903	661.873	1	17.5441
RCHGF001955	318	107.094	0	0
RCHGF001956	396	167.663	0	0
RCHGF001957	126	13.6888	0	0
RCHGF001958	111	10.6861	0	0
RCHGF001959	690	449.231	0	0
RCHGF001960	780	539.038	0	0
RCHGF001961	1023	781.873	0	0
RCHGF001962	159	22.8618	0	0
RCHGF001963	375	151.111	0	0
RCHGF001964	1581	1339.87	0	0
RCHGF001965	1077	835.873	4	55.5682
RCHGF001966	1419	1177.87	12	118.301
RCHGF001967	960	718.873	5	80.7652
RCHGF001968	912	670.873	1	17.3088
RCHGF001969	1194	952.873	4	48.7451
RCHGF001970	591	350.648	0	0
RCHGF001971	828	586.931	1	19.7843
RCHGF001972	2583	2341.87	6	29.7505
RCHGF001973	954	712.873	4	65.156
RCHGF001974	774	533.038	1	21.7845
RCHGF001975	573	332.909	4	139.521
RCHGF001976	1107	865.873	8	107.286
RCHGF001977	774	533.038	1	21.7845
RCHGF001978	564	324.323	2	71.6076
RCHGF001979	552	312.447	5	185.823
RCHGF001980	834	592.873	7	137.102
RCHGF001981	687	446.231	4	104.089
RCHGF001982	408	178.092	0	0
RCHGF001983	591	350.648	4	132.463
RCHGF001984	744	503.139	1	23.0791
RCHGF001986	765	524.038	34	753.395
RCHGF001987	246	62.1954	3	560.105
RCHGF001988	369	146.363	3	238.011
RCHGF001989	705	464.187	0	0
RCHGF001990	1284	1042.87	1	11.1346
RCHGF001991	378	153.679	1	75.5601
RCHGF001992	1089	847.873	3	41.0863
RCHGF001993	312	102.514	0	0
RCHGF001994	441	208.139	0	0
RCHGF001995	1941	1699.87	0	0
RCHGF001996	1245	1003.87	1	11.5672
RCHGF001997	885	643.873	1	18.0346
RCHGF001998	1227	985.873	1	11.7784
RCHGF001999	372	148.505	0	0
RCHGF002000	726	485.187	0	0
RCHGF002001	327	114.119	3	305.261
RCHGF002002	438	205.305	1	56.5597
RCHGF002003	507	269.766	1	43.0447
RCHGF002004	177	29.584	0	0
RCHGF002005	642	401.357	0	0
RCHGF002006	603	362.579	0	0
RCHGF002007	360	139.583	0	0
RCHGF002008	837	595.873	1	19.4873
RCHGF002009	705	464.187	0	0
RCHGF002010	657	416.357	0	0
RCHGF002011	414	183.287	0	0
RCHGF002012	1215	973.873	3	35.7705
RCHGF002013	1185	943.873	0	0
RCHGF002014	642	401.357	1	28.9318
RCHGF002015	1422	1180.87	6	59.0003
RCHGF002016	1314	1072.87	1	10.8233
RCHGF002017	654	413.357	9	252.827
RCHGF002018	984	742.873	8	125.049
RCHGF002019	804	562.931	0	0
RCHGF002020	414	183.287	2	126.708
RCHGF002021	360	139.583	11	915.094
RCHGF002022	318	107.094	8	867.424
RCHGF002023	1653	1411.87	33	271.409
RCHGF002024	1737	1495.87	12	93.1522
RCHGF002025	1626	1384.87	2	16.7697
RCHGF002026	246	62.1954	0	0
RCHGF002027	762	521.139	3	66.8458
RCHGF002028	912	670.873	0	0
RCHGF002029	399	170.316	0	0
RCHGF002030	1227	985.873	0	0
RCHGF002031	804	562.931	1	20.6277
RCHGF002032	771	530.038	3	65.7235
RCHGF002033	471	235.417	0	0
RCHGF002034	2688	2446.87	0	0
RCHGF002035	120	12.1832	0	0
RCHGF002036	594	353.614	0	0
RCHGF002037	957	715.873	5	81.1036
RCHGF002038	765	524.038	7	155.111
RCHGF002039	987	745.873	3	46.7049
RCHGF002040	462	226.808	0	0
RCHGF002041	942	700.873	1	16.5679
RCHGF002042	1125	883.873	5	65.6881
RCHGF002043	141	16.8398	0	0
RCHGF002044	1095	853.873	1	13.5992
RCHGF002045	159	22.8618	0	0
RCHGF002046	1464	1222.87	4	37.9826
RCHGF002047	780	539.038	1	21.5421
RCHGF002048	123	13.0985	0	0
RCHGF002050	1548	1306.87	0	0
RCHGF002051	810	568.931	0	0
RCHGF002052	783	542.038	0	0
RCHGF002053	321	109.531	0	0
RCHGF002054	1092	850.873	1	13.6471
RCHGF002055	225	51.2925	0	0
RCHGF002056	228	52.6724	0	0
RCHGF002057	357	137.302	0	0
RCHGF002059	444	210.743	0	0
RCHGF002060	198	38.6206	0	0
RCHGF002061	1899	1657.87	1	7.00415
RCHGF002062	117	11.7169	0	0
RCHGF002063	1188	946.873	7	85.8445
RCHGF002064	204	41.3296	0	0
RCHGF002065	231	54.1705	0	0
RCHGF002066	417	186.064	0	0
RCHGF002067	357	137.302	3	253.718
RCHGF002068	222	49.975	0	0
RCHGF002069	1683	1441.87	0	0
RCHGF002070	621	380.508	18	549.308
RCHGF002071	906	664.873	0	0
RCHGF002072	1005	763.873	0	0
RCHGF002073	2187	1945.87	3	17.9025
RCHGF002074	2448	2206.87	2	10.5235
RCHGF002075	402	172.967	0	0
RCHGF002076	501	264.054	0	0
RCHGF002077	486	249.913	0	0
RCHGF002078	267	73.9913	0	0
RCHGF002079	219	48.5684	0	0
RCHGF002080	141	16.8398	0	0
RCHGF002081	1194	952.873	0	0
RCHGF002082	1392	1150.87	1	10.0897
RCHGF002083	381	156.436	0	0
RCHGF002084	327	114.119	0	0
RCHGF002085	3057	2815.87	1	4.12376
RCHGF002086	378	153.679	12	906.721
RCHGF002087	384	158.337	63	4620.23
RCHGF002088	138	16.4062	25	17694.5
RCHGF002089	918	676.873	0	0
RCHGF002090	486	249.913	0	0
RCHGF002091	123	13.0985	0	0
RCHGF002092	429	196.851	0	0
RCHGF002093	624	383.508	0	0
RCHGF002094	639	398.357	0	0
RCHGF002095	1362	1120.87	2	20.7195
RCHGF002097	411	180.802	0	0
RCHGF002099	1776	1534.87	46	348.01
RCHGF002101	1461	1219.87	6	57.1141
RCHGF002102	1401	1159.87	3	30.0343
RCHGF002103	2220	1978.87	8	46.9438
RCHGF002104	1272	1030.87	6	67.5853
RCHGF002105	2247	2005.87	0	0
RCHGF002106	696	455.231	1	25.5079
RCHGF002107	615	374.544	30	930.09
RCHGF002108	837	595.873	5	97.4367
RCHGF002109	378	153.679	2	151.12
RCHGF002110	594	353.614	0	0
RCHGF002111	525	286.734	6	242.985
RCHGF002112	1308	1066.87	3	32.6524
RCHGF002113	153	20.5216	0	0
RCHGF002114	117	11.7169	0	0
RCHGF002115	924	682.873	8	136.037
RCHGF002116	135	15.7644	3	2209.78
RCHGF002117	1317	1075.87	0	0
RCHGF002118	1920	1678.87	21	145.247
RCHGF002119	1332	1090.87	0	0
RCHGF002120	996	754.873	1	15.3827
RCHGF002121	189	34.2664	1	338.873
RCHGF002122	369	146.363	1	79.3371
RCHGF002123	222	49.975	0	0
RCHGF002124	138	16.4062	7	4954.47
RCHGF002125	618	377.508	6	184.558
RCHGF002126	1245	1003.87	6	69.4031
RCHGF002127	792	551.038	2	42.1459
RCHGF002128	1941	1699.87	26	177.608
RCHGF002129	459	224.231	5	258.929
RCHGF002130	324	111.83	2	207.672
RCHGF002131	402	172.967	0	0
RCHGF002132	585	344.648	1	33.6923
RCHGF002133	912	670.873	0	0
RCHGF002134	2379	2137.87	3	16.2947
