-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Early_Replicate_3_HGF2_counts	tpm
RCHGF001308	1092	839.542	153	2.89956
RCHGF001309	834	581.61	88	2.40732
RCHGF001310	873	620.562	79	2.02547
RCHGF001311	1278	1025.54	131	2.03236
RCHGF001312	1332	1079.54	179	2.63814
RCHGF001313	1008	755.542	1196	25.1858
RCHGF001314	966	713.542	684	15.2518
RCHGF001315	1122	869.542	605	11.07
RCHGF001316	2082	1829.54	4482	38.9774
RCHGF001317	669	416.983	7179	273.924
RCHGF001318	264	73.4953	328	71.0065
RCHGF001319	180	33.4335	34	16.1801
RCHGF001320	633	381.586	1441	60.0835
RCHGF001321	810	557.616	6839	195.138
RCHGF001322	1074	821.542	413	7.99841
RCHGF001323	114	15.9916	6	5.96957
RCHGF001324	141	20.3282	10	7.8268
RCHGF001325	621	369.749	1998	85.9751
RCHGF001326	489	244.503	1034	67.2854
RCHGF001327	870	617.562	2412	62.1413
RCHGF001328	1368	1115.54	8117	115.769
RCHGF001329	183	34.6512	8	3.67329
RCHGF001330	1365	1112.54	809	11.5695
RCHGF001331	498	252.871	717	45.1132
RCHGF001332	477	233.668	210	14.2989
RCHGF001333	915	662.562	262	6.29156
RCHGF001334	948	695.542	1429	32.6883
RCHGF001335	948	695.542	939	21.4796
RCHGF001336	117	16.4579	9	8.70068
RCHGF001337	348	129.019	1147	141.447
RCHGF001338	132	18.4886	13	11.1873
RCHGF001339	1041	788.542	304	6.13384
RCHGF001340	2514	2261.54	1078	7.58399
RCHGF001341	957	704.542	1614	36.4485
RCHGF001342	636	384.517	3195	132.202
RCHGF001343	2625	2372.54	3292	22.0765
RCHGF001344	261	71.6924	244	54.1503
RCHGF001345	2817	2564.54	7725	47.9261
RCHGF001346	1767	1514.54	3697	38.8376
RCHGF001347	969	716.542	417	9.2593
RCHGF001348	1443	1190.54	13240	176.94
RCHGF001349	198	40.6744	435101	170198
RCHGF001350	480	236.557	4717	317.259
RCHGF001351	111	15.1988	10	10.4682
RCHGF001352	642	390.393	162	6.60232
RCHGF001353	612	361.009	89	3.92244
RCHGF001354	1323	1070.54	239	3.55204
RCHGF001355	840	587.61	101	2.73474
RCHGF001356	378	151.436	36	3.78232
RCHGF001357	639	387.455	26	1.06767
RCHGF001358	828	575.616	81	2.23891
RCHGF001359	807	554.616	101	2.89743
RCHGF001360	483	239.114	20	1.33079
RCHGF001361	1125	872.542	133	2.42521
RCHGF001362	420	185.12	29	2.49246
RCHGF001363	759	506.663	428	13.4403
RCHGF001364	816	563.616	417	11.7716
RCHGF001365	147	21.9659	22	15.9352
RCHGF001366	1332	1079.54	308	4.53936
RCHGF001367	792	539.632	684	20.167
RCHGF001368	219	49.6064	30	9.62205
RCHGF001369	369	144.576	121	13.316
RCHGF001370	453	212.7	223	16.681
RCHGF001371	165	28.0033	30	17.045
RCHGF001372	1089	836.542	980	18.639
RCHGF001373	168	29.0065	7	3.83961
RCHGF001374	2169	1916.54	1197	9.9371
RCHGF001375	864	611.562	361	9.39183
RCHGF001376	879	626.562	463	11.7571
RCHGF001377	1332	1079.54	2742	40.4121
RCHGF001378	399	168.216	1507	142.538
RCHGF001379	1455	1202.54	3448	45.6195
RCHGF001380	1398	1145.54	14672	203.78
RCHGF001381	657	405.06	18677	733.621
RCHGF001382	1332	1079.54	2714	39.9994
RCHGF001383	1380	1127.54	3817	53.8608
RCHGF001384	1398	1145.54	2308	32.0559
RCHGF001385	114	15.9916	7	6.9645
RCHGF001386	129	18.1027	61	53.6132
RCHGF001387	339	122.242	441	57.3986
RCHGF001388	342	124.548	94	12.0081
RCHGF001389	336	120.138	697	92.3075
RCHGF001390	768	515.663	1811	55.8774
RCHGF001391	159	26.0972	491	299.345
RCHGF001392	2211	1958.54	1512	12.2829
RCHGF001393	1164	911.542	750	13.0909
RCHGF001394	1083	830.542	1659	31.7811
RCHGF001395	762	509.663	1150	35.9003
RCHGF001396	261	71.6924	29	6.4359
RCHGF001397	330	115.902	36	4.9419
RCHGF001398	687	434.902	311	11.3777
RCHGF001399	1053	800.542	803	15.9593
RCHGF001400	1251	998.542	379	6.03888
RCHGF001401	1071	818.542	7252.77	140.976
RCHGF001402	828	575.616	675	18.6576
RCHGF001403	612	361.009	358	15.7779
RCHGF001404	1806	1553.54	2970	30.4171
RCHGF001405	429	192.438	52	4.29929
RCHGF001406	822	569.616	1055	29.4682
RCHGF001407	528	280.538	863	48.9443
RCHGF001408	789	536.632	487	14.439
RCHGF001409	120	16.8418	77	72.742
RCHGF001410	438	200.115	729	57.9605
RCHGF001411	648	396.287	118	4.73757
RCHGF001412	1152	899.542	186	3.28984
RCHGF001413	486	241.737	45	2.96179
RCHGF001414	870	617.562	109	2.80821
RCHGF001415	1143	890.542	113	2.01887
RCHGF001416	888	635.562	119	2.97901
RCHGF001417	423	187.504	72	6.10951
RCHGF001418	474	230.974	36	2.47984
RCHGF001419	492	247.276	30	1.93029
RCHGF001420	585	334.68	47	2.23435
RCHGF001421	243	61.2765	7	1.81756
RCHGF001422	765	512.663	108	3.35178
RCHGF001423	2247	1994.54	4901	39.0954
RCHGF001424	1458	1205.54	4813	63.521
RCHGF001426	117	16.4579	56	54.1375
RCHGF001427	417	182.649	46	4.00704
RCHGF001428	222	50.9552	1296	404.669
RCHGF001430	1764	1511.54	1797	18.9152
RCHGF001431	576	326.045	385	18.7874
RCHGF001432	663	410.983	737	28.5317
RCHGF001433	867	614.562	1910	49.4483
RCHGF001434	1731	1478.54	3758	40.4396
RCHGF001435	747	494.724	1083	34.8297
RCHGF001436	1053	800.542	3129	62.1878
RCHGF001437	123	17.1772	150.967	139.834
RCHGF001438	132	18.4886	829.033	713.433
RCHGF001439	150	22.8766	236	164.136
RCHGF001440	1329	1076.54	1727	25.5238
RCHGF001441	1395	1142.54	1701	23.6873
RCHGF001442	876	623.562	97	2.475
RCHGF001443	456	215.383	130	9.6032
RCHGF001444	945	692.542	99	2.27443
RCHGF001445	753	500.724	215	6.83163
RCHGF001447	939	686.542	255	5.90958
RCHGF001448	666	413.983	215	8.26305
RCHGF001449	645	393.311	206	8.33326
RCHGF001450	927	674.549	130	3.06629
RCHGF001451	429	192.438	47	3.88589
RCHGF001452	504	258.24	49	3.01896
RCHGF001453	858	605.562	138	3.6258
RCHGF001454	819	566.616	160	4.49278
RCHGF001455	891	638.562	227	5.65596
RCHGF001456	843	590.61	1502	40.4625
RCHGF001457	1188	935.542	1822	30.9862
RCHGF001458	1872	1619.54	2170	21.3182
RCHGF001459	351	131.284	389	47.1436
RCHGF001460	738	485.748	191	6.25613
RCHGF001461	858	605.562	1108	29.1115
RCHGF001462	1071	818.542	1930	37.5146
RCHGF001463	153	23.983	36	23.8827
RCHGF001464	2274	2021.54	614	4.83247
RCHGF001465	537	288.862	139	7.65612
RCHGF001466	1611	1358.54	430	5.03592
RCHGF001467	1359	1106.54	456	6.55663
RCHGF001468	1533	1280.54	1705	21.1843
RCHGF001469	486	241.737	4917	323.624
RCHGF001470	714	461.79	119	4.10002
RCHGF001471	660	407.995	127	4.9526
RCHGF001472	615	363.962	77.0419	3.36787
RCHGF001473	852	599.574	352	9.34078
RCHGF001474	675	422.949	246	9.25403
RCHGF001475	699	446.818	200	7.1217
RCHGF001476	990	737.542	1036	22.3489
RCHGF001477	1005	752.542	1252	26.4702
RCHGF001478	666	413.983	276	10.6074
RCHGF001479	630	378.689	357	14.9993
RCHGF001480	510	263.815	1487	89.6798
RCHGF001481	1431	1178.54	2549	34.4119
RCHGF001482	1392	1139.54	1087	15.1769
RCHGF001483	987	734.542	1190	25.7759
RCHGF001484	1878	1625.54	3285	32.153
RCHGF001485	2364	2111.54	2725	20.5329
RCHGF001486	738	485.748	178	5.83032
RCHGF001487	1878	1625.54	285	2.78953
RCHGF001488	843	590.61	117	3.15187
RCHGF001489	666	413.983	77	2.95932
RCHGF001490	1029	776.542	279	5.7164
RCHGF001491	678	425.949	761	28.4257
RCHGF001492	888	635.562	1204	30.1406
RCHGF001493	1506	1253.54	1861	23.6206
RCHGF001495	1692	1439.54	3447	38.0979
RCHGF001496	1014	761.542	1012	21.1432
RCHGF001497	888	635.562	755	18.9005
RCHGF001498	453	212.7	69	5.16137
RCHGF001499	606	355.07	219	9.81328
RCHGF001501	897	644.562	800.447	19.7584
RCHGF001502	1086	833.542	188	3.58851
RCHGF001503	816	563.616	166	4.68607
RCHGF001504	843	590.61	141	3.79841
RCHGF001505	771	518.658	138	4.23332
RCHGF001506	492	247.276	103	6.62734
RCHGF001507	417	182.649	345	30.0528
RCHGF001508	1953	1700.54	564	5.27686
RCHGF001509	1371	1118.54	815	11.5928
RCHGF001510	171	30.1573	9	4.74826
RCHGF001511	777	524.632	209	6.33833
RCHGF001512	126	17.6381	27	24.3554
RCHGF001513	417	182.649	39	3.39728
RCHGF001514	912	659.562	151	3.64254
RCHGF001515	984	731.542	373	8.11247
RCHGF001516	132	18.4886	21	18.0717
RCHGF001517	894	641.562	294	7.29109
RCHGF001518	1371	1118.54	576	8.19321
RCHGF001519	114	15.9916	10	9.94928
RCHGF001520	801	548.616	472	13.6885
RCHGF001521	2607	2354.54	627	4.23687
RCHGF001522	450	210.089	77	5.83138
RCHGF001523	1470	1217.54	437	5.71059
RCHGF001524	2022	1769.54	29740	267.401
RCHGF001525	537	288.862	1074	59.1559
RCHGF001526	1218	965.542	2197	36.2028
RCHGF001527	771	518.658	1428	43.8057
RCHGF001528	288	87.7711	402	72.8716
RCHGF001529	369	144.576	696	76.5945
RCHGF001530	180	33.4335	903.675	430.045
RCHGF001531	387	158.593	3587	359.857
RCHGF001532	1866	1613.54	377	3.71745
RCHGF001533	135	19.0072	6	5.02246
RCHGF001534	567	317.446	66	3.30794
RCHGF001535	183	34.6512	20	9.18323
RCHGF001536	1098	845.542	3749	70.5446
RCHGF001537	984	731.542	2492	54.1991
RCHGF001538	621	369.749	190	8.17581
RCHGF001539	870	617.562	176	4.53436
RCHGF001540	1578	1325.54	1403	16.8402
RCHGF001541	1671	1418.54	1515	16.9924
RCHGF001542	201	41.688	36	13.7396
RCHGF001543	153	23.983	282	187.081
RCHGF001544	972	719.542	16126	356.578
RCHGF001545	1488	1235.54	17935	230.955
RCHGF001546	468	225.672	69	4.8647
RCHGF001547	372	146.895	38	4.11587
RCHGF001548	954	701.542	167	3.78745
RCHGF001549	456	215.383	36	2.65935
RCHGF001550	1581	1328.54	308	3.68858
RCHGF001551	870	617.562	1795	46.2453
RCHGF001552	846	593.592	326	8.73802
RCHGF001553	756	503.679	258	8.14986
RCHGF001554	798	545.616	147	4.28661
RCHGF001555	420	185.12	104	8.93849
RCHGF001556	1224	971.542	275	4.50355
RCHGF001557	798	545.616	183	5.33639
RCHGF001558	777	524.632	138	4.18512
RCHGF001559	477	233.668	90	6.12812
RCHGF001560	2727	2474.54	609	3.91567
RCHGF001561	735	482.748	550	18.127
RCHGF001562	1203	950.542	3828	64.0744
RCHGF001563	1341	1088.54	4653	68.0098
RCHGF001564	282	84.0964	1178	222.87
RCHGF001565	435	197.516	214	17.2384
RCHGF001566	645	393.311	343	13.8753
RCHGF001567	1056	803.542	2215	43.858
RCHGF001568	1515	1262.54	1646	20.7428
RCHGF001569	1368	1115.54	179	2.553
RCHGF001570	660	407.995	238	9.28124
RCHGF001571	837	584.61	119	3.23865
RCHGF001572	771	518.658	83	2.54613
RCHGF001573	471	228.355	52	3.62307
RCHGF001574	414	180.207	35	3.09015
RCHGF001575	843	590.61	76	2.04737
RCHGF001576	648	396.287	83	3.33236
RCHGF001577	1029	776.542	284	5.81885
RCHGF001578	729	476.748	1555	51.8949
RCHGF001579	699	446.818	2561	91.1933
RCHGF001580	540	291.668	441	24.0566
RCHGF001581	1719	1466.54	1832	19.8753
RCHGF001582	867	614.562	4371	113.161
RCHGF001583	1677	1424.54	7222	80.6614
RCHGF001584	885	632.562	1961	49.324
RCHGF001585	885	632.562	155	3.89863
RCHGF001586	1041	788.542	154	3.10727
RCHGF001587	1158	905.542	110	1.93271
RCHGF001588	834	581.61	90	2.46204
RCHGF001589	753	500.724	134	4.25785
RCHGF001590	480	236.557	65	4.37182
RCHGF001591	399	168.216	79	7.47213
RCHGF001592	2433	2180.54	1397	10.1933
RCHGF001593	1317	1064.54	1809	27.0371
RCHGF001594	1668	1415.54	479	5.38389
RCHGF001595	1230	977.542	290	4.72005
RCHGF001597	708	455.8	114	3.97937
RCHGF001598	711	458.79	87	3.01709
RCHGF001599	741	488.748	58	1.88811
RCHGF001600	693	440.88	157	5.66583
RCHGF001601	414	180.207	156	13.7732
RCHGF001602	207	44.156	157	56.5709
RCHGF001603	414	180.207	1136	100.297
RCHGF001604	183	34.6512	36	16.5298
RCHGF001605	1104	851.542	3152	58.893
RCHGF001606	135	19.0072	28	23.4381
RCHGF001607	111	15.1988	0	0
RCHGF001608	117	16.4579	6	5.80045
RCHGF001609	336	120.138	1827	241.96
RCHGF001610	612	361.009	375	16.5271
RCHGF001611	333	118.029	189	25.4776
RCHGF001612	621	369.749	225	9.68188
RCHGF001613	1227	974.542	1992	32.5216
RCHGF001614	1167	914.542	484	8.42026
RCHGF001615	387	158.593	262	26.2845
RCHGF001616	819	566.616	954	26.7882
RCHGF001617	990	737.542	2312	49.8752
RCHGF001618	363	140.116	653	74.1498
RCHGF001619	1122	869.542	363	6.64201
RCHGF001620	774	521.632	228	6.95431
RCHGF001621	1104	851.542	186	3.47529
RCHGF001622	1272	1019.54	182	2.84021
RCHGF001623	297	93.4974	5	0.850852
RCHGF001624	483	239.114	28	1.8631
RCHGF001625	2868	2615.54	1121	6.81911
RCHGF001626	555	305.948	5496	285.814
RCHGF001627	1260	1007.54	42560	672.082
RCHGF001628	696	443.875	1072	38.4253
RCHGF001629	1599	1346.54	2076	24.5296
RCHGF001630	546	297.395	372	19.9018
RCHGF001631	555	305.948	514	26.73
RCHGF001632	1290	1037.54	1146	17.5737
RCHGF001633	450	210.089	94	7.11882
RCHGF001634	1347	1094.54	436	6.33779
RCHGF001635	462	220.474	744	53.6907
RCHGF001636	876	623.562	306	7.80774
RCHGF001637	2073	1820.54	608	5.31357
RCHGF001638	648	396.287	95	3.81415
RCHGF001639	480	236.557	53	3.56471
RCHGF001640	888	635.562	136.91	3.42737
RCHGF001641	612	361.009	73	3.21728
RCHGF001642	759	506.663	67	2.10397
RCHGF001643	1287	1034.54	201	3.09123
RCHGF001644	273	78.8296	12	2.42201
RCHGF001645	441	202.567	62	4.86976
RCHGF001646	294	91.4993	4105	713.804
RCHGF001647	552	303.07	2907	152.611
RCHGF001648	1311	1058.54	2563	38.5234
RCHGF001649	1482	1229.54	1136	14.7
RCHGF001650	663	410.983	361	13.9755
RCHGF001651	750	497.724	105	3.35648
RCHGF001652	468	225.672	29	2.04458
RCHGF001653	744	491.744	121	3.91499
RCHGF001654	762	509.663	97	3.02811
RCHGF001655	2739	2486.54	659	4.21671
RCHGF001656	468	225.672	93	6.55677
RCHGF001657	747	494.724	169	5.4351
RCHGF001658	819	566.616	107	3.00455
RCHGF001659	1131	878.542	236	4.27399
RCHGF001660	387	158.593	19	1.90613
RCHGF001661	564	314.561	477	24.1267
RCHGF001662	714	461.79	252	8.68239
RCHGF001663	870	617.562	313	8.06394
RCHGF001664	1230	977.542	674	10.97
RCHGF001665	174	31.2358	359	182.863
RCHGF001666	1251	998.542	259	4.12683
RCHGF001667	1398	1145.54	192	2.6667
RCHGF001668	180	33.4335	20	9.51769
RCHGF001669	363	140.116	53	6.01828
RCHGF001670	426	190.018	69	5.77747
RCHGF001671	2028	1775.54	1204	10.789
RCHGF001672	1422	1169.54	255	3.46903
RCHGF001673	345	126.742	42	5.27245
RCHGF001674	1239	986.542	178	2.8707
RCHGF001675	318	107.475	44	6.51372
RCHGF001676	1884	1631.54	973	9.48852
RCHGF001677	756	503.679	165	5.21212
RCHGF001678	126	17.6381	1	0.902052
RCHGF001679	165	28.0033	3	1.7045
RCHGF001680	888	635.562	78	1.95263
RCHGF001681	864	611.562	128	3.33007
RCHGF001682	729	476.748	724	24.162
RCHGF001683	537	288.862	11780	648.843
RCHGF001684	405	172.898	2343	215.609
RCHGF001685	486	241.737	499	32.8429
RCHGF001686	804	551.616	2819	81.3097
RCHGF001687	849	596.592	1031	27.4957
RCHGF001689	561	311.718	171	8.72806
RCHGF001690	1263	1010.54	2331	36.7005
RCHGF001691	426	190.018	1347	112.786
RCHGF001692	1083	830.542	431	8.25656
RCHGF001693	750	497.724	136	4.34745
RCHGF001694	714	461.79	147	5.06473
RCHGF001695	735	482.748	3124	102.961
RCHGF001696	843	590.61	231	6.22293
RCHGF001697	168	29.0065	15	8.22773
RCHGF001698	780	527.632	244	7.3577
RCHGF001699	1197	944.542	268	4.51437
RCHGF001700	1104	851.542	3457	64.5917
RCHGF001701	468	225.672	35815	2525.06
RCHGF001702	774	521.632	56958	1737.3
RCHGF001703	864	611.562	198	5.1512
RCHGF001704	852	599.574	94	2.49441
RCHGF001705	1086	833.542	281	5.36368
RCHGF001706	309	101.459	93	14.584
RCHGF001707	453	212.7	80	5.9842
RCHGF001708	1962	1709.54	246	2.28949
RCHGF001709	888	635.562	271	6.78414
RCHGF001710	1470	1217.54	294	3.84191
RCHGF001711	228	53.3546	11	3.28023
RCHGF001712	1173	920.542	274	4.73577
RCHGF001713	447	207.585	97	7.43462
RCHGF001714	1581	1328.54	24313	291.17
RCHGF001715	990	737.542	262	5.65195
RCHGF001716	906	653.562	1651.67	40.2087
RCHGF001717	615	363.962	404	17.6608
RCHGF001718	564	314.561	425	21.4965
RCHGF001719	684	431.928	3942	145.208
RCHGF001720	1044	791.542	9895	198.896
RCHGF001721	420	185.12	29	2.49246
RCHGF001722	435	197.516	41	3.30268
RCHGF001723	324	111.78	37	5.2665
RCHGF001724	924	671.549	138	3.26953
RCHGF001725	1545	1292.54	2417	29.752
RCHGF001726	726	473.748	556	18.6729
RCHGF001727	288	87.7711	203.202	36.835
RCHGF001728	468	225.672	210	14.8056
RCHGF001729	789	536.632	234	6.93782
RCHGF001730	585	334.68	224	10.6488
RCHGF001731	609	358.038	102	4.53268
RCHGF001732	729	476.748	86	2.87007
RCHGF001733	783	530.632	103	3.08836
RCHGF001734	471	228.355	68	4.73785
RCHGF001735	444	205.066	31	2.4052
RCHGF001736	1656	1403.54	212	2.40322
RCHGF001737	1002	749.542	95	2.01656
RCHGF001738	849	596.592	149	3.97368
RCHGF001739	744	491.744	461	14.9158
RCHGF001741	891	638.562	467.09	11.6381
RCHGF001743	450	210.089	3453	261.503
RCHGF001745	843	590.61	440	11.8532
RCHGF001746	1512	1259.54	762	9.62556
RCHGF001747	606	355.07	913	40.9111
RCHGF001748	723	470.758	725	24.5033
RCHGF001749	477	233.668	513	34.9303
RCHGF001750	612	361.009	858	37.8141
RCHGF001752	390	160.976	29973	2962.47
RCHGF001754	1671	1418.54	243	2.72551
RCHGF001755	1482	1229.54	2662	34.4468
RCHGF001756	1260	1007.54	4550	71.8508
RCHGF001757	702	449.818	578	20.4444
RCHGF001758	717	464.786	2346	80.308
RCHGF001759	678	425.949	829	30.9657
RCHGF001761	1254	1001.54	887	14.0909
RCHGF001762	336	120.138	84	11.1246
RCHGF001763	291	89.5967	304	53.984
RCHGF001764	261	71.6924	2187	485.355
RCHGF001765	135	19.0072	1	0.837076
RCHGF001766	348	129.019	26	3.20629
RCHGF001767	300	95.4162	26	4.33546
RCHGF001768	462	220.474	152	10.9691
RCHGF001769	1035	782.542	588	11.9551
RCHGF001770	333	118.029	79	10.6493
RCHGF001771	1314	1061.54	410	6.14512
RCHGF001772	1563	1310.54	699	8.48614
RCHGF001773	510	263.815	122	7.35772
RCHGF001774	135	19.0072	3	2.51123
RCHGF001775	1833	1580.54	1261	12.6938
RCHGF001776	1812	1559.54	1124	11.4671
RCHGF001777	255	68.1712	1112	259.53
RCHGF001778	492	247.276	811	52.1822
RCHGF001779	378	151.436	553	58.1006
RCHGF001780	417	182.649	94	8.18831
RCHGF001781	1170	917.542	141	2.44499
RCHGF001782	135	19.0072	2	1.67415
RCHGF001783	156	25.0854	6	3.80552
RCHGF001784	420	185.12	3112	267.467
RCHGF001785	1479	1226.54	2550	33.0782
RCHGF001786	2583	2330.54	502	3.42713
RCHGF001787	681	428.932	138	5.11888
RCHGF001788	1002	749.542	110	2.33496
RCHGF001789	687	434.902	91	3.32916
RCHGF001790	693	440.88	172	6.20715
RCHGF001791	438	200.115	189	15.0268
RCHGF001792	849	596.592	225	6.00052
RCHGF001793	738	485.748	138	4.52014
RCHGF001794	717	464.786	68	2.32777
RCHGF001795	408	175.23	777	70.55
RCHGF001796	636	384.517	488	20.1924
RCHGF001797	855	602.562	363	9.58492
RCHGF001798	372	146.895	170	18.4131
RCHGF001799	720	467.763	285	9.69401
RCHGF001800	402	170.564	88	8.20877
RCHGF001801	141	20.3282	20	15.6536
RCHGF001803	885	632.562	262	6.58994
RCHGF001804	561	311.718	31	1.58228
RCHGF001805	549	300.274	31	1.64258
RCHGF001806	1431	1178.54	2094	28.2693
RCHGF001807	822	569.616	1095	30.5855
RCHGF001808	1386	1133.54	1211	16.9977
RCHGF001809	1065	812.542	1334	26.1212
RCHGF001810	1164	911.542	3427	59.8165
RCHGF001811	1044	791.542	614	12.3418
RCHGF001812	1605	1352.54	1284	15.1042
RCHGF001813	600	349.218	53	2.4147
RCHGF001814	294	91.4993	10	1.73887
RCHGF001815	186	35.9567	1388.64	614.458
RCHGF001816	1308	1055.54	169	2.54739
RCHGF001817	465	223.113	451	32.1614
RCHGF001819	801	548.616	1825	52.9271
RCHGF001820	780	527.632	1973	59.4949
RCHGF001821	744	491.744	1428	46.2033
RCHGF001822	162	26.9488	14	8.26555
RCHGF001823	183	34.6512	105	48.2119
RCHGF001824	852	599.574	229	6.07682
RCHGF001825	504	258.24	88	5.4218
RCHGF001826	1050	797.542	7826	156.124
RCHGF001827	1071	818.542	1609	31.2751
RCHGF001828	1977	1724.54	3785	34.9201
RCHGF001829	951	698.542	1343	30.5891
RCHGF001830	1875	1622.54	179	1.75526
RCHGF001831	1044	791.542	114	2.29147
RCHGF001832	321	109.645	10	1.45109
RCHGF001833	330	115.902	43	5.90282
RCHGF001834	1332	1079.54	128	1.88649
RCHGF001835	1077	824.542	145	2.79794
RCHGF001836	1182	929.542	105	1.79723
RCHGF001837	453	212.7	565	42.2634
RCHGF001838	420	185.12	300	25.7841
RCHGF001839	561	311.718	1219	62.2193
RCHGF001840	462	220.474	622	44.8866
RCHGF001841	438	200.115	803	63.844
RCHGF001842	1245	992.542	691	11.0768
RCHGF001843	1299	1046.54	5956	90.5486
RCHGF001844	486	241.737	3456	227.465
RCHGF001845	501	255.564	1297	80.7465
RCHGF001846	711	458.79	1128	39.1182
RCHGF001847	1206	953.542	1272	21.2242
RCHGF001848	888	635.562	269	6.73407
RCHGF001849	123	17.1772	9	8.33633
RCHGF001850	354	133.477	56	6.67521
RCHGF001851	348	129.019	511	63.0158
RCHGF001852	1146	893.542	5143	91.5767
RCHGF001853	558	308.737	12191	628.253
RCHGF001854	192	38.4307	2811	1163.77
RCHGF001855	360	137.874	1966	226.874
RCHGF001856	435	197.516	5838	470.269
RCHGF001857	1305	1052.54	807	12.1988
RCHGF001858	186	35.9567	535	236.732
RCHGF001859	1320	1067.54	3083	45.9486
RCHGF001860	114	15.9916	15	14.9239
RCHGF001861	1317	1064.54	3176	47.468
RCHGF001862	879	626.562	5428	137.835
RCHGF001863	378	151.436	8783	922.78
RCHGF001864	129	18.1027	4	3.51562
RCHGF001865	765	512.663	1069	33.1764
RCHGF001866	2343	2090.54	649	4.93935
RCHGF001867	918	665.562	309	7.38675
RCHGF001868	675	422.949	1135	42.6964
RCHGF001869	855	602.562	1426	37.6531
RCHGF001870	891	638.562	116	2.89027
RCHGF001871	1191	938.542	2566	43.4997
RCHGF001872	147	21.9659	276	199.915
RCHGF001873	291	89.5967	278	49.367
RCHGF001874	1161	908.542	1144	20.0339
RCHGF001875	807	554.616	394	11.3028
RCHGF001876	777	524.632	3914	118.7
RCHGF001877	759	506.663	1514	47.5434
RCHGF001878	1014	761.542	2594	54.1951
RCHGF001879	618	366.808	3963	171.898
RCHGF001880	1812	1559.54	16775	171.139
RCHGF001881	1191	938.542	3211	54.434
RCHGF001882	1113	860.542	5588	103.316
RCHGF001884	1290	1037.54	1718	26.3452
RCHGF001885	1395	1142.54	1533	21.3478
RCHGF001886	675	422.949	2101	79.0354
RCHGF001887	444	205.066	107	8.30184
RCHGF001888	1374	1121.54	227	3.22028
RCHGF001889	513	266.667	405	24.164
RCHGF001890	1356	1103.54	365	5.26245
RCHGF001891	837	584.61	575	15.649
RCHGF001892	567	317.446	1633	81.8465
RCHGF001893	381	153.835	38	3.93017
RCHGF001894	603	352.151	76	3.43375
RCHGF001895	606	355.07	603	27.0201
RCHGF001896	126	17.6381	10	9.02052
RCHGF001897	1419	1166.54	309	4.21446
RCHGF001898	1932	1679.54	433	4.10186
RCHGF001899	855	602.562	161	4.25116
RCHGF001900	579	328.897	152	7.35305
RCHGF001901	1662	1409.54	2223	25.0926
RCHGF001902	993	740.542	1968	42.2823
RCHGF001903	489	244.503	123	8.00397
RCHGF001904	1668	1415.54	2040	22.9293
RCHGF001905	1200	947.542	559	9.38636
RCHGF001906	1317	1064.54	3859	57.6761
RCHGF001907	1398	1145.54	491	6.81953
RCHGF001908	1449	1196.54	1148	15.265
RCHGF001909	126	17.6381	0	0
RCHGF001910	972	719.542	746	16.4955
RCHGF001911	669	416.983	77	2.93803
RCHGF001912	1491	1238.54	185	2.37654
RCHGF001913	861	608.562	452	11.8173
RCHGF001914	1719	1466.54	434	4.70846
RCHGF001915	183	34.6512	182	83.5674
RCHGF001916	504	258.24	1895	116.754
RCHGF001917	1101	848.542	777	14.5691
RCHGF001918	327	113.821	316	44.1721
RCHGF001919	171	30.1573	92	48.5377
RCHGF001920	255	68.1712	718	167.574
RCHGF001921	411	177.731	51	4.56552
RCHGF001922	465	223.113	2130	151.893
RCHGF001923	1272	1019.54	5370	83.8017
RCHGF001924	561	311.718	76	3.87914
RCHGF001925	243	61.2765	11881	3084.91
RCHGF001926	495	250.105	1099	69.9131
RCHGF001927	591	340.47	893	41.7308
RCHGF001928	507	261.123	536	32.659
RCHGF001929	585	334.68	554	26.3368
RCHGF001930	1671	1418.54	2008	22.5219
RCHGF001931	828	575.616	1779	49.173
RCHGF001932	1335	1082.54	577	8.48037
RCHGF001933	249	64.6179	8	1.96979
RCHGF001934	1005	752.542	296	6.25813
RCHGF001935	1164	911.542	712	12.4276
RCHGF001936	891	638.562	735	18.3133
RCHGF001937	1020	767.542	7422	153.852
RCHGF001938	876	623.562	592	15.1052
RCHGF001939	462	220.474	18372	1325.81
RCHGF001940	144	21.1656	21	15.786
RCHGF001941	531	283.347	82	4.60446
RCHGF001942	2064	1811.54	519	4.5583
RCHGF001943	1617	1364.54	38177	445.142
RCHGF001944	264	73.4953	4638	1004.05
RCHGF001945	123	17.1772	11	10.1888
RCHGF001946	933	680.542	1923	44.9581
RCHGF001947	1737	1484.54	2526	27.0723
RCHGF001948	522	274.922	846	48.9605
RCHGF001950	624	372.723	160	6.82996
RCHGF001951	1902	1649.54	2629	25.3578
RCHGF001952	549	300.274	23508	1245.61
RCHGF001953	1230	977.542	1300	21.1588
RCHGF001954	903	650.562	1125	27.5136
RCHGF001955	318	107.475	15	2.22059
RCHGF001956	396	165.82	12	1.1514
RCHGF001957	126	17.6381	0	0
RCHGF001958	111	15.1988	1	1.04682
RCHGF001959	690	437.88	30	1.09006
RCHGF001960	780	527.632	61	1.83943
RCHGF001961	1023	770.542	70	1.44539
RCHGF001962	159	26.0972	3	1.82899
RCHGF001963	375	149.179	10	1.06654
