-e target_id	length	eff_length	Monoculture_Bi_animalis_lactis_PT33_Late_Replicate_1_HGF2_counts	tpm
RCHGF001523	1470	1253.69	0	0
RCHGF001524	2022	1805.69	0	0
RCHGF001525	537	320.688	0	0
RCHGF001526	1218	1001.69	0	0
RCHGF001527	771	554.688	0	0
RCHGF001528	288	95.949	0	0
RCHGF001529	369	161.72	0	0
RCHGF001530	180	35.425	0	0
RCHGF001531	387	178.698	0	0
RCHGF001532	1866	1649.69	2	707.106
RCHGF001533	135	15.05	0	0
RCHGF001534	567	350.688	0	0
RCHGF001535	183	37.2661	0	0
RCHGF001536	1098	881.688	0	0
RCHGF001537	984	767.688	0	0
RCHGF001538	621	404.688	0	0
RCHGF001539	870	653.688	0	0
RCHGF001540	1578	1361.69	0	0
RCHGF001541	1671	1454.69	0	0
RCHGF001542	201	44.103	0	0
RCHGF001543	153	22.7101	0	0
RCHGF001544	972	755.688	0	0
RCHGF001545	1488	1271.69	0	0
RCHGF001546	468	253.375	0	0
RCHGF001547	372	164.228	0	0
RCHGF001548	954	737.688	0	0
RCHGF001549	456	243.528	0	0
RCHGF001550	1581	1364.69	0	0
RCHGF001551	870	653.688	0	0
RCHGF001552	846	629.688	0	0
RCHGF001553	756	539.688	0	0
RCHGF001554	798	581.688	0	0
RCHGF001555	420	208.838	0	0
RCHGF001556	1224	1007.69	0	0
RCHGF001557	798	581.688	0	0
RCHGF001558	777	560.688	0	0
RCHGF001559	477	262.375	0	0
RCHGF001560	2727	2510.69	0	0
RCHGF001561	735	518.688	0	0
RCHGF001562	1203	986.688	0	0
RCHGF001563	1341	1124.69	0	0
RCHGF001564	282	90.2696	0	0
RCHGF001565	435	223.224	0	0
RCHGF001566	645	428.688	0	0
RCHGF001567	1056	839.688	0	0
RCHGF001568	1515	1298.69	0	0
RCHGF001569	1368	1151.69	0	0
RCHGF001570	660	443.688	0	0
RCHGF001571	837	620.688	0	0
RCHGF001572	771	554.688	0	0
RCHGF001573	471	256.375	0	0
RCHGF001574	414	202.838	0	0
RCHGF001575	843	626.688	0	0
RCHGF001576	648	431.688	0	0
RCHGF001577	1029	812.688	0	0
RCHGF001578	729	512.688	0	0
RCHGF001579	699	482.688	0	0
RCHGF001580	540	323.688	0	0
RCHGF001581	1719	1502.69	0	0
RCHGF001582	867	650.688	0	0
RCHGF001583	1677	1460.69	0	0
RCHGF001584	885	668.688	0	0
RCHGF001585	885	668.688	0	0
RCHGF001586	1041	824.688	0	0
RCHGF001587	1158	941.688	0	0
RCHGF001588	834	617.688	0	0
RCHGF001589	753	536.688	0	0
RCHGF001590	480	265.375	0	0
RCHGF001591	399	190.698	0	0
RCHGF001592	2433	2216.69	0	0
RCHGF001593	1317	1100.69	0	0
RCHGF001594	1668	1451.69	0	0
RCHGF001595	1230	1013.69	0	0
RCHGF001597	708	491.688	0	0
RCHGF001598	711	494.688	0	0
RCHGF001599	741	524.688	0	0
RCHGF001600	693	476.688	0	0
RCHGF001601	414	202.838	0	0
RCHGF001602	207	46.4525	0	0
RCHGF001603	414	202.838	0	0
RCHGF001604	183	37.2661	0	0
RCHGF001605	1104	887.688	0	0
RCHGF001606	135	15.05	0	0
RCHGF001607	111	5.5	0	0
RCHGF001608	117	8.14286	0	0
RCHGF001609	336	135.129	0	0
RCHGF001610	612	395.688	0	0
RCHGF001611	333	132.972	0	0
RCHGF001612	621	404.688	0	0
RCHGF001613	1227	1010.69	0	0
RCHGF001614	1167	950.688	0	0
RCHGF001615	387	178.698	0	0
RCHGF001616	819	602.688	0	0
RCHGF001617	990	773.688	0	0
RCHGF001618	363	156.694	0	0
RCHGF001619	1122	905.688	0	0
RCHGF001620	774	557.688	0	0
RCHGF001621	1104	887.688	0	0
RCHGF001622	1272	1055.69	0	0
RCHGF001623	297	103.611	0	0
RCHGF001624	483	268.375	0	0
RCHGF001625	2868	2651.69	0	0
RCHGF001626	555	338.688	0	0
RCHGF001627	1260	1043.69	2	1117.68
RCHGF001628	696	479.688	0	0
RCHGF001629	1599	1382.69	0	0
RCHGF001630	546	329.688	0	0
RCHGF001631	555	338.688	0	0
RCHGF001632	1290	1073.69	0	0
RCHGF001633	450	237.528	0	0
RCHGF001634	1347	1130.69	0	0
RCHGF001635	462	247.375	0	0
RCHGF001636	876	659.688	0	0
RCHGF001637	2073	1856.69	0	0
RCHGF001638	648	431.688	0	0
RCHGF001639	480	265.375	0	0
RCHGF001640	888	671.688	0	0
RCHGF001641	612	395.688	0	0
RCHGF001642	759	542.688	0	0
RCHGF001643	1287	1070.69	0	0
RCHGF001644	273	85.3214	0	0
RCHGF001645	441	229.224	0	0
RCHGF001646	294	100.953	1	5777.47
RCHGF001647	552	335.688	0	0
RCHGF001648	1311	1094.69	0	0
RCHGF001649	1482	1265.69	0	0
RCHGF001650	663	446.688	0	0
RCHGF001651	750	533.688	0	0
RCHGF001652	468	253.375	0	0
RCHGF001653	744	527.688	0	0
RCHGF001654	762	545.688	0	0
RCHGF001655	2739	2522.69	0	0
RCHGF001656	468	253.375	0	0
RCHGF001657	747	530.688	0	0
RCHGF001658	819	602.688	0	0
RCHGF001659	1131	914.688	0	0
RCHGF001660	387	178.698	0	0
RCHGF001661	564	347.688	0	0
RCHGF001662	714	497.688	0	0
RCHGF001663	870	653.688	0	0
RCHGF001664	1230	1013.69	0	0
RCHGF001665	174	32.6881	0	0
RCHGF001666	1251	1034.69	0	0
RCHGF001667	1398	1181.69	0	0
RCHGF001668	180	35.425	0	0
RCHGF001669	363	156.694	0	0
RCHGF001670	426	214.224	0	0
RCHGF001671	2028	1811.69	0	0
RCHGF001672	1422	1205.69	0	0
RCHGF001673	345	143.259	0	0
RCHGF001674	1239	1022.69	0	0
RCHGF001675	318	119.195	0	0
RCHGF001676	1884	1667.69	0	0
RCHGF001677	756	539.688	0	0
RCHGF001678	126	12.25	0	0
RCHGF001679	165	26.5152	0	0
RCHGF001680	888	671.688	0	0
RCHGF001681	864	647.688	0	0
RCHGF001682	729	512.688	0	0
RCHGF001683	537	320.688	1	1818.75
RCHGF001684	405	194.423	0	0
RCHGF001685	486	271.375	0	0
RCHGF001686	804	587.688	1	992.452
RCHGF001687	849	632.688	0	0
RCHGF001689	561	344.688	0	0
RCHGF001690	1263	1046.69	0	0
RCHGF001691	426	214.224	0	0
RCHGF001692	1083	866.688	0	0
RCHGF001693	750	533.688	0	0
RCHGF001694	714	497.688	0	0
RCHGF001695	735	518.688	0	0
RCHGF001696	843	626.688	0	0
RCHGF001697	168	28.9802	0	0
RCHGF001698	780	563.688	0	0
RCHGF001699	1197	980.688	0	0
RCHGF001700	1104	887.688	0	0
RCHGF001701	468	253.375	1	2301.93
RCHGF001702	774	557.688	1	1045.84
RCHGF001703	864	647.688	0	0
RCHGF001704	852	635.688	0	0
RCHGF001705	1086	869.688	0	0
RCHGF001706	309	113.161	0	0
RCHGF001707	453	240.528	0	0
RCHGF001708	1962	1745.69	0	0
RCHGF001709	888	671.688	0	0
RCHGF001710	1470	1253.69	0	0
RCHGF001711	228	57.3456	0	0
RCHGF001712	1173	956.688	0	0
RCHGF001713	447	235.224	0	0
RCHGF001714	1581	1364.69	0	0
RCHGF001715	990	773.688	0	0
RCHGF001716	906	689.688	0	0
RCHGF001717	615	398.688	0	0
RCHGF001718	564	347.688	0	0
RCHGF001719	684	467.688	1	1247.1
RCHGF001720	1044	827.688	0	0
RCHGF001721	420	208.838	0	0
RCHGF001722	435	223.224	0	0
RCHGF001723	324	124.799	0	0
RCHGF001724	924	707.688	0	0
RCHGF001725	1545	1328.69	0	0
RCHGF001726	726	509.688	0	0
RCHGF001727	288	95.949	0	0
RCHGF001728	468	253.375	0	0
RCHGF001729	789	572.688	0	0
RCHGF001730	585	368.688	0	0
RCHGF001731	609	392.688	0	0
RCHGF001732	729	512.688	0	0
RCHGF001733	783	566.688	0	0
RCHGF001734	471	256.375	0	0
RCHGF001735	444	232.224	0	0
RCHGF001736	1656	1439.69	0	0
RCHGF001737	1002	785.688	0	0
RCHGF001738	849	632.688	0	0
RCHGF001739	744	527.688	0	0
RCHGF001741	891	674.688	0	0
RCHGF001743	450	237.528	0	0
RCHGF001745	843	626.688	0	0
RCHGF001746	1512	1295.69	0	0
RCHGF001747	606	389.688	0	0
RCHGF001748	723	506.688	0	0
RCHGF001749	477	262.375	0	0
RCHGF001750	612	395.688	0	0
RCHGF001752	390	181.698	0	0
RCHGF001754	1671	1454.69	0	0
RCHGF001755	1482	1265.69	0	0
RCHGF001756	1260	1043.69	1	558.838
RCHGF001757	702	485.688	0	0
RCHGF001758	717	500.688	0	0
RCHGF001759	678	461.688	0	0
RCHGF001761	1254	1037.69	0	0
RCHGF001762	336	135.129	0	0
RCHGF001763	291	98.6203	0	0
RCHGF001764	261	75.9446	0	0
RCHGF001765	135	15.05	0	0
RCHGF001766	348	144.466	0	0
RCHGF001767	300	105.913	0	0
RCHGF001768	462	247.375	0	0
RCHGF001769	1035	818.688	0	0
RCHGF001770	333	132.972	0	0
RCHGF001771	1314	1097.69	0	0
RCHGF001772	1563	1346.69	0	0
RCHGF001773	510	293.688	0	0
RCHGF001774	135	15.05	0	0
RCHGF001775	1833	1616.69	0	0
RCHGF001776	1812	1595.69	0	0
RCHGF001777	255	72.1521	0	0
RCHGF001778	492	277.375	0	0
RCHGF001779	378	170.228	0	0
RCHGF001780	417	205.838	0	0
RCHGF001781	1170	953.688	0	0
RCHGF001782	135	15.05	0	0
RCHGF001783	156	22.9744	0	0
RCHGF001784	420	208.838	0	0
RCHGF001785	1479	1262.69	0	0
RCHGF001786	2583	2366.69	0	0
RCHGF001787	681	464.688	0	0
RCHGF001788	1002	785.688	0	0
RCHGF001789	687	470.688	0	0
RCHGF001790	693	476.688	0	0
RCHGF001791	438	226.224	0	0
RCHGF001792	849	632.688	0	0
RCHGF001793	738	521.688	0	0
RCHGF001794	717	500.688	0	0
RCHGF001795	408	197.423	0	0
RCHGF001796	636	419.688	0	0
RCHGF001797	855	638.688	0	0
RCHGF001798	372	164.228	0	0
RCHGF001799	720	503.688	0	0
RCHGF001800	402	191.991	0	0
RCHGF001801	141	18.4468	0	0
RCHGF001803	885	668.688	0	0
RCHGF001804	561	344.688	0	0
RCHGF001805	549	332.688	0	0
RCHGF001806	1431	1214.69	0	0
RCHGF001807	822	605.688	0	0
RCHGF001808	1386	1169.69	0	0
RCHGF001809	1065	848.688	0	0
RCHGF001810	1164	947.688	0	0
RCHGF001811	1044	827.688	0	0
RCHGF001812	1605	1388.69	0	0
RCHGF001813	600	383.688	0	0
RCHGF001814	294	100.953	0	0
RCHGF001815	186	37.947	0	0
RCHGF001816	1308	1091.69	0	0
RCHGF001817	465	250.375	0	0
RCHGF001819	801	584.688	0	0
RCHGF001820	780	563.688	0	0
RCHGF001821	744	527.688	0	0
RCHGF001822	162	24.0206	0	0
RCHGF001823	183	37.2661	0	0
RCHGF001824	852	635.688	0	0
RCHGF001825	504	289.375	0	0
RCHGF001826	1050	833.688	0	0
RCHGF001827	1071	854.688	0	0
RCHGF001828	1977	1760.69	0	0
RCHGF001829	951	734.688	0	0
RCHGF001830	1875	1658.69	0	0
RCHGF001831	1044	827.688	0	0
RCHGF001832	321	122.195	0	0
RCHGF001833	330	130.387	0	0
RCHGF001834	1332	1115.69	0	0
RCHGF001835	1077	860.688	0	0
RCHGF001836	1182	965.688	0	0
RCHGF001837	453	240.528	0	0
RCHGF001838	420	208.838	0	0
RCHGF001839	561	344.688	0	0
RCHGF001840	462	247.375	0	0
RCHGF001841	438	226.224	1	2578.21
RCHGF001842	1245	1028.69	0	0
RCHGF001843	1299	1082.69	0	0
RCHGF001844	486	271.375	0	0
RCHGF001845	501	286.375	0	0
RCHGF001846	711	494.688	0	0
RCHGF001847	1206	989.688	0	0
RCHGF001848	888	671.688	2	1736.68
RCHGF001849	123	10.7143	0	0
RCHGF001850	354	150.018	0	0
RCHGF001851	348	144.466	0	0
RCHGF001852	1146	929.688	0	0
RCHGF001853	558	341.688	0	0
RCHGF001854	192	39.3154	1	14835.2
RCHGF001855	360	153.694	0	0
RCHGF001856	435	223.224	0	0
RCHGF001857	1305	1088.69	0	0
RCHGF001858	186	37.947	0	0
RCHGF001859	1320	1103.69	0	0
RCHGF001860	114	6.81818	0	0
RCHGF001861	1317	1100.69	0	0
RCHGF001862	879	662.688	0	0
RCHGF001863	378	170.228	0	0
RCHGF001864	129	11.9375	0	0
RCHGF001865	765	548.688	0	0
RCHGF001866	2343	2126.69	0	0
RCHGF001867	918	701.688	0	0
RCHGF001868	675	458.688	0	0
RCHGF001869	855	638.688	0	0
RCHGF001870	891	674.688	0	0
RCHGF001871	1191	974.688	0	0
RCHGF001872	147	20.7719	0	0
RCHGF001873	291	98.6203	0	0
RCHGF001874	1161	944.688	0	0
RCHGF001875	807	590.688	0	0
RCHGF001876	777	560.688	0	0
RCHGF001877	759	542.688	0	0
RCHGF001878	1014	797.688	0	0
RCHGF001879	618	401.688	0	0
RCHGF001880	1812	1595.69	1	365.518
RCHGF001881	1191	974.688	0	0
RCHGF001882	1113	896.688	0	0
RCHGF001884	1290	1073.69	0	0
RCHGF001885	1395	1178.69	0	0
RCHGF001886	675	458.688	0	0
RCHGF001887	444	232.224	0	0
RCHGF001888	1374	1157.69	0	0
RCHGF001889	513	296.688	0	0
RCHGF001890	1356	1139.69	0	0
RCHGF001891	837	620.688	0	0
RCHGF001892	567	350.688	0	0
RCHGF001893	381	173.228	0	0
RCHGF001894	603	386.688	0	0
RCHGF001895	606	389.688	0	0
RCHGF001896	126	12.25	0	0
RCHGF001897	1419	1202.69	0	0
RCHGF001898	1932	1715.69	0	0
RCHGF001899	855	638.688	0	0
RCHGF001900	579	362.688	0	0
RCHGF001901	1662	1445.69	0	0
RCHGF001902	993	776.688	1	750.948
RCHGF001903	489	274.375	0	0
RCHGF001904	1668	1451.69	0	0
RCHGF001905	1200	983.688	0	0
RCHGF001906	1317	1100.69	0	0
RCHGF001907	1398	1181.69	1	493.576
RCHGF001908	1449	1232.69	0	0
RCHGF001909	126	12.25	0	0
RCHGF001910	972	755.688	0	0
RCHGF001911	669	452.688	0	0
RCHGF001912	1491	1274.69	0	0
RCHGF001913	861	644.688	0	0
RCHGF001914	1719	1502.69	0	0
RCHGF001915	183	37.2661	0	0
RCHGF001916	504	289.375	0	0
RCHGF001917	1101	884.688	0	0
RCHGF001918	327	127.799	0	0
RCHGF001919	171	30.8571	0	0
RCHGF001920	255	72.1521	0	0
RCHGF001921	411	199.838	0	0
RCHGF001922	465	250.375	0	0
RCHGF001923	1272	1055.69	1	552.486
RCHGF001924	561	344.688	0	0
RCHGF001925	243	65.4938	10	89054.5
RCHGF001926	495	280.375	0	0
RCHGF001927	591	374.688	0	0
RCHGF001928	507	291.53	0	0
RCHGF001929	585	368.688	0	0
RCHGF001930	1671	1454.69	0	0
RCHGF001931	828	611.688	0	0
RCHGF001932	1335	1118.69	0	0
RCHGF001933	249	68.5591	0	0
RCHGF001934	1005	788.688	0	0
RCHGF001935	1164	947.688	0	0
RCHGF001936	891	674.688	0	0
RCHGF001937	1020	803.688	0	0
RCHGF001938	876	659.688	0	0
RCHGF001939	462	247.375	0	0
RCHGF001940	144	19.5769	0	0
RCHGF001941	531	314.688	0	0
RCHGF001942	2064	1847.69	0	0
RCHGF001943	1617	1400.69	1	416.404
RCHGF001944	264	78.381	0	0
RCHGF001945	123	10.7143	0	0
RCHGF001946	933	716.688	0	0
RCHGF001947	1737	1520.69	0	0
RCHGF001948	522	305.688	0	0
RCHGF001950	624	407.688	0	0
RCHGF001951	1902	1685.69	0	0
RCHGF001952	549	332.688	0	0
RCHGF001953	1230	1013.69	0	0
RCHGF001954	903	686.688	0	0
RCHGF001955	318	119.195	0	0
RCHGF001956	396	187.698	0	0
RCHGF001957	126	12.25	0	0
RCHGF001958	111	5.5	0	0
RCHGF001959	690	473.688	0	0
RCHGF001960	780	563.688	0	0
RCHGF001961	1023	806.688	0	0
RCHGF001962	159	23.2386	0	0
RCHGF001963	375	167.228	0	0
RCHGF001964	1581	1364.69	0	0
RCHGF001965	1077	860.688	0	0
RCHGF001966	1419	1202.69	0	0
RCHGF001967	960	743.688	0	0
RCHGF001968	912	695.688	0	0
RCHGF001969	1194	977.688	0	0
RCHGF001970	591	374.688	0	0
RCHGF001971	828	611.688	0	0
RCHGF001972	2583	2366.69	0	0
RCHGF001973	954	737.688	0	0
RCHGF001974	774	557.688	1	1045.84
RCHGF001975	573	356.688	0	0
RCHGF001976	1107	890.688	0	0
RCHGF001977	774	557.688	0	0
RCHGF001978	564	347.688	0	0
RCHGF001979	552	335.688	0	0
RCHGF001980	834	617.688	0	0
RCHGF001981	687	470.688	0	0
RCHGF001982	408	197.423	0	0
RCHGF001983	591	374.688	3	4669.91
RCHGF001984	744	527.688	0	0
RCHGF001986	765	548.688	0	0
RCHGF001987	246	66.8996	0	0
RCHGF001988	369	161.72	0	0
RCHGF001989	705	488.688	0	0
RCHGF001990	1284	1067.69	0	0
RCHGF001991	378	170.228	0	0
RCHGF001992	1089	872.688	0	0
RCHGF001993	312	113.949	0	0
RCHGF001994	441	229.224	0	0
RCHGF001995	1941	1724.69	0	0
RCHGF001996	1245	1028.69	0	0
RCHGF001997	885	668.688	0	0
RCHGF001998	1227	1010.69	0	0
RCHGF001999	372	164.228	0	0
RCHGF002000	726	509.688	0	0
RCHGF002001	327	127.799	0	0
RCHGF002002	438	226.224	0	0
RCHGF002003	507	291.53	0	0
RCHGF002004	177	34.4956	0	0
RCHGF002005	642	425.688	0	0
RCHGF002006	603	386.688	0	0
RCHGF002007	360	153.694	0	0
RCHGF002008	837	620.688	0	0
RCHGF002009	705	488.688	0	0
RCHGF002010	657	440.688	0	0
RCHGF002011	414	202.838	0	0
RCHGF002012	1215	998.688	0	0
RCHGF002013	1185	968.688	0	0
RCHGF002014	642	425.688	0	0
RCHGF002015	1422	1205.69	0	0
RCHGF002016	1314	1097.69	0	0
RCHGF002017	654	437.688	0	0
RCHGF002018	984	767.688	0	0
RCHGF002019	804	587.688	0	0
RCHGF002020	414	202.838	0	0
RCHGF002021	360	153.694	0	0
RCHGF002022	318	119.195	0	0
RCHGF002023	1653	1436.69	0	0
RCHGF002024	1737	1520.69	0	0
RCHGF002025	1626	1409.69	0	0
RCHGF002026	246	66.8996	0	0
RCHGF002027	762	545.688	0	0
RCHGF002028	912	695.688	0	0
RCHGF002029	399	190.698	0	0
RCHGF002030	1227	1010.69	0	0
RCHGF002031	804	587.688	0	0
RCHGF002032	771	554.688	0	0
RCHGF002033	471	256.375	0	0
RCHGF002034	2688	2471.69	0	0
RCHGF002035	120	9.11111	0	0
RCHGF002036	594	377.688	0	0
RCHGF002037	957	740.688	0	0
RCHGF002038	765	548.688	0	0
RCHGF002039	987	770.688	0	0
RCHGF002040	462	247.375	0	0
RCHGF002041	942	725.688	0	0
RCHGF002042	1125	908.688	0	0
RCHGF002043	141	18.4468	0	0
RCHGF002044	1095	878.688	0	0
RCHGF002045	159	23.2386	0	0
RCHGF002046	1464	1247.69	0	0
RCHGF002047	780	563.688	0	0
RCHGF002048	123	10.7143	0	0
RCHGF002050	1548	1331.69	0	0
RCHGF002051	810	593.688	0	0
RCHGF002052	783	566.688	0	0
RCHGF002053	321	122.195	0	0
RCHGF002054	1092	875.688	0	0
RCHGF002055	225	56.7356	0	0
RCHGF002056	228	57.3456	0	0
RCHGF002057	357	152.555	0	0
RCHGF002059	444	232.224	0	0
RCHGF002060	198	42.4187	0	0
RCHGF002061	1899	1682.69	0	0
RCHGF002062	117	8.14286	0	0
RCHGF002063	1188	971.688	0	0
RCHGF002064	204	44.9827	0	0
RCHGF002065	231	59.036	0	0
RCHGF002066	417	205.838	0	0
RCHGF002067	357	152.555	0	0
RCHGF002068	222	55.92	0	0
RCHGF002069	1683	1466.69	0	0
RCHGF002070	621	404.688	0	0
RCHGF002071	906	689.688	0	0
RCHGF002072	1005	788.688	0	0
RCHGF002073	2187	1970.69	0	0
RCHGF002074	2448	2231.69	0	0
RCHGF002075	402	191.991	0	0
RCHGF002076	501	286.375	0	0
RCHGF002077	486	271.375	0	0
RCHGF002078	267	81.0912	0	0
RCHGF002079	219	54.3128	0	0
RCHGF002080	141	18.4468	0	0
RCHGF002081	1194	977.688	0	0
RCHGF002082	1392	1175.69	0	0
RCHGF002083	381	173.228	0	0
RCHGF002084	327	127.799	0	0
RCHGF002085	3057	2840.69	0	0
RCHGF002086	378	170.228	1	3426.3
RCHGF002087	384	176.228	0	0
RCHGF002088	138	16.9767	0	0
RCHGF002089	918	701.688	0	0
RCHGF002090	486	271.375	0	0
RCHGF002091	123	10.7143	0	0
RCHGF002092	429	217.224	0	0
RCHGF002093	624	407.688	0	0
RCHGF002094	639	422.688	0	0
RCHGF002095	1362	1145.69	0	0
RCHGF002097	411	199.838	0	0
RCHGF002099	1776	1559.69	0	0
RCHGF002101	1461	1244.69	0	0
RCHGF002102	1401	1184.69	0	0
RCHGF002103	2220	2003.69	0	0
RCHGF002104	1272	1055.69	0	0
RCHGF002105	2247	2030.69	0	0
RCHGF002106	696	479.688	0	0
RCHGF002107	615	398.688	1	1462.93
RCHGF002108	837	620.688	0	0
RCHGF002109	378	170.228	0	0
RCHGF002110	594	377.688	0	0
RCHGF002111	525	308.688	0	0
RCHGF002112	1308	1091.69	0	0
RCHGF002113	153	22.7101	0	0
RCHGF002114	117	8.14286	0	0
RCHGF002115	924	707.688	0	0
RCHGF002116	135	15.05	0	0
RCHGF002117	1317	1100.69	0	0
RCHGF002118	1920	1703.69	0	0
RCHGF002119	1332	1115.69	0	0
RCHGF002120	996	779.688	0	0
RCHGF002121	189	38.7214	0	0
RCHGF002122	369	161.72	0	0
RCHGF002123	222	55.92	0	0
RCHGF002124	138	16.9767	0	0
RCHGF002125	618	401.688	0	0
RCHGF002126	1245	1028.69	0	0
RCHGF002127	792	575.688	0	0
RCHGF002128	1941	1724.69	0	0
RCHGF002129	459	246.528	0	0
RCHGF002130	324	124.799	0	0
RCHGF002131	402	191.991	0	0
RCHGF002132	585	368.688	0	0
RCHGF002133	912	695.688	0	0
RCHGF002134	2379	2162.69	1	269.689
RCHGF002135	804	587.688	0	0
RCHGF002136	912	695.688	0	0
RCHGF002137	615	398.688	0	0
RCHGF002138	1359	1142.69	0	0
RCHGF002139	126	12.25	0	0
RCHGF002140	237	62.4181	0	0
RCHGF002141	138	16.9767	0	0
RCHGF002142	642	425.688	0	0
RCHGF002143	699	482.688	0	0
RCHGF002144	714	497.688	0	0
RCHGF002145	1188	971.688	0	0
RCHGF002146	252	69.6935	0	0
RCHGF002147	2337	2120.69	0	0
RCHGF002148	951	734.688	0	0
RCHGF002149	1254	1037.69	0	0
RCHGF002150	309	113.161	0	0
RCHGF002151	1044	827.688	0	0
RCHGF002152	1920	1703.69	0	0
RCHGF002153	441	229.224	0	0
RCHGF002154	306	110.161	0	0
RCHGF002155	594	377.688	0	0
RCHGF002156	1749	1532.69	0	0
RCHGF002157	1440	1223.69	0	0
RCHGF002158	660	443.688	0	0
RCHGF002159	1350	1133.69	0	0
RCHGF002160	189	38.7214	0	0
RCHGF002162	1602	1385.69	0	0
RCHGF002164	1833	1616.69	0	0
RCHGF002165	1311	1094.69	2	1065.6
RCHGF002166	585	368.688	0	0
RCHGF002167	540	323.688	0	0
RCHGF002168	753	536.688	0	0
RCHGF002169	1230	1013.69	0	0
RCHGF002170	1089	872.688	0	0
RCHGF002171	414	202.838	0	0
RCHGF002172	288	95.949	0	0
RCHGF002173	150	21.0154	0	0
RCHGF002174	531	314.688	0	0
RCHGF002175	1575	1358.69	0	0
RCHGF002176	846	629.688	0	0
RCHGF002177	1893	1676.69	0	0
RCHGF002178	1629	1412.69	0	0
RCHGF002180	1701	1484.69	0	0
RCHGF002181	126	12.25	0	0
RCHGF002183	429	217.224	0	0
RCHGF002185	984	767.688	0	0
RCHGF002186	711	494.688	0	0
RCHGF002187	204	44.9827	0	0
RCHGF002188	222	55.92	0	0
RCHGF002189	438	226.224	0	0
RCHGF002190	126	12.25	0	0
RCHGF002191	870	653.688	0	0
RCHGF002192	1311	1094.69	0	0
RCHGF002193	960	743.688	0	0
RCHGF002194	1404	1187.69	2	982.164
RCHGF002195	1917	1700.69	0	0
RCHGF002196	114	6.81818	0	0
RCHGF002197	888	671.688	0	0
RCHGF002198	183	37.2661	0	0
RCHGF002199	1902	1685.69	0	0
RCHGF002200	747	530.688	0	0
RCHGF002201	1005	788.688	0	0
RCHGF002202	666	449.688	0	0
RCHGF002203	2166	1949.69	0	0
RCHGF002204	2166	1949.69	0	0
RCHGF002205	309	113.161	0	0
RCHGF002206	933	716.688	0	0
RCHGF002207	429	217.224	0	0
RCHGF002208	1032	815.688	0	0
RCHGF002209	1572	1355.69	0	0
RCHGF002210	4344	4127.69	0	0
RCHGF002211	129	11.9375	0	0
RCHGF002212	390	181.698	0	0
RCHGF002213	489	274.375	0	0
RCHGF002214	615	398.688	0	0
RCHGF002215	648	431.688	0	0
RCHGF002216	486	271.375	0	0
RCHGF002217	954	737.688	0	0
RCHGF002218	1185	968.688	0	0
RCHGF002219	696	479.688	0	0
RCHGF002220	366	159.694	0	0
RCHGF002221	198	42.4187	0	0
RCHGF002222	780	563.688	0	0
RCHGF002224	1179	962.688	0	0
RCHGF002225	705	488.688	0	0
RCHGF002226	2169	1952.69	0	0
RCHGF002227	174	32.6881	0	0
RCHGF002228	1095	878.688	0	0
RCHGF002230	618	401.688	0	0
RCHGF002231	368	161.694	0	0
RCHGF002233	852	635.688	0	0
RCHGF002234	321	122.195	0	0
RCHGF002235	126	12.25	0	0
RCHGF002236	1686	1469.69	0	0
RCHGF002237	699	482.688	0	0
RCHGF002238	1107	890.688	0	0
RCHGF002239	1191	974.688	1	598.399
RCHGF002240	1242	1025.69	1	568.645
RCHGF002241	1860	1643.69	0	0
RCHGF002242	390	181.698	0	0
RCHGF002243	1525	1308.69	0	0
RCHGF002246	618	401.688	0	0
RCHGF002247	189	38.7214	0	0
RCHGF002248	372	164.228	0	0
RCHGF002249	705	488.688	0	0
RCHGF002250	243	65.4938	0	0
RCHGF002251	516	299.688	0	0
RCHGF002252	549	332.688	0	0
RCHGF002253	1518	1301.69	0	0
RCHGF002254	837	620.688	0	0
RCHGF002255	1398	1181.69	0	0
RCHGF002256	390	181.698	0	0
RCHGF002257	147	20.7719	0	0
RCHGF002258	2811	2594.69	0	0
RCHGF002259	474	259.375	0	0
RCHGF002260	288	95.949	0	0
RCHGF002261	1344	1127.69	0	0
RCHGF002262	174	32.6881	0	0
RCHGF002263	987	770.688	0	0
RCHGF002264	645	428.688	0	0
RCHGF002265	1038	821.688	0	0
RCHGF002266	1326	1109.69	0	0
RCHGF002267	780	563.688	0	0
RCHGF002268	666	449.688	0	0
RCHGF002269	444	232.224	0	0
RCHGF002270	846	629.688	0	0
RCHGF002271	195	41.0065	0	0
RCHGF002272	213	49.6579	0	0
RCHGF002273	195	41.0065	0	0
RCHGF002274	408	197.423	0	0
RCHGF002275	1101	884.688	1	659.275
RCHGF002276	1353	1136.69	0	0
RCHGF002277	984	767.688	0	0
RCHGF002279	1083	866.688	0	0
RCHGF002280	120	9.11111	0	0
RCHGF002281	1815	1598.69	0	0
RCHGF002282	135	15.05	0	0
RCHGF002283	426	214.224	0	0
RCHGF002284	648	431.688	0	0
RCHGF002285	1968	1751.69	0	0
RCHGF002286	771	554.688	0	0
RCHGF002287	993	776.688	0	0
RCHGF002288	687	470.688	0	0
RCHGF002289	555	338.688	0	0
RCHGF002290	744	527.688	1	1105.3
RCHGF002291	1176	959.688	1	607.752
RCHGF002292	1578	1361.69	0	0
RCHGF002293	267	81.0912	0	0
RCHGF002294	366	159.694	0	0
RCHGF002295	114	6.81818	0	0
