-e target_id	length	eff_length	Monoculture_Bi_animalis_lactis_PT33_Late_Replicate_3_HGF2_counts	tpm
RCHGF001517	894	653.56	0	0
RCHGF001518	1371	1130.56	0	0
RCHGF001519	114	17.25	0	0
RCHGF001520	801	560.56	0	0
RCHGF001521	2607	2366.56	0	0
RCHGF001522	450	218.03	0	0
RCHGF001523	1470	1229.56	0	0
RCHGF001524	2022	1781.56	2	338.289
RCHGF001525	537	301.981	0	0
RCHGF001526	1218	977.56	0	0
RCHGF001527	771	530.56	0	0
RCHGF001528	288	84.6492	0	0
RCHGF001529	369	144.896	0	0
RCHGF001530	180	30.4912	0	0
RCHGF001531	387	160.467	1	1877.91
RCHGF001532	1866	1625.56	0	0
RCHGF001533	135	13.3103	0	0
RCHGF001534	567	328.036	0	0
RCHGF001535	183	31.6694	0	0
RCHGF001536	1098	857.56	0	0
RCHGF001537	984	743.56	0	0
RCHGF001538	621	380.56	0	0
RCHGF001539	870	629.56	0	0
RCHGF001540	1578	1337.56	0	0
RCHGF001541	1671	1430.56	0	0
RCHGF001542	201	37.8895	0	0
RCHGF001543	153	20.6667	0	0
RCHGF001544	972	731.56	0	0
RCHGF001545	1488	1247.56	0	0
RCHGF001546	468	234.593	0	0
RCHGF001547	372	147.568	0	0
RCHGF001548	954	713.56	0	0
RCHGF001549	456	223.556	0	0
RCHGF001550	1581	1340.56	0	0
RCHGF001551	870	629.56	0	0
RCHGF001552	846	605.56	0	0
RCHGF001553	756	515.56	0	0
RCHGF001554	798	557.56	0	0
RCHGF001555	420	190.69	0	0
RCHGF001556	1224	983.56	0	0
RCHGF001557	798	557.56	0	0
RCHGF001558	777	536.56	0	0
RCHGF001559	477	243.593	0	0
RCHGF001560	2727	2486.56	0	0
RCHGF001561	735	494.56	1	609.312
RCHGF001562	1203	962.56	0	0
RCHGF001563	1341	1100.56	0	0
RCHGF001564	282	81.6734	0	0
RCHGF001565	435	204.404	0	0
RCHGF001566	645	404.56	0	0
RCHGF001567	1056	815.56	0	0
RCHGF001568	1515	1274.56	0	0
RCHGF001569	1368	1127.56	0	0
RCHGF001570	660	419.56	0	0
RCHGF001571	837	596.56	0	0
RCHGF001572	771	530.56	0	0
RCHGF001573	471	237.593	0	0
RCHGF001574	414	185.519	0	0
RCHGF001575	843	602.56	0	0
RCHGF001576	648	407.56	0	0
RCHGF001577	1029	788.56	0	0
RCHGF001578	729	488.56	0	0
RCHGF001579	699	458.56	0	0
RCHGF001580	540	304.333	0	0
RCHGF001581	1719	1478.56	0	0
RCHGF001582	867	626.56	0	0
RCHGF001583	1677	1436.56	1	209.766
RCHGF001584	885	644.56	0	0
RCHGF001585	885	644.56	0	0
RCHGF001586	1041	800.56	0	0
RCHGF001587	1158	917.56	0	0
RCHGF001588	834	593.56	0	0
RCHGF001589	753	512.56	0	0
RCHGF001590	480	245.545	0	0
RCHGF001591	399	172.091	0	0
RCHGF001592	2433	2192.56	0	0
RCHGF001593	1317	1076.56	0	0
RCHGF001594	1668	1427.56	0	0
RCHGF001595	1230	989.56	0	0
RCHGF001597	708	467.56	0	0
RCHGF001598	711	470.56	0	0
RCHGF001599	741	500.56	0	0
RCHGF001600	693	452.56	0	0
RCHGF001601	414	185.519	0	0
RCHGF001602	207	41.4809	0	0
RCHGF001603	414	185.519	0	0
RCHGF001604	183	31.6694	0	0
RCHGF001605	1104	863.56	1	348.952
RCHGF001606	135	13.3103	0	0
RCHGF001607	111	19.6667	0	0
RCHGF001608	117	12.8571	0	0
RCHGF001609	336	117.834	0	0
RCHGF001610	612	371.56	0	0
RCHGF001611	333	115.107	0	0
RCHGF001612	621	380.56	0	0
RCHGF001613	1227	986.56	0	0
RCHGF001614	1167	926.56	0	0
RCHGF001615	387	160.467	0	0
RCHGF001616	819	578.56	0	0
RCHGF001617	990	749.56	1	402.024
RCHGF001618	363	139.549	0	0
RCHGF001619	1122	881.56	0	0
RCHGF001620	774	533.56	0	0
RCHGF001621	1104	863.56	0	0
RCHGF001622	1272	1031.56	0	0
RCHGF001623	297	89.8386	0	0
RCHGF001624	483	248.545	0	0
RCHGF001625	2868	2627.56	0	0
RCHGF001626	555	317.395	0	0
RCHGF001627	1260	1019.56	3	886.68
RCHGF001628	696	455.56	0	0
RCHGF001629	1599	1358.56	0	0
RCHGF001630	546	308.395	0	0
RCHGF001631	555	317.395	0	0
RCHGF001632	1290	1049.56	0	0
RCHGF001633	450	218.03	0	0
RCHGF001634	1347	1106.56	0	0
RCHGF001635	462	228.593	0	0
RCHGF001636	876	635.56	0	0
RCHGF001637	2073	1832.56	0	0
RCHGF001638	648	407.56	0	0
RCHGF001639	480	245.545	0	0
RCHGF001640	888	647.56	0	0
RCHGF001641	612	371.56	0	0
RCHGF001642	759	518.56	0	0
RCHGF001643	1287	1046.56	0	0
RCHGF001644	273	75.4243	0	0
RCHGF001645	441	209.959	0	0
RCHGF001646	294	88.7378	0	0
RCHGF001647	552	314.395	0	0
RCHGF001648	1311	1070.56	0	0
RCHGF001649	1482	1241.56	0	0
RCHGF001650	663	422.56	0	0
RCHGF001651	750	509.56	0	0
RCHGF001652	468	234.593	0	0
RCHGF001653	744	503.56	1	598.422
RCHGF001654	762	521.56	0	0
RCHGF001655	2739	2498.56	0	0
RCHGF001656	468	234.593	0	0
RCHGF001657	747	506.56	0	0
RCHGF001658	819	578.56	0	0
RCHGF001659	1131	890.56	0	0
RCHGF001660	387	160.467	0	0
RCHGF001661	564	325.036	0	0
RCHGF001662	714	473.56	0	0
RCHGF001663	870	629.56	0	0
RCHGF001664	1230	989.56	0	0
RCHGF001665	174	28.9694	0	0
RCHGF001666	1251	1010.56	0	0
RCHGF001667	1398	1157.56	0	0
RCHGF001668	180	30.4912	0	0
RCHGF001669	363	139.549	0	0
RCHGF001670	426	196.272	0	0
RCHGF001671	2028	1787.56	0	0
RCHGF001672	1422	1181.56	0	0
RCHGF001673	345	124.846	0	0
RCHGF001674	1239	998.56	0	0
RCHGF001675	318	104.344	0	0
RCHGF001676	1884	1643.56	0	0
RCHGF001677	756	515.56	0	0
RCHGF001678	126	12.1875	0	0
RCHGF001679	165	24.8148	0	0
RCHGF001680	888	647.56	0	0
RCHGF001681	864	623.56	0	0
RCHGF001682	729	488.56	0	0
RCHGF001683	537	301.981	1	997.882
RCHGF001684	405	176.925	0	0
RCHGF001685	486	251.545	0	0
RCHGF001686	804	563.56	0	0
RCHGF001687	849	608.56	0	0
RCHGF001689	561	322.722	0	0
RCHGF001690	1263	1022.56	0	0
RCHGF001691	426	196.272	1	1535.32
RCHGF001692	1083	842.56	0	0
RCHGF001693	750	509.56	0	0
RCHGF001694	714	473.56	0	0
RCHGF001695	735	494.56	0	0
RCHGF001696	843	602.56	0	0
RCHGF001697	168	25.2444	0	0
RCHGF001698	780	539.56	0	0
RCHGF001699	1197	956.56	0	0
RCHGF001700	1104	863.56	0	0
RCHGF001701	468	234.593	3	3853.59
RCHGF001702	774	533.56	3	1694.32
RCHGF001703	864	623.56	0	0
RCHGF001704	852	611.56	0	0
RCHGF001705	1086	845.56	0	0
RCHGF001706	309	98.6496	0	0
RCHGF001707	453	220.556	0	0
RCHGF001708	1962	1721.56	0	0
RCHGF001709	888	647.56	0	0
RCHGF001710	1470	1229.56	1	245.08
RCHGF001711	228	48.508	0	0
RCHGF001712	1173	932.56	0	0
RCHGF001713	447	215.03	0	0
RCHGF001714	1581	1340.56	2	449.575
RCHGF001715	990	749.56	0	0
RCHGF001716	906	665.56	0	0
RCHGF001717	615	374.56	0	0
RCHGF001718	564	325.036	0	0
RCHGF001719	684	443.56	0	0
RCHGF001720	1044	803.56	0	0
RCHGF001721	420	190.69	0	0
RCHGF001722	435	204.404	0	0
RCHGF001723	324	108.776	0	0
RCHGF001724	924	683.56	0	0
RCHGF001725	1545	1304.56	0	0
RCHGF001726	726	485.56	1	620.605
RCHGF001727	288	84.6492	0	0
RCHGF001728	468	234.593	0	0
RCHGF001729	789	548.56	0	0
RCHGF001730	585	346.036	0	0
RCHGF001731	609	368.56	0	0
RCHGF001732	729	488.56	0	0
RCHGF001733	783	542.56	0	0
RCHGF001734	471	237.593	0	0
RCHGF001735	444	212.959	0	0
RCHGF001736	1656	1415.56	0	0
RCHGF001737	1002	761.56	0	0
RCHGF001738	849	608.56	0	0
RCHGF001739	744	503.56	0	0
RCHGF001741	891	650.56	0	0
RCHGF001743	450	218.03	0	0
RCHGF001745	843	602.56	0	0
RCHGF001746	1512	1271.56	0	0
RCHGF001747	606	365.56	0	0
RCHGF001748	723	482.56	0	0
RCHGF001749	477	243.593	0	0
RCHGF001750	612	371.56	0	0
RCHGF001752	390	163.467	0	0
RCHGF001754	1671	1430.56	0	0
RCHGF001755	1482	1241.56	0	0
RCHGF001756	1260	1019.56	1	295.56
RCHGF001757	702	461.56	0	0
RCHGF001758	717	476.56	0	0
RCHGF001759	678	437.56	0	0
RCHGF001761	1254	1013.56	0	0
RCHGF001762	336	117.834	0	0
RCHGF001763	291	87.6492	0	0
RCHGF001764	261	66.9782	0	0
RCHGF001765	135	13.3103	0	0
RCHGF001766	348	126.963	0	0
RCHGF001767	300	92.1234	0	0
RCHGF001768	462	228.593	0	0
RCHGF001769	1035	794.56	1	379.255
RCHGF001770	333	115.107	0	0
RCHGF001771	1314	1073.56	0	0
RCHGF001772	1563	1322.56	0	0
RCHGF001773	510	274.981	0	0
RCHGF001774	135	13.3103	0	0
RCHGF001775	1833	1592.56	0	0
RCHGF001776	1812	1571.56	1	191.747
RCHGF001777	255	63.8632	0	0
RCHGF001778	492	257.545	0	0
RCHGF001779	378	153.23	0	0
RCHGF001780	417	188.108	0	0
RCHGF001781	1170	929.56	0	0
RCHGF001782	135	13.3103	0	0
RCHGF001783	156	20.6515	0	0
RCHGF001784	420	190.69	0	0
RCHGF001785	1479	1238.56	0	0
RCHGF001786	2583	2342.56	0	0
RCHGF001787	681	440.56	0	0
RCHGF001788	1002	761.56	0	0
RCHGF001789	687	446.56	0	0
RCHGF001790	693	452.56	0	0
RCHGF001791	438	206.959	0	0
RCHGF001792	849	608.56	0	0
RCHGF001793	738	497.56	0	0
RCHGF001794	717	476.56	0	0
RCHGF001795	408	179.925	0	0
RCHGF001796	636	395.56	0	0
RCHGF001797	855	614.56	0	0
RCHGF001798	372	147.568	0	0
RCHGF001799	720	479.56	0	0
RCHGF001800	402	175.091	0	0
RCHGF001801	141	15.5946	0	0
RCHGF001803	885	644.56	0	0
RCHGF001804	561	322.722	0	0
RCHGF001805	549	311.395	0	0
RCHGF001806	1431	1190.56	0	0
RCHGF001807	822	581.56	0	0
RCHGF001808	1386	1145.56	0	0
RCHGF001809	1065	824.56	0	0
RCHGF001810	1164	923.56	0	0
RCHGF001811	1044	803.56	0	0
RCHGF001812	1605	1364.56	0	0
RCHGF001813	600	359.56	0	0
RCHGF001814	294	88.7378	0	0
RCHGF001815	186	31.947	1	9432.54
RCHGF001816	1308	1067.56	0	0
RCHGF001817	465	231.593	0	0
RCHGF001819	801	560.56	0	0
RCHGF001820	780	539.56	0	0
RCHGF001821	744	503.56	0	0
RCHGF001822	162	24.6667	0	0
RCHGF001823	183	31.6694	0	0
RCHGF001824	852	611.56	0	0
RCHGF001825	504	268.981	0	0
RCHGF001826	1050	809.56	0	0
RCHGF001827	1071	830.56	0	0
RCHGF001828	1977	1736.56	0	0
RCHGF001829	951	710.56	0	0
RCHGF001830	1875	1634.56	0	0
RCHGF001831	1044	803.56	0	0
RCHGF001832	321	106.825	0	0
RCHGF001833	330	112.644	0	0
RCHGF001834	1332	1091.56	0	0
RCHGF001835	1077	836.56	0	0
RCHGF001836	1182	941.56	0	0
RCHGF001837	453	220.556	0	0
RCHGF001838	420	190.69	0	0
RCHGF001839	561	322.722	0	0
RCHGF001840	462	228.593	0	0
RCHGF001841	438	206.959	0	0
RCHGF001842	1245	1004.56	0	0
RCHGF001843	1299	1058.56	1	284.671
RCHGF001844	486	251.545	1	1197.96
RCHGF001845	501	265.981	0	0
RCHGF001846	711	470.56	0	0
RCHGF001847	1206	965.56	0	0
RCHGF001848	888	647.56	0	0
RCHGF001849	123	11.4615	0	0
RCHGF001850	354	131.466	0	0
RCHGF001851	348	126.963	0	0
RCHGF001852	1146	905.56	0	0
RCHGF001853	558	319.722	0	0
RCHGF001854	192	34.9448	0	0
RCHGF001855	360	136.549	0	0
RCHGF001856	435	204.404	1	1474.24
RCHGF001857	1305	1064.56	0	0
RCHGF001858	186	31.947	0	0
RCHGF001859	1320	1079.56	1	279.133
RCHGF001860	114	17.25	0	0
RCHGF001861	1317	1076.56	0	0
RCHGF001862	879	638.56	0	0
RCHGF001863	378	153.23	0	0
RCHGF001864	129	14.3529	0	0
RCHGF001865	765	524.56	0	0
RCHGF001866	2343	2102.56	0	0
RCHGF001867	918	677.56	0	0
RCHGF001868	675	434.56	0	0
RCHGF001869	855	614.56	0	0
RCHGF001870	891	650.56	0	0
RCHGF001871	1191	950.56	0	0
RCHGF001872	147	16.6275	0	0
RCHGF001873	291	87.6492	0	0
RCHGF001874	1161	920.56	0	0
RCHGF001875	807	566.56	0	0
RCHGF001876	777	536.56	0	0
RCHGF001877	759	518.56	1	581.111
RCHGF001878	1014	773.56	0	0
RCHGF001879	618	377.56	2	1596.26
RCHGF001880	1812	1571.56	1	191.747
RCHGF001881	1191	950.56	0	0
RCHGF001882	1113	872.56	0	0
RCHGF001884	1290	1049.56	0	0
RCHGF001885	1395	1154.56	0	0
RCHGF001886	675	434.56	0	0
RCHGF001887	444	212.959	0	0
RCHGF001888	1374	1133.56	0	0
RCHGF001889	513	277.981	1	1084.04
RCHGF001890	1356	1115.56	0	0
RCHGF001891	837	596.56	0	0
RCHGF001892	567	328.036	0	0
RCHGF001893	381	156.23	0	0
RCHGF001894	603	362.56	0	0
RCHGF001895	606	365.56	0	0
RCHGF001896	126	12.1875	0	0
RCHGF001897	1419	1178.56	0	0
RCHGF001898	1932	1691.56	0	0
RCHGF001899	855	614.56	0	0
RCHGF001900	579	340.036	0	0
RCHGF001901	1662	1421.56	0	0
RCHGF001902	993	752.56	0	0
RCHGF001903	489	254.545	0	0
RCHGF001904	1668	1427.56	0	0
RCHGF001905	1200	959.56	0	0
RCHGF001906	1317	1076.56	0	0
RCHGF001907	1398	1157.56	0	0
RCHGF001908	1449	1208.56	0	0
RCHGF001909	126	12.1875	0	0
RCHGF001910	972	731.56	0	0
RCHGF001911	669	428.56	0	0
RCHGF001912	1491	1250.56	0	0
RCHGF001913	861	620.56	0	0
RCHGF001914	1719	1478.56	0	0
RCHGF001915	183	31.6694	0	0
RCHGF001916	504	268.981	0	0
RCHGF001917	1101	860.56	0	0
RCHGF001918	327	110.446	0	0
RCHGF001919	171	27.1064	0	0
RCHGF001920	255	63.8632	0	0
RCHGF001921	411	182.925	0	0
RCHGF001922	465	231.593	0	0
RCHGF001923	1272	1031.56	0	0
RCHGF001924	561	322.722	0	0
RCHGF001925	243	58.2826	1	5170.34
RCHGF001926	495	260.545	0	0
RCHGF001927	591	351.306	1	857.774
RCHGF001928	507	271.981	0	0
RCHGF001929	585	346.036	0	0
RCHGF001930	1671	1430.56	0	0
RCHGF001931	828	587.56	0	0
RCHGF001932	1335	1094.56	0	0
RCHGF001933	249	61.1821	0	0
RCHGF001934	1005	764.56	0	0
RCHGF001935	1164	923.56	0	0
RCHGF001936	891	650.56	0	0
RCHGF001937	1020	779.56	2	773.106
RCHGF001938	876	635.56	0	0
RCHGF001939	462	228.593	0	0
RCHGF001940	144	15.2826	0	0
RCHGF001941	531	295.981	0	0
RCHGF001942	2064	1823.56	0	0
RCHGF001943	1617	1376.56	1	218.909
RCHGF001944	264	69.5542	0	0
RCHGF001945	123	11.4615	0	0
RCHGF001946	933	692.56	0	0
RCHGF001947	1737	1496.56	0	0
RCHGF001948	522	286.981	0	0
RCHGF001950	624	383.56	0	0
RCHGF001951	1902	1661.56	0	0
RCHGF001952	549	311.395	0	0
RCHGF001953	1230	989.56	0	0
RCHGF001954	903	662.56	0	0
RCHGF001955	318	104.344	0	0
RCHGF001956	396	169.091	0	0
RCHGF001957	126	12.1875	0	0
RCHGF001958	111	19.6667	0	0
RCHGF001959	690	449.56	0	0
RCHGF001960	780	539.56	0	0
RCHGF001961	1023	782.56	0	0
RCHGF001962	159	23	0	0
RCHGF001963	375	150.23	0	0
RCHGF001964	1581	1340.56	0	0
RCHGF001965	1077	836.56	0	0
RCHGF001966	1419	1178.56	0	0
RCHGF001967	960	719.56	0	0
RCHGF001968	912	671.56	0	0
RCHGF001969	1194	953.56	0	0
RCHGF001970	591	351.306	0	0
RCHGF001971	828	587.56	0	0
RCHGF001972	2583	2342.56	0	0
RCHGF001973	954	713.56	0	0
RCHGF001974	774	533.56	0	0
RCHGF001975	573	334.036	0	0
RCHGF001976	1107	866.56	0	0
RCHGF001977	774	533.56	0	0
RCHGF001978	564	325.036	0	0
RCHGF001979	552	314.395	0	0
RCHGF001980	834	593.56	0	0
RCHGF001981	687	446.56	0	0
RCHGF001982	408	179.925	0	0
RCHGF001983	591	351.306	0	0
RCHGF001984	744	503.56	0	0
RCHGF001986	765	524.56	0	0
RCHGF001987	246	59.0035	0	0
RCHGF001988	369	144.896	1	2079.71
RCHGF001989	705	464.56	1	648.659
RCHGF001990	1284	1043.56	0	0
RCHGF001991	378	153.23	0	0
RCHGF001992	1089	848.56	0	0
RCHGF001993	312	100.638	0	0
RCHGF001994	441	209.959	0	0
RCHGF001995	1941	1700.56	0	0
RCHGF001996	1245	1004.56	0	0
RCHGF001997	885	644.56	0	0
RCHGF001998	1227	986.56	0	0
RCHGF001999	372	147.568	0	0
RCHGF002000	726	485.56	0	0
RCHGF002001	327	110.446	0	0
RCHGF002002	438	206.959	0	0
RCHGF002003	507	271.981	0	0
RCHGF002004	177	30.534	0	0
RCHGF002005	642	401.56	0	0
RCHGF002006	603	362.56	0	0
RCHGF002007	360	136.549	0	0
RCHGF002008	837	596.56	0	0
RCHGF002009	705	464.56	0	0
RCHGF002010	657	416.56	0	0
RCHGF002011	414	185.519	0	0
RCHGF002012	1215	974.56	2	618.415
RCHGF002013	1185	944.56	0	0
RCHGF002014	642	401.56	0	0
RCHGF002015	1422	1181.56	0	0
RCHGF002016	1314	1073.56	0	0
RCHGF002017	654	413.56	1	728.652
RCHGF002018	984	743.56	0	0
RCHGF002019	804	563.56	0	0
RCHGF002020	414	185.519	0	0
RCHGF002021	360	136.549	0	0
RCHGF002022	318	104.344	0	0
RCHGF002023	1653	1412.56	0	0
RCHGF002024	1737	1496.56	1	201.356
RCHGF002025	1626	1385.56	0	0
RCHGF002026	246	59.0035	0	0
RCHGF002027	762	521.56	0	0
RCHGF002028	912	671.56	0	0
RCHGF002029	399	172.091	0	0
RCHGF002030	1227	986.56	0	0
RCHGF002031	804	563.56	0	0
RCHGF002032	771	530.56	0	0
RCHGF002033	471	237.593	0	0
RCHGF002034	2688	2447.56	0	0
RCHGF002035	120	12.7778	0	0
RCHGF002036	594	354.306	0	0
RCHGF002037	957	716.56	1	420.539
RCHGF002038	765	524.56	0	0
RCHGF002039	987	746.56	0	0
RCHGF002040	462	228.593	0	0
RCHGF002041	942	701.56	0	0
RCHGF002042	1125	884.56	0	0
RCHGF002043	141	15.5946	0	0
RCHGF002044	1095	854.56	0	0
RCHGF002045	159	23	0	0
RCHGF002046	1464	1223.56	0	0
RCHGF002047	780	539.56	0	0
RCHGF002048	123	11.4615	0	0
RCHGF002050	1548	1307.56	0	0
RCHGF002051	810	569.56	0	0
RCHGF002052	783	542.56	0	0
RCHGF002053	321	106.825	0	0
RCHGF002054	1092	851.56	0	0
RCHGF002055	225	46.6557	0	0
RCHGF002056	228	48.508	0	0
RCHGF002057	357	134.165	0	0
RCHGF002059	444	212.959	0	0
RCHGF002060	198	36.6707	0	0
RCHGF002061	1899	1658.56	0	0
RCHGF002062	117	12.8571	0	0
RCHGF002063	1188	947.56	0	0
RCHGF002064	204	39.5787	0	0
RCHGF002065	231	50.1712	0	0
RCHGF002066	417	188.108	0	0
RCHGF002067	357	134.165	0	0
RCHGF002068	222	46.1602	0	0
RCHGF002069	1683	1442.56	0	0
RCHGF002070	621	380.56	0	0
RCHGF002071	906	665.56	0	0
RCHGF002072	1005	764.56	0	0
RCHGF002073	2187	1946.56	0	0
RCHGF002074	2448	2207.56	0	0
RCHGF002075	402	175.091	0	0
RCHGF002076	501	265.981	0	0
RCHGF002077	486	251.545	0	0
RCHGF002078	267	72.1231	0	0
RCHGF002079	219	46.2361	0	0
RCHGF002080	141	15.5946	0	0
RCHGF002081	1194	953.56	0	0
RCHGF002082	1392	1151.56	0	0
RCHGF002083	381	156.23	0	0
RCHGF002084	327	110.446	0	0
RCHGF002085	3057	2816.56	0	0
RCHGF002086	378	153.23	0	0
RCHGF002087	384	157.819	0	0
RCHGF002088	138	15.3871	1	19584
RCHGF002089	918	677.56	0	0
RCHGF002090	486	251.545	0	0
RCHGF002091	123	11.4615	0	0
RCHGF002092	429	198.842	0	0
RCHGF002093	624	383.56	0	0
RCHGF002094	639	398.56	0	0
RCHGF002095	1362	1121.56	0	0
RCHGF002097	411	182.925	0	0
RCHGF002099	1776	1535.56	0	0
RCHGF002101	1461	1220.56	0	0
RCHGF002102	1401	1160.56	0	0
RCHGF002103	2220	1979.56	0	0
RCHGF002104	1272	1031.56	0	0
RCHGF002105	2247	2006.56	0	0
RCHGF002106	696	455.56	0	0
RCHGF002107	615	374.56	0	0
RCHGF002108	837	596.56	0	0
RCHGF002109	378	153.23	0	0
RCHGF002110	594	354.306	0	0
RCHGF002111	525	289.981	1	1039.18
RCHGF002112	1308	1067.56	0	0
RCHGF002113	153	20.6667	0	0
RCHGF002114	117	12.8571	0	0
RCHGF002115	924	683.56	0	0
RCHGF002116	135	13.3103	0	0
RCHGF002117	1317	1076.56	0	0
RCHGF002118	1920	1679.56	0	0
RCHGF002119	1332	1091.56	0	0
RCHGF002120	996	755.56	0	0
RCHGF002121	189	32.6268	0	0
RCHGF002122	369	144.896	0	0
RCHGF002123	222	46.1602	0	0
RCHGF002124	138	15.3871	0	0
RCHGF002125	618	377.56	0	0
RCHGF002126	1245	1004.56	0	0
RCHGF002127	792	551.56	0	0
RCHGF002128	1941	1700.56	0	0
RCHGF002129	459	225.593	0	0
RCHGF002130	324	108.776	0	0
RCHGF002131	402	175.091	0	0
RCHGF002132	585	346.036	0	0
RCHGF002133	912	671.56	0	0
RCHGF002134	2379	2138.56	0	0
RCHGF002135	804	563.56	0	0
RCHGF002136	912	671.56	0	0
RCHGF002137	615	374.56	0	0
RCHGF002138	1359	1118.56	0	0
RCHGF002139	126	12.1875	0	0
RCHGF002140	237	54.7841	0	0
RCHGF002141	138	15.3871	0	0
RCHGF002142	642	401.56	0	0
RCHGF002143	699	458.56	0	0
RCHGF002144	714	473.56	0	0
RCHGF002145	1188	947.56	0	0
RCHGF002146	252	62.936	0	0
RCHGF002147	2337	2096.56	0	0
RCHGF002148	951	710.56	0	0
RCHGF002149	1254	1013.56	0	0
RCHGF002150	309	98.6496	0	0
RCHGF002151	1044	803.56	1	375.008
RCHGF002152	1920	1679.56	2	358.833
RCHGF002153	441	209.959	1	1435.24
RCHGF002154	306	96.9016	1	3109.77
RCHGF002155	594	354.306	0	0
RCHGF002156	1749	1508.56	1	199.754
RCHGF002157	1440	1199.56	1	251.21
RCHGF002158	660	419.56	2	1436.46
RCHGF002159	1350	1109.56	1	271.586
RCHGF002160	189	32.6268	0	0
RCHGF002162	1602	1361.56	0	0
RCHGF002164	1833	1592.56	0	0
RCHGF002165	1311	1070.56	0	0
RCHGF002166	585	346.036	0	0
RCHGF002167	540	304.333	0	0
RCHGF002168	753	512.56	0	0
RCHGF002169	1230	989.56	0	0
RCHGF002170	1089	848.56	0	0
RCHGF002171	414	185.519	3	4872.95
RCHGF002172	288	84.6492	0	0
RCHGF002173	150	18.3091	0	0
RCHGF002174	531	295.981	0	0
RCHGF002175	1575	1334.56	0	0
RCHGF002176	846	605.56	0	0
RCHGF002177	1893	1652.56	0	0
RCHGF002178	1629	1388.56	0	0
RCHGF002180	1701	1460.56	0	0
RCHGF002181	126	12.1875	0	0
RCHGF002183	429	198.842	1	1515.48
RCHGF002185	984	743.56	0	0
RCHGF002186	711	470.56	0	0
RCHGF002187	204	39.5787	0	0
RCHGF002188	222	46.1602	0	0
RCHGF002189	438	206.959	0	0
RCHGF002190	126	12.1875	0	0
RCHGF002191	870	629.56	0	0
RCHGF002192	1311	1070.56	0	0
RCHGF002193	960	719.56	0	0
RCHGF002194	1404	1163.56	0	0
RCHGF002195	1917	1676.56	0	0
RCHGF002196	114	17.25	0	0
RCHGF002197	888	647.56	0	0
RCHGF002198	183	31.6694	0	0
RCHGF002199	1902	1661.56	0	0
RCHGF002200	747	506.56	0	0
RCHGF002201	1005	764.56	0	0
RCHGF002202	666	425.56	0	0
RCHGF002203	2166	1925.56	0	0
RCHGF002204	2166	1925.56	0	0
RCHGF002205	309	98.6496	0	0
RCHGF002206	933	692.56	0	0
RCHGF002207	429	198.842	0	0
RCHGF002208	1032	791.56	0	0
RCHGF002209	1572	1331.56	0	0
RCHGF002210	4344	4103.56	0	0
RCHGF002211	129	14.3529	0	0
RCHGF002212	390	163.467	0	0
RCHGF002213	489	254.545	0	0
RCHGF002214	615	374.56	0	0
RCHGF002215	648	407.56	0	0
RCHGF002216	486	251.545	0	0
RCHGF002217	954	713.56	0	0
RCHGF002218	1185	944.56	0	0
RCHGF002219	696	455.56	0	0
RCHGF002220	366	142.549	0	0
RCHGF002221	198	36.6707	0	0
RCHGF002222	780	539.56	1	558.494
RCHGF002224	1179	938.56	0	0
RCHGF002225	705	464.56	0	0
RCHGF002226	2169	1928.56	0	0
RCHGF002227	174	28.9694	0	0
RCHGF002228	1095	854.56	0	0
RCHGF002230	618	377.56	0	0
RCHGF002231	368	144.223	0	0
RCHGF002233	852	611.56	0	0
RCHGF002234	321	106.825	0	0
RCHGF002235	126	12.1875	0	0
RCHGF002236	1686	1445.56	0	0
RCHGF002237	699	458.56	0	0
RCHGF002238	1107	866.56	0	0
RCHGF002239	1191	950.56	2	634.029
RCHGF002240	1242	1001.56	1	300.872
RCHGF002241	1860	1619.56	0	0
RCHGF002242	390	163.467	0	0
RCHGF002243	1525	1284.56	0	0
RCHGF002246	618	377.56	0	0
RCHGF002247	189	32.6268	0	0
RCHGF002248	372	147.568	0	0
RCHGF002249	705	464.56	1	648.659
RCHGF002250	243	58.2826	0	0
RCHGF002251	516	280.981	0	0
RCHGF002252	549	311.395	0	0
RCHGF002253	1518	1277.56	0	0
RCHGF002254	837	596.56	0	0
RCHGF002255	1398	1157.56	0	0
RCHGF002256	390	163.467	0	0
RCHGF002257	147	16.6275	0	0
RCHGF002258	2811	2570.56	0	0
RCHGF002259	474	240.593	0	0
RCHGF002260	288	84.6492	0	0
RCHGF002261	1344	1103.56	0	0
RCHGF002262	174	28.9694	0	0
RCHGF002263	987	746.56	0	0
RCHGF002264	645	404.56	0	0
RCHGF002265	1038	797.56	0	0
RCHGF002266	1326	1085.56	0	0
RCHGF002267	780	539.56	0	0
RCHGF002268	666	425.56	0	0
RCHGF002269	444	212.959	0	0
RCHGF002270	846	605.56	0	0
RCHGF002271	195	35.4295	0	0
RCHGF002272	213	44.5561	0	0
RCHGF002273	195	35.4295	0	0
RCHGF002274	408	179.925	0	0
RCHGF002275	1101	860.56	0	0
RCHGF002276	1353	1112.56	0	0
RCHGF002277	984	743.56	1	405.268
RCHGF002279	1083	842.56	0	0
RCHGF002280	120	12.7778	0	0
RCHGF002281	1815	1574.56	2	382.762
RCHGF002282	135	13.3103	0	0
RCHGF002283	426	196.272	0	0
RCHGF002284	648	407.56	0	0
RCHGF002285	1968	1727.56	0	0
