-e target_id	length	eff_length	Coculture_PT33_HGF2_Early_Replicate_3_HGF2_counts	tpm
RCHGF001387	339	135.35	20	906.557
RCHGF001388	342	137.743	0	0
RCHGF001389	336	133.137	5	230.407
RCHGF001390	768	539.14	11	125.175
RCHGF001391	159	25.6145	6	1437.11
RCHGF001392	2211	1981.95	8	24.7641
RCHGF001393	1164	934.947	4	26.2481
RCHGF001394	1083	853.947	2	14.3689
RCHGF001395	762	533.14	2	23.0151
RCHGF001396	261	78.4807	0	0
RCHGF001397	330	128.693	1	47.6727
RCHGF001398	687	458.184	0	0
RCHGF001399	1053	823.947	3	22.3381
RCHGF001400	1251	1021.95	0	0
RCHGF001401	1071	841.947	17	123.876
RCHGF001402	828	599.14	0	0
RCHGF001403	612	385.104	0	0
RCHGF001404	1806	1576.95	14	54.4672
RCHGF001405	429	210.699	1	29.118
RCHGF001406	822	593.14	0	0
RCHGF001407	528	302.637	2	40.5445
RCHGF001408	789	560.14	2	21.9058
RCHGF001409	120	14.5436	0	0
RCHGF001410	438	219.159	1	27.994
RCHGF001411	648	419.798	1	14.6145
RCHGF001412	1152	922.947	2	13.2947
RCHGF001413	486	262.772	0	0
RCHGF001414	870	641.14	3	28.7073
RCHGF001415	1143	913.947	1	6.71279
RCHGF001416	888	659.14	2	18.6156
RCHGF001417	423	205.227	0	0
RCHGF001418	474	251.458	0	0
RCHGF001419	492	268.39	1	22.8591
RCHGF001420	585	358.245	0	0
RCHGF001421	243	67.9615	0	0
RCHGF001422	765	536.14	5	57.2159
RCHGF001423	2247	2017.95	158	480.365
RCHGF001424	1458	1228.95	23	114.82
RCHGF001426	117	13.9932	0	0
RCHGF001427	417	199.979	0	0
RCHGF001428	222	55.6805	7	771.293
RCHGF001430	1764	1534.95	24	95.9273
RCHGF001431	576	349.343	4	70.2477
RCHGF001432	663	434.434	8	112.977
RCHGF001433	867	638.14	10	96.141
RCHGF001434	1731	1501.95	7	28.5935
RCHGF001435	747	518.14	2	23.6814
RCHGF001436	1053	823.947	11	81.9064
RCHGF001437	123	15.373	1	399.086
RCHGF001438	132	17.2427	12	4269.72
RCHGF001439	150	22.1394	4	1108.46
RCHGF001440	1329	1099.95	9	50.199
RCHGF001441	1395	1165.95	10	52.6194
RCHGF001442	876	647.14	0	0
RCHGF001443	456	235.521	0	0
RCHGF001444	945	715.947	0	0
RCHGF001445	753	524.14	1	11.7052
RCHGF001447	939	709.947	5	43.2084
RCHGF001448	666	437.393	2	28.0532
RCHGF001449	645	416.798	1	14.7197
RCHGF001450	927	697.947	2	17.5805
RCHGF001451	429	210.699	0	0
RCHGF001452	504	279.977	1	21.913
RCHGF001453	858	629.14	1	9.75163
RCHGF001454	819	590.14	0	0
RCHGF001455	891	662.14	3	27.7969
RCHGF001456	843	614.14	1	9.98981
RCHGF001457	1188	958.947	5	31.9889
RCHGF001458	1872	1642.95	13	48.545
RCHGF001459	351	145.053	3	126.887
RCHGF001460	738	509.14	6	72.3001
RCHGF001461	858	629.14	4	39.0065
RCHGF001462	1071	841.947	5	36.4342
RCHGF001463	153	23.321	1	263.073
RCHGF001464	2274	2044.95	3	9.00044
RCHGF001465	537	311.262	1	19.7105
RCHGF001466	1611	1381.95	7	31.0764
RCHGF001467	1359	1129.95	2	10.8592
RCHGF001468	1533	1303.95	12	56.4606
RCHGF001469	486	262.772	3	70.0434
RCHGF001470	714	485.14	1	12.6461
RCHGF001471	660	431.474	0	0
RCHGF001472	615	387.813	1	15.8199
RCHGF001473	852	623.14	0	0
RCHGF001474	675	446.184	2	27.5005
RCHGF001475	699	470.14	0	0
RCHGF001476	990	760.947	6	48.375
RCHGF001477	1005	775.947	7	55.3465
RCHGF001478	666	437.393	1	14.0266
RCHGF001479	630	401.987	1	15.262
RCHGF001480	510	285.789	7	150.272
RCHGF001481	1431	1201.95	5	25.5217
RCHGF001482	1392	1162.95	14	73.8571
RCHGF001483	987	757.947	35	283.304
RCHGF001484	1878	1648.95	10	37.2064
RCHGF001485	2364	2134.95	8	22.9894
RCHGF001486	738	509.14	0	0
RCHGF001487	1878	1648.95	0	0
RCHGF001488	843	614.14	0	0
RCHGF001489	666	437.393	0	0
RCHGF001490	1029	799.947	0	0
RCHGF001491	678	449.184	0	0
RCHGF001492	888	659.14	0	0
RCHGF001493	1506	1276.95	6	28.8272
RCHGF001495	1692	1462.95	35	146.779
RCHGF001496	1014	784.947	0	0
RCHGF001497	888	659.14	3	27.9234
RCHGF001498	453	232.656	0	0
RCHGF001499	606	379.14	2	32.3634
RCHGF001501	897	668.14	2	18.3648
RCHGF001502	1086	856.947	3	21.4779
RCHGF001503	816	587.14	0	0
RCHGF001504	843	614.14	2	19.9796
RCHGF001505	771	542.14	2	22.6331
RCHGF001506	492	268.39	0	0
RCHGF001507	417	199.979	0	0
RCHGF001508	1953	1723.95	0	0
RCHGF001509	1371	1141.95	7	37.6077
RCHGF001510	171	30.4915	0	0
RCHGF001511	777	548.14	0	0
RCHGF001512	126	15.8497	0	0
RCHGF001513	417	199.979	0	0
RCHGF001514	912	683.14	0	0
RCHGF001515	984	754.947	2	16.2532
RCHGF001516	132	17.2427	0	0
RCHGF001517	894	665.14	0	0
RCHGF001518	1371	1141.95	3	16.1176
RCHGF001519	114	13.7056	0	0
RCHGF001520	801	572.14	8	85.7852
RCHGF001521	2607	2377.95	2	5.16003
RCHGF001522	450	229.924	0	0
RCHGF001523	1470	1240.95	2	9.88783
RCHGF001524	2022	1792.95	12	41.0618
RCHGF001525	537	311.262	0	0
RCHGF001526	1218	988.947	3	18.6111
RCHGF001527	771	542.14	10	113.165
RCHGF001528	288	97.4661	2	125.893
RCHGF001529	369	159.713	1	38.4135
RCHGF001530	180	34.7247	5	883.398
RCHGF001531	387	174.541	2	70.3004
RCHGF001532	1866	1636.95	3	11.2437
RCHGF001533	135	17.9059	0	0
RCHGF001534	567	340.602	0	0
RCHGF001535	183	36.2667	0	0
RCHGF001536	1098	868.947	7	49.423
RCHGF001537	984	754.947	7	56.8861
RCHGF001538	621	393.813	1	15.5788
RCHGF001539	870	641.14	0	0
RCHGF001540	1578	1348.95	6	27.2886
RCHGF001541	1671	1441.95	9	38.2928
RCHGF001542	201	44.7994	0	0
RCHGF001543	153	23.321	0	0
RCHGF001544	972	742.947	1	8.25784
RCHGF001545	1488	1258.95	69	336.253
RCHGF001546	468	246.076	0	0
RCHGF001547	372	162.433	0	0
RCHGF001548	954	724.947	1	8.46288
RCHGF001549	456	235.521	1	26.0493
RCHGF001550	1581	1351.95	1	4.538
RCHGF001551	870	641.14	11	105.26
RCHGF001552	846	617.14	2	19.8825
RCHGF001553	756	527.14	1	11.6385
RCHGF001554	798	569.14	4	43.1187
RCHGF001555	420	202.545	2	60.5806
RCHGF001556	1224	994.947	3	18.4989
RCHGF001557	798	569.14	0	0
RCHGF001558	777	548.14	0	0
RCHGF001559	477	254.168	0	0
RCHGF001560	2727	2497.95	5	12.2804
RCHGF001561	735	506.14	1	12.1214
RCHGF001562	1203	973.947	11	69.2918
RCHGF001563	1341	1111.95	42	231.734
RCHGF001564	282	93.3741	2	131.41
RCHGF001565	435	216.286	0	0
RCHGF001566	645	416.798	1	14.7197
RCHGF001567	1056	826.947	9	66.7712
RCHGF001568	1515	1285.95	33	157.44
RCHGF001569	1368	1138.95	1	5.38668
RCHGF001570	660	431.474	3	42.6571
RCHGF001571	837	608.14	1	10.0884
RCHGF001572	771	542.14	0	0
RCHGF001573	471	248.649	0	0
RCHGF001574	414	197.115	0	0
RCHGF001575	843	614.14	0	0
RCHGF001576	648	419.798	1	14.6145
RCHGF001577	1029	799.947	0	0
RCHGF001578	729	500.14	4	49.0674
RCHGF001579	699	470.14	3	39.1488
RCHGF001580	540	314.115	2	39.063
RCHGF001581	1719	1489.95	21	86.4715
RCHGF001582	867	638.14	13	124.983
RCHGF001583	1677	1447.95	36	152.537
RCHGF001584	885	656.14	6	56.1021
RCHGF001585	885	656.14	4	37.4014
RCHGF001586	1041	811.947	3	22.6682
RCHGF001587	1158	928.947	0	0
RCHGF001588	834	605.14	0	0
RCHGF001589	753	524.14	0	0
RCHGF001590	480	257.168	0	0
RCHGF001591	399	183.962	0	0
RCHGF001592	2433	2203.95	16	44.5393
RCHGF001593	1317	1087.95	29	163.536
RCHGF001594	1668	1438.95	5	21.3182
RCHGF001595	1230	1000.95	2	12.2587
RCHGF001597	708	479.14	1	12.8045
RCHGF001598	711	482.14	1	12.7248
RCHGF001599	741	512.14	1	11.9794
RCHGF001600	693	464.184	0	0
RCHGF001601	414	197.115	0	0
RCHGF001602	207	47.7749	6	770.506
RCHGF001603	414	197.115	105	3268.09
RCHGF001604	183	36.2667	2	338.334
RCHGF001605	1104	874.947	342	2398.11
RCHGF001606	135	17.9059	1	342.633
RCHGF001607	111	13.6007	0	0
RCHGF001608	117	13.9932	0	0
RCHGF001609	336	133.137	7	322.569
RCHGF001610	612	385.104	19	302.691
RCHGF001611	333	130.827	4	187.58
RCHGF001612	621	393.813	5	77.8942
RCHGF001613	1227	997.947	7	43.0343
RCHGF001614	1167	937.947	2	13.0821
RCHGF001615	387	174.541	2	70.3004
RCHGF001616	819	590.14	4	41.5843
RCHGF001617	990	760.947	8	64.5
RCHGF001618	363	154.669	0	0
RCHGF001619	1122	892.947	1	6.87066
RCHGF001620	774	545.14	7	78.7798
RCHGF001621	1104	874.947	1	7.01201
RCHGF001622	1272	1042.95	1	5.8825
RCHGF001623	297	103.899	0	0
RCHGF001624	483	260.045	0	0
RCHGF001625	2868	2638.95	12	27.8981
RCHGF001626	555	328.726	96	1791.68
RCHGF001627	1260	1030.95	258	1535.35
RCHGF001628	696	467.184	5	65.6609
RCHGF001629	1599	1369.95	6	26.8703
RCHGF001630	546	319.726	1	19.1887
RCHGF001631	555	328.726	0	0
RCHGF001632	1290	1060.95	7	40.4789
RCHGF001633	450	229.924	1	26.6834
RCHGF001634	1347	1117.95	5	27.4393
RCHGF001635	462	240.517	1	25.5081
RCHGF001636	876	647.14	0	0
RCHGF001637	2073	1843.95	3	9.98153
RCHGF001638	648	419.798	0	0
RCHGF001639	480	257.168	0	0
RCHGF001640	888	659.14	0	0
RCHGF001641	612	385.104	3	47.7933
RCHGF001642	759	530.14	0	0
RCHGF001643	1287	1057.95	2	11.5982
RCHGF001644	273	87.0584	0	0
RCHGF001645	441	221.945	1	27.6427
RCHGF001646	294	101.934	1	60.1871
RCHGF001647	552	325.726	10	188.353
RCHGF001648	1311	1081.95	19	107.739
RCHGF001649	1482	1252.95	4	19.5863
RCHGF001650	663	434.434	2	28.2443
RCHGF001651	750	521.14	1	11.7725
RCHGF001652	468	246.076	1	24.9319
RCHGF001653	744	515.14	5	59.5483
RCHGF001654	762	533.14	0	0
RCHGF001655	2739	2509.95	4	9.77732
RCHGF001656	468	246.076	1	24.9319
RCHGF001657	747	518.14	2	23.6814
RCHGF001658	819	590.14	0	0
RCHGF001659	1131	901.947	0	0
RCHGF001660	387	174.541	0	0
RCHGF001661	564	337.602	13	236.245
RCHGF001662	714	485.14	14	177.046
RCHGF001663	870	641.14	7	66.9838
RCHGF001664	1230	1000.95	57	349.372
RCHGF001665	174	31.9369	36	6915.67
RCHGF001666	1251	1021.95	4	24.0135
RCHGF001667	1398	1168.95	0	0
RCHGF001668	180	34.7247	0	0
RCHGF001669	363	154.669	0	0
RCHGF001670	426	207.985	0	0
RCHGF001671	2028	1798.95	8	27.2832
RCHGF001672	1422	1192.95	1	5.14284
RCHGF001673	345	140.114	0	0
RCHGF001674	1239	1009.95	1	6.07471
RCHGF001675	318	119.369	0	0
RCHGF001676	1884	1654.95	15	55.6073
RCHGF001677	756	527.14	2	23.2771
RCHGF001678	126	15.8497	0	0
RCHGF001679	165	27.7747	1	220.889
RCHGF001680	888	659.14	4	37.2312
RCHGF001681	864	635.14	2	19.319
RCHGF001682	729	500.14	21	257.604
RCHGF001683	537	311.262	906	17857.7
RCHGF001684	405	189.444	168	5440.67
RCHGF001685	486	262.772	4	93.3912
RCHGF001686	804	575.14	18	192.01
RCHGF001687	849	620.14	8	79.1453
RCHGF001689	561	334.602	6	110.014
RCHGF001690	1263	1033.95	23	136.475
RCHGF001691	426	207.985	1	29.498
RCHGF001692	1083	853.947	8	57.4756
RCHGF001693	750	521.14	3	35.3176
RCHGF001694	714	485.14	6	75.8768
RCHGF001695	735	506.14	6	72.7286
RCHGF001696	843	614.14	2	19.9796
RCHGF001697	168	29.0627	0	0
RCHGF001698	780	551.14	10	111.317
RCHGF001699	1197	967.947	11	69.7213
RCHGF001700	1104	874.947	28	196.336
RCHGF001701	468	246.076	184	4587.47
RCHGF001702	774	545.14	69	776.543
RCHGF001703	864	635.14	2	19.319
RCHGF001704	852	623.14	0	0
RCHGF001705	1086	856.947	3	21.4779
RCHGF001706	309	112.707	0	0
RCHGF001707	453	232.656	1	26.37
RCHGF001708	1962	1732.95	3	10.6209
RCHGF001709	888	659.14	2	18.6156
RCHGF001710	1470	1240.95	3	14.8317
RCHGF001711	228	59.097	0	0
RCHGF001712	1173	943.947	7	45.4962
RCHGF001713	447	227.145	4	108.039
RCHGF001714	1581	1351.95	73	331.274
RCHGF001715	990	760.947	0	0
RCHGF001716	906	677.14	1	9.06038
RCHGF001717	615	387.813	5	79.0993
RCHGF001718	564	337.602	4	72.6908
RCHGF001719	684	455.184	37	498.7
RCHGF001720	1044	814.947	102	767.883
RCHGF001721	420	202.545	1	30.2903
RCHGF001722	435	216.286	0	0
RCHGF001723	324	123.942	0	0
RCHGF001724	924	694.947	1	8.82821
RCHGF001725	1545	1315.95	13	60.6079
RCHGF001726	726	497.14	4	49.3635
RCHGF001727	288	97.4661	0	0
RCHGF001728	468	246.076	5	124.66
RCHGF001729	789	560.14	3	32.8586
RCHGF001730	585	358.245	3	51.3767
RCHGF001731	609	382.104	0	0
RCHGF001732	729	500.14	0	0
RCHGF001733	783	554.14	1	11.0715
RCHGF001734	471	248.649	0	0
RCHGF001735	444	224.385	0	0
RCHGF001736	1656	1426.95	2	8.59897
RCHGF001737	1002	772.947	8	63.4987
RCHGF001738	849	620.14	2	19.7863
RCHGF001739	744	515.14	1	11.9097
RCHGF001741	891	662.14	2	18.5313
RCHGF001743	450	229.924	9	240.15
RCHGF001745	843	614.14	1	9.98981
RCHGF001746	1512	1282.95	5	23.9103
RCHGF001747	606	379.14	12	194.181
RCHGF001748	723	494.14	6	74.4948
RCHGF001749	477	254.168	10	241.381
RCHGF001750	612	385.104	23	366.416
RCHGF001752	390	176.768	34	1180.05
RCHGF001754	1671	1441.95	2	8.50952
RCHGF001755	1482	1252.95	4	19.5863
RCHGF001756	1260	1030.95	3	17.8529
RCHGF001757	702	473.14	3	38.9006
RCHGF001758	717	488.14	13	163.389
RCHGF001759	678	449.184	11	150.243
RCHGF001761	1254	1024.95	23	137.674
RCHGF001762	336	133.137	1	46.0813
RCHGF001763	291	99.7655	1	61.4956
RCHGF001764	261	78.4807	0	0
RCHGF001765	135	17.9059	0	0
RCHGF001766	348	142.534	0	0
RCHGF001767	300	105.847	0	0
RCHGF001768	462	240.517	1	25.5081
RCHGF001769	1035	805.947	3	22.837
RCHGF001770	333	130.827	0	0
RCHGF001771	1314	1084.95	1	5.65478
RCHGF001772	1563	1333.95	2	9.19847
RCHGF001773	510	285.789	0	0
RCHGF001774	135	17.9059	0	0
RCHGF001775	1833	1603.95	7	26.7752
RCHGF001776	1812	1582.95	10	38.7577
RCHGF001777	255	74.8855	0	0
RCHGF001778	492	268.39	1	22.8591
RCHGF001779	378	167.209	2	73.3829
RCHGF001780	417	199.979	0	0
RCHGF001781	1170	940.947	1	6.52017
RCHGF001782	135	17.9059	1	342.633
RCHGF001783	156	24.5149	0	0
RCHGF001784	420	202.545	13	393.774
RCHGF001785	1479	1249.95	13	63.8081
RCHGF001786	2583	2353.95	7	18.2442
RCHGF001787	681	452.184	3	40.7034
RCHGF001788	1002	772.947	1	7.93733
RCHGF001789	687	458.184	0	0
RCHGF001790	693	464.184	1	13.2171
RCHGF001791	438	219.159	1	27.994
RCHGF001792	849	620.14	8	79.1453
RCHGF001793	738	509.14	0	0
RCHGF001794	717	488.14	0	0
RCHGF001795	408	192.126	3	95.7989
RCHGF001796	636	407.798	5	75.2229
RCHGF001797	855	626.14	2	19.5967
RCHGF001798	372	162.433	0	0
RCHGF001799	720	491.14	3	37.4749
RCHGF001800	402	186.834	3	98.5123
RCHGF001801	141	19.4826	0	0
RCHGF001803	885	656.14	6	56.1021
RCHGF001804	561	334.602	0	0
RCHGF001805	549	322.726	0	0
RCHGF001806	1431	1201.95	9	45.939
RCHGF001807	822	593.14	4	41.374
RCHGF001808	1386	1156.95	1	5.30287
RCHGF001809	1065	835.947	3	22.0174
RCHGF001810	1164	934.947	13	85.3062
RCHGF001811	1044	814.947	6	45.1696
RCHGF001812	1605	1375.95	10	44.5885
RCHGF001813	600	373.176	0	0
RCHGF001814	294	101.934	0	0
RCHGF001815	186	37.4792	11.9197	1951.19
RCHGF001816	1308	1078.95	4	22.7449
RCHGF001817	465	243.146	0	0
RCHGF001819	801	572.14	6	64.3389
RCHGF001820	780	551.14	19	211.503
RCHGF001821	744	515.14	7	83.3676
RCHGF001822	162	26.8635	0	0
RCHGF001823	183	36.2667	1	169.167
RCHGF001824	852	623.14	1	9.84553
RCHGF001825	504	279.977	5	109.565
RCHGF001826	1050	820.947	5	37.3662
RCHGF001827	1071	841.947	5	36.4342
RCHGF001828	1977	1747.95	7	24.5694
RCHGF001829	951	721.947	6	50.9883
RCHGF001830	1875	1645.95	6	22.3645
RCHGF001831	1044	814.947	0	0
RCHGF001832	321	121.666	0	0
RCHGF001833	330	128.693	2	95.3453
RCHGF001834	1332	1102.95	2	11.125
RCHGF001835	1077	847.947	2	14.4706
RCHGF001836	1182	952.947	2	12.8761
RCHGF001837	453	232.656	13	342.81
RCHGF001838	420	202.545	7	212.032
RCHGF001839	561	334.602	7	128.349
RCHGF001840	462	240.517	10	255.081
RCHGF001841	438	219.159	4	111.976
RCHGF001842	1245	1015.95	6	36.233
RCHGF001843	1299	1069.95	8	45.8725
RCHGF001844	486	262.772	16	373.565
RCHGF001845	501	277.03	0	0
RCHGF001846	711	482.14	1	12.7248
RCHGF001847	1206	976.947	11	69.079
RCHGF001848	888	659.14	4	37.2312
RCHGF001849	123	15.373	0	0
RCHGF001850	354	147.353	1	41.6356
RCHGF001851	348	142.534	1	43.0434
RCHGF001852	1146	916.947	24	160.58
RCHGF001853	558	331.602	13	240.52
RCHGF001854	192	40.2759	6	913.967
RCHGF001855	360	152.428	2	80.4991
RCHGF001856	435	216.286	11	312.024
RCHGF001857	1305	1075.95	14	79.8291
RCHGF001858	186	37.4792	10	1636.94
RCHGF001859	1320	1090.95	49	275.56
RCHGF001860	114	13.7056	1	447.639
RCHGF001861	1317	1087.95	17	95.8662
RCHGF001862	879	650.14	47	443.523
RCHGF001863	378	167.209	34	1247.51
RCHGF001864	129	16.7391	0	0
RCHGF001865	765	536.14	10	114.432
RCHGF001866	2343	2113.95	25	72.5555
RCHGF001867	918	688.947	6	53.4306
RCHGF001868	675	446.184	5	68.7513
RCHGF001869	855	626.14	14	137.177
RCHGF001870	891	662.14	1	9.26563
RCHGF001871	1191	961.947	3	19.1335
RCHGF001872	147	21.2598	0	0
RCHGF001873	291	99.7655	1	61.4956
RCHGF001874	1161	931.947	10	65.8314
RCHGF001875	807	578.14	0	0
RCHGF001876	777	548.14	2	22.3853
RCHGF001877	759	530.14	7	81.0088
RCHGF001878	1014	784.947	44	343.904
RCHGF001879	618	390.813	87	1365.76
RCHGF001880	1812	1582.95	584	2263.45
RCHGF001881	1191	961.947	69	440.071
RCHGF001882	1113	883.947	89	617.715
RCHGF001884	1290	1060.95	16	92.5232
RCHGF001885	1395	1165.95	2	10.5239
RCHGF001886	675	446.184	18	247.505
RCHGF001887	444	224.385	0	0
RCHGF001888	1374	1144.95	1	5.35845
RCHGF001889	513	288.626	21	446.384
RCHGF001890	1356	1126.95	11	59.8844
RCHGF001891	837	608.14	5	50.4419
RCHGF001892	567	340.602	14	252.177
RCHGF001893	381	169.408	0	0
RCHGF001894	603	376.176	1	16.3092
RCHGF001895	606	379.14	3	48.5451
RCHGF001896	126	15.8497	0	0
RCHGF001897	1419	1189.95	0	0
RCHGF001898	1932	1702.95	9	32.4239
RCHGF001899	855	626.14	6	58.7901
RCHGF001900	579	352.245	3	52.2518
RCHGF001901	1662	1432.95	8	34.2519
RCHGF001902	993	763.947	10	80.3084
RCHGF001903	489	265.747	0	0
RCHGF001904	1668	1438.95	7	29.8454
RCHGF001905	1200	970.947	3	18.9561
RCHGF001906	1317	1087.95	10	56.3919
RCHGF001907	1398	1168.95	2	10.4969
RCHGF001908	1449	1219.95	2	10.058
RCHGF001909	126	15.8497	0	0
RCHGF001910	972	742.947	1	8.25784
RCHGF001911	669	440.393	0	0
RCHGF001912	1491	1261.95	3	14.5849
RCHGF001913	861	632.14	6	58.2321
RCHGF001914	1719	1489.95	12	49.4123
RCHGF001915	183	36.2667	2	338.334
RCHGF001916	504	279.977	13	284.869
RCHGF001917	1101	871.947	4	28.1445
RCHGF001918	327	126.424	0	0
RCHGF001919	171	30.4915	0	0
RCHGF001920	255	74.8855	0	0
RCHGF001921	411	194.384	0	0
RCHGF001922	465	243.146	5	126.162
RCHGF001923	1272	1042.95	13	76.4725
RCHGF001924	561	334.602	1	18.3356
RCHGF001925	243	67.9615	56	5055.33
RCHGF001926	495	271.082	8	181.056
RCHGF001927	591	364.211	7	117.915
RCHGF001928	507	282.816	3	65.0791
RCHGF001929	585	358.245	6	102.753
RCHGF001930	1671	1441.95	13	55.3119
RCHGF001931	828	599.14	7	71.6794
RCHGF001932	1335	1105.95	7	38.8318
RCHGF001933	249	71.4111	0	0
RCHGF001934	1005	775.947	2	15.8133
RCHGF001935	1164	934.947	7	45.9341
RCHGF001936	891	662.14	1	9.26563
RCHGF001937	1020	790.947	7	54.2969
RCHGF001938	876	647.14	0	0
RCHGF001939	462	240.517	49	1249.9
RCHGF001940	144	20.4641	0	0
RCHGF001941	531	305.379	0	0
RCHGF001942	2064	1834.95	3	10.0305
RCHGF001943	1617	1387.95	828	3660.01
RCHGF001944	264	80.4044	55	4196.69
RCHGF001945	123	15.373	0	0
RCHGF001946	933	703.947	9	78.438
RCHGF001947	1737	1507.95	13	52.891
RCHGF001948	522	297.151	0	0
RCHGF001950	624	396.775	2	30.925
RCHGF001951	1902	1672.95	34	124.687
RCHGF001952	549	322.726	39	741.404
RCHGF001953	1230	1000.95	14	85.8107
RCHGF001954	903	674.14	0	0
RCHGF001955	318	119.369	0	0
RCHGF001956	396	181.649	1	33.7747
RCHGF001957	126	15.8497	0	0
RCHGF001958	111	13.6007	0	0
RCHGF001959	690	461.184	0	0
RCHGF001960	780	551.14	2	22.2635
RCHGF001961	1023	793.947	0	0
RCHGF001962	159	25.6145	0	0
RCHGF001963	375	164.917	0	0
RCHGF001964	1581	1351.95	0	0
RCHGF001965	1077	847.947	2	14.4706
RCHGF001966	1419	1189.95	12	61.8697
RCHGF001967	960	730.947	12	100.721
RCHGF001968	912	683.14	1	8.9808
RCHGF001969	1194	964.947	5	31.79
RCHGF001970	591	364.211	3	50.5351
RCHGF001971	828	599.14	3	30.7197
RCHGF001972	2583	2353.95	15	39.0948
RCHGF001973	954	724.947	14	118.48
RCHGF001974	774	545.14	1	11.2543
RCHGF001975	573	346.343	1	17.714
RCHGF001976	1107	877.947	13	90.8446
RCHGF001977	774	545.14	2	22.5085
RCHGF001978	564	337.602	1	18.1727
RCHGF001979	552	325.726	8	150.682
RCHGF001980	834	605.14	9	91.2455
RCHGF001981	687	458.184	1	13.3901
RCHGF001982	408	192.126	0	0
RCHGF001983	591	364.211	2	33.6901
RCHGF001984	744	515.14	1	11.9097
RCHGF001986	765	536.14	33	377.625
RCHGF001987	246	69.7824	3	263.754
RCHGF001988	369	159.713	9	345.721
RCHGF001989	705	476.14	1	12.8852
RCHGF001990	1284	1054.95	0	0
RCHGF001991	378	167.209	2	73.3829
RCHGF001992	1089	859.947	1	7.13432
RCHGF001993	312	114.916	0	0
RCHGF001994	441	221.945	0	0
RCHGF001995	1941	1711.95	2	7.16744
RCHGF001996	1245	1015.95	5	30.1942
RCHGF001997	885	656.14	3	28.0511
RCHGF001998	1227	997.947	4	24.591
RCHGF001999	372	162.433	1	37.7703
RCHGF002000	726	497.14	1	12.3409
RCHGF002001	327	126.424	7	339.699
RCHGF002002	438	219.159	3	83.982
RCHGF002003	507	282.816	5	108.465
RCHGF002004	177	33.2529	2	368.999
RCHGF002005	642	413.798	1	14.8264
RCHGF002006	603	376.176	0	0
RCHGF002007	360	152.428	0	0
RCHGF002008	837	608.14	0	0
RCHGF002009	705	476.14	5	64.4258
RCHGF002010	657	428.798	0	0
RCHGF002011	414	197.115	0	0
RCHGF002012	1215	985.947	1	6.22258
RCHGF002013	1185	955.947	0	0
RCHGF002014	642	413.798	1	14.8264
RCHGF002015	1422	1192.95	7	35.9999
RCHGF002016	1314	1084.95	9	50.893
RCHGF002017	654	425.798	7	100.86
RCHGF002018	984	754.947	10	81.2658
RCHGF002019	804	575.14	4	42.6689
RCHGF002020	414	197.115	1	31.1247
RCHGF002021	360	152.428	20	804.991
RCHGF002022	318	119.369	10	513.965
RCHGF002023	1653	1423.95	76	327.449
RCHGF002024	1737	1507.95	77	313.277
RCHGF002025	1626	1396.95	5	21.9591
RCHGF002026	246	69.7824	1	87.9181
RCHGF002027	762	533.14	16	184.121
RCHGF002028	912	683.14	0	0
RCHGF002029	399	183.962	0	0
RCHGF002030	1227	997.947	2	12.2955
RCHGF002031	804	575.14	0	0
RCHGF002032	771	542.14	1	11.3165
RCHGF002033	471	248.649	0	0
RCHGF002034	2688	2458.95	3	7.48508
RCHGF002035	120	14.5436	0	0
RCHGF002036	594	367.176	1	16.709
RCHGF002037	957	727.947	1	8.428
RCHGF002038	765	536.14	2	22.8863
RCHGF002039	987	757.947	1	8.09441
RCHGF002040	462	240.517	1	25.5081
RCHGF002041	942	712.947	1	8.60532
RCHGF002042	1125	895.947	6	41.0859
RCHGF002043	141	19.4826	0	0
RCHGF002044	1095	865.947	2	14.1698
RCHGF002045	159	25.6145	2	479.036
RCHGF002046	1464	1234.95	6	29.8076
RCHGF002047	780	551.14	7	77.9221
RCHGF002048	123	15.373	0	0
RCHGF002050	1548	1318.95	0	0
RCHGF002051	810	581.14	1	10.5571
RCHGF002052	783	554.14	2	22.1429
RCHGF002053	321	121.666	0	0
RCHGF002054	1092	862.947	0	0
RCHGF002055	225	57.3206	0	0
RCHGF002056	228	59.097	0	0
RCHGF002057	357	149.755	0	0
RCHGF002059	444	224.385	0	0
RCHGF002060	198	43.2057	0	0
RCHGF002061	1899	1669.95	2	7.3477
RCHGF002062	117	13.9932	0	0
RCHGF002063	1188	958.947	16	102.365
RCHGF002064	204	46.2704	0	0
RCHGF002065	231	60.9002	0	0
RCHGF002066	417	199.979	1	30.679
RCHGF002067	357	149.755	4	163.871
RCHGF002068	222	55.6805	0	0
RCHGF002069	1683	1453.95	0	0
RCHGF002070	621	393.813	22	342.734
RCHGF002071	906	677.14	2	18.1208
RCHGF002072	1005	775.947	5	39.5332
RCHGF002073	2187	1957.95	4	12.5338
RCHGF002074	2448	2218.95	0	0
RCHGF002075	402	186.834	0	0
RCHGF002076	501	277.03	0	0
RCHGF002077	486	262.772	1	23.3478
RCHGF002078	267	82.6334	0	0
RCHGF002079	219	54.237	0	0
RCHGF002080	141	19.4826	0	0
RCHGF002081	1194	964.947	0	0
RCHGF002082	1392	1162.95	1	5.27551
RCHGF002083	381	169.408	0	0
RCHGF002084	327	126.424	0	0
RCHGF002085	3057	2827.95	1	2.16947
