-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Early_Replicate_1_HGF2_counts	tpm
RCHGF001310	873	636.425	112	3.31578
RCHGF001311	1278	1041.42	213	3.85363
RCHGF001312	1332	1095.42	234	4.02487
RCHGF001313	1008	771.418	2199	53.7095
RCHGF001314	966	729.418	1477	38.1522
RCHGF001315	1122	885.418	1305	27.7701
RCHGF001316	2082	1845.42	7476	76.3291
RCHGF001317	669	432.734	3844	167.37
RCHGF001318	264	67.805	630	175.063
RCHGF001319	180	28.7347	81	53.1121
RCHGF001320	633	396.931	2987	141.787
RCHGF001321	810	573.459	13407	440.499
RCHGF001322	1074	837.418	1177	26.4819
RCHGF001323	114	11.0875	16	27.1894
RCHGF001324	141	17.0367	32	35.3899
RCHGF001325	621	385.022	5124	250.749
RCHGF001326	489	255.789	3384	249.267
RCHGF001327	870	633.425	14225	423.129
RCHGF001328	1368	1131.42	33520	558.209
RCHGF001329	183	29.8034	112	70.8057
RCHGF001330	1365	1128.42	1889	31.5411
RCHGF001331	498	264.5	753	53.6396
RCHGF001332	477	244.245	405	31.2425
RCHGF001333	915	678.418	469	13.0254
RCHGF001334	948	711.418	1339	35.4627
RCHGF001335	948	711.418	2782	73.6797
RCHGF001336	117	11.7177	28	45.0228
RCHGF001337	348	128.032	1223	179.98
RCHGF001338	132	14.5868	37	47.7922
RCHGF001339	1041	804.418	706	16.5363
RCHGF001340	2514	2277.42	2045	16.9187
RCHGF001341	957	720.418	1562	40.8519
RCHGF001342	636	399.905	5526	260.357
RCHGF001343	2625	2388.42	5294	41.7628
RCHGF001344	261	65.9345	358	102.302
RCHGF001345	2817	2580.42	13736	100.297
RCHGF001346	1767	1530.42	7511	92.4705
RCHGF001347	969	732.418	351	9.0295
RCHGF001348	1443	1206.42	7886	123.161
RCHGF001349	198	35.2127	317960	170133
RCHGF001350	480	247.113	3727	284.171
RCHGF001351	111	10.6768	11	19.4119
RCHGF001352	642	405.86	334	15.5055
RCHGF001353	612	376.124	189	9.46775
RCHGF001354	1323	1086.42	461	7.99502
RCHGF001355	840	603.439	121	3.77805
RCHGF001356	378	153.246	50	6.14745
RCHGF001357	639	402.9	79	3.69441
RCHGF001358	828	591.439	145	4.61927
RCHGF001359	807	570.459	121	3.99647
RCHGF001360	483	249.99	37	2.78865
RCHGF001361	1125	888.418	155	3.28723
RCHGF001362	420	190.777	63	6.22201
RCHGF001363	759	522.49	744	26.8294
RCHGF001364	816	579.446	721	23.4443
RCHGF001365	147	18.6168	10	10.1207
RCHGF001366	1332	1095.42	393	6.75971
RCHGF001367	792	555.484	802	27.2031
RCHGF001368	219	44.0308	25	10.6979
RCHGF001369	369	145.532	243	31.4604
RCHGF001370	453	221.377	264	22.4692
RCHGF001371	165	23.6426	18	14.3448
RCHGF001372	1089	852.418	946	20.91
RCHGF001373	168	24.5702	23	17.6374
RCHGF001374	2169	1932.42	1360	13.2603
RCHGF001375	864	627.425	369	11.081
RCHGF001376	879	642.425	645	18.917
RCHGF001377	1332	1095.42	3273	56.2965
RCHGF001378	399	171.8	2600	285.144
RCHGF001379	1455	1218.42	5939	91.8401
RCHGF001380	1398	1161.42	19867	322.299
RCHGF001381	657	420.791	19888	890.513
RCHGF001382	1332	1095.42	4399	75.6641
RCHGF001383	1380	1143.42	5037	83.0008
RCHGF001384	1398	1161.42	2678	43.4448
RCHGF001385	114	11.0875	7	11.8954
RCHGF001386	129	13.8812	62	84.1548
RCHGF001387	339	120.809	657	102.466
RCHGF001388	342	123.193	141	21.565
RCHGF001389	336	118.419	681	108.353
RCHGF001390	768	531.49	2308	81.8195
RCHGF001391	159	21.9869	276	236.517
RCHGF001392	2211	1974.42	1823	17.3966
RCHGF001393	1164	927.418	1344	27.3048
RCHGF001394	1083	846.418	4140	92.1576
RCHGF001395	762	525.49	1323	47.4364
RCHGF001396	261	65.9345	59	16.8599
RCHGF001397	330	113.839	62	10.2617
RCHGF001398	687	450.661	768	32.109
RCHGF001399	1053	816.418	1669	38.5176
RCHGF001400	1251	1014.42	475	8.82251
RCHGF001401	1071	834.418	4500.83	101.631
RCHGF001402	828	591.439	821	26.1546
RCHGF001403	612	376.124	481	24.0952
RCHGF001404	1806	1569.42	4807	57.71
RCHGF001405	429	199.046	79	7.47805
RCHGF001406	822	585.446	1473	47.4058
RCHGF001407	528	293.52	1051	67.4653
RCHGF001408	789	552.49	455	15.5168
RCHGF001409	120	12.2634	50	76.8202
RCHGF001410	438	207.409	683	62.0454
RCHGF001411	648	411.833	156	7.13706
RCHGF001412	1152	915.418	368	7.57432
RCHGF001413	486	252.9	114	8.49321
RCHGF001414	870	633.425	219	6.51425
RCHGF001415	1143	906.418	162	3.36746
RCHGF001416	888	651.418	231	6.6814
RCHGF001417	423	193.523	84	8.17831
RCHGF001418	474	241.392	87	6.79066
RCHGF001419	492	258.702	80	5.82647
RCHGF001420	585	349.426	51	2.74999
RCHGF001421	243	55.8105	17	5.73916
RCHGF001422	765	528.49	250	8.9129
RCHGF001423	2247	2010.42	12709	119.108
RCHGF001424	1458	1221.42	10472	161.54
RCHGF001426	117	11.7177	84	135.068
RCHGF001427	417	188.038	59	5.91182
RCHGF001428	222	45.3906	1085	450.38
RCHGF001430	1764	1527.42	3042	37.5247
RCHGF001431	576	340.553	502	27.7738
RCHGF001432	663	426.753	1414	62.4292
RCHGF001433	867	630.425	2660	79.4994
RCHGF001434	1731	1494.42	4822	60.7954
RCHGF001435	747	510.512	1314	48.4959
RCHGF001436	1053	816.418	3112	71.8195
RCHGF001437	123	12.8519	427.766	627.126
RCHGF001438	132	14.5868	2147.23	2773.54
RCHGF001439	150	19.371	796	774.241
RCHGF001440	1329	1092.42	2104	36.2888
RCHGF001441	1395	1158.42	1996	32.4647
RCHGF001442	876	639.425	139	4.09582
RCHGF001443	456	224.204	78	6.55492
RCHGF001444	945	708.418	164	4.36184
RCHGF001445	753	516.49	174	6.34751
RCHGF001447	939	702.418	327	8.77137
RCHGF001448	666	429.744	253	11.0924
RCHGF001449	645	408.837	174	8.01889
RCHGF001450	927	690.418	207	5.64903
RCHGF001451	429	199.046	55	5.20624
RCHGF001452	504	270.293	41	2.85801
RCHGF001453	858	621.439	179	5.42713
RCHGF001454	819	582.446	238	7.69905
RCHGF001455	891	654.418	230	6.62198
RCHGF001456	843	606.439	1597	49.6173
RCHGF001457	1188	951.418	1705	33.7651
RCHGF001458	1872	1635.42	2835	32.6618
RCHGF001459	351	130.515	991	143.064
RCHGF001460	738	501.535	319	11.9841
RCHGF001461	858	621.439	1848	56.0298
RCHGF001462	1071	834.418	2328	52.5672
RCHGF001463	153	20.2202	50	46.5907
RCHGF001464	2274	2037.42	906	8.37845
RCHGF001465	537	302.307	354	22.0633
RCHGF001466	1611	1374.42	947	12.9822
RCHGF001467	1359	1122.42	789	13.2446
RCHGF001468	1533	1296.42	3700	53.774
RCHGF001469	486	252.9	2705	201.528
RCHGF001470	714	477.584	151	5.95721
RCHGF001471	660	423.782	128	5.69093
RCHGF001472	615	379.082	86.2589	4.28733
RCHGF001473	852	615.439	633	19.3791
RCHGF001474	675	438.72	363	15.5896
RCHGF001475	699	462.625	224	9.12293
RCHGF001476	990	753.418	1112	27.8089
RCHGF001477	1005	768.418	2018	49.4811
RCHGF001478	666	429.744	517	22.6671
RCHGF001479	630	393.953	375	17.935
RCHGF001480	510	276.074	1918	130.9
RCHGF001481	1431	1194.42	2954	46.5983
RCHGF001482	1392	1155.42	2349	38.3054
RCHGF001483	987	750.418	2537	63.699
RCHGF001484	1878	1641.42	3392	38.9361
RCHGF001485	2364	2127.42	3438	30.4487
RCHGF001486	738	501.535	213	8.00192
RCHGF001487	1878	1641.42	454	5.21137
RCHGF001488	843	606.439	184	5.71671
RCHGF001489	666	429.744	125	5.48045
RCHGF001490	1029	792.418	533	12.6733
RCHGF001491	678	441.7	571	24.357
RCHGF001492	888	651.418	1163	33.6384
RCHGF001493	1506	1269.42	2013	29.8782
RCHGF001495	1692	1455.42	5958	77.1309
RCHGF001496	1014	777.418	1011	24.5026
RCHGF001497	888	651.418	808	23.3705
RCHGF001498	453	221.377	73	6.21306
RCHGF001499	606	370.182	282	14.3532
RCHGF001501	897	660.418	556	15.8625
RCHGF001502	1086	849.418	255	5.65632
RCHGF001503	816	579.446	257	8.35672
RCHGF001504	843	606.439	169	5.25067
RCHGF001505	771	534.49	198	6.97978
RCHGF001506	492	258.702	119	8.66688
RCHGF001507	417	188.038	237	23.7475
RCHGF001508	1953	1716.42	949	10.4174
RCHGF001509	1371	1134.42	1034	17.1737
RCHGF001510	171	25.6745	9	6.60476
RCHGF001511	777	540.49	333	11.6084
RCHGF001512	126	13.4892	22	30.7292
RCHGF001513	417	188.038	37	3.70741
RCHGF001514	912	675.418	169	4.71443
RCHGF001515	984	747.418	359	9.04995
RCHGF001516	132	14.5868	23	29.7087
RCHGF001517	894	657.418	260	7.45156
RCHGF001518	1371	1134.42	702	11.6595
RCHGF001519	114	11.0875	12	20.3921
RCHGF001520	801	564.471	804	26.8368
RCHGF001521	2607	2370.42	1233	9.80062
RCHGF001522	450	218.576	108	9.30975
RCHGF001523	1470	1233.42	651	9.94458
RCHGF001524	2022	1785.42	32156	339.342
RCHGF001525	537	302.307	1650	102.837
RCHGF001526	1218	981.418	2535	48.6676
RCHGF001527	771	534.49	904	31.8673
RCHGF001528	288	83.2656	328	74.2205
RCHGF001529	369	145.532	535	69.2646
RCHGF001530	180	28.7347	656.893	430.728
RCHGF001531	387	161.082	1158	135.45
RCHGF001532	1866	1629.42	416	4.81035
RCHGF001533	135	15.4266	1	1.22136
RCHGF001534	567	331.718	66	3.74879
RCHGF001535	183	29.8034	11	6.95413
RCHGF001536	1098	861.418	3763	82.3068
RCHGF001537	984	747.418	2471	62.2909
RCHGF001538	621	385.022	258	12.6255
RCHGF001539	870	633.425	143	4.2536
RCHGF001540	1578	1341.42	1947	27.3475
RCHGF001541	1671	1434.42	1928	25.3248
RCHGF001542	201	36.2524	31	16.1117
RCHGF001543	153	20.2202	209	194.749
RCHGF001544	972	735.418	1526	39.0963
RCHGF001545	1488	1251.42	8977	135.159
RCHGF001546	468	235.631	96	7.67636
RCHGF001547	372	148.098	33	4.19838
RCHGF001548	954	717.418	161	4.22833
RCHGF001549	456	224.204	43	3.61361
RCHGF001550	1581	1344.42	383	5.3676
RCHGF001551	870	633.425	3031	90.1584
RCHGF001552	846	609.439	565	17.4676
RCHGF001553	756	519.49	291	10.5544
RCHGF001554	798	561.471	305	10.235
RCHGF001555	420	190.777	165	16.2957
RCHGF001556	1224	987.418	483	9.21641
RCHGF001557	798	561.471	249	8.35579
RCHGF001558	777	540.49	233	8.1224
RCHGF001559	477	244.245	123	9.48845
RCHGF001560	2727	2490.42	912	6.89983
RCHGF001561	735	498.54	551	20.8241
RCHGF001562	1203	966.418	4256	82.9759
RCHGF001563	1341	1104.42	5788	98.744
RCHGF001564	282	79.3473	1361	323.178
RCHGF001565	435	204.609	251	23.1134
RCHGF001566	645	408.837	723	33.3199
RCHGF001567	1056	819.418	1672	38.4456
RCHGF001568	1515	1278.42	3196	47.1031
RCHGF001569	1368	1131.42	298	4.96259
RCHGF001570	660	423.782	249	11.0706
RCHGF001571	837	600.439	190	5.96211
RCHGF001572	771	534.49	100	3.52514
RCHGF001573	471	238.516	57	4.5027
RCHGF001574	414	185.284	37	3.76253
RCHGF001575	843	606.439	107	3.32439
RCHGF001576	648	411.833	94	4.30054
RCHGF001577	1029	792.418	336	7.98915
RCHGF001578	729	492.546	1525	58.3363
RCHGF001579	699	462.625	1544	62.883
RCHGF001580	540	305.263	477	29.4415
RCHGF001581	1719	1482.42	1995	25.3564
RCHGF001582	867	630.425	5164	154.336
RCHGF001583	1677	1440.42	7061	92.362
RCHGF001584	885	648.418	2734	79.4436
RCHGF001585	885	648.418	158	4.59111
RCHGF001586	1041	804.418	155	3.63049
RCHGF001587	1158	921.418	172	3.51712
RCHGF001588	834	597.439	136	4.28905
RCHGF001589	753	516.49	137	4.99775
RCHGF001590	480	247.113	61	4.65105
RCHGF001591	399	171.8	91	9.98006
RCHGF001592	2433	2196.42	2255	19.344
RCHGF001593	1317	1080.42	2328	40.5982
RCHGF001594	1668	1431.42	632	8.31891
RCHGF001595	1230	993.418	335	6.35372
RCHGF001597	708	471.594	191	7.63098
RCHGF001598	711	474.589	136	5.39929
RCHGF001599	741	504.524	121	4.51876
RCHGF001600	693	456.641	195	8.04592
RCHGF001601	414	185.284	101	10.2707
RCHGF001602	207	38.6211	186	90.741
RCHGF001603	414	185.284	3956	402.286
RCHGF001604	183	29.8034	137	86.6105
RCHGF001605	1104	867.418	16058	348.802
RCHGF001606	135	15.4266	54	65.9535
RCHGF001607	111	10.6768	1	1.76472
RCHGF001608	117	11.7177	55	88.4376
RCHGF001609	336	118.419	1884	299.76
RCHGF001610	612	376.124	1091	54.6525
RCHGF001611	333	116.107	545	88.4408
RCHGF001612	621	385.022	455	22.2659
RCHGF001613	1227	990.418	1690	32.1502
RCHGF001614	1167	930.418	614	12.4339
RCHGF001615	387	161.082	251	29.3591
RCHGF001616	819	582.446	506	16.3686
RCHGF001617	990	753.418	2062	51.5666
RCHGF001618	363	140.441	587	78.7515
RCHGF001619	1122	885.418	648	13.7893
RCHGF001620	774	537.49	445	15.5993
RCHGF001621	1104	867.418	237	5.14796
RCHGF001622	1272	1035.42	255	4.64024
RCHGF001623	297	89.478	13	2.73743
RCHGF001624	483	249.99	55	4.1453
RCHGF001625	2868	2631.42	1402	10.0386
RCHGF001626	555	319.964	6016	354.26
RCHGF001627	1260	1023.42	40965	754.181
RCHGF001628	696	459.63	1844	75.5906
RCHGF001629	1599	1362.42	2534	35.0438
RCHGF001630	546	311.123	784	47.4789
RCHGF001631	555	319.964	558	32.8585
RCHGF001632	1290	1053.42	1354	24.2177
RCHGF001633	450	218.576	123	10.6028
RCHGF001634	1347	1110.42	445	7.55073
RCHGF001635	462	229.871	933	76.4737
RCHGF001636	876	639.425	370	10.9025
RCHGF001637	2073	1836.42	1105	11.3372
RCHGF001638	648	411.833	130	5.94755
RCHGF001639	480	247.113	95	7.24343
RCHGF001640	888	651.418	147.045	4.2531
RCHGF001641	612	376.124	81	4.05761
RCHGF001642	759	522.49	84	3.02913
RCHGF001643	1287	1050.42	290	5.20177
RCHGF001644	273	73.5418	21	5.38023
RCHGF001645	441	210.181	117	10.4883
RCHGF001646	294	87.3796	1754	378.212
RCHGF001647	552	317.011	3058	181.752
RCHGF001648	1311	1074.42	5606	98.3095
RCHGF001649	1482	1245.42	1290	19.516
RCHGF001650	663	426.753	403	17.7928
RCHGF001651	750	513.495	179	6.56798
RCHGF001652	468	235.631	33	2.63875
RCHGF001653	744	507.512	212	7.87055
RCHGF001654	762	525.49	182	6.52564
RCHGF001655	2739	2502.42	965	7.26579
RCHGF001656	468	235.631	142	11.3546
RCHGF001657	747	510.512	221	8.15646
RCHGF001658	819	582.446	138	4.46415
RCHGF001659	1131	894.418	350	7.37298
RCHGF001660	387	161.082	61	7.13508
RCHGF001661	564	328.766	1550	88.8303
RCHGF001662	714	477.584	1242	48.9991
RCHGF001663	870	633.425	741	22.0414
RCHGF001664	1230	993.418	3394	64.3718
RCHGF001665	174	26.6781	1807	1276.2
RCHGF001666	1251	1014.42	488	9.06397
RCHGF001667	1398	1161.42	374	6.06734
RCHGF001668	180	28.7347	46	30.1624
RCHGF001669	363	140.441	64	8.58619
RCHGF001670	426	196.283	83	7.96731
RCHGF001671	2028	1791.42	2372	24.9479
RCHGF001672	1422	1185.42	600	9.53664
RCHGF001673	345	125.586	46	6.90132
RCHGF001674	1239	1002.42	345	6.48464
RCHGF001675	318	104.738	68	12.2326
RCHGF001676	1884	1647.42	1772	20.2663
RCHGF001677	756	519.49	397	14.3989
RCHGF001678	126	13.4892	5	6.9839
RCHGF001679	165	23.6426	22	17.5325
RCHGF001680	888	651.418	187	5.40876
RCHGF001681	864	627.425	258	7.74771
RCHGF001682	729	492.546	1212	46.363
RCHGF001683	537	302.307	45971	2865.17
RCHGF001684	405	177.217	9837	1045.86
RCHGF001685	486	252.9	642	47.8302
RCHGF001686	804	567.465	2354	78.1597
RCHGF001687	849	612.439	899	27.6575
RCHGF001689	561	325.835	241	13.9359
RCHGF001690	1263	1026.42	3916	71.8843
RCHGF001691	426	196.283	1292	124.021
RCHGF001692	1083	846.418	797	17.7414
RCHGF001693	750	513.495	185	6.78814
RCHGF001694	714	477.584	276	10.8887
RCHGF001695	735	498.54	1548	58.5041
RCHGF001696	843	606.439	332	10.3149
RCHGF001697	168	24.5702	12	9.20213
RCHGF001698	780	543.49	469	16.2591
RCHGF001699	1197	960.418	377	7.39599
RCHGF001700	1104	867.418	3444	74.8084
RCHGF001701	468	235.631	22312	1784.11
RCHGF001702	774	537.49	27926	978.936
RCHGF001703	864	627.425	231	6.9369
RCHGF001704	852	615.439	110	3.36762
RCHGF001705	1086	849.418	270	5.98905
RCHGF001706	309	98.1653	92	17.6582
RCHGF001707	453	221.377	71	6.04284
RCHGF001708	1962	1725.42	353	3.85475
RCHGF001709	888	651.418	201	5.81369
RCHGF001710	1470	1233.42	470	7.17965
RCHGF001711	228	48.0973	31	12.1439
RCHGF001712	1173	936.418	459	9.23546
RCHGF001713	447	215.781	116	10.1288
RCHGF001714	1581	1344.42	27553	386.145
RCHGF001715	990	753.418	355	8.87785
RCHGF001716	906	669.418	1252.27	35.2464
RCHGF001717	615	379.082	734	36.482
RCHGF001718	564	328.766	630	36.1052
RCHGF001719	684	447.661	5226	219.956
RCHGF001720	1044	807.418	25899	604.366
RCHGF001721	420	190.777	54	5.33315
RCHGF001722	435	204.609	18	1.65754
RCHGF001723	324	109.283	21	3.62063
RCHGF001724	924	687.418	220	6.03
RCHGF001725	1545	1308.42	3239	46.6423
RCHGF001726	726	489.557	621	23.9003
RCHGF001727	288	83.2656	139.48	31.5618
RCHGF001728	468	235.631	307	24.5484
RCHGF001729	789	552.49	391	13.3342
RCHGF001730	585	349.426	456	24.5881
RCHGF001731	609	373.157	147	7.42235
RCHGF001732	729	492.546	149	5.69974
RCHGF001733	783	546.49	152	5.24055
RCHGF001734	471	238.516	44	3.47577
RCHGF001735	444	212.997	30	2.65377
RCHGF001736	1656	1419.42	187	2.48226
RCHGF001737	1002	765.418	119	2.9293
RCHGF001738	849	612.439	166	5.10694
RCHGF001739	744	507.512	674	25.0224
RCHGF001741	891	654.418	646.955	18.6266
RCHGF001743	450	218.576	5857	504.881
RCHGF001745	843	606.439	739	22.96
RCHGF001746	1512	1275.42	1158	17.1069
RCHGF001747	606	370.182	1712	87.1373
RCHGF001748	723	486.562	1108	42.9059
RCHGF001749	477	244.245	706	54.4622
RCHGF001750	612	376.124	2372	118.823
RCHGF001752	390	163.733	52011	5985.14
RCHGF001754	1671	1434.42	444	5.83207
RCHGF001755	1482	1245.42	3758	56.8535
RCHGF001756	1260	1023.42	3763	69.2782
RCHGF001757	702	465.61	548	22.1755
RCHGF001758	717	480.584	2587	101.425
RCHGF001759	678	441.7	1436	61.2551
RCHGF001761	1254	1017.42	2064	38.2231
RCHGF001762	336	118.419	97	15.4335
RCHGF001763	291	85.2806	324	71.5831
RCHGF001764	261	65.9345	1363	389.492
RCHGF001765	135	15.4266	0	0
RCHGF001766	348	128.032	26	3.82623
RCHGF001767	300	91.6342	21	4.31795
RCHGF001768	462	229.871	182	14.9177
RCHGF001769	1035	798.418	756	17.8405
RCHGF001770	333	116.107	76	12.333
RCHGF001771	1314	1077.42	558	9.75811
RCHGF001772	1563	1326.42	753	10.6962
RCHGF001773	510	276.074	159	10.8515
RCHGF001774	135	15.4266	3	3.66409
RCHGF001775	1833	1596.42	1447	17.078
RCHGF001776	1812	1575.42	1205	14.4114
RCHGF001777	255	62.3456	365	110.307
RCHGF001778	492	258.702	834	60.741
RCHGF001779	378	153.246	691	84.9578
RCHGF001780	417	188.038	162	16.2325
RCHGF001781	1170	933.418	192	3.87561
RCHGF001782	135	15.4266	2	2.44272
RCHGF001783	156	21.0612	10	8.94608
RCHGF001784	420	190.777	2384	235.449
RCHGF001785	1479	1242.42	3024	45.8595
RCHGF001786	2583	2346.42	845	6.78527
RCHGF001787	681	444.68	183	7.75387
RCHGF001788	1002	765.418	159	3.91394
RCHGF001789	687	450.661	129	5.39331
RCHGF001790	693	456.641	186	7.67457
RCHGF001791	438	207.409	163	14.8073
RCHGF001792	849	612.439	340	10.46
RCHGF001793	738	501.535	214	8.03949
RCHGF001794	717	480.584	158	6.19446
RCHGF001795	408	179.934	1166	122.096
RCHGF001796	636	399.905	966	45.5131
RCHGF001797	855	618.439	899	27.3891
RCHGF001798	372	148.098	276	35.1137
RCHGF001799	720	483.578	444	17.2994
RCHGF001800	402	174.535	141	15.2213
RCHGF001801	141	17.0367	39	43.1314
RCHGF001803	885	648.418	313	9.09504
RCHGF001804	561	325.835	30	1.73476
RCHGF001805	549	314.074	58	3.47946
RCHGF001806	1431	1194.42	2203	34.7515
RCHGF001807	822	585.446	1512	48.661
RCHGF001808	1386	1149.42	1141	18.7035
RCHGF001809	1065	828.418	1245	28.3162
RCHGF001810	1164	927.418	3740	75.9822
RCHGF001811	1044	807.418	862	20.1152
RCHGF001812	1605	1368.42	1342	18.4778
RCHGF001813	600	364.272	118	6.10341
RCHGF001814	294	87.3796	26	5.60633
RCHGF001815	186	30.9155	961.404	585.929
RCHGF001816	1308	1071.42	174	3.05989
RCHGF001817	465	232.757	465	37.6414
RCHGF001819	801	564.471	2553	85.2167
RCHGF001820	780	543.49	2818	97.6934
RCHGF001821	744	507.512	1763	65.4518
RCHGF001822	162	22.8199	32	26.4211
RCHGF001823	183	29.8034	102.166	64.5885
RCHGF001824	852	615.439	251	7.6843
RCHGF001825	504	270.293	76	5.29778
RCHGF001826	1050	813.418	5716	132.402
RCHGF001827	1071	834.418	1387	31.319
RCHGF001828	1977	1740.42	4197	45.4361
RCHGF001829	951	714.418	1366	36.0258
RCHGF001830	1875	1638.42	286	3.28895
RCHGF001831	1044	807.418	208	4.85378
RCHGF001832	321	106.978	22	3.87474
RCHGF001833	330	113.839	52	8.60656
RCHGF001834	1332	1095.42	279	4.79888
RCHGF001835	1077	840.418	158	3.54223
RCHGF001836	1182	945.418	113	2.25201
RCHGF001837	453	221.377	1256	106.899
RCHGF001838	420	190.777	621	61.3313
RCHGF001839	561	325.835	1395	80.6663
RCHGF001840	462	229.871	778	63.7691
RCHGF001841	438	207.409	942	85.5736
RCHGF001842	1245	1008.42	984	18.3853
RCHGF001843	1299	1062.42	6562	116.374
RCHGF001844	486	252.9	5252	391.284
RCHGF001845	501	267.39	1145	80.682
RCHGF001846	711	474.589	2075	82.3789
RCHGF001847	1206	969.418	1689	32.8272
RCHGF001848	888	651.418	281	8.1276
RCHGF001849	123	12.8519	20	29.321
RCHGF001850	354	132.935	68	9.63799
RCHGF001851	348	128.032	542	79.7622
RCHGF001852	1146	909.418	6371	131.996
RCHGF001853	558	322.907	12579	733.98
RCHGF001854	192	33.073	2913	1659.52
RCHGF001855	360	137.912	1733	236.762
RCHGF001856	435	204.609	4926	453.612
RCHGF001857	1305	1068.42	1299	22.9078
RCHGF001858	186	30.9155	795	484.514
RCHGF001859	1320	1083.42	4852	84.3802
RCHGF001860	114	11.0875	24	40.7842
RCHGF001861	1317	1080.42	2950	51.4453
RCHGF001862	879	642.425	8069	236.653
RCHGF001863	378	153.246	9420	1158.18
RCHGF001864	129	13.8812	9	12.216
RCHGF001865	765	528.49	1416	50.4827
RCHGF001866	2343	2106.42	1291	11.5477
RCHGF001867	918	681.418	587	16.2308
RCHGF001868	675	438.72	1541	66.1807
RCHGF001869	855	618.439	1892	57.6421
RCHGF001870	891	654.418	191	5.49913
RCHGF001871	1191	954.418	3320	65.5413
RCHGF001872	147	18.6168	370	374.466
RCHGF001873	291	85.2806	427	94.3394
RCHGF001874	1161	924.418	1524	31.0622
RCHGF001875	807	570.459	574	18.9585
RCHGF001876	777	540.49	3420	119.221
RCHGF001877	759	522.49	2413	87.0152
RCHGF001878	1014	777.418	4957	120.138
RCHGF001879	618	382.039	7610	375.312
RCHGF001880	1812	1575.42	38855	464.694
RCHGF001881	1191	954.418	7008	138.347
RCHGF001882	1113	876.418	10680	229.602
RCHGF001884	1290	1053.42	1576	28.1884
RCHGF001885	1395	1158.42	2901	47.1844
RCHGF001886	675	438.72	2270	97.4887
RCHGF001887	444	212.997	201	17.7802
RCHGF001888	1374	1137.42	323	5.35054
RCHGF001889	513	278.996	1104	74.5567
RCHGF001890	1356	1119.42	811	13.6504
RCHGF001891	837	600.439	1009	31.662
RCHGF001892	567	331.718	1357	77.0773
RCHGF001893	381	155.853	64	7.73715
RCHGF001894	603	367.211	155	7.95302
RCHGF001895	606	370.182	678	34.5088
RCHGF001896	126	13.4892	21	29.3324
RCHGF001897	1419	1182.42	467	7.44152
RCHGF001898	1932	1695.42	865	9.61291
RCHGF001899	855	618.439	245	7.46422
RCHGF001900	579	343.522	433	23.7492
RCHGF001901	1662	1425.42	2964	39.1788
RCHGF001902	993	756.418	3297	82.1245
RCHGF001903	489	255.789	148	10.9017
RCHGF001904	1668	1431.42	2566	33.7758
RCHGF001905	1200	963.418	838	16.3887
RCHGF001906	1317	1080.42	6612	115.307
RCHGF001907	1398	1161.42	770	12.4916
RCHGF001908	1449	1212.42	1812	28.1593
RCHGF001909	126	13.4892	0	0
RCHGF001910	972	735.418	1020	26.1325
RCHGF001911	669	432.734	88	3.83157
RCHGF001912	1491	1254.42	390	5.85785
RCHGF001913	861	624.439	659	19.8843
RCHGF001914	1719	1482.42	612	7.77851
RCHGF001915	183	29.8034	83	52.472
RCHGF001916	504	270.293	2051	142.97
RCHGF001917	1101	864.418	627	13.6666
RCHGF001918	327	111.556	329	55.5673
RCHGF001919	171	25.6745	139	102.007
RCHGF001920	255	62.3456	1060	320.343
RCHGF001921	411	182.618	80	8.25394
RCHGF001922	465	232.757	1146	92.7679
RCHGF001923	1272	1035.42	10348	188.303
RCHGF001924	561	325.835	69	3.98995
RCHGF001925	243	55.8105	9159	3092.06
RCHGF001926	495	261.606	2061	148.438
RCHGF001927	591	355.363	1533	81.2803
RCHGF001928	507	273.181	1131	78.006
RCHGF001929	585	349.426	791	42.6518
RCHGF001930	1671	1434.42	2799	36.7657
RCHGF001931	828	591.439	2314	73.7172
RCHGF001932	1335	1098.42	1133	19.4347
RCHGF001933	249	59.0803	19	6.05936
RCHGF001934	1005	768.418	541	13.2652
RCHGF001935	1164	927.418	1327	26.9594
RCHGF001936	891	654.418	1035	29.7989
RCHGF001937	1020	783.418	5616	135.067
RCHGF001938	876	639.425	917	27.0206
RCHGF001939	462	229.871	14227	1166.12
RCHGF001940	144	17.8109	60	63.4718
RCHGF001941	531	296.454	192	12.2028
RCHGF001942	2064	1827.42	1988	20.4972
RCHGF001943	1617	1380.42	72513	989.739
RCHGF001944	264	67.805	7709	2142.16
RCHGF001945	123	12.8519	81	118.75
RCHGF001946	933	696.418	2998	81.1105
RCHGF001947	1737	1500.42	3497	43.9136
RCHGF001948	522	287.695	820	53.7028
RCHGF001950	624	387.997	326	15.8309
RCHGF001951	1902	1665.42	3288	37.1984
RCHGF001952	549	314.074	10732	643.82
RCHGF001953	1230	993.418	1496	28.3736
RCHGF001954	903	666.418	880	24.8801
RCHGF001955	318	104.738	27	4.85708
RCHGF001956	396	169.113	25	2.78534
RCHGF001957	126	13.4892	2	2.79356
RCHGF001958	111	10.6768	0	0
RCHGF001959	690	453.651	56	2.32585
RCHGF001960	780	543.49	85	2.94675
RCHGF001961	1023	786.418	102	2.44378
RCHGF001962	159	21.9869	17	14.5681
RCHGF001963	375	150.683	27	3.3761
RCHGF001964	1581	1344.42	225	3.15329
