-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Late_Replicate_3_HGF2_counts	tpm
RCHGF001312	1332	1056.46	229	5.3755
RCHGF001313	1008	732.462	972	32.9093
RCHGF001314	966	690.462	656	23.5614
RCHGF001315	1122	846.462	595	17.432
RCHGF001316	2082	1806.46	5509	75.6277
RCHGF001317	669	394.468	995	62.553
RCHGF001318	264	63.142	256	100.545
RCHGF001319	180	28.0327	22	19.4623
RCHGF001320	633	359.213	1487	102.659
RCHGF001321	810	534.519	6844	317.529
RCHGF001322	1074	798.462	559	17.3618
RCHGF001323	114	11.8869	3	6.2588
RCHGF001324	141	17.1823	14	20.2062
RCHGF001325	621	347.518	2923	208.588
RCHGF001326	489	224.247	2180	241.083
RCHGF001327	870	594.475	3541	147.717
RCHGF001328	1368	1092.46	7289	165.462
RCHGF001329	183	29.3248	6	5.07403
RCHGF001330	1365	1089.46	911	20.7369
RCHGF001331	498	232.224	683	72.9374
RCHGF001332	477	213.826	250	28.9945
RCHGF001333	915	639.475	262	10.1605
RCHGF001334	948	672.462	1156	42.6312
RCHGF001335	948	672.462	2300	84.8198
RCHGF001336	117	12.4744	7	13.9161
RCHGF001337	348	113.518	161	35.172
RCHGF001338	132	15.0955	10	16.4281
RCHGF001339	1041	765.462	417	13.5098
RCHGF001340	2514	2238.46	1158	12.8291
RCHGF001341	957	681.462	611	22.235
RCHGF001342	636	362.129	2407	164.835
RCHGF001343	2625	2349.46	5852	61.7693
RCHGF001344	261	61.4944	384	154.858
RCHGF001345	2817	2541.46	4975	48.5452
RCHGF001346	1767	1491.46	5693	94.6599
RCHGF001347	969	693.462	210	7.50989
RCHGF001348	1443	1167.46	5107	108.483
RCHGF001349	198	35.0841	64007.3	45243.6
RCHGF001350	480	216.387	2820	323.187
RCHGF001351	111	11.6813	3	6.36895
RCHGF001352	642	367.961	281	18.9383
RCHGF001353	612	338.732	224	16.3994
RCHGF001354	1323	1047.46	413	9.77797
RCHGF001355	840	564.481	107	4.7008
RCHGF001356	378	134.401	23	4.24388
RCHGF001357	639	365.089	22	1.49438
RCHGF001358	828	552.509	69	3.09704
RCHGF001359	807	531.519	38	1.77297
RCHGF001360	483	218.937	12	1.35925
RCHGF001361	1125	849.462	166	4.8462
RCHGF001362	420	166.299	31	4.62283
RCHGF001363	759	483.63	235	12.0501
RCHGF001364	816	540.509	268	12.2961
RCHGF001365	147	18.6506	1	1.32967
RCHGF001366	1332	1056.46	374	8.7792
RCHGF001367	792	516.53	494	23.7175
RCHGF001368	219	43.6432	28	15.9103
RCHGF001369	369	127.861	119	23.0805
RCHGF001370	453	193.491	72	9.22803
RCHGF001371	165	23.1808	6	6.41889
RCHGF001372	1089	813.462	366	11.1579
RCHGF001373	168	24.1463	2	2.05407
RCHGF001374	2169	1893.46	563	7.37376
RCHGF001375	864	588.475	128	5.3941
RCHGF001376	879	603.475	257	10.5611
RCHGF001377	1332	1056.46	865	20.3048
RCHGF001378	399	149.948	646	106.839
RCHGF001379	1455	1179.46	1853	38.9609
RCHGF001380	1398	1122.46	4378	96.7256
RCHGF001381	657	382.695	2422	156.949
RCHGF001382	1332	1056.46	6599	154.904
RCHGF001383	1380	1104.46	6506	146.083
RCHGF001384	1398	1122.46	1997	44.1208
RCHGF001385	114	11.8869	1	2.08627
RCHGF001386	129	14.6121	27	45.8234
RCHGF001387	339	107.589	318	73.299
RCHGF001388	342	109.649	89	20.1289
RCHGF001389	336	105.619	452	106.129
RCHGF001390	768	492.63	1296	65.2411
RCHGF001391	159	21.3526	4413	5125.32
RCHGF001392	2211	1935.46	1013	12.9796
RCHGF001393	1164	888.462	1141	31.8481
RCHGF001394	1083	807.462	3291	101.075
RCHGF001395	762	486.63	872	44.438
RCHGF001396	261	61.4944	12	4.8393
RCHGF001397	330	101.65	16	3.90347
RCHGF001398	687	412.069	155	9.32822
RCHGF001399	1053	777.462	907	28.9311
RCHGF001400	1251	975.462	386	9.81328
RCHGF001401	1071	795.462	2177	67.8697
RCHGF001402	828	552.509	435	19.5248
RCHGF001403	612	338.732	176	12.8853
RCHGF001404	1806	1530.46	7470	121.042
RCHGF001405	429	173.583	272	38.8596
RCHGF001406	822	546.509	1381	62.6662
RCHGF001407	528	259.651	25061	2393.57
RCHGF001408	789	513.53	175	8.45102
RCHGF001409	120	12.9742	12	22.9371
RCHGF001410	438	181.036	401	54.9308
RCHGF001411	648	373.872	75	4.9748
RCHGF001412	1152	876.462	120	3.39536
RCHGF001413	486	221.561	44	4.92488
RCHGF001414	870	594.475	87	3.6293
RCHGF001415	1143	867.462	112	3.20188
RCHGF001416	888	612.475	85	3.44166
RCHGF001417	423	168.59	30	4.41293
RCHGF001418	474	211.168	31	3.64058
RCHGF001419	492	226.871	27	2.95135
RCHGF001420	585	312.764	31	2.458
RCHGF001421	243	53.2906	9	4.18822
RCHGF001422	765	489.63	66	3.34282
RCHGF001423	2247	1971.46	5469	68.795
RCHGF001424	1458	1182.46	3849	80.7231
RCHGF001426	117	12.4744	10	19.8801
RCHGF001427	417	163.873	33	4.99393
RCHGF001428	222	44.8705	581	321.109
RCHGF001430	1764	1488.46	2422	40.3528
RCHGF001431	576	304.293	394	32.1101
RCHGF001432	663	388.633	804	51.3043
RCHGF001433	867	591.475	2045	85.7421
RCHGF001434	1731	1455.46	3550	60.4874
RCHGF001435	747	471.63	721	37.9115
RCHGF001436	1053	777.462	1467	46.7938
RCHGF001437	123	13.2708	28.6947	53.6218
RCHGF001438	132	15.0955	108.305	177.925
RCHGF001439	150	19.3094	118	151.548
RCHGF001440	1329	1053.46	2269	53.4137
RCHGF001441	1395	1119.46	2487	55.0939
RCHGF001442	876	600.475	75	3.09744
RCHGF001443	456	195.876	66	8.35601
RCHGF001444	945	669.462	105	3.88956
RCHGF001445	753	477.63	118	6.12671
RCHGF001447	939	663.468	2636	98.5286
RCHGF001448	666	391.57	5691	360.426
RCHGF001449	645	370.876	2882	192.709
RCHGF001450	927	651.475	2548	96.9926
RCHGF001451	429	173.583	1264	180.583
RCHGF001452	504	237.678	937	97.7661
RCHGF001453	858	582.475	3610	153.698
RCHGF001454	819	543.509	6928	316.11
RCHGF001455	891	615.475	4779	192.559
RCHGF001456	843	567.481	923	40.3355
RCHGF001457	1188	912.462	815	22.1503
RCHGF001458	1872	1596.46	2468	38.3375
RCHGF001459	351	115.59	638	136.88
RCHGF001460	738	462.663	219	11.7386
RCHGF001461	858	582.475	1425	60.6701
RCHGF001462	1071	795.462	2592	80.8077
RCHGF001463	153	20.037	52	64.3588
RCHGF001464	2274	1998.46	468	5.80747
RCHGF001465	537	267.85	120	11.1103
RCHGF001466	1611	1335.46	459	8.52351
RCHGF001467	1359	1083.46	402	9.20131
RCHGF001468	1533	1257.46	2159	42.5789
RCHGF001469	486	221.561	1267	141.814
RCHGF001470	714	438.866	97	5.48121
RCHGF001471	660	385.672	139	8.93787
RCHGF001472	615	341.674	33.1041	2.40274
RCHGF001473	852	576.481	293	12.6043
RCHGF001474	675	400.385	173	10.7153
RCHGF001475	699	423.948	51	2.98328
RCHGF001476	990	714.462	473	16.418
RCHGF001477	1005	729.462	729	24.7835
RCHGF001478	666	391.57	200	12.6665
RCHGF001479	630	356.288	124	8.63093
RCHGF001480	510	243.144	959	97.8119
RCHGF001481	1431	1155.46	1824	39.1477
RCHGF001482	1392	1116.46	1615	35.8728
RCHGF001483	987	711.462	2109	73.5126
RCHGF001484	1878	1602.46	1813	28.0574
RCHGF001485	2364	2088.46	1727	20.507
RCHGF001486	738	462.663	183	9.80898
RCHGF001487	1878	1602.46	409	6.32955
RCHGF001488	843	567.481	80	3.49604
RCHGF001489	666	391.57	126	7.9799
RCHGF001490	1029	753.462	332	10.9273
RCHGF001491	678	403.272	271	16.6651
RCHGF001492	888	612.475	397	16.0746
RCHGF001493	1506	1230.46	2947	59.3949
RCHGF001495	1692	1416.46	5044	88.3095
RCHGF001496	1014	738.462	1408	47.2837
RCHGF001497	888	612.475	980	39.6803
RCHGF001498	453	193.491	113	14.4829
RCHGF001499	606	332.934	274	20.4093
RCHGF001501	897	621.475	196.128	7.82622
RCHGF001502	1086	810.462	153	4.68162
RCHGF001503	816	540.509	122	5.5975
RCHGF001504	843	567.481	77	3.36493
RCHGF001505	771	495.59	140	7.00555
RCHGF001506	492	226.871	61	6.66787
RCHGF001507	417	163.873	68	10.2905
RCHGF001508	1953	1677.46	640	9.4616
RCHGF001509	1371	1095.46	663	15.0091
RCHGF001510	171	25.1477	5	4.9307
RCHGF001511	777	501.555	164	8.1089
RCHGF001512	126	13.9039	18	32.105
RCHGF001513	417	163.873	4	0.605325
RCHGF001514	912	636.475	93	3.62359
RCHGF001515	984	708.462	152	5.32064
RCHGF001516	132	15.0955	2	3.28563
RCHGF001517	894	618.475	107	4.29041
RCHGF001518	1371	1095.46	333	7.53848
RCHGF001519	114	11.8869	5	10.4313
RCHGF001520	801	525.519	436	20.5748
RCHGF001521	2607	2331.46	604	6.42459
RCHGF001522	450	190.943	63	8.18226
RCHGF001523	1470	1194.46	228	4.73369
RCHGF001524	2022	1746.46	12800	181.756
RCHGF001525	537	267.85	521	48.2374
RCHGF001526	1218	942.462	1739	45.7586
RCHGF001527	771	495.59	461	23.0683
RCHGF001528	288	76.3391	271	88.0357
RCHGF001529	369	127.861	360	69.8234
RCHGF001530	180	28.0327	410.791	363.407
RCHGF001531	387	140.904	2387	420.114
RCHGF001532	1866	1590.46	6746	105.187
RCHGF001533	135	15.7376	102	160.731
RCHGF001534	567	296.01	606	50.7695
RCHGF001535	183	29.3248	27	22.8331
RCHGF001536	1098	822.462	3685	111.111
RCHGF001537	984	708.462	2734	95.7016
RCHGF001538	621	347.518	1993	142.222
RCHGF001539	870	594.475	1119	46.6803
RCHGF001540	1578	1302.46	1242	23.648
RCHGF001541	1671	1395.46	1498	26.6214
RCHGF001542	201	36.3862	36	24.5359
RCHGF001543	153	20.037	152	188.126
RCHGF001544	972	696.462	3265	116.258
RCHGF001545	1488	1212.46	4216	86.2322
RCHGF001546	468	205.971	44	5.29766
RCHGF001547	372	129.932	27	5.15329
RCHGF001548	954	678.462	106	3.87452
RCHGF001549	456	195.876	31	3.92479
RCHGF001550	1581	1305.46	135	2.56452
RCHGF001551	870	594.475	966	40.2977
RCHGF001552	846	570.481	280	12.1718
RCHGF001553	756	480.63	218	11.2482
RCHGF001554	798	522.519	197	9.34977
RCHGF001555	420	166.299	78	11.6316
RCHGF001556	1224	948.462	351	9.1775
RCHGF001557	798	522.519	173	8.21071
RCHGF001558	777	501.555	134	6.62557
RCHGF001559	477	213.826	67	7.77053
RCHGF001560	2727	2451.46	480	4.85571
RCHGF001561	735	459.69	188	10.1421
RCHGF001562	1203	927.462	1438	38.4503
RCHGF001563	1341	1065.46	2433	56.6293
RCHGF001564	282	72.9894	511	173.619
RCHGF001565	435	178.638	92	12.7718
RCHGF001566	645	370.876	375	25.0749
RCHGF001567	1056	780.462	837	26.5957
RCHGF001568	1515	1239.46	1452	29.0516
RCHGF001569	1368	1092.46	67	1.52092
RCHGF001570	660	385.672	105	6.75163
RCHGF001571	837	561.481	57	2.51754
RCHGF001572	771	495.59	32	1.60127
RCHGF001573	471	208.679	64	7.60567
RCHGF001574	414	161.5	13	1.99622
RCHGF001575	843	567.481	69	3.01533
RCHGF001576	648	373.872	60	3.97984
RCHGF001577	1029	753.462	106	3.48885
RCHGF001578	729	453.791	585	31.9696
RCHGF001579	699	423.948	619	36.2089
RCHGF001580	540	270.65	449	41.1411
RCHGF001581	1719	1443.46	1695	29.1207
RCHGF001582	867	591.475	3229	135.384
RCHGF001583	1677	1401.46	2080	36.806
RCHGF001584	885	609.475	351	14.282
RCHGF001585	885	609.475	127	5.16755
RCHGF001586	1041	765.462	82	2.65661
RCHGF001587	1158	882.462	102	2.86643
RCHGF001588	834	558.481	44	1.95381
RCHGF001589	753	477.63	50	2.59607
RCHGF001590	480	216.387	17	1.94829
RCHGF001591	399	149.948	11	1.81924
RCHGF001592	2433	2157.46	1400	16.0924
RCHGF001593	1317	1041.46	799	19.0257
RCHGF001594	1668	1392.46	958	17.0616
RCHGF001595	1230	954.462	301	7.82069
RCHGF001597	708	432.897	98	5.61408
RCHGF001598	711	435.888	170	9.67188
RCHGF001599	741	465.663	60	3.19534
RCHGF001600	693	417.994	556	32.9869
RCHGF001601	414	161.5	278	42.6884
RCHGF001602	207	38.6764	102	65.402
RCHGF001603	414	161.5	1046	160.619
RCHGF001604	183	29.3248	47	39.7465
RCHGF001605	1104	828.462	4235	126.77
RCHGF001606	135	15.7376	12	18.9095
RCHGF001607	111	11.6813	0	0
RCHGF001608	117	12.4744	12	23.8561
RCHGF001609	336	105.619	419	98.3807
RCHGF001610	612	338.732	517	37.8504
RCHGF001611	333	103.611	317	75.8739
RCHGF001612	621	347.518	292	20.8373
RCHGF001613	1227	951.462	1836	47.854
RCHGF001614	1167	891.462	361	10.0425
RCHGF001615	387	140.904	148	26.0481
RCHGF001616	819	543.509	263	12.0001
RCHGF001617	990	714.462	1269	44.0473
RCHGF001618	363	123.709	365	73.1693
RCHGF001619	1122	846.462	573	16.7874
RCHGF001620	774	498.59	352	17.508
RCHGF001621	1104	828.462	192	5.74733
RCHGF001622	1272	996.462	104	2.58827
RCHGF001623	297	81.3753	6	1.8285
RCHGF001624	483	218.937	12	1.35925
RCHGF001625	2868	2592.46	1244	11.8999
RCHGF001626	555	284.689	9369	816.131
RCHGF001627	1260	984.462	49687	1251.64
RCHGF001628	696	420.969	994	58.5562
RCHGF001629	1599	1323.46	2195	41.1301
RCHGF001630	546	276.169	403	36.1882
RCHGF001631	555	284.689	331	28.8333
RCHGF001632	1290	1014.46	957	23.3945
RCHGF001633	450	190.943	74	9.61091
RCHGF001634	1347	1071.46	276	6.38807
RCHGF001635	462	200.868	497	61.3597
RCHGF001636	876	600.475	262	10.8204
RCHGF001637	2073	1797.46	594	8.19528
RCHGF001638	648	373.872	69	4.57681
RCHGF001639	480	216.387	92	10.5437
RCHGF001640	888	612.475	85.757	3.47231
RCHGF001641	612	338.732	60	4.3927
RCHGF001642	759	483.63	48	2.4613
RCHGF001643	1287	1011.46	183	4.48682
RCHGF001644	273	67.8707	11	4.01927
RCHGF001645	441	183.503	49	6.62199
RCHGF001646	294	79.7788	911	283.183
RCHGF001647	552	281.841	1286	113.155
RCHGF001648	1311	1035.46	1666	39.9005
RCHGF001649	1482	1206.46	856	17.5953
RCHGF001650	663	388.633	347	22.1425
RCHGF001651	750	474.63	72	3.76196
RCHGF001652	468	205.971	10	1.20401
RCHGF001653	744	468.663	64	3.38654
RCHGF001654	762	486.63	60	3.05766
RCHGF001655	2739	2463.46	279	2.80864
RCHGF001656	468	205.971	48	5.77927
RCHGF001657	747	471.63	59	3.10233
RCHGF001658	819	543.509	34	1.55135
RCHGF001659	1131	855.462	170	4.92817
RCHGF001660	387	140.904	8	1.40801
RCHGF001661	564	293.201	3424	289.605
RCHGF001662	714	438.866	3781	213.654
RCHGF001663	870	594.475	2112	88.1043
RCHGF001664	1230	954.462	7055	183.306
RCHGF001665	174	26.0868	2261	2149.4
RCHGF001666	1251	975.462	846	21.5079
RCHGF001667	1398	1122.46	391	8.63858
RCHGF001668	180	28.0327	41	36.2707
RCHGF001669	363	123.709	40	8.01855
RCHGF001670	426	171.163	99	14.3437
RCHGF001671	2028	1752.46	925	13.0897
RCHGF001672	1422	1146.46	157	3.39607
RCHGF001673	345	111.581	10	2.22252
RCHGF001674	1239	963.462	133	3.42337
RCHGF001675	318	94.0415	29	7.64743
RCHGF001676	1884	1608.46	682	10.515
RCHGF001677	756	480.63	62	3.19903
RCHGF001678	126	13.9039	0	0
RCHGF001679	165	23.1808	1	1.06982
RCHGF001680	888	612.475	65	2.63186
RCHGF001681	864	588.475	148	6.23693
RCHGF001682	729	453.791	254	13.8808
RCHGF001683	537	267.85	6022	557.554
RCHGF001684	405	154.513	2085	334.639
RCHGF001685	486	221.561	407	45.5551
RCHGF001686	804	528.519	3692	173.236
RCHGF001687	849	573.481	1456	62.9621
RCHGF001689	561	290.322	78	6.66273
RCHGF001690	1263	987.462	1752	43.9998
RCHGF001691	426	171.163	558	80.8464
RCHGF001692	1083	807.462	1048	32.1867
RCHGF001693	750	474.63	73	3.81421
RCHGF001694	714	438.866	103	5.82026
RCHGF001695	735	459.69	789	42.5646
RCHGF001696	843	567.481	140	6.11806
RCHGF001697	168	24.1463	0	0
RCHGF001698	780	504.545	237	11.6489
RCHGF001699	1197	921.462	150	4.03693
RCHGF001700	1104	828.462	1519	45.4697
RCHGF001701	468	205.971	8087	973.686
RCHGF001702	774	498.59	10457	520.116
RCHGF001703	864	588.475	262	11.041
RCHGF001704	852	576.481	67	2.88222
RCHGF001705	1086	810.462	390	11.9335
RCHGF001706	309	88.6722	57	15.9413
RCHGF001707	453	193.491	87	11.1505
RCHGF001708	1962	1686.46	383	5.63196
RCHGF001709	888	612.475	164	6.64037
RCHGF001710	1470	1194.46	268	5.56416
RCHGF001711	228	47.1962	12	6.30538
RCHGF001712	1173	897.462	223	6.16206
RCHGF001713	447	188.396	64	8.42453
RCHGF001714	1581	1305.46	19818	376.472
RCHGF001715	990	714.462	304	10.5519
RCHGF001716	906	630.475	1360.87	53.5287
RCHGF001717	615	341.674	5918	429.536
RCHGF001718	564	293.201	431	36.4543
RCHGF001719	684	409.081	2636	159.799
RCHGF001720	1044	768.462	7410	239.129
RCHGF001721	420	166.299	42	6.26319
RCHGF001722	435	178.638	25	3.4706
RCHGF001723	324	97.8974	30	7.59954
RCHGF001724	924	648.475	216	8.26033
RCHGF001725	1545	1269.46	1263	24.6729
RCHGF001726	726	450.791	354	19.4744
RCHGF001727	288	76.3391	50.3715	16.3634
RCHGF001728	468	205.971	122	14.689
RCHGF001729	789	513.53	179	8.64419
RCHGF001730	585	312.764	96	7.61186
RCHGF001731	609	335.783	65	4.80056
RCHGF001732	729	453.791	93	5.08235
RCHGF001733	783	507.545	119	5.81446
RCHGF001734	471	208.679	23	2.73329
RCHGF001735	444	186.018	11	1.46648
RCHGF001736	1656	1380.46	123	2.20962
RCHGF001737	1002	726.462	43	1.46789
RCHGF001738	849	573.481	35	1.51351
RCHGF001739	744	468.663	378	20.0018
RCHGF001741	891	615.475	355.243	14.3137
RCHGF001743	450	190.943	2932	380.8
RCHGF001745	843	567.481	381	16.6499
RCHGF001746	1512	1236.46	983	19.7156
RCHGF001747	606	332.934	1275	94.9705
RCHGF001748	723	447.795	970	53.7192
RCHGF001749	477	213.826	500	57.9891
RCHGF001750	612	338.732	1799	131.708
RCHGF001752	390	143.063	7959	1379.65
RCHGF001754	1671	1395.46	1735	30.8332
RCHGF001755	1482	1206.46	2781	57.1642
RCHGF001756	1260	984.462	9569	241.049
RCHGF001757	702	426.927	369	21.4343
RCHGF001758	717	441.822	1478	82.9591
RCHGF001759	678	403.272	988	60.757
RCHGF001761	1254	978.462	2734	69.2934
RCHGF001762	336	105.619	135	31.6978
RCHGF001763	291	77.9832	135	42.9309
RCHGF001764	261	61.4944	876	353.269
RCHGF001765	135	15.7376	0	0
RCHGF001766	348	113.518	28	6.11687
RCHGF001767	300	83.1851	14	4.17368
RCHGF001768	462	200.868	151	18.6425
RCHGF001769	1035	759.462	1043	34.0577
RCHGF001770	333	103.611	52	12.4462
RCHGF001771	1314	1038.46	561	13.3971
RCHGF001772	1563	1287.46	679	13.0789
RCHGF001773	510	243.144	116	11.8313
RCHGF001774	135	15.7376	0	0
RCHGF001775	1833	1557.46	1222	19.4577
RCHGF001776	1812	1536.46	1018	16.431
RCHGF001777	255	58.7948	201	84.7802
RCHGF001778	492	226.871	963	105.265
RCHGF001779	378	134.401	493	90.9665
RCHGF001780	417	163.873	634	95.944
RCHGF001781	1170	894.462	95	2.6339
RCHGF001782	135	15.7376	1	1.57579
RCHGF001783	156	20.7604	4	4.77816
RCHGF001784	420	166.299	3503	522.38
RCHGF001785	1479	1203.46	2873	59.2025
RCHGF001786	2583	2307.46	842	9.04929
RCHGF001787	681	406.159	195	11.9063
RCHGF001788	1002	726.462	109	3.72092
RCHGF001789	687	412.069	70	4.21274
RCHGF001790	693	417.994	81	4.80565
RCHGF001791	438	181.036	66	9.04098
RCHGF001792	849	573.481	208	8.99459
RCHGF001793	738	462.663	142	7.61134
RCHGF001794	717	441.822	173	9.71037
RCHGF001795	408	156.946	758	119.772
RCHGF001796	636	362.129	722	49.4436
RCHGF001797	855	579.481	696	29.7857
RCHGF001798	372	129.932	198	37.7908
RCHGF001799	720	444.8	155	8.6418
RCHGF001800	402	152.279	44	7.16554
RCHGF001801	141	17.1823	6	8.65979
RCHGF001803	885	609.475	158	6.42892
RCHGF001804	561	290.322	11	0.939615
RCHGF001805	549	279.003	29	2.57766
RCHGF001806	1431	1155.46	1985	42.6032
RCHGF001807	822	546.509	654	29.6768
RCHGF001808	1386	1110.46	868	19.3844
RCHGF001809	1065	789.462	1651	51.8624
RCHGF001810	1164	888.462	4023	112.292
RCHGF001811	1044	768.462	763	24.6229
RCHGF001812	1605	1329.46	1146	21.377
RCHGF001813	600	327.212	36	2.72841
RCHGF001814	294	79.7788	13	4.04104
RCHGF001815	186	30.3688	565.766	462.005
RCHGF001816	1308	1032.46	6632	159.297
RCHGF001817	465	203.457	1727	210.503
RCHGF001819	801	525.519	1083	51.1066
RCHGF001820	780	504.545	1371	67.3867
RCHGF001821	744	468.663	1071	56.6717
RCHGF001822	162	22.1849	8	8.94272
RCHGF001823	183	29.3248	22	18.6048
RCHGF001824	852	576.481	111	4.77502
RCHGF001825	504	237.678	34	3.54754
RCHGF001826	1050	774.462	3035	97.1842
RCHGF001827	1071	795.462	1624	50.6295
RCHGF001828	1977	1701.46	4379	63.8248
RCHGF001829	951	675.462	1499	55.0349
RCHGF001830	1875	1599.46	393	6.09334
RCHGF001831	1044	768.462	238	7.68054
RCHGF001832	321	95.9856	17	4.39218
RCHGF001833	330	101.65	35	8.53884
RCHGF001834	1332	1056.46	277	6.50224
RCHGF001835	1077	801.462	134	4.14628
RCHGF001836	1182	906.462	98	2.6811
RCHGF001837	453	193.491	603	77.2847
RCHGF001838	420	166.299	251	37.43
RCHGF001839	561	290.322	609	52.0205
RCHGF001840	462	200.868	2245	277.168
RCHGF001841	438	181.036	3784	518.35
RCHGF001842	1245	969.462	624	15.9621
RCHGF001843	1299	1023.46	2532	61.3521
RCHGF001844	486	221.561	1533	171.587
RCHGF001845	501	234.948	398	42.0097
RCHGF001846	711	435.888	1167	66.3946
RCHGF001847	1206	930.462	1300	34.6483
RCHGF001848	888	612.475	67442	2730.73
RCHGF001849	123	13.2708	32	59.7983
RCHGF001850	354	117.555	276	58.2242
RCHGF001851	348	113.518	41580	9083.55
RCHGF001852	1146	870.462	2364	67.3496
RCHGF001853	558	287.518	11088	956.369
RCHGF001854	192	32.755	1333	1009.23
RCHGF001855	360	121.658	968	197.32
RCHGF001856	435	178.638	2798	388.429
RCHGF001857	1305	1029.46	1277	30.7622
RCHGF001858	186	30.3688	274	223.749
RCHGF001859	1320	1044.46	4204	99.8176
RCHGF001860	114	11.8869	12	25.0352
RCHGF001861	1317	1041.46	2348	55.9103
RCHGF001862	879	603.475	8889	365.284
RCHGF001863	378	134.401	6414	1183.49
RCHGF001864	129	14.6121	4	6.78865
RCHGF001865	765	489.63	533	26.9958
RCHGF001866	2343	2067.46	1815	21.7709
RCHGF001867	918	642.475	604	23.3141
RCHGF001868	675	400.385	1272	78.7856
RCHGF001869	855	579.481	1366	58.4586
RCHGF001870	891	615.475	423	17.0438
RCHGF001871	1191	915.462	1477	40.0108
RCHGF001872	147	18.6506	149	198.121
RCHGF001873	291	77.9832	189	60.1032
RCHGF001874	1161	885.462	853	23.89
RCHGF001875	807	531.519	433	20.2025
RCHGF001876	777	501.555	4876	241.092
RCHGF001877	759	483.63	3357	172.137
RCHGF001878	1014	738.462	3290	110.485
RCHGF001879	618	344.626	4833	347.781
RCHGF001880	1812	1536.46	21651	349.457
RCHGF001881	1191	915.462	5231	141.704
RCHGF001882	1113	837.462	6043	178.947
RCHGF001884	1290	1014.46	1248	30.5082
RCHGF001885	1395	1119.46	592	13.1144
RCHGF001886	675	400.385	2140	132.548
RCHGF001887	444	186.018	180	23.9969
RCHGF001888	1374	1098.46	201	4.53783
RCHGF001889	513	245.938	213	21.4778
RCHGF001890	1356	1080.46	332	7.62019
RCHGF001891	837	561.481	532	23.4971
RCHGF001892	567	296.01	596	49.9317
RCHGF001893	381	136.409	14	2.54521
RCHGF001894	603	330.017	82	6.16189
RCHGF001895	606	332.934	411	30.614
RCHGF001896	126	13.9039	13	23.187
RCHGF001897	1419	1143.46	522	11.321
RCHGF001898	1932	1656.46	674	10.0906
RCHGF001899	855	579.481	88	3.766
RCHGF001900	579	307.117	156	12.5967
RCHGF001901	1662	1386.46	2624	46.9346
RCHGF001902	993	717.462	3020	104.387
RCHGF001903	489	224.247	84	9.28942
RCHGF001904	1668	1392.46	1615	28.7625
RCHGF001905	1200	924.462	531	14.2443
RCHGF001906	1317	1041.46	2190	52.148
RCHGF001907	1398	1122.46	331	7.31296
RCHGF001908	1449	1173.46	984	20.7952
RCHGF001909	126	13.9039	0	0
RCHGF001910	972	696.462	519	18.4802
RCHGF001911	669	394.468	111	6.97828
RCHGF001912	1491	1215.46	197	4.01941
RCHGF001913	861	585.475	979	41.4678
RCHGF001914	1719	1443.46	22398	384.805
RCHGF001915	183	29.3248	84	71.0364
RCHGF001916	504	237.678	1598	166.735
RCHGF001917	1101	825.462	563	16.9141
RCHGF001918	327	99.8377	163	40.4883
RCHGF001919	171	25.1477	32	31.5565
RCHGF001920	255	58.7948	325	137.082
RCHGF001921	411	159.19	30	4.6735
RCHGF001922	465	203.457	748	91.1731
RCHGF001923	1272	996.462	7596	189.043
RCHGF001924	561	290.322	500	42.7098
RCHGF001925	243	53.2906	171669	79887.4
RCHGF001926	495	229.548	2015	217.69
RCHGF001927	591	318.57	1863	145.026
RCHGF001928	507	240.385	1331	137.312
RCHGF001929	585	312.764	1523	120.759
RCHGF001930	1671	1395.46	4431	78.7446
RCHGF001931	828	552.509	1523	68.3593
RCHGF001932	1335	1059.46	1065	24.9288
RCHGF001933	249	55.9504	16	7.09175
RCHGF001934	1005	729.462	513	17.4402
RCHGF001935	1164	888.462	1277	35.6442
RCHGF001936	891	615.475	364	14.6666
RCHGF001937	1020	744.462	3106	103.466
RCHGF001938	876	600.475	551	22.7559
RCHGF001939	462	200.868	4028	497.298
RCHGF001940	144	17.8758	10	13.8731
RCHGF001941	531	262.353	50	4.7263
RCHGF001942	2064	1788.46	514	7.12723
RCHGF001943	1617	1341.46	35676	659.53
RCHGF001944	264	63.142	4674	1835.72
RCHGF001945	123	13.2708	10	18.687
RCHGF001946	933	657.475	3243	122.322
RCHGF001947	1737	1461.46	4559	77.3605
RCHGF001948	522	254.15	1297	126.557
RCHGF001950	624	350.476	105	7.42964
RCHGF001951	1902	1626.46	2952	45.0101
RCHGF001952	549	279.003	5626	500.067
RCHGF001953	1230	954.462	1506	39.1294
RCHGF001954	903	627.475	853	33.7124
RCHGF001955	318	94.0415	8	2.10963
RCHGF001956	396	147.701	8	1.34321
RCHGF001957	126	13.9039	0	0
RCHGF001958	111	11.6813	0	0
RCHGF001959	690	415.048	24	1.434
RCHGF001960	780	504.545	23	1.13049
RCHGF001961	1023	747.462	44	1.45982
RCHGF001962	159	21.3526	2	2.32283
RCHGF001963	375	132.264	21	3.93744
RCHGF001964	1581	1305.46	139	2.64051
RCHGF001965	1077	801.462	684	21.1646
RCHGF001966	1419	1143.46	7551	163.765
RCHGF001967	960	684.462	7939	287.643
RCHGF001968	912	636.475	595	23.1832
RCHGF001969	1194	918.462	1386	37.423
RCHGF001970	591	318.57	176	13.7007
