-e target_id	length	eff_length	Coculture_PT33_HGF2_Early_Replicate_2_HGF2_counts	tpm
RCHGF001377	1332	1069.76	20	83.1453
RCHGF001378	399	159.782	26	723.669
RCHGF001379	1455	1192.76	58	216.256
RCHGF001380	1398	1135.76	69	270.182
RCHGF001381	657	397.984	42	469.329
RCHGF001382	1332	1069.76	31	128.875
RCHGF001383	1380	1117.76	29	115.383
RCHGF001384	1398	1135.76	12	46.9882
RCHGF001385	114	9.04545	0	0
RCHGF001386	129	12.5756	2	707.283
RCHGF001387	339	112.942	11	433.143
RCHGF001388	342	114.908	2	77.406
RCHGF001389	336	110.774	8	321.179
RCHGF001390	768	506.811	10	87.7501
RCHGF001391	159	20.1921	2	440.496
RCHGF001392	2211	1948.76	5	11.4105
RCHGF001393	1164	901.759	3	14.7953
RCHGF001394	1083	820.759	11	59.6034
RCHGF001395	762	501.122	4	35.4985
RCHGF001396	261	62.62	1	71.02
RCHGF001397	330	106.505	0	0
RCHGF001398	687	426.939	0	0
RCHGF001399	1053	790.759	4	22.4962
RCHGF001400	1251	988.759	1	4.49783
RCHGF001401	1071	808.759	27	148.47
RCHGF001402	828	566.066	0	0
RCHGF001403	612	353.993	1	12.5632
RCHGF001404	1806	1543.76	17	48.9737
RCHGF001405	429	185.209	0	0
RCHGF001406	822	560.066	4	31.7625
RCHGF001407	528	273.144	5	81.409
RCHGF001408	789	527.405	1	8.43238
RCHGF001409	120	10.2585	0	0
RCHGF001410	438	192.997	3	69.1297
RCHGF001411	648	388.984	1	11.4331
RCHGF001412	1152	889.759	5	24.9914
RCHGF001413	486	234.238	3	56.9584
RCHGF001414	870	607.759	5	36.5875
RCHGF001415	1143	880.759	3	15.1481
RCHGF001416	888	625.759	3	21.321
RCHGF001417	423	180.057	0	0
RCHGF001418	474	223.081	2	39.8713
RCHGF001419	492	239.572	3	55.6903
RCHGF001420	585	328.045	3	40.6707
RCHGF001421	243	52.9904	0	0
RCHGF001422	765	503.811	9	79.4454
RCHGF001423	2247	1984.76	270	604.992
RCHGF001424	1458	1195.76	30	111.576
RCHGF001426	117	10.0455	0	0
RCHGF001427	417	174.679	2	50.9194
RCHGF001428	222	43.4027	9	922.189
RCHGF001430	1764	1501.76	25	74.0344
RCHGF001431	576	319.419	4	55.692
RCHGF001432	663	403.378	5	55.1254
RCHGF001433	867	604.759	11	80.8917
RCHGF001434	1731	1468.76	22	66.6141
RCHGF001435	747	486.385	4	36.5741
RCHGF001436	1053	790.759	9	50.6165
RCHGF001437	123	11.1099	10	4002.99
RCHGF001438	132	13.8613	24	7700.19
RCHGF001439	150	17.5247	5	1268.86
RCHGF001440	1329	1066.76	18	75.0412
RCHGF001441	1395	1132.76	6	23.5563
RCHGF001442	876	613.759	2	14.4919
RCHGF001443	456	208.05	1	21.376
RCHGF001444	945	682.759	1	6.51368
RCHGF001445	753	492.385	1	9.03211
RCHGF001447	939	676.759	0	0
RCHGF001448	666	406.378	3	32.8311
RCHGF001449	645	385.984	1	11.5219
RCHGF001450	927	664.759	17	113.731
RCHGF001451	429	185.209	0	0
RCHGF001452	504	250.946	0	0
RCHGF001453	858	595.759	1	7.46489
RCHGF001454	819	557.066	3	23.9502
RCHGF001455	891	628.759	6	42.4386
RCHGF001456	843	580.811	10	76.57
RCHGF001457	1188	925.759	11	52.8431
RCHGF001458	1872	1609.76	19	52.4912
RCHGF001459	351	121.869	2	72.9848
RCHGF001460	738	477.385	5	46.5795
RCHGF001461	858	595.759	3	22.3947
RCHGF001462	1071	808.759	6	32.9933
RCHGF001463	153	18.5283	0	0
RCHGF001464	2274	2011.76	4	8.84256
RCHGF001465	537	281.543	3	47.3882
RCHGF001466	1611	1348.76	2	6.59461
RCHGF001467	1359	1096.76	6	24.3295
RCHGF001468	1533	1270.76	18	62.9946
RCHGF001469	486	234.238	3	56.9584
RCHGF001470	714	453.385	1	9.80905
RCHGF001471	660	400.664	1	11.0998
RCHGF001472	615	356.771	0	0
RCHGF001473	852	589.811	1	7.54016
RCHGF001474	675	415.014	10	107.16
RCHGF001475	699	438.862	1	10.1336
RCHGF001476	990	727.759	0	0
RCHGF001477	1005	742.759	16	95.8001
RCHGF001478	666	406.378	2	21.8874
RCHGF001479	630	371.32	0	0
RCHGF001480	510	256.191	6	104.155
RCHGF001481	1431	1168.76	10	38.0512
RCHGF001482	1392	1129.76	18	70.8566
RCHGF001483	987	724.759	26	159.541
RCHGF001484	1878	1615.76	13	35.7817
RCHGF001485	2364	2101.76	10	21.1598
RCHGF001486	738	477.385	2	18.6318
RCHGF001487	1878	1615.76	1	2.75244
RCHGF001488	843	580.811	0	0
RCHGF001489	666	406.378	0	0
RCHGF001490	1029	766.759	5	29.0005
RCHGF001491	678	418.014	0	0
RCHGF001492	888	625.759	2	14.214
RCHGF001493	1506	1243.76	7	25.0297
RCHGF001495	1692	1429.76	42	130.641
RCHGF001496	1014	751.759	5	29.5791
RCHGF001497	888	625.759	0	0
RCHGF001498	453	205.625	0	0
RCHGF001499	606	348.056	7	89.4423
RCHGF001501	897	634.759	0	0
RCHGF001502	1086	823.759	1	5.39875
RCHGF001503	816	554.066	3	24.0799
RCHGF001504	843	580.811	3	22.971
RCHGF001505	771	509.811	3	26.1701
RCHGF001506	492	239.572	0	0
RCHGF001507	417	174.679	1	25.4597
RCHGF001508	1953	1690.76	3	7.89102
RCHGF001509	1371	1108.76	0	0
RCHGF001510	171	23.5411	0	0
RCHGF001511	777	515.405	0	0
RCHGF001512	126	11.8259	0	0
RCHGF001513	417	174.679	0	0
RCHGF001514	912	649.759	2	13.689
RCHGF001515	984	721.759	0	0
RCHGF001516	132	13.8613	0	0
RCHGF001517	894	631.759	1	7.03951
RCHGF001518	1371	1108.76	0	0
RCHGF001519	114	9.04545	0	0
RCHGF001520	801	539.405	1	8.24478
RCHGF001521	2607	2344.76	14	26.5536
RCHGF001522	450	203.331	0	0
RCHGF001523	1470	1207.76	1	3.68225
RCHGF001524	2022	1759.76	17	42.9625
RCHGF001525	537	281.543	0	0
RCHGF001526	1218	955.759	2	9.30626
RCHGF001527	771	509.811	10	87.2337
RCHGF001528	288	77.762	3	171.572
RCHGF001529	369	136.247	2	65.2824
RCHGF001530	180	26.6879	4	666.559
RCHGF001531	387	150.216	11	325.665
RCHGF001532	1866	1603.76	4	11.0921
RCHGF001533	135	14.8799	0	0
RCHGF001534	567	311.067	3	42.8906
RCHGF001535	183	27.8166	1	159.879
RCHGF001536	1098	835.759	4	21.285
RCHGF001537	984	721.759	4	24.6469
RCHGF001538	621	362.353	2	24.5466
RCHGF001539	870	607.759	0	0
RCHGF001540	1578	1315.76	31	104.78
RCHGF001541	1671	1408.76	25	78.9218
RCHGF001542	201	34.6415	0	0
RCHGF001543	153	18.5283	0	0
RCHGF001544	972	709.759	0	0
RCHGF001545	1488	1225.76	63	228.575
RCHGF001546	468	218.034	0	0
RCHGF001547	372	138.467	0	0
RCHGF001548	954	691.759	5	32.1447
RCHGF001549	456	208.05	0	0
RCHGF001550	1581	1318.76	10	33.7232
RCHGF001551	870	607.759	27	197.572
RCHGF001552	846	583.811	6	45.7059
RCHGF001553	756	495.122	1	8.98217
RCHGF001554	798	536.405	5	41.4545
RCHGF001555	420	177.227	1	25.0937
RCHGF001556	1224	961.759	4	18.4964
RCHGF001557	798	536.405	2	16.5818
RCHGF001558	777	515.405	1	8.6287
RCHGF001559	477	226.02	0	0
RCHGF001560	2727	2464.76	5	9.02172
RCHGF001561	735	474.385	2	18.7496
RCHGF001562	1203	940.759	10	47.2732
RCHGF001563	1341	1078.76	44	181.394
RCHGF001564	282	74.2062	2	119.863
RCHGF001565	435	190.341	2	46.7296
RCHGF001566	645	385.984	0	0
RCHGF001567	1056	793.759	9	50.4252
RCHGF001568	1515	1252.76	44	156.199
RCHGF001569	1368	1105.76	7	28.1534
RCHGF001570	660	400.664	12	133.197
RCHGF001571	837	575.015	3	23.2026
RCHGF001572	771	509.811	1	8.72337
RCHGF001573	471	220.631	0	0
RCHGF001574	414	172.144	0	0
RCHGF001575	843	580.811	3	22.971
RCHGF001576	648	388.984	0	0
RCHGF001577	1029	766.759	4	23.2004
RCHGF001578	729	468.385	5	47.4746
RCHGF001579	699	438.862	2	20.2673
RCHGF001580	540	284.365	0	0
RCHGF001581	1719	1456.76	10	30.5285
RCHGF001582	867	604.759	21	154.43
RCHGF001583	1677	1414.76	20	62.8697
RCHGF001584	885	622.759	1	7.14124
RCHGF001585	885	622.759	2	14.2825
RCHGF001586	1041	778.759	2	11.4214
RCHGF001587	1158	895.759	4	19.8592
RCHGF001588	834	572.066	2	15.5481
RCHGF001589	753	492.385	0	0
RCHGF001590	480	228.791	0	0
RCHGF001591	399	159.782	0	0
RCHGF001592	2433	2170.76	26	53.2667
RCHGF001593	1317	1054.76	14	59.0294
RCHGF001594	1668	1405.76	5	15.818
RCHGF001595	1230	967.759	10	45.9543
RCHGF001597	708	447.705	0	0
RCHGF001598	711	450.465	1	9.87263
RCHGF001599	741	480.385	3	27.7732
RCHGF001600	693	432.939	0	0
RCHGF001601	414	172.144	1	25.8347
RCHGF001602	207	36.8344	3	362.211
RCHGF001603	414	172.144	85	2195.95
RCHGF001604	183	27.8166	2	319.757
RCHGF001605	1104	841.759	456	2409.19
RCHGF001606	135	14.8799	0	0
RCHGF001607	111	9.59322	0	0
RCHGF001608	117	10.0455	1	442.715
RCHGF001609	336	110.774	13	521.915
RCHGF001610	612	353.993	23	288.953
RCHGF001611	333	108.521	5	204.904
RCHGF001612	621	362.353	5	61.3666
RCHGF001613	1227	964.759	9	41.4875
RCHGF001614	1167	904.759	6	29.4925
RCHGF001615	387	150.216	0	0
RCHGF001616	819	557.066	2	15.9668
RCHGF001617	990	727.759	5	30.5546
RCHGF001618	363	131.467	4	135.312
RCHGF001619	1122	859.759	7	36.2089
RCHGF001620	774	512.405	5	43.3961
RCHGF001621	1104	841.759	9	47.5498
RCHGF001622	1272	1009.76	4	17.6172
RCHGF001623	297	84.0948	0	0
RCHGF001624	483	231.748	0	0
RCHGF001625	2868	2605.76	6	10.2403
RCHGF001626	555	299.285	100	1485.97
RCHGF001627	1260	997.759	359	1600.16
RCHGF001628	696	435.862	11	112.237
RCHGF001629	1599	1336.76	9	29.9422
RCHGF001630	546	290.365	0	0
RCHGF001631	555	299.285	3	44.579
RCHGF001632	1290	1027.76	7	30.2901
RCHGF001633	450	203.331	3	65.6161
RCHGF001634	1347	1084.76	8	32.7982
RCHGF001635	462	213.251	0	0
RCHGF001636	876	613.759	3	21.7379
RCHGF001637	2073	1810.76	4	9.82411
RCHGF001638	648	388.984	1	11.4331
RCHGF001639	480	228.791	1	19.4382
RCHGF001640	888	625.759	1	7.10701
RCHGF001641	612	353.993	0	0
RCHGF001642	759	498.122	0	0
RCHGF001643	1287	1024.76	3	13.0195
RCHGF001644	273	69.1859	0	0
RCHGF001645	441	195.595	0	0
RCHGF001646	294	81.9951	2	108.477
RCHGF001647	552	296.365	16	240.097
RCHGF001648	1311	1048.76	30	127.215
RCHGF001649	1482	1219.76	9	32.8142
RCHGF001650	663	403.378	0	0
RCHGF001651	750	489.385	1	9.08747
RCHGF001652	468	218.034	0	0
RCHGF001653	744	483.385	0	0
RCHGF001654	762	501.122	2	17.7493
RCHGF001655	2739	2476.76	4	7.18241
RCHGF001656	468	218.034	4	81.5886
RCHGF001657	747	486.385	5	45.7176
RCHGF001658	819	557.066	1	7.98339
RCHGF001659	1131	868.759	7	35.8338
RCHGF001660	387	150.216	0	0
RCHGF001661	564	308.067	20	288.722
RCHGF001662	714	453.385	27	264.844
RCHGF001663	870	607.759	6	43.905
RCHGF001664	1230	967.759	54	248.153
RCHGF001665	174	24.6289	23	4153.15
RCHGF001666	1251	988.759	4	17.9913
RCHGF001667	1398	1135.76	1	3.91568
RCHGF001668	180	26.6879	0	0
RCHGF001669	363	131.467	0	0
RCHGF001670	426	182.539	1	24.3634
RCHGF001671	2028	1765.76	17	42.8165
RCHGF001672	1422	1159.76	5	19.1733
RCHGF001673	345	117.123	0	0
RCHGF001674	1239	976.759	1	4.55309
RCHGF001675	318	98.6228	0	0
RCHGF001676	1884	1621.76	6	16.4535
RCHGF001677	756	495.122	0	0
RCHGF001678	126	11.8259	0	0
RCHGF001679	165	22.0434	0	0
RCHGF001680	888	625.759	1	7.10701
RCHGF001681	864	601.759	3	22.1714
RCHGF001682	729	468.385	16	151.919
RCHGF001683	537	281.543	1053	16633.2
RCHGF001684	405	164.715	183	4940.95
RCHGF001685	486	234.238	1	18.9861
RCHGF001686	804	542.405	12	98.3902
RCHGF001687	849	586.811	2	15.1574
RCHGF001689	561	305.204	0	0
RCHGF001690	1263	1000.76	31	137.761
RCHGF001691	426	182.539	1	24.3634
RCHGF001692	1083	820.759	2	10.837
RCHGF001693	750	489.385	2	18.1749
RCHGF001694	714	453.385	5	49.0452
RCHGF001695	735	474.385	0	0
RCHGF001696	843	580.811	2	15.314
RCHGF001697	168	22.6016	1	196.768
RCHGF001698	780	518.405	4	34.3151
RCHGF001699	1197	934.759	0	0
RCHGF001700	1104	841.759	32	169.066
RCHGF001701	468	218.034	196	3997.84
RCHGF001702	774	512.405	74	642.262
RCHGF001703	864	601.759	1	7.39046
RCHGF001704	852	589.811	4	30.1607
RCHGF001705	1086	823.759	7	37.7913
RCHGF001706	309	92.8128	2	95.8332
RCHGF001707	453	205.625	0	0
RCHGF001708	1962	1699.76	0	0
RCHGF001709	888	625.759	1	7.10701
RCHGF001710	1470	1207.76	5	18.4113
RCHGF001711	228	46.0091	0	0
RCHGF001712	1173	910.759	1	4.88304
RCHGF001713	447	200.615	0	0
RCHGF001714	1581	1318.76	84	283.275
RCHGF001715	990	727.759	1	6.11091
RCHGF001716	906	643.759	20	138.166
RCHGF001717	615	356.771	8	99.7227
RCHGF001718	564	308.067	2	28.8722
RCHGF001719	684	423.939	52	545.498
RCHGF001720	1044	781.759	152	864.698
RCHGF001721	420	177.227	0	0
RCHGF001722	435	190.341	0	0
RCHGF001723	324	102.2	1	43.5156
RCHGF001724	924	661.759	3	20.1611
RCHGF001725	1545	1282.76	6	20.8018
RCHGF001726	726	465.385	6	57.3367
RCHGF001727	288	77.762	0	0
RCHGF001728	468	218.034	2	40.7943
RCHGF001729	789	527.405	4	33.7295
RCHGF001730	585	328.045	7	94.8983
RCHGF001731	609	350.993	1	12.6705
RCHGF001732	729	468.385	4	37.9796
RCHGF001733	783	521.405	2	17.0588
RCHGF001734	471	220.631	0	0
RCHGF001735	444	197.895	1	22.4729
RCHGF001736	1656	1393.76	1	3.19085
RCHGF001737	1002	739.759	0	0
RCHGF001738	849	586.811	0	0
RCHGF001739	744	483.385	1	9.20027
RCHGF001741	891	628.759	2	14.1462
RCHGF001743	450	203.331	13	284.337
RCHGF001745	843	580.811	2	15.314
RCHGF001746	1512	1249.76	17	60.4946
RCHGF001747	606	348.056	16	204.44
RCHGF001748	723	462.385	8	76.945
RCHGF001749	477	226.02	6	118.059
RCHGF001750	612	353.993	18	226.137
RCHGF001752	390	152.677	25	728.215
RCHGF001754	1671	1408.76	2	6.31375
RCHGF001755	1482	1219.76	1	3.64603
RCHGF001756	1260	997.759	5	22.2863
RCHGF001757	702	441.862	3	30.1945
RCHGF001758	717	456.385	13	126.679
RCHGF001759	678	418.014	10	106.391
RCHGF001761	1254	991.759	36	161.432
RCHGF001762	336	110.774	0	0
RCHGF001763	291	79.8309	0	0
RCHGF001764	261	62.62	3	213.06
RCHGF001765	135	14.8799	0	0
RCHGF001766	348	119.412	0	0
RCHGF001767	300	86.4617	1	51.4363
RCHGF001768	462	213.251	0	0
RCHGF001769	1035	772.759	5	28.7753
RCHGF001770	333	108.521	2	81.9614
RCHGF001771	1314	1051.76	4	16.9137
RCHGF001772	1563	1300.76	4	13.6759
RCHGF001773	510	256.191	0	0
RCHGF001774	135	14.8799	0	0
RCHGF001775	1833	1570.76	18	50.9632
RCHGF001776	1812	1549.76	3	8.60896
RCHGF001777	255	59.5339	0	0
RCHGF001778	492	239.572	0	0
RCHGF001779	378	142.955	1	31.1096
RCHGF001780	417	174.679	2	50.9194
RCHGF001781	1170	907.759	3	14.6975
RCHGF001782	135	14.8799	0	0
RCHGF001783	156	19.2295	1	231.273
RCHGF001784	420	177.227	8	200.749
RCHGF001785	1479	1216.76	42	153.511
RCHGF001786	2583	2320.76	20	38.326
RCHGF001787	681	420.939	5	52.8256
RCHGF001788	1002	739.759	1	6.01179
RCHGF001789	687	426.939	1	10.4166
RCHGF001790	693	432.939	3	30.8168
RCHGF001791	438	192.997	3	69.1297
RCHGF001792	849	586.811	4	30.3148
RCHGF001793	738	477.385	0	0
RCHGF001794	717	456.385	2	19.4891
RCHGF001795	408	167.236	9	239.335
RCHGF001796	636	377.254	6	70.7313
RCHGF001797	855	592.759	8	60.0213
RCHGF001798	372	138.467	0	0
RCHGF001799	720	459.385	4	38.7237
RCHGF001800	402	162.126	2	54.862
RCHGF001801	141	15.902	0	0
RCHGF001803	885	622.759	2	14.2825
RCHGF001804	561	305.204	0	0
RCHGF001805	549	293.365	0	0
RCHGF001806	1431	1168.76	6	22.8307
RCHGF001807	822	560.066	8	63.525
RCHGF001808	1386	1123.76	4	15.83
RCHGF001809	1065	802.759	8	44.3199
RCHGF001810	1164	901.759	15	73.9766
RCHGF001811	1044	781.759	4	22.7552
RCHGF001812	1605	1342.76	16	52.9927
RCHGF001813	600	342.148	0	0
RCHGF001814	294	81.9951	1	54.2383
RCHGF001815	186	29.0041	3	459.997
RCHGF001816	1308	1045.76	3	12.758
RCHGF001817	465	216.052	0	0
RCHGF001819	801	539.405	9	74.203
RCHGF001820	780	518.405	20	171.575
RCHGF001821	744	483.385	12	110.403
RCHGF001822	162	21.3549	0	0
RCHGF001823	183	27.8166	0	0
RCHGF001824	852	589.811	1	7.54016
RCHGF001825	504	250.946	1	17.722
RCHGF001826	1050	787.759	8	45.1638
RCHGF001827	1071	808.759	5	27.4944
RCHGF001828	1977	1714.76	17	44.09
RCHGF001829	951	688.759	7	45.1986
RCHGF001830	1875	1612.76	1	2.75756
RCHGF001831	1044	781.759	1	5.6888
RCHGF001832	321	100.614	0	0
RCHGF001833	330	106.505	0	0
RCHGF001834	1332	1069.76	6	24.9436
RCHGF001835	1077	814.759	2	10.9168
RCHGF001836	1182	919.759	2	9.67052
RCHGF001837	453	205.625	16	346.049
RCHGF001838	420	177.227	3	75.281
RCHGF001839	561	305.204	9	131.143
RCHGF001840	462	213.251	9	187.692
RCHGF001841	438	192.997	2	46.0865
RCHGF001842	1245	982.759	8	36.2023
RCHGF001843	1299	1036.76	25	107.24
RCHGF001844	486	234.238	37	702.487
RCHGF001845	501	248.082	0	0
RCHGF001846	711	450.465	8	78.981
RCHGF001847	1206	943.759	13	61.2599
RCHGF001848	888	625.759	15	106.605
RCHGF001849	123	11.1099	0	0
RCHGF001850	354	124.2	0	0
RCHGF001851	348	119.412	4	148.972
RCHGF001852	1146	883.759	42	211.353
RCHGF001853	558	302.204	20	294.322
RCHGF001854	192	31.5285	4	564.223
RCHGF001855	360	129.029	2	68.9344
RCHGF001856	435	190.341	7	163.554
RCHGF001857	1305	1042.76	6	25.5895
RCHGF001858	186	29.0041	9	1379.99
RCHGF001859	1320	1057.76	38	159.768
RCHGF001860	114	9.04545	0	0
RCHGF001861	1317	1054.76	9	37.9475
RCHGF001862	879	616.759	43	310.061
RCHGF001863	378	142.955	35	1088.84
RCHGF001864	129	12.5756	0	0
RCHGF001865	765	503.811	28	247.163
RCHGF001866	2343	2080.76	15	32.06
RCHGF001867	918	655.759	7	47.4731
RCHGF001868	675	415.014	8	85.7277
RCHGF001869	855	592.759	22	165.059
RCHGF001870	891	628.759	8	56.5848
RCHGF001871	1191	928.759	11	52.6724
RCHGF001872	147	16.6825	1	266.582
RCHGF001873	291	79.8309	5	278.543
RCHGF001874	1161	898.759	12	59.3788
RCHGF001875	807	545.405	7	57.0786
RCHGF001876	777	515.405	6	51.7722
RCHGF001877	759	498.122	14	124.993
RCHGF001878	1014	751.759	49	289.875
RCHGF001879	618	359.707	87	1075.63
RCHGF001880	1812	1549.76	622	1784.93
RCHGF001881	1191	928.759	90	430.956
RCHGF001882	1113	850.759	95	496.605
RCHGF001884	1290	1027.76	7	30.2901
RCHGF001885	1395	1132.76	4	15.7042
RCHGF001886	675	415.014	30	321.479
RCHGF001887	444	197.895	3	67.4188
RCHGF001888	1374	1111.76	5	20.0011
RCHGF001889	513	258.887	20	343.569
RCHGF001890	1356	1093.76	18	73.1888
RCHGF001891	837	575.015	10	77.3419
RCHGF001892	567	311.067	12	171.562
RCHGF001893	381	145.252	1	30.6176
RCHGF001894	603	345.056	2	25.7771
RCHGF001895	606	348.056	7	89.4423
RCHGF001896	126	11.8259	0	0
RCHGF001897	1419	1156.76	9	34.6014
RCHGF001898	1932	1669.76	14	37.2879
RCHGF001899	855	592.759	2	15.0053
RCHGF001900	579	322.161	2	27.609
RCHGF001901	1662	1399.76	10	31.7717
RCHGF001902	993	730.759	5	30.4291
RCHGF001903	489	236.744	0	0
RCHGF001904	1668	1405.76	9	28.4725
RCHGF001905	1200	937.759	9	42.682
RCHGF001906	1317	1054.76	8	33.7311
RCHGF001907	1398	1135.76	4	15.6627
RCHGF001908	1449	1186.76	2	7.49482
RCHGF001909	126	11.8259	0	0
RCHGF001910	972	709.759	2	12.5318
RCHGF001911	669	409.378	4	43.454
RCHGF001912	1491	1228.76	5	18.0966
RCHGF001913	861	598.759	4	29.7099
RCHGF001914	1719	1456.76	12	36.6343
RCHGF001915	183	27.8166	3	479.636
RCHGF001916	504	250.946	19	336.718
RCHGF001917	1101	838.759	5	26.511
RCHGF001918	327	104.308	0	0
RCHGF001919	171	23.5411	0	0
RCHGF001920	255	59.5339	2	149.403
RCHGF001921	411	169.717	0	0
RCHGF001922	465	216.052	2	41.1686
RCHGF001923	1272	1009.76	42	184.98
RCHGF001924	561	305.204	2	29.1429
RCHGF001925	243	52.9904	63	5287.34
RCHGF001926	495	242.462	5	91.7108
RCHGF001927	591	333.598	13	173.306
RCHGF001928	507	253.375	9	157.969
RCHGF001929	585	328.045	6	81.3414
RCHGF001930	1671	1408.76	16	50.51
RCHGF001931	828	566.066	9	70.7082
RCHGF001932	1335	1072.76	9	37.3108
RCHGF001933	249	56.1796	0	0
RCHGF001934	1005	742.759	5	29.9375
RCHGF001935	1164	901.759	4	19.7271
RCHGF001936	891	628.759	0	0
RCHGF001937	1020	757.759	8	46.9518
RCHGF001938	876	613.759	2	14.4919
RCHGF001939	462	213.251	41	855.041
RCHGF001940	144	16.4854	1	269.77
RCHGF001941	531	276.144	0	0
RCHGF001942	2064	1801.76	10	24.683
RCHGF001943	1617	1354.76	1046	3433.71
RCHGF001944	264	64.2033	101	6996.13
RCHGF001945	123	11.1099	0	0
RCHGF001946	933	670.759	4	26.5208
RCHGF001947	1737	1474.76	17	51.2651
RCHGF001948	522	267.386	8	133.059
RCHGF001950	624	365.353	3	36.5176
RCHGF001951	1902	1639.76	19	51.5309
RCHGF001952	549	293.365	45	682.178
RCHGF001953	1230	967.759	6	27.5726
RCHGF001954	903	640.759	0	0
RCHGF001955	318	98.6228	0	0
RCHGF001956	396	157.446	3	84.7393
RCHGF001957	126	11.8259	0	0
RCHGF001958	111	9.59322	0	0
RCHGF001959	690	429.939	2	20.6879
RCHGF001960	780	518.405	1	8.57877
RCHGF001961	1023	760.759	3	17.5375
RCHGF001962	159	20.1921	0	0
RCHGF001963	375	140.834	7	221.047
RCHGF001964	1581	1318.76	0	0
RCHGF001965	1077	814.759	6	32.7503
RCHGF001966	1419	1156.76	17	65.3582
RCHGF001967	960	697.759	16	101.978
RCHGF001968	912	649.759	4	27.378
RCHGF001969	1194	931.759	9	42.9569
RCHGF001970	591	333.598	1	13.3312
RCHGF001971	828	566.066	5	39.2823
RCHGF001972	2583	2320.76	14	26.8282
RCHGF001973	954	691.759	5	32.1447
RCHGF001974	774	512.405	0	0
RCHGF001975	573	316.419	3	42.165
RCHGF001976	1107	844.759	14	73.7037
RCHGF001977	774	512.405	1	8.67922
RCHGF001978	564	308.067	3	43.3082
RCHGF001979	552	296.365	14	210.085
RCHGF001980	834	572.066	10	77.7406
RCHGF001981	687	426.939	0	0
RCHGF001982	408	167.236	1	26.5928
RCHGF001983	591	333.598	9	119.981
RCHGF001984	744	483.385	0	0
RCHGF001986	765	503.811	45	397.227
RCHGF001987	246	54.5444	6	489.209
RCHGF001988	369	136.247	13	424.336
RCHGF001989	705	444.705	3	30.0015
RCHGF001990	1284	1021.76	3	13.0577
RCHGF001991	378	142.955	0	0
RCHGF001992	1089	826.759	4	21.5167
RCHGF001993	312	94.5724	0	0
RCHGF001994	441	195.595	1	22.7372
RCHGF001995	1941	1678.76	0	0
RCHGF001996	1245	982.759	11	49.7782
RCHGF001997	885	622.759	5	35.7062
RCHGF001998	1227	964.759	6	27.6583
RCHGF001999	372	138.467	2	64.236
RCHGF002000	726	465.385	2	19.1122
RCHGF002001	327	104.308	5	213.18
RCHGF002002	438	192.997	2	46.0865
RCHGF002003	507	253.375	12	210.626
RCHGF002004	177	25.5457	0	0
RCHGF002005	642	382.984	0	0
RCHGF002006	603	345.056	1	12.8886
RCHGF002007	360	129.029	1	34.4672
RCHGF002008	837	575.015	2	15.4684
RCHGF002009	705	444.705	1	10.0005
RCHGF002010	657	397.984	0	0
RCHGF002011	414	172.144	1	25.8347
RCHGF002012	1215	952.759	1	4.66778
RCHGF002013	1185	922.759	3	14.4586
RCHGF002014	642	382.984	1	11.6122
RCHGF002015	1422	1159.76	4	15.3386
RCHGF002016	1314	1051.76	3	12.6852
RCHGF002017	654	394.984	12	135.113
RCHGF002018	984	721.759	27	166.366
RCHGF002019	804	542.405	0	0
RCHGF002020	414	172.144	0	0
RCHGF002021	360	129.029	37	1275.29
RCHGF002022	318	98.6228	33	1488.09
RCHGF002023	1653	1390.76	120	383.728
RCHGF002024	1737	1474.76	138	416.152
RCHGF002025	1626	1363.76	15	48.9156
RCHGF002026	246	54.5444	0	0
RCHGF002027	762	501.122	11	97.6209
RCHGF002028	912	649.759	0	0
RCHGF002029	399	159.782	0	0
RCHGF002030	1227	964.759	0	0
RCHGF002031	804	542.405	0	0
RCHGF002032	771	509.811	1	8.72337
RCHGF002033	471	220.631	2	40.3142
RCHGF002034	2688	2425.76	0	0
RCHGF002035	120	10.2585	0	0
RCHGF002036	594	336.3	0	0
RCHGF002037	957	694.759	2	12.8023
RCHGF002038	765	503.811	2	17.6545
RCHGF002039	987	724.759	6	36.8173
RCHGF002040	462	213.251	1	20.8547
RCHGF002041	942	679.759	0	0
RCHGF002042	1125	862.759	9	46.3924
RCHGF002043	141	15.902	0	0
RCHGF002044	1095	832.759	4	21.3616
RCHGF002045	159	20.1921	1	220.248
RCHGF002046	1464	1201.76	15	55.5095
RCHGF002047	780	518.405	1	8.57877
RCHGF002048	123	11.1099	0	0
RCHGF002050	1548	1285.76	1	3.45887
RCHGF002051	810	548.163	0	0
RCHGF002052	783	521.405	1	8.52941
RCHGF002053	321	100.614	0	0
RCHGF002054	1092	829.759	7	37.518
RCHGF002055	225	44.7535	0	0
RCHGF002056	228	46.0091	0	0
RCHGF002057	357	126.784	0	0
RCHGF002059	444	197.895	0	0
RCHGF002060	198	33.6584	0	0
RCHGF002061	1899	1636.76	6	16.3027
RCHGF002062	117	10.0455	0	0
RCHGF002063	1188	925.759	7	33.6274
RCHGF002064	204	35.8563	1	124.031
RCHGF002065	231	47.3249	0	0
RCHGF002066	417	174.679	2	50.9194
RCHGF002067	357	126.784	10	350.776
RCHGF002068	222	43.4027	0	0
RCHGF002069	1683	1420.76	0	0
RCHGF002070	621	362.353	21	257.74
RCHGF002071	906	643.759	2	13.8166
