-e target_id	length	eff_length	Monoculture_Clostridium_HGF2_Late_Replicate_1_HGF2_counts	tpm
RCHGF001308	1092	862.348	451	8.7992
RCHGF001309	834	604.381	183	5.09436
RCHGF001310	873	643.369	195	5.09946
RCHGF001311	1278	1048.35	266	4.26899
RCHGF001312	1332	1102.35	316	4.823
RCHGF001313	1008	778.348	1326	28.6628
RCHGF001314	966	736.348	652	14.8975
RCHGF001315	1122	892.348	473	8.91818
RCHGF001316	2082	1852.35	4075	37.013
RCHGF001317	669	439.543	773	29.5888
RCHGF001318	264	72.072	315	73.5348
RCHGF001319	180	32.8402	51	26.1284
RCHGF001320	633	403.723	1380	57.5102
RCHGF001321	810	580.387	5855	169.73
RCHGF001322	1074	844.348	605	12.0554
RCHGF001323	114	12.3999	8	10.8548
RCHGF001324	141	20.1611	13	10.8487
RCHGF001325	621	391.779	3712	159.41
RCHGF001326	489	262.172	3420	219.477
RCHGF001327	870	640.369	4715	123.88
RCHGF001328	1368	1138.35	9076	134.143
RCHGF001329	183	34.0337	36	17.7968
RCHGF001330	1365	1135.35	933	13.8262
RCHGF001331	498	270.869	635	39.4425
RCHGF001332	477	250.574	248	16.6519
RCHGF001333	915	685.355	342	8.39576
RCHGF001334	948	718.348	1131	26.4897
RCHGF001335	948	718.348	3312	77.572
RCHGF001336	117	13.1586	6	7.67167
RCHGF001337	348	133.89	390	49.0079
RCHGF001338	132	17.5039	3	2.8836
RCHGF001339	1041	811.348	483	10.0159
RCHGF001340	2514	2284.35	1484	10.93
RCHGF001341	957	727.348	899	20.7954
RCHGF001342	636	406.715	2362	97.71
RCHGF001343	2625	2395.35	5577	39.1725
RCHGF001344	261	70.2701	333	79.7302
RCHGF001345	2817	2587.35	4887	31.7788
RCHGF001346	1767	1537.35	4989	54.5998
RCHGF001347	969	739.348	356	8.10122
RCHGF001348	1443	1213.35	4124	57.1851
RCHGF001349	198	40.3163	129296	53957.9
RCHGF001350	480	253.457	2696	178.964
RCHGF001351	111	11.8716	3	4.2517
RCHGF001352	642	412.666	356	14.5145
RCHGF001353	612	382.875	276	12.1283
RCHGF001354	1323	1093.35	510	7.84804
RCHGF001355	840	610.381	89	2.45323
RCHGF001356	378	159.325	34	3.59041
RCHGF001357	639	409.695	26	1.06773
RCHGF001358	828	598.381	96	2.69925
RCHGF001359	807	577.387	77	2.24374
RCHGF001360	483	256.357	26	1.70639
RCHGF001361	1125	895.348	252	4.73541
RCHGF001362	420	197.015	53	4.52612
RCHGF001363	759	529.42	236	7.5
RCHGF001364	816	586.387	279	8.00515
RCHGF001365	147	21.8547	7	5.38894
RCHGF001366	1332	1102.35	498	7.60081
RCHGF001367	792	562.387	429	12.8343
RCHGF001368	219	49.7564	44	14.8783
RCHGF001369	369	151.551	148	16.4306
RCHGF001370	453	227.737	138	10.1952
RCHGF001371	165	27.3361	16	9.84765
RCHGF001372	1089	859.348	316	6.18682
RCHGF001373	168	28.3509	9	5.34104
RCHGF001374	2169	1939.35	560	4.85827
RCHGF001375	864	634.369	128	3.39483
RCHGF001376	879	649.369	262	6.78827
RCHGF001377	1332	1102.35	820	12.5154
RCHGF001378	399	177.922	606	57.3049
RCHGF001379	1455	1225.35	1565	21.4884
RCHGF001380	1398	1168.35	3755	54.0738
RCHGF001381	657	427.582	2682	105.533
RCHGF001382	1332	1102.35	5757	87.8672
RCHGF001383	1380	1150.35	6109	89.3491
RCHGF001384	1398	1168.35	1949	28.0665
RCHGF001385	114	12.3999	15	20.3527
RCHGF001386	129	16.5894	28	28.3972
RCHGF001387	339	126.657	254	33.7407
RCHGF001388	342	129.054	90	11.7333
RCHGF001389	336	124.24	633	85.7219
RCHGF001390	768	538.42	1160	36.2482
RCHGF001391	159	25.5122	17359	11447.9
RCHGF001392	2211	1981.35	980	8.32175
RCHGF001393	1164	934.348	833	14.9998
RCHGF001394	1083	853.348	2976	58.6754
RCHGF001395	762	532.42	664	20.9828
RCHGF001396	261	70.2701	23	5.50689
RCHGF001397	330	119.446	25	3.52141
RCHGF001398	687	457.525	172	6.32503
RCHGF001399	1053	823.348	866	17.6964
RCHGF001400	1251	1021.35	295	4.85957
RCHGF001401	1071	841.348	4112.26	82.2345
RCHGF001402	828	598.381	502	14.1148
RCHGF001403	612	382.875	163	7.16275
RCHGF001404	1806	1576.35	6388	68.1808
RCHGF001405	429	205.265	322	26.3931
RCHGF001406	822	592.381	2632	74.7539
RCHGF001407	528	299.997	49875	2797.14
RCHGF001408	789	559.387	233	7.00798
RCHGF001409	120	14.1159	17	20.2623
RCHGF001410	438	213.6	361	28.4352
RCHGF001411	648	418.62	94	3.77796
RCHGF001412	1152	922.348	190	3.46584
RCHGF001413	486	259.261	52	3.37455
RCHGF001414	870	640.369	112	2.94264
RCHGF001415	1143	913.348	168	3.09473
RCHGF001416	888	658.369	122	3.11774
RCHGF001417	423	199.741	24	2.02159
RCHGF001418	474	247.725	28	1.90168
RCHGF001419	492	265.084	33	2.0945
RCHGF001420	585	356.086	58	2.74045
RCHGF001421	243	60.567	8	2.2223
RCHGF001422	765	535.42	72	2.26249
RCHGF001423	2247	2017.35	4738	39.5151
RCHGF001424	1458	1228.35	3426	46.9262
RCHGF001426	117	13.1586	39	49.8658
RCHGF001427	417	194.247	48	4.15753
RCHGF001428	222	51.0933	480	158.062
RCHGF001430	1764	1534.35	3479	38.1487
RCHGF001431	576	347.223	258	12.5014
RCHGF001432	663	433.548	744	28.8726
RCHGF001433	867	637.369	1710	45.1393
RCHGF001434	1731	1501.35	2768	31.0194
RCHGF001435	747	517.42	664	21.5911
RCHGF001436	1053	823.348	1469	30.0184
RCHGF001437	123	14.9357	43	48.4388
RCHGF001438	132	17.5039	137	131.684
RCHGF001439	150	22.7047	130	96.3335
RCHGF001440	1329	1099.35	1580	24.1808
RCHGF001441	1395	1165.35	1934	27.9222
RCHGF001442	876	646.369	106	2.75915
RCHGF001443	456	230.605	79	5.76378
RCHGF001444	945	715.348	92	2.16381
RCHGF001445	753	523.42	82	2.6358
RCHGF001447	939	709.348	2896	68.6892
RCHGF001448	666	436.543	5054	194.786
RCHGF001449	645	415.641	1983	80.2701
RCHGF001450	927	697.355	3235	78.0494
RCHGF001451	429	205.265	1368	112.13
RCHGF001452	504	276.651	982	59.7212
RCHGF001453	858	628.375	3826	102.441
RCHGF001454	819	589.381	8187	233.71
RCHGF001455	891	661.369	5927	150.779
RCHGF001456	843	613.375	906	24.8514
RCHGF001457	1188	958.348	965	16.9416
RCHGF001458	1872	1642.35	1994	20.4272
RCHGF001459	351	136.336	669	82.5592
RCHGF001460	738	508.43	208	6.88306
RCHGF001461	858	628.375	1460	39.0916
RCHGF001462	1071	841.348	2264	45.2741
RCHGF001463	153	23.6899	42	29.8288
RCHGF001464	2274	2044.35	566	4.65812
RCHGF001465	537	308.799	96	5.23052
RCHGF001466	1611	1381.35	475	5.78549
RCHGF001467	1359	1129.35	425	6.33156
RCHGF001468	1533	1303.35	1772	22.8746
RCHGF001469	486	259.261	1583	102.729
RCHGF001470	714	484.464	103	3.57705
RCHGF001471	660	430.565	198	7.73706
RCHGF001472	615	385.81	51.162	2.23113
RCHGF001473	852	622.375	180	4.86597
RCHGF001474	675	445.539	144	5.43784
RCHGF001475	699	469.502	51	1.8276
RCHGF001476	990	760.348	546	12.0817
RCHGF001477	1005	775.348	775	16.8172
RCHGF001478	666	436.543	146	5.62697
RCHGF001479	630	400.739	158	6.63353
RCHGF001480	510	282.482	777	46.2785
RCHGF001481	1431	1201.35	1673	23.4302
RCHGF001482	1392	1162.35	1198	17.3408
RCHGF001483	987	757.348	1894	42.0759
RCHGF001484	1878	1648.35	1671	17.056
RCHGF001485	2364	2134.35	2100	16.554
RCHGF001486	738	508.43	231	7.64417
RCHGF001487	1878	1648.35	340	3.4704
RCHGF001488	843	613.375	83	2.27668
RCHGF001489	666	436.543	116	4.47075
RCHGF001490	1029	799.348	349	7.3458
RCHGF001491	678	448.535	120	4.50127
RCHGF001492	888	658.369	457	11.6788
RCHGF001493	1506	1276.35	1973	26.008
RCHGF001495	1692	1462.35	5079	58.4355
RCHGF001496	1014	784.348	1272	27.2852
RCHGF001497	888	658.369	985	25.1719
RCHGF001498	453	227.737	230	16.992
RCHGF001499	606	376.928	294	13.1231
RCHGF001501	897	667.362	318.229	8.02282
RCHGF001502	1086	856.348	161	3.16319
RCHGF001503	816	586.387	134	3.84477
RCHGF001504	843	613.375	158	4.33392
RCHGF001505	771	541.42	177	5.50033
RCHGF001506	492	265.084	74	4.69675
RCHGF001507	417	194.247	100	8.66152
RCHGF001508	1953	1723.35	582	5.68198
RCHGF001509	1371	1141.35	648	9.55226
RCHGF001510	171	29.5075	5	2.85093
RCHGF001511	777	547.392	220	6.76197
RCHGF001512	126	15.9663	5	5.26885
RCHGF001513	417	194.247	18	1.55907
RCHGF001514	912	682.355	81	1.99721
RCHGF001515	984	754.348	161	3.5909
RCHGF001516	132	17.5039	2	1.9224
RCHGF001517	894	664.362	156	3.95066
RCHGF001518	1371	1141.35	348	5.12992
RCHGF001519	114	12.3999	4	5.42738
RCHGF001520	801	571.387	457	13.4566
RCHGF001521	2607	2377.35	622	4.40197
RCHGF001522	450	224.902	30	2.24428
RCHGF001523	1470	1240.35	272	3.68956
RCHGF001524	2022	1792.35	12896	121.055
RCHGF001525	537	308.799	757	41.2448
RCHGF001526	1218	988.348	1738	29.5862
RCHGF001527	771	541.42	386	11.9951
RCHGF001528	288	88.2393	281	53.5789
RCHGF001529	369	151.551	353	39.1891
RCHGF001530	180	32.8402	550.64	282.105
RCHGF001531	387	167.284	3100	311.786
RCHGF001532	1866	1636.35	7409	76.1787
RCHGF001533	135	18.3487	168	154.047
RCHGF001534	567	338.34	740	36.7983
RCHGF001535	183	34.0337	46	22.7404
RCHGF001536	1098	868.348	2963	57.4099
RCHGF001537	984	754.348	2300	51.2986
RCHGF001538	621	391.779	2006	86.1469
RCHGF001539	870	640.369	1185	31.1342
RCHGF001540	1578	1348.35	1154	14.3997
RCHGF001541	1671	1441.35	1226	14.311
RCHGF001542	201	41.634	18	7.274
RCHGF001543	153	23.6899	98	69.6006
RCHGF001544	972	742.348	4083	92.5382
RCHGF001545	1488	1258.35	5332	71.2917
RCHGF001546	468	242.016	84	5.83961
RCHGF001547	372	154.112	36	3.9302
RCHGF001548	954	724.348	121	2.81052
RCHGF001549	456	230.605	20	1.45919
RCHGF001550	1581	1351.35	166	2.06676
RCHGF001551	870	640.369	1075	28.2441
RCHGF001552	846	616.375	248	6.76949
RCHGF001553	756	526.42	158	5.0498
RCHGF001554	798	568.387	156	4.61774
RCHGF001555	420	197.015	111	9.47924
RCHGF001556	1224	994.348	363	6.14211
RCHGF001557	798	568.387	192	5.68338
RCHGF001558	777	547.392	120	3.68835
RCHGF001559	477	250.574	52	3.49154
RCHGF001560	2727	2497.35	429	2.8902
RCHGF001561	735	505.43	180	5.99185
RCHGF001562	1203	973.348	1636	28.279
RCHGF001563	1341	1111.35	2896	43.8428
RCHGF001564	282	83.9606	675	135.263
RCHGF001565	435	210.833	102	8.13975
RCHGF001566	645	415.641	348	14.0867
RCHGF001567	1056	826.348	759	15.4535
RCHGF001568	1515	1285.35	1302	17.0427
RCHGF001569	1368	1138.35	112	1.65536
RCHGF001570	660	430.565	208	8.12782
RCHGF001571	837	607.381	97	2.68695
RCHGF001572	771	541.42	27	0.839033
RCHGF001573	471	244.874	60	4.12247
RCHGF001574	414	191.491	21	1.84511
RCHGF001575	843	613.375	46	1.26177
RCHGF001576	648	418.62	85	3.41624
RCHGF001577	1029	799.348	137	2.88359
RCHGF001578	729	499.43	944	31.8014
RCHGF001579	699	469.502	617	22.1104
RCHGF001580	540	311.755	635	34.2696
RCHGF001581	1719	1489.35	1657	18.7187
RCHGF001582	867	637.369	2654	70.0583
RCHGF001583	1677	1447.35	2099	24.3999
RCHGF001584	885	655.369	561	14.4021
RCHGF001585	885	655.369	122	3.13201
RCHGF001586	1041	811.348	91	1.88705
RCHGF001587	1158	928.348	145	2.62789
RCHGF001588	834	604.381	76	2.11569
RCHGF001589	753	523.42	63	2.02507
RCHGF001590	480	253.457	33	2.19058
RCHGF001591	399	177.922	37	3.49881
RCHGF001592	2433	2203.35	1504	11.4846
RCHGF001593	1317	1087.35	999	15.4577
RCHGF001594	1668	1438.35	751	8.78467
RCHGF001595	1230	1000.35	308	5.18023
RCHGF001597	708	478.474	197	6.92719
RCHGF001598	711	481.464	188	6.56966
RCHGF001599	741	511.42	101	3.32272
RCHGF001600	693	463.512	644	23.3762
RCHGF001601	414	191.491	369	32.4212
RCHGF001602	207	44.3371	125	47.4342
RCHGF001603	414	191.491	1206	105.962
RCHGF001604	183	34.0337	59	29.167
RCHGF001605	1104	874.348	4992	96.0593
RCHGF001606	135	18.3487	18	16.505
RCHGF001607	111	11.8716	1	1.41723
RCHGF001608	117	13.1586	13	16.6219
RCHGF001609	336	124.24	487	65.9504
RCHGF001610	612	382.875	556	24.4324
RCHGF001611	333	121.848	305	42.1144
RCHGF001612	621	391.779	229	9.83431
RCHGF001613	1227	997.348	1974	33.3004
RCHGF001614	1167	937.348	414	7.43103
RCHGF001615	387	167.284	170	17.0979
RCHGF001616	819	589.381	202	5.7664
RCHGF001617	990	760.348	1114	24.6503
RCHGF001618	363	146.364	275	31.6117
RCHGF001619	1122	892.348	637	12.0103
RCHGF001620	774	544.409	353	10.9094
RCHGF001621	1104	874.348	214	4.11793
RCHGF001622	1272	1042.35	116	1.87238
RCHGF001623	297	94.6075	3	0.533513
RCHGF001624	483	256.357	24	1.57513
RCHGF001625	2868	2638.35	961	6.12831
RCHGF001626	555	326.512	6996	360.495
RCHGF001627	1260	1030.35	43743	714.289
RCHGF001628	696	466.507	805	29.0327
RCHGF001629	1599	1369.35	1588	19.5113
RCHGF001630	546	317.667	388	20.5499
RCHGF001631	555	326.512	340	17.5198
RCHGF001632	1290	1060.35	770	12.2178
RCHGF001633	450	224.902	71	5.31146
RCHGF001634	1347	1117.35	301	4.53239
RCHGF001635	462	236.327	342	24.348
RCHGF001636	876	646.369	300	7.80891
RCHGF001637	2073	1843.35	700	6.38911
RCHGF001638	648	418.62	88	3.53681
RCHGF001639	480	253.457	111	7.3683
RCHGF001640	888	658.369	158.484	4.05009
RCHGF001641	612	382.875	64	2.81237
RCHGF001642	759	529.42	79	2.51059
RCHGF001643	1287	1057.35	174	2.76873
RCHGF001644	273	77.863	2	0.432164
RCHGF001645	441	216.375	74	5.75406
RCHGF001646	294	92.5101	1466	266.621
RCHGF001647	552	323.564	1633	84.9131
RCHGF001648	1311	1081.35	1647	25.6258
RCHGF001649	1482	1252.35	912	12.2523
RCHGF001650	663	433.548	232	9.00327
RCHGF001651	750	520.42	83	2.68333
RCHGF001652	468	242.016	15	1.04279
RCHGF001653	744	514.42	92	3.00898
RCHGF001654	762	532.42	82	2.59125
RCHGF001655	2739	2509.35	352	2.3601
RCHGF001656	468	242.016	60	4.17115
RCHGF001657	747	517.42	115	3.73942
RCHGF001658	819	589.381	37	1.05622
RCHGF001659	1131	901.348	176	3.28526
RCHGF001660	387	167.284	25	2.5144
RCHGF001661	564	335.36	3644	182.817
RCHGF001662	714	484.464	3281	113.945
RCHGF001663	870	640.369	1753	46.0576
RCHGF001664	1230	1000.35	7030	118.237
RCHGF001665	174	30.6751	2250	1234.09
RCHGF001666	1251	1021.35	716	11.7947
RCHGF001667	1398	1168.35	361	5.19858
RCHGF001668	180	32.8402	38	19.4683
RCHGF001669	363	146.364	46	5.28778
RCHGF001670	426	202.488	90	7.47812
RCHGF001671	2028	1798.35	815	7.62488
RCHGF001672	1422	1192.35	161	2.27181
RCHGF001673	345	131.423	12	1.53624
RCHGF001674	1239	1009.35	124	2.06695
RCHGF001675	318	110.2	35	5.34363
RCHGF001676	1884	1654.35	687	6.98681
RCHGF001677	756	526.42	79	2.5249
RCHGF001678	126	15.9663	8	8.43017
RCHGF001679	165	27.3361	5	3.07739
RCHGF001680	888	658.369	102	2.60664
RCHGF001681	864	634.369	189	5.01267
RCHGF001682	729	499.43	275	9.26419
RCHGF001683	537	308.799	8074	439.908
RCHGF001684	405	183.298	2570	235.898
RCHGF001685	486	259.261	572	37.12
RCHGF001686	804	574.387	4352	127.478
RCHGF001687	849	619.375	1785	48.488
RCHGF001689	561	332.397	118	5.97275
RCHGF001690	1263	1033.35	1575	25.6439
RCHGF001691	426	202.488	579	48.1093
RCHGF001692	1083	853.348	1124	22.161
RCHGF001693	750	520.42	89	2.8773
RCHGF001694	714	484.464	102	3.54232
RCHGF001695	735	505.43	721	24.0007
RCHGF001696	843	613.375	144	3.9499
RCHGF001697	168	28.3509	6	3.56069
RCHGF001698	780	550.392	191	5.83862
RCHGF001699	1197	967.348	220	3.82639
RCHGF001700	1104	874.348	1473	28.3444
RCHGF001701	468	242.016	10138	704.785
RCHGF001702	774	544.409	13711	423.734
RCHGF001703	864	634.369	256	6.78965
RCHGF001704	852	622.375	96	2.59519
RCHGF001705	1086	856.348	366	7.19085
RCHGF001706	309	103.438	40	6.50622
RCHGF001707	453	227.737	101	7.46168
RCHGF001708	1962	1732.35	302	2.93306
RCHGF001709	888	658.369	146	3.73107
RCHGF001710	1470	1240.35	283	3.83877
RCHGF001711	228	53.4464	6	1.88878
RCHGF001712	1173	943.348	251	4.47663
RCHGF001713	447	222.063	43	3.25792
RCHGF001714	1581	1351.35	19164	238.599
RCHGF001715	990	760.348	280	6.19576
RCHGF001716	906	676.362	1811.28	45.0564
RCHGF001717	615	385.81	7180	313.113
RCHGF001718	564	335.36	345	17.3084
RCHGF001719	684	454.53	2670	98.8321
RCHGF001720	1044	814.348	6438	133.012
RCHGF001721	420	197.015	52	4.44072
RCHGF001722	435	210.833	46	3.67087
RCHGF001723	324	114.796	56	8.20746
RCHGF001724	924	694.355	336	8.14155
RCHGF001725	1545	1315.35	1228	15.7075
RCHGF001726	726	496.44	334	11.3196
RCHGF001727	288	88.2393	84.1534	16.0457
RCHGF001728	468	242.016	224	15.5723
RCHGF001729	789	559.387	216	6.49667
RCHGF001730	585	356.086	121	5.71715
RCHGF001731	609	379.91	87	3.85291
RCHGF001732	729	499.43	152	5.12057
RCHGF001733	783	553.392	121	3.67876
RCHGF001734	471	244.874	39	2.67961
RCHGF001735	444	219.22	22	1.68846
RCHGF001736	1656	1426.35	134	1.58062
RCHGF001737	1002	772.348	51	1.11098
RCHGF001738	849	619.375	52	1.41253
RCHGF001739	744	514.42	279	9.12507
RCHGF001741	891	661.369	479.516	12.1986
RCHGF001743	450	224.902	2492	186.425
RCHGF001745	843	613.375	388	10.6428
RCHGF001746	1512	1282.35	899	11.7951
RCHGF001747	606	376.928	1254	55.9742
RCHGF001748	723	493.445	956	32.5963
RCHGF001749	477	250.574	392	26.3208
RCHGF001750	612	382.875	2045	89.8639
RCHGF001752	390	169.975	16180	1601.56
RCHGF001754	1671	1441.35	2118	24.7233
RCHGF001755	1482	1252.35	2541	34.1373
RCHGF001756	1260	1030.35	10837	176.96
RCHGF001757	702	472.502	311	11.074
RCHGF001758	717	487.455	1477	50.9795
RCHGF001759	678	448.535	765	28.6956
RCHGF001761	1254	1024.35	2626	43.1317
RCHGF001762	336	124.24	129	17.4694
RCHGF001763	291	90.3533	161	29.98
RCHGF001764	261	70.2701	1133	271.274
RCHGF001765	135	18.3487	2	1.83389
RCHGF001766	348	133.89	40	5.02645
RCHGF001767	300	96.831	21	3.64884
RCHGF001768	462	236.327	203	14.4522
RCHGF001769	1035	805.348	1082	22.6044
RCHGF001770	333	121.848	86	11.8749
RCHGF001771	1314	1084.35	522	8.09937
RCHGF001772	1563	1333.35	706	8.90862
RCHGF001773	510	282.482	87	5.18176
RCHGF001774	135	18.3487	0	0
RCHGF001775	1833	1603.35	1089	11.4275
RCHGF001776	1812	1582.35	911	9.68647
RCHGF001777	255	66.9394	264	66.3546
RCHGF001778	492	265.084	763	48.4273
RCHGF001779	378	159.325	446	47.0977
RCHGF001780	417	194.247	844	73.1032
RCHGF001781	1170	940.348	146	2.61224
RCHGF001782	135	18.3487	6	5.50168
RCHGF001783	156	24.6254	9	6.14906
RCHGF001784	420	197.015	6885	587.969
RCHGF001785	1479	1249.35	2867	38.6094
RCHGF001786	2583	2353.35	1000	7.14929
RCHGF001787	681	451.53	198	7.37782
RCHGF001788	1002	772.348	134	2.91905
RCHGF001789	687	457.525	41	1.50771
RCHGF001790	693	463.512	66	2.3957
RCHGF001791	438	213.6	75	5.90758
RCHGF001792	849	619.375	189	5.13402
RCHGF001793	738	508.43	138	4.56665
RCHGF001794	717	487.455	248	8.55987
RCHGF001795	408	185.979	1000	90.4661
RCHGF001796	636	406.715	727	30.0742
RCHGF001797	855	625.375	671	18.0523
RCHGF001798	372	154.112	188	20.5244
RCHGF001799	720	490.45	191	6.55222
RCHGF001800	402	180.606	54	5.03051
RCHGF001801	141	20.1611	2	1.66903
RCHGF001803	885	655.369	165	4.23592
RCHGF001804	561	332.397	14	0.708631
RCHGF001805	549	320.616	41	2.15153
RCHGF001806	1431	1201.35	1688	23.6403
RCHGF001807	822	592.381	852	24.1985
RCHGF001808	1386	1156.35	911	13.255
RCHGF001809	1065	835.348	1425	28.701
RCHGF001810	1164	934.348	3833	69.0207
RCHGF001811	1044	814.348	693	14.3177
RCHGF001812	1605	1375.35	1108	13.5543
RCHGF001813	600	370.973	88	3.99107
RCHGF001814	294	92.5101	20	3.63739
RCHGF001815	186	35.3173	443.519	211.287
RCHGF001816	1308	1078.35	7533	117.533
RCHGF001817	465	239.194	1608	113.106
RCHGF001819	801	571.387	1147	33.774
RCHGF001820	780	550.392	1302	39.8004
RCHGF001821	744	514.42	1139	37.2525
RCHGF001822	162	26.405	14	8.92053
RCHGF001823	183	34.0337	65	32.1332
RCHGF001824	852	622.375	160	4.32531
RCHGF001825	504	276.651	60	3.64895
RCHGF001826	1050	820.348	4858	99.6343
RCHGF001827	1071	841.348	1246	24.9168
RCHGF001828	1977	1747.35	4371	42.0873
RCHGF001829	951	721.348	1436	33.4934
RCHGF001830	1875	1645.35	521	5.32757
RCHGF001831	1044	814.348	273	5.6403
RCHGF001832	321	112.504	18	2.69187
RCHGF001833	330	119.446	53	7.46538
RCHGF001834	1332	1102.35	296	4.51775
RCHGF001835	1077	847.348	151	2.99823
RCHGF001836	1182	952.348	103	1.81966
RCHGF001837	453	227.737	552	40.7807
RCHGF001838	420	197.015	279	23.8262
RCHGF001839	561	332.397	556	28.1428
RCHGF001840	462	236.327	2159	153.706
RCHGF001841	438	213.6	3995	314.677
RCHGF001842	1245	1015.35	549	9.09718
RCHGF001843	1299	1069.35	2221	34.9445
RCHGF001844	486	259.261	1511	98.0565
RCHGF001845	501	273.773	584	35.8899
RCHGF001846	711	481.464	1146	40.047
RCHGF001847	1206	976.348	965	16.6292
RCHGF001848	888	658.369	87308	2231.18
RCHGF001849	123	14.9357	61	68.7155
RCHGF001850	354	138.8	413	50.0621
RCHGF001851	348	133.89	56784	7135.55
RCHGF001852	1146	916.348	2030	37.2722
RCHGF001853	558	329.45	11886	607.01
RCHGF001854	192	37.8141	2273	1011.34
RCHGF001855	360	143.821	995	116.399
RCHGF001856	435	210.833	3232	257.918
RCHGF001857	1305	1075.35	1225	19.1662
RCHGF001858	186	35.3173	515	245.34
RCHGF001859	1320	1090.35	3474	53.6061
RCHGF001860	114	12.3999	8	10.8548
RCHGF001861	1317	1087.35	2272	35.1552
RCHGF001862	879	649.369	9394	243.393
RCHGF001863	378	159.325	9645	1018.51
RCHGF001864	129	16.5894	4	4.05675
RCHGF001865	765	535.42	577	18.1314
RCHGF001866	2343	2113.35	1525	12.1408
RCHGF001867	918	688.355	606	14.8119
RCHGF001868	675	445.539	1245	47.0146
RCHGF001869	855	625.375	1409	37.907
RCHGF001870	891	661.369	657	16.7136
RCHGF001871	1191	961.348	1445	25.2893
RCHGF001872	147	21.8547	133	102.39
RCHGF001873	291	90.3533	163	30.3524
RCHGF001874	1161	931.348	770	13.91
RCHGF001875	807	577.387	372	10.8399
RCHGF001876	777	547.392	4656	143.108
RCHGF001877	759	529.42	3632	115.424
RCHGF001878	1014	784.348	2305	49.4438
RCHGF001879	618	388.806	4140	179.15
RCHGF001880	1812	1582.35	19098	203.065
RCHGF001881	1191	961.348	3396	59.4342
RCHGF001882	1113	883.348	4600	87.6144
RCHGF001884	1290	1060.35	1049	16.6447
RCHGF001885	1395	1165.35	645	9.31222
RCHGF001886	675	445.539	2375	89.6865
RCHGF001887	444	219.22	135	10.361
RCHGF001888	1374	1144.35	188	2.76407
RCHGF001889	513	285.385	380	22.4027
RCHGF001890	1356	1126.35	339	5.0638
RCHGF001891	837	607.381	554	15.3461
RCHGF001892	567	338.34	731	36.3508
RCHGF001893	381	161.972	32	3.32399
RCHGF001894	603	373.955	96	4.31918
RCHGF001895	606	376.928	425	18.9705
RCHGF001896	126	15.9663	25	26.3443
RCHGF001897	1419	1189.35	450	6.3658
RCHGF001898	1932	1702.35	708	6.99736
RCHGF001899	855	625.375	170	4.5736
RCHGF001900	579	350.178	235	11.2909
RCHGF001901	1662	1432.35	1759	20.6617
RCHGF001902	993	763.348	1924	42.4064
RCHGF001903	489	262.172	90	5.77572
RCHGF001904	1668	1438.35	1317	15.4053
RCHGF001905	1200	970.348	595	10.3167
RCHGF001906	1317	1087.35	2039	31.5499
RCHGF001907	1398	1168.35	382	5.50099
RCHGF001908	1449	1219.35	982	13.5498
RCHGF001909	126	15.9663	0	0
RCHGF001910	972	742.348	462	10.4709
RCHGF001911	669	439.543	198	7.57902
RCHGF001912	1491	1261.35	220	2.93452
RCHGF001913	861	631.369	1180	31.4448
RCHGF001914	1719	1489.35	25113	283.695
RCHGF001915	183	34.0337	182	89.9729
RCHGF001916	504	276.651	1464	89.0344
RCHGF001917	1101	871.348	645	12.4542
RCHGF001918	327	117.104	228	32.7578
RCHGF001919	171	29.5075	42	23.9478
RCHGF001920	255	66.9394	317	79.6758
RCHGF001921	411	188.727	61	5.43809
RCHGF001922	465	239.194	637	44.8062
RCHGF001923	1272	1042.35	6612	106.726
RCHGF001924	561	332.397	613	31.0279
RCHGF001925	243	60.567	450738	125210
RCHGF001926	495	267.972	1915	120.235
RCHGF001927	591	362.057	1924	89.4081
RCHGF001928	507	279.587	1546	93.0341
RCHGF001929	585	356.086	1673	79.0479
RCHGF001930	1671	1441.35	4835	56.4387
RCHGF001931	828	598.381	1439	40.4606
RCHGF001932	1335	1105.35	810	12.3292
RCHGF001933	249	63.5706	15	3.96994
RCHGF001934	1005	775.348	390	8.46286
RCHGF001935	1164	934.348	1158	20.8521
RCHGF001936	891	661.369	400	10.1757
RCHGF001937	1020	790.348	3491	74.3157
RCHGF001938	876	646.369	608	15.8261
RCHGF001939	462	236.327	7315	520.776
RCHGF001940	144	21.0608	19	15.1784
RCHGF001941	531	302.934	87	4.83193
RCHGF001942	2064	1834.35	653	5.98937
RCHGF001943	1617	1387.35	33154	402.068
RCHGF001944	264	72.072	5289	1234.68
RCHGF001945	123	14.9357	7	7.88539
RCHGF001946	933	703.355	3022	72.2885
RCHGF001947	1737	1507.35	4209	46.9802
RCHGF001948	522	294.176	918	52.5031
RCHGF001950	624	394.751	101	4.30474
RCHGF001951	1902	1672.35	2275	22.8878
RCHGF001952	549	320.616	6596	346.134
RCHGF001953	1230	1000.35	1218	20.4854
RCHGF001954	903	673.362	733	18.3149
RCHGF001955	318	110.2	19	2.90083
RCHGF001956	396	175.261	5	0.479993
RCHGF001957	126	15.9663	0	0
RCHGF001958	111	11.8716	0	0
RCHGF001959	690	460.521	32	1.1691
RCHGF001960	780	550.392	72	2.20095
RCHGF001961	1023	793.348	77	1.63296
RCHGF001962	159	25.5122	4	2.63792
RCHGF001963	375	156.718	50	5.36784
