-e target_id	length	eff_length	Coculture_PT33_HGF2_Late_Replicate_2_HGF2_counts	tpm
RCHGF001422	765	532.145	1	23.6902
RCHGF001423	2247	2013.97	63	394.354
RCHGF001424	1458	1224.97	8	82.331
RCHGF001426	117	12.5899	0	0
RCHGF001427	417	195.087	0	0
RCHGF001428	222	52.2796	1	241.139
RCHGF001430	1764	1530.97	5	41.172
RCHGF001431	576	346.116	1	36.4232
RCHGF001432	663	430.825	3	87.7849
RCHGF001433	867	634.037	2	39.7663
RCHGF001434	1731	1497.97	1	8.41581
RCHGF001435	747	514.299	0	0
RCHGF001436	1053	819.972	5	76.8724
RCHGF001437	123	13.9583	0	0
RCHGF001438	132	16.1378	8	6249.48
RCHGF001439	150	22.0117	4	2290.9
RCHGF001440	1329	1095.97	3	34.5081
RCHGF001441	1395	1161.97	2	21.6987
RCHGF001442	876	643.037	0	0
RCHGF001443	456	230.732	0	0
RCHGF001444	945	711.972	1	17.7067
RCHGF001445	753	520.299	0	0
RCHGF001447	939	705.972	0	0
RCHGF001448	666	433.825	0	0
RCHGF001449	645	412.991	0	0
RCHGF001450	927	693.972	0	0
RCHGF001451	429	205.505	0	0
RCHGF001452	504	276.38	0	0
RCHGF001453	858	625.037	0	0
RCHGF001454	819	586.037	2	43.0234
RCHGF001455	891	658.037	0	0
RCHGF001456	843	610.037	4	82.6615
RCHGF001457	1188	954.972	4	52.8042
RCHGF001458	1872	1638.97	2	15.3836
RCHGF001459	351	139.257	3	271.583
RCHGF001460	738	505.449	0	0
RCHGF001461	858	625.037	2	40.3389
RCHGF001462	1071	837.972	1	15.0442
RCHGF001463	153	22.6145	0	0
RCHGF001464	2274	2040.97	0	0
RCHGF001465	537	308.22	0	0
RCHGF001466	1611	1377.97	0	0
RCHGF001467	1359	1125.97	2	22.3925
RCHGF001468	1533	1299.97	7	67.8834
RCHGF001469	486	259.099	8	389.245
RCHGF001470	714	481.695	0	0
RCHGF001471	660	427.825	0	0
RCHGF001472	615	383.263	0	0
RCHGF001473	852	619.037	1	20.3649
RCHGF001474	675	442.739	1	28.4742
RCHGF001475	699	466.695	0	0
RCHGF001476	990	756.972	5	83.2702
RCHGF001477	1005	771.972	6	97.9826
RCHGF001478	666	433.825	0	0
RCHGF001479	630	398.11	1	31.6662
RCHGF001480	510	281.883	2	89.446
RCHGF001481	1431	1197.97	4	42.0933
RCHGF001482	1392	1158.97	2	21.7549
RCHGF001483	987	753.972	11	183.923
RCHGF001484	1878	1644.97	4	30.655
RCHGF001485	2364	2130.97	0	0
RCHGF001486	738	505.449	0	0
RCHGF001487	1878	1644.97	0	0
RCHGF001488	843	610.037	0	0
RCHGF001489	666	433.825	0	0
RCHGF001490	1029	795.972	0	0
RCHGF001491	678	445.739	0	0
RCHGF001492	888	655.037	1	19.2457
RCHGF001493	1506	1272.97	3	29.7099
RCHGF001495	1692	1458.97	22	190.097
RCHGF001496	1014	780.972	0	0
RCHGF001497	888	655.037	1	19.2457
RCHGF001498	453	228.19	0	0
RCHGF001499	606	375.158	0	0
RCHGF001501	897	664.037	0	0
RCHGF001502	1086	852.972	0	0
RCHGF001503	816	583.037	1	21.6224
RCHGF001504	843	610.037	0	0
RCHGF001505	771	538.145	0	0
RCHGF001506	492	265.022	0	0
RCHGF001507	417	195.087	0	0
RCHGF001508	1953	1719.97	5	36.6478
RCHGF001509	1371	1137.97	1	11.0782
RCHGF001510	171	28.7073	0	0
RCHGF001511	777	544.145	0	0
RCHGF001512	126	14.5266	0	0
RCHGF001513	417	195.087	0	0
RCHGF001514	912	678.972	0	0
RCHGF001515	984	750.972	0	0
RCHGF001516	132	16.1378	0	0
RCHGF001517	894	661.037	0	0
RCHGF001518	1371	1137.97	1	11.0782
RCHGF001519	114	11.8429	0	0
RCHGF001520	801	568.037	4	88.7734
RCHGF001521	2607	2373.97	2	10.6207
RCHGF001522	450	225.258	0	0
RCHGF001523	1470	1236.97	4	40.7661
RCHGF001524	2022	1788.97	16	112.75
RCHGF001525	537	308.22	0	0
RCHGF001526	1218	984.972	0	0
RCHGF001527	771	538.145	3	70.2783
RCHGF001528	288	91.4858	1	137.799
RCHGF001529	369	153.506	0	0
RCHGF001530	180	32.4159	4	1555.61
RCHGF001531	387	169.13	2	149.076
RCHGF001532	1866	1632.97	0	0
RCHGF001533	135	16.6083	0	0
RCHGF001534	567	337.25	0	0
RCHGF001535	183	33.6823	0	0
RCHGF001536	1098	864.972	1	14.5746
RCHGF001537	984	750.972	2	33.5742
RCHGF001538	621	389.187	1	32.3922
RCHGF001539	870	637.037	0	0
RCHGF001540	1578	1344.97	9	84.3585
RCHGF001541	1671	1437.97	3	26.3009
RCHGF001542	201	41.8356	0	0
RCHGF001543	153	22.6145	0	0
RCHGF001544	972	738.972	4	68.2388
RCHGF001545	1488	1254.97	23	231.043
RCHGF001546	468	242.096	0	0
RCHGF001547	372	156.067	0	0
RCHGF001548	954	720.972	2	34.9712
RCHGF001549	456	230.732	0	0
RCHGF001550	1581	1347.97	0	0
RCHGF001551	870	637.037	7	138.526
RCHGF001552	846	613.037	0	0
RCHGF001553	756	523.249	0	0
RCHGF001554	798	565.037	0	0
RCHGF001555	420	197.669	0	0
RCHGF001556	1224	990.972	0	0
RCHGF001557	798	565.037	0	0
RCHGF001558	777	544.145	0	0
RCHGF001559	477	250.631	0	0
RCHGF001560	2727	2493.97	2	10.1097
RCHGF001561	735	502.646	0	0
RCHGF001562	1203	969.972	3	38.9907
RCHGF001563	1341	1107.97	14	159.294
RCHGF001564	282	87.3363	1	144.346
RCHGF001565	435	211.315	0	0
RCHGF001566	645	412.991	1	30.5252
RCHGF001567	1056	822.972	0	0
RCHGF001568	1515	1281.97	10	98.3379
RCHGF001569	1368	1134.97	0	0
RCHGF001570	660	427.825	0	0
RCHGF001571	837	604.037	0	0
RCHGF001572	771	538.145	0	0
RCHGF001573	471	244.926	1	51.4712
RCHGF001574	414	192.303	0	0
RCHGF001575	843	610.037	1	20.6654
RCHGF001576	648	415.991	0	0
RCHGF001577	1029	795.972	0	0
RCHGF001578	729	496.695	1	25.3811
RCHGF001579	699	466.695	2	54.0252
RCHGF001580	540	311.22	0	0
RCHGF001581	1719	1485.97	1	8.48377
RCHGF001582	867	634.037	3	59.6494
RCHGF001583	1677	1443.97	8	69.8442
RCHGF001584	885	652.037	0	0
RCHGF001585	885	652.037	1	19.3342
RCHGF001586	1041	807.972	0	0
RCHGF001587	1158	924.972	0	0
RCHGF001588	834	601.037	0	0
RCHGF001589	753	520.299	0	0
RCHGF001590	480	253.455	0	0
RCHGF001591	399	178.881	0	0
RCHGF001592	2433	2199.97	7	40.1125
RCHGF001593	1317	1083.97	10	116.3
RCHGF001594	1668	1434.97	3	26.3559
RCHGF001595	1230	996.972	0	0
RCHGF001597	708	475.695	2	53.0031
RCHGF001598	711	478.695	2	52.6709
RCHGF001599	741	508.449	0	0
RCHGF001600	693	460.695	0	0
RCHGF001601	414	192.303	0	0
RCHGF001602	207	44.573	0	0
RCHGF001603	414	192.303	59	3867.8
RCHGF001604	183	33.6823	1	374.28
RCHGF001605	1104	870.972	125	1809.28
RCHGF001606	135	16.6083	0	0
RCHGF001607	111	11.4951	0	0
RCHGF001608	117	12.5899	0	0
RCHGF001609	336	127.226	2	198.177
RCHGF001610	612	380.786	2	66.2138
RCHGF001611	333	124.713	1	101.085
RCHGF001612	621	389.187	2	64.7845
RCHGF001613	1227	993.972	5	63.4155
RCHGF001614	1167	933.972	0	0
RCHGF001615	387	169.13	0	0
RCHGF001616	819	586.037	0	0
RCHGF001617	990	756.972	4	66.6162
RCHGF001618	363	148.832	5	423.518
RCHGF001619	1122	888.972	0	0
RCHGF001620	774	541.145	4	93.1849
RCHGF001621	1104	870.972	1	14.4742
RCHGF001622	1272	1038.97	0	0
RCHGF001623	297	98.1638	0	0
RCHGF001624	483	256.278	0	0
RCHGF001625	2868	2634.97	3	14.3531
RCHGF001626	555	325.347	34	1317.44
RCHGF001627	1260	1026.97	77	945.217
RCHGF001628	696	463.695	1	27.1874
RCHGF001629	1599	1365.97	3	27.6872
RCHGF001630	546	316.818	1	39.7915
RCHGF001631	555	325.347	0	0
RCHGF001632	1290	1056.97	1	11.9271
RCHGF001633	450	225.258	0	0
RCHGF001634	1347	1113.97	0	0
RCHGF001635	462	236.38	1	53.332
RCHGF001636	876	643.037	0	0
RCHGF001637	2073	1839.97	1	6.85154
RCHGF001638	648	415.991	0	0
RCHGF001639	480	253.455	0	0
RCHGF001640	888	655.037	0	0
RCHGF001641	612	380.786	0	0
RCHGF001642	759	526.249	0	0
RCHGF001643	1287	1053.97	0	0
RCHGF001644	273	81.3172	0	0
RCHGF001645	441	217.08	0	0
RCHGF001646	294	95.9726	3	394.07
RCHGF001647	552	322.411	10	391.012
RCHGF001648	1311	1077.97	17	198.811
RCHGF001649	1482	1248.97	5	50.4681
RCHGF001650	663	430.825	0	0
RCHGF001651	750	517.299	0	0
RCHGF001652	468	242.096	0	0
RCHGF001653	744	511.349	0	0
RCHGF001654	762	529.249	1	23.8199
RCHGF001655	2739	2505.97	0	0
RCHGF001656	468	242.096	1	52.073
RCHGF001657	747	514.299	2	49.0245
RCHGF001658	819	586.037	0	0
RCHGF001659	1131	897.972	0	0
RCHGF001660	387	169.13	0	0
RCHGF001661	564	334.283	5	188.563
RCHGF001662	714	481.695	11	287.886
RCHGF001663	870	637.037	6	118.737
RCHGF001664	1230	996.972	20	252.899
RCHGF001665	174	30.1392	22	9202.18
RCHGF001666	1251	1017.97	3	37.1522
RCHGF001667	1398	1164.97	2	21.6428
RCHGF001668	180	32.4159	0	0
RCHGF001669	363	148.832	0	0
RCHGF001670	426	203.062	0	0
RCHGF001671	2028	1794.97	4	28.0932
RCHGF001672	1422	1188.97	1	10.603
RCHGF001673	345	134.37	0	0
RCHGF001674	1239	1005.97	2	25.0636
RCHGF001675	318	113.378	0	0
RCHGF001676	1884	1650.97	3	22.9077
RCHGF001677	756	523.249	0	0
RCHGF001678	126	14.5266	0	0
RCHGF001679	165	26.8171	0	0
RCHGF001680	888	655.037	0	0
RCHGF001681	864	631.037	1	19.9777
RCHGF001682	729	496.695	6	152.286
RCHGF001683	537	308.22	295	12065.9
RCHGF001684	405	184.067	58	3972.39
RCHGF001685	486	259.099	3	145.967
RCHGF001686	804	571.037	2	44.1535
RCHGF001687	849	616.037	1	20.4641
RCHGF001689	561	331.283	1	38.054
RCHGF001690	1263	1029.97	2	24.4796
RCHGF001691	426	203.062	0	0
RCHGF001692	1083	849.972	3	44.4955
RCHGF001693	750	517.299	0	0
RCHGF001694	714	481.695	1	26.1714
RCHGF001695	735	502.646	0	0
RCHGF001696	843	610.037	1	20.6654
RCHGF001697	168	27.7616	0	0
RCHGF001698	780	547.145	1	23.0408
RCHGF001699	1197	963.972	0	0
RCHGF001700	1104	870.972	15	217.113
RCHGF001701	468	242.096	78	4061.69
RCHGF001702	774	541.145	41	955.145
RCHGF001703	864	631.037	1	19.9777
RCHGF001704	852	619.037	0	0
RCHGF001705	1086	852.972	1	14.7797
RCHGF001706	309	106.859	0	0
RCHGF001707	453	228.19	0	0
RCHGF001708	1962	1728.97	0	0
RCHGF001709	888	655.037	0	0
RCHGF001710	1470	1236.97	1	10.1915
RCHGF001711	228	55.3346	0	0
RCHGF001712	1173	939.972	0	0
RCHGF001713	447	222.459	0	0
RCHGF001714	1581	1347.97	47	439.558
RCHGF001715	990	756.972	0	0
RCHGF001716	906	672.972	2	37.4656
RCHGF001717	615	383.263	3	98.6788
RCHGF001718	564	334.283	3	113.138
RCHGF001719	684	451.739	20	558.138
RCHGF001720	1044	810.972	39	606.259
RCHGF001721	420	197.669	0	0
RCHGF001722	435	211.315	0	0
RCHGF001723	324	117.762	0	0
RCHGF001724	924	690.972	0	0
RCHGF001725	1545	1311.97	3	28.8268
RCHGF001726	726	493.695	2	51.0706
RCHGF001727	288	91.4858	0	0
RCHGF001728	468	242.096	0	0
RCHGF001729	789	556.092	8	181.361
RCHGF001730	585	355.048	1	35.5069
RCHGF001731	609	378.158	0	0
RCHGF001732	729	496.695	0	0
RCHGF001733	783	550.145	1	22.9151
RCHGF001734	471	244.926	0	0
RCHGF001735	444	220.014	0	0
RCHGF001736	1656	1422.97	0	0
RCHGF001737	1002	768.972	0	0
RCHGF001738	849	616.037	1	20.4641
RCHGF001739	744	511.349	6	147.922
RCHGF001741	891	658.037	3	57.4739
RCHGF001743	450	225.258	1	55.9654
RCHGF001745	843	610.037	0	0
RCHGF001746	1512	1278.97	3	29.5706
RCHGF001747	606	375.158	5	168.018
RCHGF001748	723	490.695	5	128.457
RCHGF001749	477	250.631	3	150.899
RCHGF001750	612	380.786	5	165.534
RCHGF001752	390	171.654	14	1028.19
RCHGF001754	1671	1437.97	1	8.76696
RCHGF001755	1482	1248.97	2	20.1872
RCHGF001756	1260	1026.97	3	36.8266
RCHGF001757	702	469.695	6	161.04
RCHGF001758	717	484.695	4	104.038
RCHGF001759	678	445.739	7	197.978
RCHGF001761	1254	1020.97	14	172.868
RCHGF001762	336	127.226	0	0
RCHGF001763	291	93.6448	1	134.622
RCHGF001764	261	73.6432	1	171.185
RCHGF001765	135	16.6083	0	0
RCHGF001766	348	136.884	0	0
RCHGF001767	300	99.9898	0	0
RCHGF001768	462	236.38	2	106.664
RCHGF001769	1035	801.972	1	15.7196
RCHGF001770	333	124.713	0	0
RCHGF001771	1314	1080.97	0	0
RCHGF001772	1563	1329.97	1	9.47888
RCHGF001773	510	281.883	0	0
RCHGF001774	135	16.6083	0	0
RCHGF001775	1833	1599.97	3	23.6379
RCHGF001776	1812	1578.97	3	23.9522
RCHGF001777	255	69.8913	0	0
RCHGF001778	492	265.022	1	47.5683
RCHGF001779	378	161.075	1	78.2656
RCHGF001780	417	195.087	0	0
RCHGF001781	1170	936.972	1	13.4547
RCHGF001782	135	16.6083	0	0
RCHGF001783	156	23.9251	0	0
RCHGF001784	420	197.669	9	573.989
RCHGF001785	1479	1245.97	11	111.297
RCHGF001786	2583	2349.97	5	26.823
RCHGF001787	681	448.739	0	0
RCHGF001788	1002	768.972	0	0
RCHGF001789	687	454.695	0	0
RCHGF001790	693	460.695	0	0
RCHGF001791	438	214.145	0	0
RCHGF001792	849	616.037	1	20.4641
RCHGF001793	738	505.449	0	0
RCHGF001794	717	484.695	0	0
RCHGF001795	408	186.727	2	135.028
RCHGF001796	636	404.071	2	62.3981
RCHGF001797	855	622.037	1	20.2667
RCHGF001798	372	156.067	0	0
RCHGF001799	720	487.695	2	51.6989
RCHGF001800	402	181.384	2	139.005
RCHGF001801	141	18.6265	0	0
RCHGF001803	885	652.037	0	0
RCHGF001804	561	331.283	0	0
RCHGF001805	549	319.411	0	0
RCHGF001806	1431	1197.97	5	52.6166
RCHGF001807	822	589.037	1	21.4021
RCHGF001808	1386	1152.97	1	10.934
RCHGF001809	1065	831.972	1	15.1527
RCHGF001810	1164	930.972	4	54.1655
RCHGF001811	1044	810.972	0	0
RCHGF001812	1605	1371.97	3	27.5661
RCHGF001813	600	369.414	0	0
RCHGF001814	294	95.9726	0	0
RCHGF001815	186	34.7746	2	725.049
RCHGF001816	1308	1074.97	0	0
RCHGF001817	465	239.215	0	0
RCHGF001819	801	568.037	1	22.1933
RCHGF001820	780	547.145	9	207.367
RCHGF001821	744	511.349	2	49.3073
RCHGF001822	162	25.5136	0	0
RCHGF001823	183	33.6823	0	0
RCHGF001824	852	619.037	1	20.3649
RCHGF001825	504	276.38	0	0
RCHGF001826	1050	816.972	5	77.1547
RCHGF001827	1071	837.972	2	30.0885
RCHGF001828	1977	1743.97	6	43.3722
RCHGF001829	951	717.972	1	17.5587
RCHGF001830	1875	1641.97	0	0
RCHGF001831	1044	810.972	0	0
RCHGF001832	321	115.328	0	0
RCHGF001833	330	122.275	0	0
RCHGF001834	1332	1098.97	0	0
RCHGF001835	1077	843.972	0	0
RCHGF001836	1182	948.972	0	0
RCHGF001837	453	228.19	1	55.2463
RCHGF001838	420	197.669	5	318.883
RCHGF001839	561	331.283	2	76.108
RCHGF001840	462	236.38	2	106.664
RCHGF001841	438	214.145	0	0
RCHGF001842	1245	1011.97	1	12.4575
RCHGF001843	1299	1065.97	2	23.6529
RCHGF001844	486	259.099	16	778.49
RCHGF001845	501	273.57	1	46.082
RCHGF001846	711	478.695	1	26.3355
RCHGF001847	1206	972.972	7	90.6979
RCHGF001848	888	655.037	0	0
RCHGF001849	123	13.9583	0	0
RCHGF001850	354	141.487	0	0
RCHGF001851	348	136.884	4	368.389
RCHGF001852	1146	912.972	13	179.509
RCHGF001853	558	328.283	5	192.009
RCHGF001854	192	37.4118	5	1684.85
RCHGF001855	360	146.382	1	86.1216
RCHGF001856	435	211.315	7	417.606
RCHGF001857	1305	1071.97	2	23.5205
RCHGF001858	186	34.7746	8	2900.19
RCHGF001859	1320	1086.97	12	139.175
RCHGF001860	114	11.8429	0	0
RCHGF001861	1317	1083.97	3	34.8901
RCHGF001862	879	646.037	28	546.387
RCHGF001863	378	161.075	6	469.594
RCHGF001864	129	14.7768	0	0
RCHGF001865	765	532.145	5	118.451
RCHGF001866	2343	2109.97	6	35.8487
RCHGF001867	918	684.972	1	18.4046
RCHGF001868	675	442.739	7	199.319
RCHGF001869	855	622.037	5	101.334
RCHGF001870	891	658.037	0	0
RCHGF001871	1191	957.972	4	52.6389
RCHGF001872	147	20.9397	1	602.046
RCHGF001873	291	93.6448	0	0
RCHGF001874	1161	927.972	2	27.1703
RCHGF001875	807	574.037	1	21.9614
RCHGF001876	777	544.145	0	0
RCHGF001877	759	526.249	5	119.778
RCHGF001878	1014	780.972	31	500.41
RCHGF001879	618	386.263	35	1142.31
RCHGF001880	1812	1578.97	229	1828.35
RCHGF001881	1191	957.972	15	197.396
RCHGF001882	1113	879.972	40	573.047
RCHGF001884	1290	1056.97	3	35.7814
RCHGF001885	1395	1161.97	1	10.8493
RCHGF001886	675	442.739	11	313.216
RCHGF001887	444	220.014	0	0
RCHGF001888	1374	1140.97	4	44.1961
RCHGF001889	513	284.855	11	486.82
RCHGF001890	1356	1122.97	7	78.583
RCHGF001891	837	604.037	4	83.4826
RCHGF001892	567	337.25	4	149.523
RCHGF001893	381	163.888	0	0
RCHGF001894	603	372.378	3	101.563
RCHGF001895	606	375.158	2	67.2072
RCHGF001896	126	14.5266	0	0
RCHGF001897	1419	1185.97	1	10.6298
RCHGF001898	1932	1698.97	1	7.42016
RCHGF001899	855	622.037	0	0
RCHGF001900	579	349.048	1	36.1173
RCHGF001901	1662	1428.97	2	17.6443
RCHGF001902	993	759.972	2	33.1766
RCHGF001903	489	262.022	0	0
RCHGF001904	1668	1434.97	6	52.7117
RCHGF001905	1200	966.972	0	0
RCHGF001906	1317	1083.97	10	116.3
RCHGF001907	1398	1164.97	1	10.8214
RCHGF001908	1449	1215.97	3	31.1026
RCHGF001909	126	14.5266	0	0
RCHGF001910	972	738.972	2	34.1194
RCHGF001911	669	436.825	0	0
RCHGF001912	1491	1257.97	2	20.0428
RCHGF001913	861	628.037	2	40.1462
RCHGF001914	1719	1485.97	2	16.9675
RCHGF001915	183	33.6823	0	0
RCHGF001916	504	276.38	8	364.908
RCHGF001917	1101	867.972	3	43.5727
RCHGF001918	327	119.949	0	0
RCHGF001919	171	28.7073	0	0
RCHGF001920	255	69.8913	0	0
RCHGF001921	411	189.478	0	0
RCHGF001922	465	239.215	1	52.7001
RCHGF001923	1272	1038.97	2	24.2675
RCHGF001924	561	331.283	0	0
RCHGF001925	243	63.343	23	4577.5
RCHGF001926	495	267.89	4	188.236
RCHGF001927	591	360.485	4	139.885
RCHGF001928	507	279.16	4	180.637
RCHGF001929	585	355.048	1	35.5069
RCHGF001930	1671	1437.97	2	17.5339
RCHGF001931	828	595.037	2	42.3726
RCHGF001932	1335	1101.97	5	57.2004
RCHGF001933	249	66.597	0	0
RCHGF001934	1005	771.972	1	16.3304
RCHGF001935	1164	930.972	1	13.5414
RCHGF001936	891	658.037	2	38.3159
RCHGF001937	1020	786.972	11	176.211
RCHGF001938	876	643.037	0	0
RCHGF001939	462	236.38	30	1599.96
RCHGF001940	144	19.8275	0	0
RCHGF001941	531	302.28	1	41.7052
RCHGF001942	2064	1830.97	3	20.6557
RCHGF001943	1617	1383.97	463	4217.48
RCHGF001944	264	75.3663	46	7694.49
RCHGF001945	123	13.9583	0	0
RCHGF001946	933	699.972	7	126.071
RCHGF001947	1737	1503.97	8	67.0578
RCHGF001948	522	293.486	0	0
RCHGF001950	624	392.149	0	0
RCHGF001951	1902	1668.97	8	60.4283
RCHGF001952	549	319.411	30	1184.05
RCHGF001953	1230	996.972	7	88.5145
RCHGF001954	903	669.972	0	0
RCHGF001955	318	113.378	0	0
RCHGF001956	396	176.226	0	0
RCHGF001957	126	14.5266	0	0
RCHGF001958	111	11.4951	0	0
RCHGF001959	690	457.695	0	0
RCHGF001960	780	547.145	1	23.0408
RCHGF001961	1023	789.972	0	0
RCHGF001962	159	24.7708	0	0
RCHGF001963	375	158.507	0	0
RCHGF001964	1581	1347.97	1	9.3523
RCHGF001965	1077	843.972	6	89.6236
RCHGF001966	1419	1185.97	3	31.8894
RCHGF001967	960	726.972	2	34.6826
RCHGF001968	912	678.972	1	18.5672
RCHGF001969	1194	960.972	1	13.1186
RCHGF001970	591	360.485	0	0
RCHGF001971	828	595.037	0	0
RCHGF001972	2583	2349.97	2	10.7292
RCHGF001973	954	720.972	4	69.9425
RCHGF001974	774	541.145	0	0
RCHGF001975	573	343.15	0	0
RCHGF001976	1107	873.972	3	43.2736
RCHGF001977	774	541.145	1	23.2962
RCHGF001978	564	334.283	2	75.425
RCHGF001979	552	322.411	1	39.1012
RCHGF001980	834	601.037	1	20.9748
RCHGF001981	687	454.695	5	138.628
RCHGF001982	408	186.727	0	0
RCHGF001983	591	360.485	8	279.77
RCHGF001984	744	511.349	0	0
RCHGF001986	765	532.145	9	213.212
RCHGF001987	246	64.8958	4	777.039
RCHGF001988	369	153.506	2	164.249
RCHGF001989	705	472.695	0	0
RCHGF001990	1284	1050.97	0	0
RCHGF001991	378	161.075	0	0
RCHGF001992	1089	855.972	0	0
RCHGF001993	312	109.018	0	0
RCHGF001994	441	217.08	0	0
RCHGF001995	1941	1707.97	0	0
RCHGF001996	1245	1011.97	0	0
RCHGF001997	885	652.037	1	19.3342
RCHGF001998	1227	993.972	2	25.3662
RCHGF001999	372	156.067	0	0
RCHGF002000	726	493.695	0	0
RCHGF002001	327	119.949	5	525.498
RCHGF002002	438	214.145	1	58.8698
RCHGF002003	507	279.16	2	90.3184
RCHGF002004	177	31.3249	0	0
RCHGF002005	642	410.031	0	0
RCHGF002006	603	372.378	0	0
RCHGF002007	360	146.382	0	0
RCHGF002008	837	604.037	2	41.7413
RCHGF002009	705	472.695	1	26.6697
RCHGF002010	657	424.991	0	0
RCHGF002011	414	192.303	1	65.556
RCHGF002012	1215	981.972	2	25.6762
RCHGF002013	1185	951.972	0	0
RCHGF002014	642	410.031	0	0
RCHGF002015	1422	1188.97	8	84.8238
RCHGF002016	1314	1080.97	6	69.9739
RCHGF002017	654	421.991	1	29.8742
RCHGF002018	984	750.972	4	67.1484
RCHGF002019	804	571.037	0	0
RCHGF002020	414	192.303	0	0
RCHGF002021	360	146.382	12	1033.46
RCHGF002022	318	113.378	1	111.191
RCHGF002023	1653	1419.97	32	284.099
RCHGF002024	1737	1503.97	31	259.849
RCHGF002025	1626	1392.97	3	27.1505
RCHGF002026	246	64.8958	0	0
RCHGF002027	762	529.249	2	47.6398
RCHGF002028	912	678.972	0	0
RCHGF002029	399	178.881	0	0
RCHGF002030	1227	993.972	1	12.6831
RCHGF002031	804	571.037	0	0
RCHGF002032	771	538.145	0	0
RCHGF002033	471	244.926	1	51.4712
RCHGF002034	2688	2454.97	3	15.4054
RCHGF002035	120	13.2402	0	0
RCHGF002036	594	363.45	1	34.686
RCHGF002037	957	723.972	2	34.8263
RCHGF002038	765	532.145	2	47.3805
RCHGF002039	987	753.972	1	16.7203
RCHGF002040	462	236.38	0	0
RCHGF002041	942	708.972	0	0
RCHGF002042	1125	891.972	3	42.4003
RCHGF002043	141	18.6265	0	0
RCHGF002044	1095	861.972	1	14.6253
RCHGF002045	159	24.7708	0	0
RCHGF002046	1464	1230.97	1	10.2412
RCHGF002047	780	547.145	3	69.1223
RCHGF002048	123	13.9583	3	2709.49
RCHGF002050	1548	1314.97	3	28.761
RCHGF002051	810	577.037	0	0
RCHGF002052	783	550.145	1	22.9151
RCHGF002053	321	115.328	0	0
RCHGF002054	1092	858.972	0	0
RCHGF002055	225	53.7094	0	0
RCHGF002056	228	55.3346	0	0
RCHGF002057	357	143.877	0	0
RCHGF002059	444	220.014	0	0
RCHGF002060	198	40.3119	0	0
RCHGF002061	1899	1665.97	2	15.1343
RCHGF002062	117	12.5899	0	0
RCHGF002063	1188	954.972	4	52.8042
RCHGF002064	204	43.1859	0	0
RCHGF002065	231	56.7394	0	0
RCHGF002066	417	195.087	0	0
RCHGF002067	357	143.877	0	0
RCHGF002068	222	52.2796	0	0
RCHGF002069	1683	1449.97	0	0
RCHGF002070	621	389.187	19	615.453
RCHGF002071	906	672.972	1	18.7328
RCHGF002072	1005	771.972	0	0
RCHGF002073	2187	1953.97	0	0
RCHGF002074	2448	2214.97	0	0
RCHGF002075	402	181.384	0	0
RCHGF002076	501	273.57	0	0
RCHGF002077	486	259.099	0	0
RCHGF002078	267	77.1662	0	0
RCHGF002079	219	50.7722	0	0
RCHGF002080	141	18.6265	0	0
RCHGF002081	1194	960.972	0	0
RCHGF002082	1392	1158.97	1	10.8774
RCHGF002083	381	163.888	0	0
RCHGF002084	327	119.949	0	0
RCHGF002085	3057	2823.97	0	0
RCHGF002086	378	161.075	5	391.328
RCHGF002087	384	166.339	39	2955.77
RCHGF002088	138	17.5745	27	19367.8
RCHGF002089	918	684.972	0	0
RCHGF002090	486	259.099	0	0
RCHGF002091	123	13.9583	0	0
RCHGF002092	429	205.505	0	0
RCHGF002093	624	392.149	0	0
RCHGF002094	639	407.071	0	0
RCHGF002095	1362	1128.97	0	0
RCHGF002097	411	189.478	0	0
RCHGF002099	1776	1542.97	42	343.155
RCHGF002101	1461	1227.97	4	41.0649
RCHGF002102	1401	1167.97	5	53.9681
RCHGF002103	2220	1986.97	6	38.0679
RCHGF002104	1272	1038.97	5	60.6688
RCHGF002105	2247	2013.97	0	0
RCHGF002106	696	463.695	0	0
RCHGF002107	615	383.263	22	723.644
RCHGF002108	837	604.037	0	0
RCHGF002109	378	161.075	1	78.2656
RCHGF002110	594	363.45	1	34.686
RCHGF002111	525	296.457	4	170.098
RCHGF002112	1308	1074.97	7	82.0919
RCHGF002113	153	22.6145	1	557.458
RCHGF002114	117	12.5899	0	0
RCHGF002115	924	690.972	7	127.714
RCHGF002116	135	16.6083	2	1518.11
RCHGF002117	1317	1083.97	4	46.5202
RCHGF002118	1920	1686.97	11	82.2023
RCHGF002119	1332	1098.97	1	11.4713
RCHGF002120	996	762.972	3	49.5692
RCHGF002121	189	36.0706	0	0
RCHGF002122	369	153.506	1	82.1247
RCHGF002123	222	52.2796	0	0
RCHGF002124	138	17.5745	2	1434.65
RCHGF002125	618	386.263	6	195.825
RCHGF002126	1245	1011.97	4	49.83
RCHGF002127	792	559.092	0	0
RCHGF002128	1941	1707.97	25	184.526
RCHGF002129	459	233.662	0	0
RCHGF002130	324	117.762	0	0
RCHGF002131	402	181.384	0	0
RCHGF002132	585	355.048	0	0
RCHGF002133	912	678.972	0	0
RCHGF002134	2379	2145.97	8	46.9965
RCHGF002135	804	571.037	1	22.0768
RCHGF002136	912	678.972	1	18.5672
RCHGF002137	615	383.263	0	0
RCHGF002138	1359	1125.97	2	22.3925
RCHGF002139	126	14.5266	0	0
