-e target_id	length	eff_length	Coculture_PT33_HGF2_Early_Replicate_1_HGF2_counts	tpm
RCHGF001380	1398	1147.97	38	193.802
RCHGF001381	657	408.404	28	401.397
RCHGF001382	1332	1081.97	22	119.045
RCHGF001383	1380	1129.97	9	46.6316
RCHGF001384	1398	1147.97	4	20.4002
RCHGF001385	114	13.4695	0	0
RCHGF001386	129	15.5606	1	376.254
RCHGF001387	339	119.925	9	439.379
RCHGF001388	342	121.964	3	144.011
RCHGF001389	336	117.88	5	248.334
RCHGF001390	768	518.792	4	45.1412
RCHGF001391	159	23.1965	5	1261.98
RCHGF001392	2211	1960.97	3	8.95686
RCHGF001393	1164	913.973	4	25.6232
RCHGF001394	1083	832.973	9	63.2583
RCHGF001395	762	512.84	5	57.0813
RCHGF001396	261	68.5087	0	0
RCHGF001397	330	113.284	0	0
RCHGF001398	687	438.054	3	40.0959
RCHGF001399	1053	802.973	9	65.6217
RCHGF001400	1251	1000.97	1	5.84903
RCHGF001401	1071	820.973	14.643	104.425
RCHGF001402	828	578.282	2	20.2487
RCHGF001403	612	363.913	1	16.0882
RCHGF001404	1806	1555.97	16	60.2038
RCHGF001405	429	192.045	0	0
RCHGF001406	822	572.282	3	30.6914
RCHGF001407	528	282.151	13	269.754
RCHGF001408	789	539.64	4	43.3972
RCHGF001409	120	13.8024	0	0
RCHGF001410	438	200.179	4	116.99
RCHGF001411	648	399.404	0	0
RCHGF001412	1152	901.973	8	51.9281
RCHGF001413	486	242.993	0	0
RCHGF001414	870	620.282	4	37.7552
RCHGF001415	1143	892.973	1	6.55643
RCHGF001416	888	638.282	1	9.17262
RCHGF001417	423	186.793	0	0
RCHGF001418	474	232.071	0	0
RCHGF001419	492	248.596	0	0
RCHGF001420	585	337.436	0	0
RCHGF001421	243	58.7007	0	0
RCHGF001422	765	515.792	0	0
RCHGF001423	2247	1996.97	165	483.746
RCHGF001424	1458	1207.97	29	140.555
RCHGF001426	117	13.6716	0	0
RCHGF001427	417	181.538	1	32.2507
RCHGF001428	222	48.2164	10	1214.26
RCHGF001430	1764	1513.97	25	96.6781
RCHGF001431	576	328.562	2	35.6384
RCHGF001432	663	414.093	7	98.9706
RCHGF001433	867	617.282	5	47.4234
RCHGF001434	1731	1480.97	16	63.2527
RCHGF001435	747	497.84	1	11.7602
RCHGF001436	1053	802.973	5	36.4565
RCHGF001437	123	14.3709	1	407.402
RCHGF001438	132	16.2843	19	6831.12
RCHGF001439	150	20.2849	7	2020.37
RCHGF001440	1329	1078.97	5	27.131
RCHGF001441	1395	1144.97	3	15.3402
RCHGF001442	876	626.282	3	28.0451
RCHGF001443	456	216.284	0	0
RCHGF001444	945	695.039	1	8.42358
RCHGF001445	753	503.84	1	11.6202
RCHGF001447	939	689.039	1	8.49693
RCHGF001448	666	417.054	0	0
RCHGF001449	645	396.666	2	29.5197
RCHGF001450	927	677.039	2	17.2951
RCHGF001451	429	192.045	2	60.9725
RCHGF001452	504	259.821	2	45.0673
RCHGF001453	858	608.282	2	19.25
RCHGF001454	819	569.282	1	10.2844
RCHGF001455	891	641.282	0	0
RCHGF001456	843	593.282	6	59.2101
RCHGF001457	1188	937.973	3	18.7257
RCHGF001458	1872	1621.97	12	43.3155
RCHGF001459	351	129.268	0	0
RCHGF001460	738	488.84	0	0
RCHGF001461	858	608.282	14	134.75
RCHGF001462	1071	820.973	10	71.3144
RCHGF001463	153	21.0613	0	0
RCHGF001464	2274	2023.97	4	11.5707
RCHGF001465	537	290.934	0	0
RCHGF001466	1611	1360.97	3	12.9056
RCHGF001467	1359	1108.97	1	5.27941
RCHGF001468	1533	1282.97	12	54.7608
RCHGF001469	486	242.993	10	240.942
RCHGF001470	714	464.884	0	0
RCHGF001471	660	411.404	1	14.2311
RCHGF001472	615	366.913	0	0
RCHGF001473	852	602.282	6	58.3254
RCHGF001474	675	426.054	1	13.7417
RCHGF001475	699	449.971	3	39.034
RCHGF001476	990	739.973	1	7.91207
RCHGF001477	1005	754.973	9	69.7938
RCHGF001478	666	417.054	4	56.1531
RCHGF001479	630	381.702	3	46.0154
RCHGF001480	510	265.221	10	220.749
RCHGF001481	1431	1180.97	2	9.91508
RCHGF001482	1392	1141.97	12	61.5221
RCHGF001483	987	736.973	16	127.108
RCHGF001484	1878	1627.97	10	35.9632
RCHGF001485	2364	2113.97	6	16.6172
RCHGF001486	738	488.84	1	11.9768
RCHGF001487	1878	1627.97	2	7.19265
RCHGF001488	843	593.282	1	9.86836
RCHGF001489	666	417.054	0	0
RCHGF001490	1029	778.973	0	0
RCHGF001491	678	429.054	0	0
RCHGF001492	888	638.282	0	0
RCHGF001493	1506	1255.97	0	0
RCHGF001495	1692	1441.97	34	138.047
RCHGF001496	1014	763.973	2	15.327
RCHGF001497	888	638.282	6	55.0357
RCHGF001498	453	213.619	0	0
RCHGF001499	606	358.014	1	16.3533
RCHGF001501	897	647.039	0	0
RCHGF001502	1086	835.973	2	14.007
RCHGF001503	816	566.282	2	20.6777
RCHGF001504	843	593.282	2	19.7367
RCHGF001505	771	521.792	3	33.6612
RCHGF001506	492	248.596	0	0
RCHGF001507	417	181.538	0	0
RCHGF001508	1953	1702.97	1	3.43794
RCHGF001509	1371	1120.97	6	31.3373
RCHGF001510	171	26.7274	2	438.107
RCHGF001511	777	527.792	3	33.2786
RCHGF001512	126	14.7652	0	0
RCHGF001513	417	181.538	0	0
RCHGF001514	912	662.039	0	0
RCHGF001515	984	733.973	0	0
RCHGF001516	132	16.2843	0	0
RCHGF001517	894	644.282	2	18.1744
RCHGF001518	1371	1120.97	3	15.6687
RCHGF001519	114	13.4695	0	0
RCHGF001520	801	551.334	4	42.4768
RCHGF001521	2607	2356.97	7	17.388
RCHGF001522	450	211.16	0	0
RCHGF001523	1470	1219.97	1	4.79906
RCHGF001524	2022	1771.97	19	62.7773
RCHGF001525	537	290.934	2	40.2478
RCHGF001526	1218	967.973	7	42.339
RCHGF001527	771	521.792	9	100.984
RCHGF001528	288	84.3125	2	138.881
RCHGF001529	369	143.121	1	40.9076
RCHGF001530	180	30.1036	3	583.458
RCHGF001531	387	157.158	7	260.776
RCHGF001532	1866	1615.97	3	10.8691
RCHGF001533	135	17.0838	0	0
RCHGF001534	567	319.654	0	0
RCHGF001535	183	31.0515	0	0
RCHGF001536	1098	847.973	8	55.235
RCHGF001537	984	733.973	7	55.8372
RCHGF001538	621	372.843	4	62.8116
RCHGF001539	870	620.282	1	9.4388
RCHGF001540	1578	1327.97	14	61.7227
RCHGF001541	1671	1420.97	11	45.3224
RCHGF001542	201	38.4858	0	0
RCHGF001543	153	21.0613	0	0
RCHGF001544	972	721.973	8	64.8747
RCHGF001545	1488	1237.97	67	316.862
RCHGF001546	468	226.672	0	0
RCHGF001547	372	145.256	0	0
RCHGF001548	954	703.973	5	41.5834
RCHGF001549	456	216.284	0	0
RCHGF001550	1581	1330.97	4	17.5953
RCHGF001551	870	620.282	12	113.266
RCHGF001552	846	596.282	2	19.6374
RCHGF001553	756	506.84	0	0
RCHGF001554	798	548.386	1	10.6763
RCHGF001555	420	183.995	5	159.1
RCHGF001556	1224	973.973	0	0
RCHGF001557	798	548.386	2	21.3526
RCHGF001558	777	527.792	3	33.2786
RCHGF001559	477	234.846	0	0
RCHGF001560	2727	2476.97	14	33.0912
RCHGF001561	735	485.84	3	36.1521
RCHGF001562	1203	952.973	6	36.8618
RCHGF001563	1341	1090.97	38	203.927
RCHGF001564	282	80.7826	3	217.425
RCHGF001565	435	197.51	1	29.6426
RCHGF001566	645	396.666	2	29.5197
RCHGF001567	1056	805.973	6	43.585
RCHGF001568	1515	1264.97	13	60.1684
RCHGF001569	1368	1117.97	1	5.23691
RCHGF001570	660	411.404	8	113.849
RCHGF001571	837	587.282	0	0
RCHGF001572	771	521.792	2	22.4408
RCHGF001573	471	229.562	0	0
RCHGF001574	414	178.932	0	0
RCHGF001575	843	593.282	1	9.86836
RCHGF001576	648	399.404	4	58.6346
RCHGF001577	1029	778.973	2	15.0319
RCHGF001578	729	479.84	7	85.4098
RCHGF001579	699	449.971	0	0
RCHGF001580	540	293.878	1	19.9222
RCHGF001581	1719	1468.97	10	39.8559
RCHGF001582	867	617.282	21	199.178
RCHGF001583	1677	1426.97	26	106.675
RCHGF001584	885	635.282	2	18.4319
RCHGF001585	885	635.282	9	82.9434
RCHGF001586	1041	790.973	4	29.6077
RCHGF001587	1158	907.973	1	6.44812
RCHGF001588	834	584.282	0	0
RCHGF001589	753	503.84	1	11.6202
RCHGF001590	480	237.686	0	0
RCHGF001591	399	166.843	0	0
RCHGF001592	2433	2182.97	29	77.7778
RCHGF001593	1317	1066.97	23	126.206
RCHGF001594	1668	1417.97	10	41.2894
RCHGF001595	1230	979.973	8	47.7949
RCHGF001597	708	458.971	1	12.7562
RCHGF001598	711	461.971	0	0
RCHGF001599	741	491.84	1	11.9037
RCHGF001600	693	443.971	0	0
RCHGF001601	414	178.932	4	130.882
RCHGF001602	207	41.1068	4	569.707
RCHGF001603	414	178.932	93	3043
RCHGF001604	183	31.0515	0	0
RCHGF001605	1104	853.973	290	1988.2
RCHGF001606	135	17.0838	2	685.413
RCHGF001607	111	13.748	0	0
RCHGF001608	117	13.6716	1	428.24
RCHGF001609	336	117.88	9	447
RCHGF001610	612	363.913	8	128.706
RCHGF001611	333	115.509	6	304.118
RCHGF001612	621	372.843	0	0
RCHGF001613	1227	976.973	16	95.8834
RCHGF001614	1167	916.973	4	25.5393
RCHGF001615	387	157.158	1	37.2538
RCHGF001616	819	569.282	1	10.2844
RCHGF001617	990	739.973	6	47.4724
RCHGF001618	363	138.744	2	84.3957
RCHGF001619	1122	871.973	9	60.429
RCHGF001620	774	524.792	6	66.9376
RCHGF001621	1104	853.973	4	27.4234
RCHGF001622	1272	1021.97	3	17.1865
RCHGF001623	297	90.4989	0	0
RCHGF001624	483	240.342	0	0
RCHGF001625	2868	2617.97	10	22.3636
RCHGF001626	555	307.833	68	1293.3
RCHGF001627	1260	1009.97	277	1605.74
RCHGF001628	696	446.971	5	65.4933
RCHGF001629	1599	1348.97	11	47.7414
RCHGF001630	546	299.32	3	58.6802
RCHGF001631	555	307.833	3	57.0575
RCHGF001632	1290	1039.97	3	16.889
RCHGF001633	450	211.16	2	55.453
RCHGF001634	1347	1096.97	2	10.6743
RCHGF001635	462	221.477	2	52.8698
RCHGF001636	876	626.282	0	0
RCHGF001637	2073	1822.97	8	25.6931
RCHGF001638	648	399.404	1	14.6586
RCHGF001639	480	237.686	0	0
RCHGF001640	888	638.282	2	18.3452
RCHGF001641	612	363.913	3	48.2647
RCHGF001642	759	509.84	1	11.4834
RCHGF001643	1287	1036.97	4	22.5839
RCHGF001644	273	76.0503	0	0
RCHGF001645	441	202.804	1	28.8689
RCHGF001646	294	88.6962	5	330.043
RCHGF001647	552	304.862	23	441.704
RCHGF001648	1311	1060.97	32	176.584
RCHGF001649	1482	1231.97	10	47.5231
RCHGF001650	663	414.093	3	42.416
RCHGF001651	750	500.84	0	0
RCHGF001652	468	226.672	0	0
RCHGF001653	744	494.84	4	47.3262
RCHGF001654	762	512.84	0	0
RCHGF001655	2739	2488.97	7	16.4658
RCHGF001656	468	226.672	2	51.6581
RCHGF001657	747	497.84	5	58.8012
RCHGF001658	819	569.282	0	0
RCHGF001659	1131	880.973	4	26.583
RCHGF001660	387	157.158	0	0
RCHGF001661	564	316.713	10	184.859
RCHGF001662	714	464.884	14	176.315
RCHGF001663	870	620.282	11	103.827
RCHGF001664	1230	979.973	39	233
RCHGF001665	174	27.9217	24	5032.4
RCHGF001666	1251	1000.97	3	17.5471
RCHGF001667	1398	1147.97	1	5.10005
RCHGF001668	180	30.1036	2	388.972
RCHGF001669	363	138.744	0	0
RCHGF001670	426	189.533	1	30.8902
RCHGF001671	2028	1777.97	13	42.8079
RCHGF001672	1422	1171.97	5	24.978
RCHGF001673	345	124.381	0	0
RCHGF001674	1239	988.973	3	17.76
RCHGF001675	318	105.167	0	0
RCHGF001676	1884	1633.97	5	17.9156
RCHGF001677	756	506.84	0	0
RCHGF001678	126	14.7652	0	0
RCHGF001679	165	24.993	0	0
RCHGF001680	888	638.282	0	0
RCHGF001681	864	614.282	1	9.531
RCHGF001682	729	479.84	7	85.4098
RCHGF001683	537	290.934	721	14509.3
RCHGF001684	405	171.227	116	3966.35
RCHGF001685	486	242.993	5	120.471
RCHGF001686	804	554.282	10	105.627
RCHGF001687	849	599.282	11	107.465
RCHGF001689	561	313.833	1	18.6556
RCHGF001690	1263	1012.97	15	86.6961
RCHGF001691	426	189.533	7	216.231
RCHGF001692	1083	832.973	4	28.1148
RCHGF001693	750	500.84	3	35.0694
RCHGF001694	714	464.884	2	25.1879
RCHGF001695	735	485.84	3	36.1521
RCHGF001696	843	593.282	8	78.9469
RCHGF001697	168	25.9137	0	0
RCHGF001698	780	530.792	3	33.0905
RCHGF001699	1197	946.973	4	24.7302
RCHGF001700	1104	853.973	24	164.541
RCHGF001701	468	226.672	164	4235.96
RCHGF001702	774	524.792	71	792.095
RCHGF001703	864	614.282	1	9.531
RCHGF001704	852	602.282	0	0
RCHGF001705	1086	835.973	0	0
RCHGF001706	309	98.9086	0	0
RCHGF001707	453	213.619	0	0
RCHGF001708	1962	1711.97	2	6.83973
RCHGF001709	888	638.282	1	9.17262
RCHGF001710	1470	1219.97	5	23.9953
RCHGF001711	228	51.0509	0	0
RCHGF001712	1173	922.973	2	12.6867
RCHGF001713	447	208.282	0	0
RCHGF001714	1581	1330.97	86	378.299
RCHGF001715	990	739.973	8	63.2966
RCHGF001716	906	656.039	4	35.6974
RCHGF001717	615	366.913	6	95.7402
RCHGF001718	564	316.713	3	55.4576
RCHGF001719	684	435.054	47	632.5
RCHGF001720	1044	793.973	129	951.24
RCHGF001721	420	183.995	1	31.82
RCHGF001722	435	197.51	0	0
RCHGF001723	324	109.298	0	0
RCHGF001724	924	674.039	2	17.372
RCHGF001725	1545	1294.97	9	40.69
RCHGF001726	726	476.84	2	24.5563
RCHGF001727	288	84.3125	3	208.322
RCHGF001728	468	226.672	3	77.4871
RCHGF001729	789	539.64	5	54.2465
RCHGF001730	585	337.436	2	34.7012
RCHGF001731	609	360.913	1	16.222
RCHGF001732	729	479.84	0	0
RCHGF001733	783	533.792	4	43.8727
RCHGF001734	471	229.562	0	0
RCHGF001735	444	205.443	0	0
RCHGF001736	1656	1405.97	3	12.4925
RCHGF001737	1002	751.973	1	7.78581
RCHGF001738	849	599.282	0	0
RCHGF001739	744	494.84	6	70.9892
RCHGF001741	891	641.282	2	18.2594
RCHGF001743	450	211.16	10	277.265
RCHGF001745	843	593.282	6	59.2101
RCHGF001746	1512	1261.97	5	23.1967
RCHGF001747	606	358.014	15	245.3
RCHGF001748	723	473.84	13	160.627
RCHGF001749	477	234.846	3	74.7902
RCHGF001750	612	363.913	23	370.03
RCHGF001752	390	159.493	26	954.419
RCHGF001754	1671	1420.97	7	28.8415
RCHGF001755	1482	1231.97	10	47.5231
RCHGF001756	1260	1009.97	6	34.7814
RCHGF001757	702	452.971	2	25.8503
RCHGF001758	717	467.84	6	75.0862
RCHGF001759	678	429.054	8	109.165
RCHGF001761	1254	1003.97	21	122.463
RCHGF001762	336	117.88	0	0
RCHGF001763	291	86.5118	0	0
RCHGF001764	261	68.5087	0	0
RCHGF001765	135	17.0838	0	0
RCHGF001766	348	127.038	0	0
RCHGF001767	300	92.4742	0	0
RCHGF001768	462	221.477	0	0
RCHGF001769	1035	784.973	0	0
RCHGF001770	333	115.509	0	0
RCHGF001771	1314	1063.97	7	38.5189
RCHGF001772	1563	1312.97	4	17.8365
RCHGF001773	510	265.221	2	44.1498
RCHGF001774	135	17.0838	0	0
RCHGF001775	1833	1582.97	12	44.3827
RCHGF001776	1812	1561.97	7	26.238
RCHGF001777	255	64.7556	0	0
RCHGF001778	492	248.596	2	47.1023
RCHGF001779	378	150.481	3	116.72
RCHGF001780	417	181.538	0	0
RCHGF001781	1170	919.973	4	25.456
RCHGF001782	135	17.0838	0	0
RCHGF001783	156	22.0633	0	0
RCHGF001784	420	183.995	21	668.22
RCHGF001785	1479	1228.97	23	109.57
RCHGF001786	2583	2332.97	8	20.0764
RCHGF001787	681	432.054	1	13.5509
RCHGF001788	1002	751.973	2	15.5716
RCHGF001789	687	438.054	0	0
RCHGF001790	693	443.971	0	0
RCHGF001791	438	200.179	4	116.99
RCHGF001792	849	599.282	4	39.0782
RCHGF001793	738	488.84	0	0
RCHGF001794	717	467.84	1	12.5144
RCHGF001795	408	173.899	2	67.3347
RCHGF001796	636	387.666	2	30.205
RCHGF001797	855	605.282	1	9.67271
RCHGF001798	372	145.256	1	40.3063
RCHGF001799	720	470.84	2	24.8692
RCHGF001800	402	169.097	0	0
RCHGF001801	141	18.2145	0	0
RCHGF001803	885	635.282	3	27.6478
RCHGF001804	561	313.833	0	0
RCHGF001805	549	302.177	0	0
RCHGF001806	1431	1180.97	7	34.7028
RCHGF001807	822	572.282	3	30.6914
RCHGF001808	1386	1135.97	4	20.6157
RCHGF001809	1065	814.973	8	57.4715
RCHGF001810	1164	913.973	11	70.4637
RCHGF001811	1044	793.973	1	7.37395
RCHGF001812	1605	1354.97	2	8.64182
RCHGF001813	600	352.014	6	99.7923
RCHGF001814	294	88.6962	0	0
RCHGF001815	186	32.1101	2	364.665
RCHGF001816	1308	1057.97	9	49.8051
RCHGF001817	465	224.217	1	26.1119
RCHGF001819	801	551.334	9	95.5727
RCHGF001820	780	530.792	13	143.392
RCHGF001821	744	494.84	8	94.6523
RCHGF001822	162	24.0353	1	243.588
RCHGF001823	183	31.0515	1	188.548
RCHGF001824	852	602.282	4	38.8836
RCHGF001825	504	259.821	2	45.0673
RCHGF001826	1050	799.973	11	80.5051
RCHGF001827	1071	820.973	2	14.2629
RCHGF001828	1977	1726.97	22	74.5836
RCHGF001829	951	701.039	6	50.1089
RCHGF001830	1875	1624.97	3	10.8089
RCHGF001831	1044	793.973	8	58.9916
RCHGF001832	321	107.187	0	0
RCHGF001833	330	113.284	1	51.682
RCHGF001834	1332	1081.97	3	16.2335
RCHGF001835	1077	826.973	2	14.1594
RCHGF001836	1182	931.973	0	0
RCHGF001837	453	213.619	11	301.48
RCHGF001838	420	183.995	2	63.64
RCHGF001839	561	313.833	7	130.589
RCHGF001840	462	221.477	5	132.175
RCHGF001841	438	200.179	8	233.98
RCHGF001842	1245	994.973	7	41.1901
RCHGF001843	1299	1048.97	22	122.79
RCHGF001844	486	242.993	37	891.485
RCHGF001845	501	257.068	3	68.325
RCHGF001846	711	461.971	6	76.0401
RCHGF001847	1206	955.973	18	110.238
RCHGF001848	888	638.282	3	27.5179
RCHGF001849	123	14.3709	0	0
RCHGF001850	354	131.803	0	0
RCHGF001851	348	127.038	5	230.432
RCHGF001852	1146	895.973	15	98.0172
RCHGF001853	558	310.833	27	508.561
RCHGF001854	192	34.6129	2	338.297
RCHGF001855	360	136.331	3	128.835
RCHGF001856	435	197.51	12	355.711
RCHGF001857	1305	1054.97	9	49.9467
RCHGF001858	186	32.1101	4	729.33
RCHGF001859	1320	1069.97	49	268.12
RCHGF001860	114	13.4695	0	0
RCHGF001861	1317	1066.97	7	38.4106
RCHGF001862	879	629.282	51	474.494
RCHGF001863	378	150.481	20	778.134
RCHGF001864	129	15.5606	0	0
RCHGF001865	765	515.792	11	124.86
RCHGF001866	2343	2092.97	22	61.5411
RCHGF001867	918	668.039	3	26.2921
RCHGF001868	675	426.054	12	164.901
RCHGF001869	855	605.282	5	48.3636
RCHGF001870	891	641.282	0	0
RCHGF001871	1191	940.973	6	37.3319
RCHGF001872	147	19.5619	5	1496.46
RCHGF001873	291	86.5118	1	67.6754
RCHGF001874	1161	910.973	3	19.2807
RCHGF001875	807	557.282	1	10.5058
RCHGF001876	777	527.792	4	44.3714
RCHGF001877	759	509.84	9	103.351
RCHGF001878	1014	763.973	47	360.185
RCHGF001879	618	369.878	74	1171.33
RCHGF001880	1812	1561.97	507	1900.38
RCHGF001881	1191	940.973	67	416.873
RCHGF001882	1113	862.973	87	590.239
RCHGF001884	1290	1039.97	2	11.2594
RCHGF001885	1395	1144.97	4	20.4536
RCHGF001886	675	426.054	34	467.219
RCHGF001887	444	205.443	0	0
RCHGF001888	1374	1123.97	7	36.4626
RCHGF001889	513	268.069	15	327.605
RCHGF001890	1356	1105.97	12	63.5247
RCHGF001891	837	587.282	17	169.476
RCHGF001892	567	319.654	5	91.5791
RCHGF001893	381	152.66	0	0
RCHGF001894	603	355.014	4	65.966
RCHGF001895	606	358.014	1	16.3533
RCHGF001896	126	14.7652	0	0
RCHGF001897	1419	1168.97	6	30.0506
RCHGF001898	1932	1681.97	7	24.366
RCHGF001899	855	605.282	4	38.6908
RCHGF001900	579	331.531	3	52.9789
RCHGF001901	1662	1411.97	19	78.7831
RCHGF001902	993	742.973	10	78.8012
RCHGF001903	489	245.643	1	23.8343
RCHGF001904	1668	1417.97	3	12.3868
RCHGF001905	1200	949.973	3	18.4891
RCHGF001906	1317	1066.97	10	54.8722
RCHGF001907	1398	1147.97	7	35.7003
RCHGF001908	1449	1198.97	11	53.7142
RCHGF001909	126	14.7652	0	0
RCHGF001910	972	721.973	3	24.328
RCHGF001911	669	420.054	4	55.7521
RCHGF001912	1491	1240.97	4	18.8714
RCHGF001913	861	611.282	3	28.7333
RCHGF001914	1719	1468.97	5	19.9279
RCHGF001915	183	31.0515	1	188.548
RCHGF001916	504	259.821	18	405.606
RCHGF001917	1101	850.973	9	61.9203
RCHGF001918	327	111.239	1	52.6321
RCHGF001919	171	26.7274	1	219.053
RCHGF001920	255	64.7556	0	0
RCHGF001921	411	176.497	4	132.687
RCHGF001922	465	224.217	3	78.3356
RCHGF001923	1272	1021.97	15	85.9326
RCHGF001924	561	313.833	0	0
RCHGF001925	243	58.7007	89	8876.73
RCHGF001926	495	251.31	10	232.968
RCHGF001927	591	343.276	9	153.499
RCHGF001928	507	262.548	5	111.498
RCHGF001929	585	337.436	5	86.7529
RCHGF001930	1671	1420.97	12	49.4426
RCHGF001931	828	578.282	16	161.989
RCHGF001932	1335	1084.97	8	43.1695
RCHGF001933	249	61.7511	0	0
RCHGF001934	1005	754.973	1	7.75487
RCHGF001935	1164	913.973	7	44.8405
RCHGF001936	891	641.282	3	27.3891
RCHGF001937	1020	769.973	14	106.453
RCHGF001938	876	626.282	8	74.787
RCHGF001939	462	221.477	57	1506.79
RCHGF001940	144	18.7588	0	0
RCHGF001941	531	285.097	1	20.5359
RCHGF001942	2064	1813.97	16	51.6411
RCHGF001943	1617	1366.97	744	3186.54
RCHGF001944	264	70.3651	87	7238.83
RCHGF001945	123	14.3709	0	0
RCHGF001946	933	683.039	25	214.289
RCHGF001947	1737	1486.97	26	102.371
RCHGF001948	522	276.657	1	21.1624
RCHGF001950	624	375.738	2	31.1639
RCHGF001951	1902	1651.97	13	46.073
RCHGF001952	549	302.177	53	1026.88
RCHGF001953	1230	979.973	11	65.718
RCHGF001954	903	653.039	3	26.896
RCHGF001955	318	105.167	3	167.011
RCHGF001956	396	164.565	0	0
RCHGF001957	126	14.7652	0	0
RCHGF001958	111	13.748	0	0
RCHGF001959	690	440.971	0	0
RCHGF001960	780	530.792	0	0
RCHGF001961	1023	772.973	0	0
RCHGF001962	159	23.1965	0	0
RCHGF001963	375	147.888	1	39.589
RCHGF001964	1581	1330.97	2	8.79765
RCHGF001965	1077	826.973	10	70.797
RCHGF001966	1419	1168.97	19	95.1602
RCHGF001967	960	709.973	9	74.2176
RCHGF001968	912	662.039	8	70.7477
RCHGF001969	1194	943.973	9	55.8199
RCHGF001970	591	343.276	7	119.388
RCHGF001971	828	578.282	5	50.6217
RCHGF001972	2583	2332.97	14	35.1337
RCHGF001973	954	703.973	8	66.5334
RCHGF001974	774	524.792	0	0
RCHGF001975	573	325.562	2	35.9668
RCHGF001976	1107	856.973	3	20.4956
RCHGF001977	774	524.792	1	11.1563
RCHGF001978	564	316.713	0	0
RCHGF001979	552	304.862	10	192.045
RCHGF001980	834	584.282	11	110.224
RCHGF001981	687	438.054	5	66.8264
RCHGF001982	408	173.899	0	0
RCHGF001983	591	343.276	7	119.388
RCHGF001984	744	494.84	2	23.6631
RCHGF001986	765	515.792	49	556.196
RCHGF001987	246	59.946	3	293
RCHGF001988	369	143.121	8	327.261
RCHGF001989	705	455.971	0	0
RCHGF001990	1284	1033.97	1	5.66235
RCHGF001991	378	150.481	0	0
RCHGF001992	1089	838.973	10	69.7843
RCHGF001993	312	101.021	0	0
RCHGF001994	441	202.804	0	0
RCHGF001995	1941	1690.97	3	10.387
RCHGF001996	1245	994.973	4	23.5372
RCHGF001997	885	635.282	11	101.375
RCHGF001998	1227	976.973	3	17.9781
RCHGF001999	372	145.256	2	80.6125
RCHGF002000	726	476.84	1	12.2782
RCHGF002001	327	111.239	1	52.6321
RCHGF002002	438	200.179	1	29.2475
RCHGF002003	507	262.548	1	22.2996
RCHGF002004	177	28.856	2	405.789
RCHGF002005	642	393.666	1	14.8723
RCHGF002006	603	355.014	0	0
RCHGF002007	360	136.331	0	0
RCHGF002008	837	587.282	1	9.96918
RCHGF002009	705	455.971	4	51.3604
RCHGF002010	657	408.404	0	0
RCHGF002011	414	178.932	1	32.7204
RCHGF002012	1215	964.973	2	12.1345
RCHGF002013	1185	934.973	0	0
RCHGF002014	642	393.666	3	44.6169
RCHGF002015	1422	1171.97	4	19.9824
RCHGF002016	1314	1063.97	2	11.0054
RCHGF002017	654	405.404	7	101.092
RCHGF002018	984	733.973	14	111.674
RCHGF002019	804	554.282	0	0
RCHGF002020	414	178.932	0	0
RCHGF002021	360	136.331	22	944.791
RCHGF002022	318	105.167	21	1169.08
RCHGF002023	1653	1402.97	73	304.635
RCHGF002024	1737	1486.97	65	255.927
RCHGF002025	1626	1375.97	11	46.8046
RCHGF002026	246	59.946	0	0
RCHGF002027	762	512.84	12	136.995
RCHGF002028	912	662.039	0	0
RCHGF002029	399	166.843	0	0
RCHGF002030	1227	976.973	4	23.9709
RCHGF002031	804	554.282	3	31.6881
RCHGF002032	771	521.792	1	11.2204
RCHGF002033	471	229.562	0	0
RCHGF002034	2688	2437.97	2	4.80294
RCHGF002035	120	13.8024	3	1272.55
RCHGF002036	594	346.178	2	33.8249
RCHGF002037	957	706.973	5	41.4069
RCHGF002038	765	515.792	9	102.158
RCHGF002039	987	736.973	2	15.8886
RCHGF002040	462	221.477	0	0
RCHGF002041	942	692.039	2	16.9202
RCHGF002042	1125	874.973	16	107.061
RCHGF002043	141	18.2145	0	0
RCHGF002044	1095	844.973	3	20.7866
RCHGF002045	159	23.1965	2	504.792
RCHGF002046	1464	1213.97	16	77.1644
RCHGF002047	780	530.792	2	22.0603
RCHGF002048	123	14.3709	0	0
RCHGF002050	1548	1297.97	2	9.02133
RCHGF002051	810	560.282	0	0
RCHGF002052	783	533.792	3	32.9045
RCHGF002053	321	107.187	1	54.6217
RCHGF002054	1092	841.973	0	0
RCHGF002055	225	49.4765	0	0
RCHGF002056	228	51.0509	0	0
RCHGF002057	357	134.086	5	218.32
RCHGF002059	444	205.443	1	28.498
RCHGF002060	198	37.1512	0	0
RCHGF002061	1899	1648.97	5	17.7526
RCHGF002062	117	13.6716	0	0
RCHGF002063	1188	937.973	20	124.838
RCHGF002064	204	39.7946	0	0
RCHGF002065	231	52.4657	0	0
RCHGF002066	417	181.538	3	96.7522
RCHGF002067	357	134.086	9	392.976
RCHGF002068	222	48.2164	0	0
RCHGF002069	1683	1432.97	2	8.17143
RCHGF002070	621	372.843	14	219.84
RCHGF002071	906	656.039	0	0
RCHGF002072	1005	754.973	1	7.75487
RCHGF002073	2187	1936.97	7	21.1583
RCHGF002074	2448	2197.97	0	0
RCHGF002075	402	169.097	0	0
RCHGF002076	501	257.068	2	45.55
