locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_002065	Protein Homology	CDS	2198470	2199012		+	0	ID=cds-pgaptmp_002065;Parent=gene-pgaptmp_002065;Name=extdb:pgaptmp_002065;Ontology_term=GO:0008654,GO:0008444,GO:0016020;gbkey=CDS;gene=pgsA;go_component=membrane|0016020||IEA;go_function=CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity|0008444||IEA;go_process=phospholipid biosynthetic process|0008654||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003507219.1;locus_tag=pgaptmp_002065;product=CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase;protein_id=extdb:pgaptmp_002065;transl_table=11	pgaptmp_002065	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	742733.HMPREF9469_03498	2.24E-92	273	COG0558@1|root,COG0558@2|Bacteria,1V6PJ@1239|Firmicutes,24J7Y@186801|Clostridia,21ZHP@1506553|Lachnoclostridium	186801|Clostridia	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	pgsA		2.7.8.41,2.7.8.5	ko:K00995,ko:K08744	ko00564,ko01100,map00564,map01100		R01801,R02030	RC00002,RC00017,RC02795	ko00000,ko00001,ko01000				CDP-OH_P_transf						K00995	PGS1, pgsA; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
pgaptmp_002066	Protein Homology	CDS	2199015	2200259		+	0	ID=cds-pgaptmp_002066;Parent=gene-pgaptmp_002066;Name=extdb:pgaptmp_002066;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015574223.1;locus_tag=pgaptmp_002066;product=competence/damage-inducible protein A;protein_id=extdb:pgaptmp_002066;transl_table=11	pgaptmp_002066	competence/damage-inducible protein A	742741.HMPREF9475_01142	1.14E-234	653	COG1058@1|root,COG1546@1|root,COG1058@2|Bacteria,COG1546@2|Bacteria,1TQ1N@1239|Firmicutes,249WC@186801|Clostridia,21ZE5@1506553|Lachnoclostridium	186801|Clostridia	S	Belongs to the CinA family	cinA		3.5.1.42	ko:K03742,ko:K03743	ko00760,map00760		R02322	RC00100	ko00000,ko00001,ko01000				CinA,MoCF_biosynth							
pgaptmp_002067	Protein Homology	CDS	2200387	2200704		+	0	ID=cds-pgaptmp_002067;Parent=gene-pgaptmp_002067;Name=extdb:pgaptmp_002067;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015574222.1;locus_tag=pgaptmp_002067;product=hypothetical protein;protein_id=extdb:pgaptmp_002067;transl_table=11	pgaptmp_002067	hypothetical protein	1304866.K413DRAFT_3513	3.83E-28	105	2CSSR@1|root,32SRT@2|Bacteria,1VKAJ@1239|Firmicutes,24JXF@186801|Clostridia,36W1K@31979|Clostridiaceae	186801|Clostridia	S	Psort location Cytoplasmic, score																				
pgaptmp_002068	Protein Homology	CDS	2200714	2201811		+	0	ID=cds-pgaptmp_002068;Parent=gene-pgaptmp_002068;Name=extdb:pgaptmp_002068;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015545126.1;locus_tag=pgaptmp_002068;product=hypothetical protein;protein_id=extdb:pgaptmp_002068;transl_table=11	pgaptmp_002068	hypothetical protein	1321782.HMPREF1986_01467	1.06E-18	94.4	2E3Z2@1|root,32YW0@2|Bacteria,1VGF4@1239|Firmicutes,24PIY@186801|Clostridia,2PSGG@265975|Oribacterium	186801|Clostridia	S	Psort location													DUF2953							
pgaptmp_002069	Protein Homology	CDS	2201816	2202229		+	0	ID=cds-pgaptmp_002069;Parent=gene-pgaptmp_002069;Name=extdb:pgaptmp_002069;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398117.1;locus_tag=pgaptmp_002069;product=GerW family sporulation protein;protein_id=extdb:pgaptmp_002069;transl_table=11	pgaptmp_002069	GerW family sporulation protein	742741.HMPREF9475_01138	3.43E-65	201	COG3874@1|root,COG3874@2|Bacteria,1V99U@1239|Firmicutes,24K00@186801|Clostridia,220MU@1506553|Lachnoclostridium	186801|Clostridia	S	Sporulation protein YtfJ (Spore_YtfJ)													Spore_YtfJ							
pgaptmp_002070	Protein Homology	CDS	2202716	2204173		+	0	ID=cds-pgaptmp_002070;Parent=gene-pgaptmp_002070;Name=extdb:pgaptmp_002070;Ontology_term=GO:0006814,GO:0006865,GO:0005283,GO:0015293,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=amino acid:sodium symporter activity|0005283||IEA,symporter activity|0015293||IEA;go_process=sodium ion transport|0006814||IEA,amino acid transport|0006865||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398119.1;locus_tag=pgaptmp_002070;product=alanine/glycine:cation symporter family protein;protein_id=extdb:pgaptmp_002070;transl_table=11	pgaptmp_002070	alanine/glycine:cation symporter family protein	411462.DORLON_01135	8.98E-168	485	COG1115@1|root,COG1115@2|Bacteria,1TNZP@1239|Firmicutes,247S6@186801|Clostridia,27V3S@189330|Dorea	186801|Clostridia	E	COG COG1115 Na alanine symporter				ko:K03310					ko00000	2.A.25			Na_Ala_symp	cs11823	AGCS		sodium ion:alanine symporter	2.A.25	K03310	TC.AGCS; alanine or glycine:cation symporter, AGCS family
pgaptmp_002071	Protein Homology	CDS	2204381	2204518		+	0	ID=cds-pgaptmp_002071;Parent=gene-pgaptmp_002071;Name=extdb:pgaptmp_002071;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398121.1;locus_tag=pgaptmp_002071;product=hypothetical protein;protein_id=extdb:pgaptmp_002071;transl_table=11	pgaptmp_002071	hypothetical protein	1304866.K413DRAFT_3516	0.000000105	49.7	2DF6P@1|root,2ZQNW@2|Bacteria,1W5BK@1239|Firmicutes,24UV0@186801|Clostridia	186801|Clostridia																						
pgaptmp_002072	Protein Homology	CDS	2204708	2204893		-	0	ID=cds-pgaptmp_002072;Parent=gene-pgaptmp_002072;Name=extdb:pgaptmp_002072;Ontology_term=GO:0006412,GO:0003735,GO:0005840;gbkey=CDS;gene=rpmB;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007864321.1;locus_tag=pgaptmp_002072;product=50S ribosomal protein L28;protein_id=extdb:pgaptmp_002072;transl_table=11	pgaptmp_002072	50S ribosomal protein L28	742740.HMPREF9474_04047	1.61E-36	123	COG0227@1|root,COG0227@2|Bacteria,1VEI2@1239|Firmicutes,24QNA@186801|Clostridia,2212G@1506553|Lachnoclostridium	186801|Clostridia	J	Ribosomal L28 family	rpmB			ko:K02902	ko03010,map03010	M00178			br01610,ko00000,ko00001,ko00002,ko03011				Ribosomal_L28						K02902	RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28
pgaptmp_002073	Protein Homology	CDS	2205088	2205444		+	0	ID=cds-pgaptmp_002073;Parent=gene-pgaptmp_002073;Name=extdb:pgaptmp_002073;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003504144.1;locus_tag=pgaptmp_002073;product=Asp23/Gls24 family envelope stress response protein;protein_id=extdb:pgaptmp_002073;transl_table=11	pgaptmp_002073	Asp23/Gls24 family envelope stress response protein	742741.HMPREF9475_01137	4.43E-60	187	COG1302@1|root,COG1302@2|Bacteria,1V731@1239|Firmicutes,24JIA@186801|Clostridia,2206W@1506553|Lachnoclostridium	186801|Clostridia	S	Asp23 family, cell envelope-related function													Asp23							
pgaptmp_002074	Protein Homology	CDS	2205465	2207195		+	0	ID=cds-pgaptmp_002074;Parent=gene-pgaptmp_002074;Name=extdb:pgaptmp_002074;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009298287.1;locus_tag=pgaptmp_002074;product=DAK2 domain-containing protein;protein_id=extdb:pgaptmp_002074;transl_table=11	pgaptmp_002074	DAK2 domain-containing protein	742741.HMPREF9475_01136	6.35E-265	742	COG1461@1|root,COG1461@2|Bacteria,1TQMX@1239|Firmicutes,247XI@186801|Clostridia,21XXP@1506553|Lachnoclostridium	186801|Clostridia	S	Dak1_2				ko:K07030					ko00000				Dak1_2,Dak2						K07030	fakA; fatty acid kinase [EC:2.7.2.18]
pgaptmp_002075	Protein Homology	CDS	2207282	2209408		+	0	ID=cds-pgaptmp_002075;Parent=gene-pgaptmp_002075;Name=extdb:pgaptmp_002075;Ontology_term=GO:0006281,GO:0006310,GO:0003676,GO:0003678,GO:0005524;gbkey=CDS;gene=recG;go_function=nucleic acid binding|0003676||IEA,DNA helicase activity|0003678||IEA,ATP binding|0005524||IEA;go_process=DNA repair|0006281||IEA,DNA recombination|0006310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009004298.1;locus_tag=pgaptmp_002075;product=ATP-dependent DNA helicase RecG;protein_id=extdb:pgaptmp_002075;transl_table=11	pgaptmp_002075	ATP-dependent DNA helicase RecG	742741.HMPREF9475_01135	0	1032	COG1200@1|root,COG1200@2|Bacteria,1TQ6I@1239|Firmicutes,247T0@186801|Clostridia,21Y1N@1506553|Lachnoclostridium	186801|Clostridia	L	Critical role in recombination and DNA repair. Helps process Holliday junction intermediates to mature products by catalyzing branch migration. Has a DNA unwinding activity characteristic of a DNA helicase with a 3'- to 5'- polarity. Unwinds branched duplex DNA (Y-DNA)	recG		3.6.4.12	ko:K03655	ko03440,map03440				ko00000,ko00001,ko01000,ko03400				DEAD,Helicase_C,RecG_wedge						K03655	recG; ATP-dependent DNA helicase RecG [EC:5.6.2.4]
pgaptmp_002076	Protein Homology	CDS	2209452	2210399		+	0	ID=cds-pgaptmp_002076;Parent=gene-pgaptmp_002076;Name=extdb:pgaptmp_002076;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015574217.1;locus_tag=pgaptmp_002076;product=LD-carboxypeptidase;protein_id=extdb:pgaptmp_002076;transl_table=11	pgaptmp_002076	LD-carboxypeptidase	742741.HMPREF9475_00458	4.89E-71	229	COG1619@1|root,COG1619@2|Bacteria,1TRBB@1239|Firmicutes,24ABA@186801|Clostridia,21XZ5@1506553|Lachnoclostridium	186801|Clostridia	V	Psort location Cytoplasmic, score 8.87			3.4.17.13	ko:K01297					ko00000,ko01000,ko01002,ko01011				Peptidase_S66							
pgaptmp_002077	Protein Homology	CDS	2210521	2211708		-	0	ID=cds-pgaptmp_002077;Parent=gene-pgaptmp_002077;Name=extdb:pgaptmp_002077;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015574216.1;locus_tag=pgaptmp_002077;product=ribose-phosphate pyrophosphokinase;protein_id=extdb:pgaptmp_002077;transl_table=11	pgaptmp_002077	ribose-phosphate pyrophosphokinase	742741.HMPREF9475_01131	4.97E-260	716	COG0462@1|root,COG0462@2|Bacteria,1TQ6Q@1239|Firmicutes,248ZN@186801|Clostridia,21Z2Y@1506553|Lachnoclostridium	186801|Clostridia	F	Psort location Cytoplasmic, score 8.87	prs		2.7.6.1	ko:K00948	ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230	M00005	R01049	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000				Pribosyltran,Pribosyltran_N						K00948	PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
pgaptmp_002078	Protein Homology	CDS	2212003	2213400		+	0	ID=cds-pgaptmp_002078;Parent=gene-pgaptmp_002078;Name=extdb:pgaptmp_002078;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398130.1;locus_tag=pgaptmp_002078;product=radical SAM protein;protein_id=extdb:pgaptmp_002078;transl_table=11	pgaptmp_002078	radical SAM protein	1298920.KI911353_gene2350	4.61E-230	645	COG1625@1|root,COG1625@2|Bacteria,1TSFU@1239|Firmicutes,247JK@186801|Clostridia,21YBI@1506553|Lachnoclostridium	186801|Clostridia	C	Protein of unknown function (DUF512)													DUF512							
pgaptmp_002079	Protein Homology	CDS	2213527	2214861		+	0	ID=cds-pgaptmp_002079;Parent=gene-pgaptmp_002079;Name=extdb:pgaptmp_002079;Ontology_term=GO:0042254,GO:0003924,GO:0005525,GO:0043022,GO:0005737;gbkey=CDS;gene=der;go_component=cytoplasm|0005737||IEA;go_function=GTPase activity|0003924||IEA,GTP binding|0005525||IEA,ribosome binding|0043022||IEA;go_process=ribosome biogenesis|0042254||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015574214.1;locus_tag=pgaptmp_002079;product=ribosome biogenesis GTPase Der;protein_id=extdb:pgaptmp_002079;transl_table=11	pgaptmp_002079	ribosome biogenesis GTPase Der	742741.HMPREF9475_01129	9.67E-292	800	COG1160@1|root,COG1160@2|Bacteria,1TPNM@1239|Firmicutes,2493T@186801|Clostridia,21XUB@1506553|Lachnoclostridium	186801|Clostridia	S	GTPase that plays an essential role in the late steps of ribosome biogenesis	der			ko:K03977					ko00000,ko03009				KH_dom-like,MMR_HSR1						K03977	engA, der; GTPase
pgaptmp_002080	Protein Homology	CDS	2214865	2215524		+	0	ID=cds-pgaptmp_002080;Parent=gene-pgaptmp_002080;Name=extdb:pgaptmp_002080;Ontology_term=GO:0006654,GO:0008374,GO:0005886;gbkey=CDS;gene=plsY;go_component=plasma membrane|0005886||IEA;go_function=O-acyltransferase activity|0008374||IEA;go_process=phosphatidic acid biosynthetic process|0006654||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398132.1;locus_tag=pgaptmp_002080;product=glycerol-3-phosphate 1-O-acyltransferase PlsY;protein_id=extdb:pgaptmp_002080;transl_table=11	pgaptmp_002080	glycerol-3-phosphate 1-O-acyltransferase PlsY	1235790.C805_02159	3.57E-75	233	COG0344@1|root,COG0344@2|Bacteria,1VA3J@1239|Firmicutes,24JA2@186801|Clostridia,25WH3@186806|Eubacteriaceae	186801|Clostridia	I	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP	plsY		2.3.1.15	ko:K08591	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R00851,R09380	RC00004,RC00039,RC00041	ko00000,ko00001,ko00002,ko01000,ko01004				G3P_acyltransf						K08591	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]
pgaptmp_002081	Protein Homology	CDS	2215573	2216580		+	0	ID=cds-pgaptmp_002081;Parent=gene-pgaptmp_002081;Name=extdb:pgaptmp_002081;Ontology_term=GO:0046168,GO:0047952,GO:0051287,GO:0009331;gbkey=CDS;go_component=glycerol-3-phosphate dehydrogenase (FAD) complex|0009331||IEA;go_function=glycerol-3-phosphate dehydrogenase [NAD(P)+] activity|0047952||IEA,NAD binding|0051287||IEA;go_process=glycerol-3-phosphate catabolic process|0046168||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398133.1;locus_tag=pgaptmp_002081;product=NAD(P)H-dependent glycerol-3-phosphate dehydrogenase;protein_id=extdb:pgaptmp_002081;transl_table=11	pgaptmp_002081	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	742741.HMPREF9475_01127	3.06E-185	521	COG0240@1|root,COG0240@2|Bacteria,1TQ5P@1239|Firmicutes,248JT@186801|Clostridia,21Z7T@1506553|Lachnoclostridium	186801|Clostridia	I	Glycerol-3-phosphate dehydrogenase	gpsA		1.1.1.94	ko:K00057	ko00564,ko01110,map00564,map01110		R00842,R00844	RC00029	ko00000,ko00001,ko01000				NAD_Gly3P_dh_C,NAD_Gly3P_dh_N						K00057	gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
pgaptmp_002082	Protein Homology	CDS	2216865	2218064		+	0	ID=cds-pgaptmp_002082;Parent=gene-pgaptmp_002082;Name=extdb:pgaptmp_002082;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398134.1;locus_tag=pgaptmp_002082;product=ABC transporter substrate-binding protein;protein_id=extdb:pgaptmp_002082;transl_table=11	pgaptmp_002082	ABC transporter substrate-binding protein	742741.HMPREF9475_01126	3.95E-206	580	COG0683@1|root,COG0683@2|Bacteria,1TPQ2@1239|Firmicutes,248H1@186801|Clostridia,21XVQ@1506553|Lachnoclostridium	186801|Clostridia	E	Receptor family ligand binding region	braC			ko:K01999	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			Peripla_BP_6	cs11823	ABC	binding	leucine/valine	3.A.1	K01999	livK; branched-chain amino acid transport system substrate-binding protein
pgaptmp_002083	Protein Homology	CDS	2218302	2219183		+	0	ID=cds-pgaptmp_002083;Parent=gene-pgaptmp_002083;Name=extdb:pgaptmp_002083;Ontology_term=GO:0015803,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=branched-chain amino acid transport|0015803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005815198.1;locus_tag=pgaptmp_002083;product=branched-chain amino acid ABC transporter permease;protein_id=extdb:pgaptmp_002083;transl_table=11	pgaptmp_002083	branched-chain amino acid ABC transporter permease	742741.HMPREF9475_01125	2.16E-173	488	COG0559@1|root,COG0559@2|Bacteria,1TR24@1239|Firmicutes,2480A@186801|Clostridia,21XFK@1506553|Lachnoclostridium	186801|Clostridia	U	Branched-chain amino acid transport system / permease component	livH			ko:K01997	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			BPD_transp_2	cs11823	ABC	membrane	branched-chain amino acid	3.A.1	K01997	livH; branched-chain amino acid transport system permease protein
pgaptmp_002084	Protein Homology	CDS	2219193	2220293		+	0	ID=cds-pgaptmp_002084;Parent=gene-pgaptmp_002084;Name=extdb:pgaptmp_002084;Ontology_term=GO:0015803,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=branched-chain amino acid transport|0015803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398137.1;locus_tag=pgaptmp_002084;product=branched-chain amino acid ABC transporter permease;protein_id=extdb:pgaptmp_002084;transl_table=11	pgaptmp_002084	branched-chain amino acid ABC transporter permease	457421.CBFG_05368	1.43E-161	463	COG4177@1|root,COG4177@2|Bacteria,1TPMZ@1239|Firmicutes,248WH@186801|Clostridia,267MX@186813|unclassified Clostridiales	186801|Clostridia	E	Branched-chain amino acid transport system / permease component	livM			ko:K01998	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			BPD_transp_2	cs11823	ABC	membrane	branched-chain amino acid	3.A.1	K01998	livM; branched-chain amino acid transport system permease protein
pgaptmp_002085	Protein Homology	CDS	2220296	2221054		+	0	ID=cds-pgaptmp_002085;Parent=gene-pgaptmp_002085;Name=extdb:pgaptmp_002085;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003504116.1;locus_tag=pgaptmp_002085;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_002085;transl_table=11	pgaptmp_002085	ABC transporter ATP-binding protein	411461.DORFOR_00438	7.97E-142	404	COG0411@1|root,COG0411@2|Bacteria,1TR0P@1239|Firmicutes,2490B@186801|Clostridia	186801|Clostridia	E	Abc transporter	livG			ko:K01995	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			ABC_tran,BCA_ABC_TP_C	cs11823	ABC	binding	phosphonate	3.A.1	K01995	livG; branched-chain amino acid transport system ATP-binding protein
pgaptmp_002086	Protein Homology	CDS	2221163	2221873		+	0	ID=cds-pgaptmp_002086;Parent=gene-pgaptmp_002086;Name=extdb:pgaptmp_002086;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007864241.1;locus_tag=pgaptmp_002086;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_002086;transl_table=11	pgaptmp_002086	ABC transporter ATP-binding protein	742741.HMPREF9475_01122	2.29E-142	404	COG0410@1|root,COG0410@2|Bacteria,1TPW4@1239|Firmicutes,247PN@186801|Clostridia,21ZGE@1506553|Lachnoclostridium	186801|Clostridia	E	ABC transporter	livF			ko:K01996	ko02010,ko02024,map02010,map02024	M00237			ko00000,ko00001,ko00002,ko02000	3.A.1.4			ABC_tran	cs11823	ABC	binding	daunorubicin	3.A.1	K01996	livF; branched-chain amino acid transport system ATP-binding protein
pgaptmp_002087	Protein Homology	CDS	2222198	2223673		+	0	ID=cds-pgaptmp_002087;Parent=gene-pgaptmp_002087;Name=extdb:pgaptmp_002087;Ontology_term=GO:0030436;gbkey=CDS;gene=spoIVA;go_process=asexual sporulation|0030436||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398141.1;locus_tag=pgaptmp_002087;product=stage IV sporulation protein A;protein_id=extdb:pgaptmp_002087;transl_table=11	pgaptmp_002087	stage IV sporulation protein A	742741.HMPREF9475_01121	5.96E-296	814	COG0699@1|root,COG0699@2|Bacteria,1TPPG@1239|Firmicutes,24829@186801|Clostridia,21Z9T@1506553|Lachnoclostridium	186801|Clostridia	S	ATPase. Has a role at an early stage in the morphogenesis of the spore coat	spoIVA	GO:0000003,GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0008144,GO:0008150,GO:0009653,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019954,GO:0030154,GO:0030312,GO:0030435,GO:0030436,GO:0030554,GO:0031160,GO:0032502,GO:0032553,GO:0032555,GO:0032559,GO:0034301,GO:0035639,GO:0036094,GO:0042601,GO:0042763,GO:0043167,GO:0043168,GO:0043934,GO:0043936,GO:0044464,GO:0048646,GO:0048856,GO:0048869,GO:0071944,GO:0097159,GO:0097367,GO:1901265,GO:1901363		ko:K06398					ko00000				Spore_IV_A						K06398	spoIVA; stage IV sporulation protein A
pgaptmp_002088	Protein Homology	CDS	2223874	2225481		+	0	ID=cds-pgaptmp_002088;Parent=gene-pgaptmp_002088;Name=extdb:pgaptmp_002088;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398143.1;locus_tag=pgaptmp_002088;product=MBL fold metallo-hydrolase RNA specificity domain-containing protein;protein_id=extdb:pgaptmp_002088;transl_table=11	pgaptmp_002088	MBL fold metallo-hydrolase RNA specificity domain-containing protein	742741.HMPREF9475_01120	0	889	COG1236@1|root,COG1236@2|Bacteria,1TQBH@1239|Firmicutes,248QR@186801|Clostridia,21XGB@1506553|Lachnoclostridium	186801|Clostridia	J	Psort location Cytoplasmic, score 8.87				ko:K07576					ko00000				Beta-Casp,Lactamase_B,Lactamase_B_6,RMMBL						K07576	K07576; metallo-beta-lactamase family protein
pgaptmp_002089	Protein Homology	CDS	2225518	2225994		+	0	ID=cds-pgaptmp_002089;Parent=gene-pgaptmp_002089;Name=extdb:pgaptmp_002089;Ontology_term=GO:0003676,GO:0004523;gbkey=CDS;gene=rnhA;go_function=nucleic acid binding|0003676||IEA,RNA-DNA hybrid ribonuclease activity|0004523||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008398144.1;locus_tag=pgaptmp_002089;product=ribonuclease HI;protein_id=extdb:pgaptmp_002089;transl_table=11	pgaptmp_002089	ribonuclease HI	742741.HMPREF9475_01119	1.97E-107	310	COG0328@1|root,COG0328@2|Bacteria,1V4A0@1239|Firmicutes,24FSS@186801|Clostridia,21ZVN@1506553|Lachnoclostridium	186801|Clostridia	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhA		3.1.26.4	ko:K03469	ko03030,map03030				ko00000,ko00001,ko01000,ko03032				RNase_H						K03469	rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
pgaptmp_002090	Protein Homology	CDS	2226268	2227647		+	0	ID=cds-pgaptmp_002090;Parent=gene-pgaptmp_002090;Name=extdb:pgaptmp_002090;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: protein motif:HMM:NF049925.1;locus_tag=pgaptmp_002090;product=IS4 family transposase;protein_id=extdb:pgaptmp_002090;transl_table=11	pgaptmp_002090	IS4 family transposase	665950.HMPREF1025_01293	3.33E-279	769	COG3385@1|root,COG3385@2|Bacteria,1TSH6@1239|Firmicutes,24A21@186801|Clostridia,27JSZ@186928|unclassified Lachnospiraceae	186801|Clostridia	L	DDE superfamily endonuclease													DDE_5,DDE_Tnp_1							
pgaptmp_002091	Protein Homology	CDS	2227823	2229151		+	0	ID=cds-pgaptmp_002091;Parent=gene-pgaptmp_002091;Name=extdb:pgaptmp_002091;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF018684.6;locus_tag=pgaptmp_002091;product=lysozyme inhibitor LprI family protein;protein_id=extdb:pgaptmp_002091;transl_table=11	pgaptmp_002091	lysozyme inhibitor LprI family protein	742741.HMPREF9475_01118	1.26E-28	122	COG3755@1|root,COG3755@2|Bacteria,1VA44@1239|Firmicutes,25BN1@186801|Clostridia,2247H@1506553|Lachnoclostridium	186801|Clostridia	S	Lysozyme inhibitor LprI													LprI							
