locus_tag	source_pgap	type_pgap	start_pgap	end_pgap	score_pgap	strand_pgap	phase_pgap	attributes_pgap	locus_tag	product_pgap	seed_ortholog_eggnog	evalue_eggnog	score_eggnog	eggNOG_OGs_eggnog	max_annot_lvl_eggnog	COG_category_eggnog	Description_eggnog	Preferred_name_eggnog	GOs_eggnog	EC_eggnog	KEGG_ko_eggnog	KEGG_Pathway_eggnog	KEGG_Module_eggnog	KEGG_Reaction_eggnog	KEGG_rclass_eggnog	BRITE_eggnog	KEGG_TC_eggnog	CAZy_eggnog	BiGG_Reaction_eggnog	PFAMs_eggnog	GenomeID_transapp	FID_transapp	Subfamily_transapp	Substrate/Function_transapp	ID_tcdb_org_transapp	KO_blastkoala	KO_definition_blastkoala
pgaptmp_002044	Protein Homology	CDS	1761207	1762031		-	0	ID=cds-pgaptmp_002044;Parent=gene-pgaptmp_002044;Name=extdb:pgaptmp_002044;Ontology_term=GO:0009089,GO:0008837;gbkey=CDS;gene=dapF;go_function=diaminopimelate epimerase activity|0008837||IEA;go_process=lysine biosynthetic process via diaminopimelate|0009089||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679161.1;locus_tag=pgaptmp_002044;product=diaminopimelate epimerase;protein_id=extdb:pgaptmp_002044;transl_table=11	pgaptmp_002044	diaminopimelate epimerase	457396.CSBG_01284	2.82E-196	544	COG0253@1|root,COG0253@2|Bacteria,1TPMN@1239|Firmicutes,24AGY@186801|Clostridia,36EBG@31979|Clostridiaceae	186801|Clostridia	E	Catalyzes the stereoinversion of LL-2,6- diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso- DAP), a precursor of L-lysine and an essential component of the bacterial peptidoglycan	dapF		5.1.1.7	ko:K01778	ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00527	R02735	RC00302	ko00000,ko00001,ko00002,ko01000				DAP_epimerase						K01778	dapF; diaminopimelate epimerase [EC:5.1.1.7]
pgaptmp_002045	Protein Homology	CDS	1762129	1763874		+	0	ID=cds-pgaptmp_002045;Parent=gene-pgaptmp_002045;Name=extdb:pgaptmp_002045;Ontology_term=GO:0072344,GO:0001968,GO:1990112;gbkey=CDS;go_component=RQC complex|1990112||IEA;go_function=fibronectin binding|0001968||IEA;go_process=rescue of stalled ribosome|0072344||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679163.1;locus_tag=pgaptmp_002045;product=Rqc2 family fibronectin-binding protein;protein_id=extdb:pgaptmp_002045;transl_table=11	pgaptmp_002045	Rqc2 family fibronectin-binding protein	457396.CSBG_01283	0	1130	COG1293@1|root,COG1293@2|Bacteria,1TQ8A@1239|Firmicutes,248RK@186801|Clostridia,36DS7@31979|Clostridiaceae	186801|Clostridia	K	Fibronectin-binding protein	FbpA												DUF814,FbpA							
pgaptmp_002046	Protein Homology	CDS	1764103	1765260		-	0	ID=cds-pgaptmp_002046;Parent=gene-pgaptmp_002046;Name=extdb:pgaptmp_002046;Ontology_term=GO:0001510,GO:0008757,GO:1904047;gbkey=CDS;go_function=S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,S-adenosyl-L-methionine binding|1904047||IEA;go_process=RNA methylation|0001510||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016206830.1;locus_tag=pgaptmp_002046;product=THUMP domain-containing class I SAM-dependent RNA methyltransferase;protein_id=extdb:pgaptmp_002046;transl_table=11	pgaptmp_002046	THUMP domain-containing class I SAM-dependent RNA methyltransferase	457396.CSBG_01282	1.64E-285	779	COG0116@1|root,COG0116@2|Bacteria,1TP0X@1239|Firmicutes,248MA@186801|Clostridia,36E5D@31979|Clostridiaceae	186801|Clostridia	L	Belongs to the methyltransferase superfamily	ypsC			ko:K07444					ko00000,ko01000				THUMP,UPF0020						K07444	ypsC; putative N6-adenine-specific DNA methylase [EC:2.1.1.-]
pgaptmp_002047	Protein Homology	CDS	1765272	1765811		-	0	ID=cds-pgaptmp_002047;Parent=gene-pgaptmp_002047;Name=extdb:pgaptmp_002047;Ontology_term=GO:0009116;gbkey=CDS;gene=pyrR;go_process=nucleoside metabolic process|0009116||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679167.1;locus_tag=pgaptmp_002047;product=bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR;protein_id=extdb:pgaptmp_002047;transl_table=11	pgaptmp_002047	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	457396.CSBG_01281	1.28E-120	345	COG2065@1|root,COG2065@2|Bacteria,1V3GV@1239|Firmicutes,24FQD@186801|Clostridia,36I1Q@31979|Clostridiaceae	186801|Clostridia	F	Belongs to the purine pyrimidine phosphoribosyltransferase family. PyrR subfamily	pyrR		2.4.2.9	ko:K02825	ko00240,ko01100,map00240,map01100		R00966	RC00063	ko00000,ko00001,ko01000,ko03000			iHN637.CLJU_RS05275	Pribosyltran						K02825	pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
pgaptmp_002048	Protein Homology	CDS	1765823	1766740		-	0	ID=cds-pgaptmp_002048;Parent=gene-pgaptmp_002048;Name=extdb:pgaptmp_002048;Ontology_term=GO:0001522,GO:0003723,GO:0009982;gbkey=CDS;go_function=RNA binding|0003723||IEA,pseudouridine synthase activity|0009982||IEA;go_process=pseudouridine synthesis|0001522||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679169.1;locus_tag=pgaptmp_002048;product=RluA family pseudouridine synthase;protein_id=extdb:pgaptmp_002048;transl_table=11	pgaptmp_002048	RluA family pseudouridine synthase	457396.CSBG_01280	1.18E-199	555	COG0564@1|root,COG0564@2|Bacteria,1TPCM@1239|Firmicutes,247Y2@186801|Clostridia,36EAK@31979|Clostridiaceae	186801|Clostridia	J	Responsible for synthesis of pseudouridine from uracil	rluD		5.4.99.23	ko:K06180					ko00000,ko01000,ko03009				PseudoU_synth_2,S4						K06180	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
pgaptmp_002049	Protein Homology	CDS	1766876	1767469		-	0	ID=cds-pgaptmp_002049;Parent=gene-pgaptmp_002049;Name=extdb:pgaptmp_002049;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003374645.1;locus_tag=pgaptmp_002049;product=DivIVA domain-containing protein;protein_id=extdb:pgaptmp_002049;transl_table=11	pgaptmp_002049	DivIVA domain-containing protein	457396.CSBG_03513	5.81E-103	301	COG3599@1|root,COG3599@2|Bacteria,1V27M@1239|Firmicutes,24MM3@186801|Clostridia,36FZ8@31979|Clostridiaceae	186801|Clostridia	D	PFAM DivIVA family protein	divIVA			ko:K04074					ko00000,ko03036				DivIVA						K04074	divIVA; cell division initiation protein
pgaptmp_002050	Protein Homology	CDS	1767487	1768257		-	0	ID=cds-pgaptmp_002050;Parent=gene-pgaptmp_002050;Name=extdb:pgaptmp_002050;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679173.1;locus_tag=pgaptmp_002050;product=RNA-binding protein;protein_id=extdb:pgaptmp_002050;transl_table=11	pgaptmp_002050	RNA-binding protein	457396.CSBG_01278	3.8E-176	491	COG2302@1|root,COG2302@2|Bacteria,1U5V2@1239|Firmicutes,24GDV@186801|Clostridia,36IWC@31979|Clostridiaceae	186801|Clostridia	S	S4 domain protein													S4							
pgaptmp_002051	Protein Homology	CDS	1768257	1768505		-	0	ID=cds-pgaptmp_002051;Parent=gene-pgaptmp_002051;Name=extdb:pgaptmp_002051;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF014389.6;locus_tag=pgaptmp_002051;product=YggT family protein;protein_id=extdb:pgaptmp_002051;transl_table=11	pgaptmp_002051	YggT family protein	1415775.U729_2862	0.000000232	51.2	COG0762@1|root,COG0762@2|Bacteria,1VBCF@1239|Firmicutes,24RN9@186801|Clostridia	186801|Clostridia	S	YGGT family				ko:K02221					ko00000,ko02044				YGGT						K02221	yggT; YggT family protein
pgaptmp_002052	Protein Homology	CDS	1768518	1768970		-	0	ID=cds-pgaptmp_002052;Parent=gene-pgaptmp_002052;Name=extdb:pgaptmp_002052;Ontology_term=GO:0000917,GO:0043093,GO:0090529;gbkey=CDS;go_process=division septum assembly|0000917||IEA,FtsZ-dependent cytokinesis|0043093||IEA,cell septum assembly|0090529||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011968915.1;locus_tag=pgaptmp_002052;product=cell division protein SepF;protein_id=extdb:pgaptmp_002052;transl_table=11	pgaptmp_002052	cell division protein SepF	457396.CSBG_01276	3.59E-97	283	COG1799@1|root,COG1799@2|Bacteria,1VER3@1239|Firmicutes,24I9Y@186801|Clostridia,36I3V@31979|Clostridiaceae	186801|Clostridia	D	Cell division protein that is part of the divisome complex and is recruited early to the Z-ring. Probably stimulates Z-ring formation, perhaps through the cross-linking of FtsZ protofilaments. Its function overlaps with FtsA	sepF			ko:K09772					ko00000,ko03036				SepF						K09772	sepF; cell division inhibitor SepF
pgaptmp_002053	Protein Homology	CDS	1768963	1769640		-	0	ID=cds-pgaptmp_002053;Parent=gene-pgaptmp_002053;Name=extdb:pgaptmp_002053;Ontology_term=GO:0030170;gbkey=CDS;go_function=pyridoxal phosphate binding|0030170||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679176.1;locus_tag=pgaptmp_002053;product=YggS family pyridoxal phosphate-dependent enzyme;protein_id=extdb:pgaptmp_002053;transl_table=11	pgaptmp_002053	YggS family pyridoxal phosphate-dependent enzyme	457396.CSBG_01275	1.82E-154	434	COG0325@1|root,COG0325@2|Bacteria,1TRDN@1239|Firmicutes,248R6@186801|Clostridia,36DX0@31979|Clostridiaceae	186801|Clostridia	S	Pyridoxal 5'-phosphate (PLP)-binding protein, which is involved in PLP homeostasis	yggS			ko:K06997					ko00000				Ala_racemase_N						K06997	yggS, PROSC; PLP dependent protein
pgaptmp_002054	Protein Homology	CDS	1769734	1770468		-	0	ID=cds-pgaptmp_002054;Parent=gene-pgaptmp_002054;Name=extdb:pgaptmp_002054;Ontology_term=GO:0005886;gbkey=CDS;go_component=plasma membrane|0005886||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679178.1;locus_tag=pgaptmp_002054;product=DUF881 domain-containing protein;protein_id=extdb:pgaptmp_002054;transl_table=11	pgaptmp_002054	DUF881 domain-containing protein	457396.CSBG_01274	5.19E-168	470	COG3879@1|root,COG3879@2|Bacteria,1V0FG@1239|Firmicutes,24DRC@186801|Clostridia,36GGB@31979|Clostridiaceae	186801|Clostridia	S	Division initiation protein													DUF881							
pgaptmp_002055	Protein Homology	CDS	1770469	1770819		-	0	ID=cds-pgaptmp_002055;Parent=gene-pgaptmp_002055;Name=extdb:pgaptmp_002055;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679180.1;locus_tag=pgaptmp_002055;product=small basic family protein;protein_id=extdb:pgaptmp_002055;transl_table=11	pgaptmp_002055	small basic family protein	457396.CSBG_01273	2.83E-71	215	COG3856@1|root,COG3856@2|Bacteria,1VA6N@1239|Firmicutes,24N58@186801|Clostridia,36JGG@31979|Clostridiaceae	186801|Clostridia	S	small basic protein	sbp												DUF1290							
pgaptmp_002056	Protein Homology	CDS	1770835	1771554		-	0	ID=cds-pgaptmp_002056;Parent=gene-pgaptmp_002056;Name=extdb:pgaptmp_002056;Ontology_term=GO:0005886;gbkey=CDS;go_component=plasma membrane|0005886||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003470622.1;locus_tag=pgaptmp_002056;product=DUF881 domain-containing protein;protein_id=extdb:pgaptmp_002056;transl_table=11	pgaptmp_002056	DUF881 domain-containing protein	457396.CSBG_01272	2.87E-158	445	COG3879@1|root,COG3879@2|Bacteria,1VBHP@1239|Firmicutes,25DHS@186801|Clostridia,36UBD@31979|Clostridiaceae	186801|Clostridia	S	Bacterial protein of unknown function (DUF881)													DUF881							
pgaptmp_002057	Protein Homology	CDS	1771571	1772320		-	0	ID=cds-pgaptmp_002057;Parent=gene-pgaptmp_002057;Name=extdb:pgaptmp_002057;Ontology_term=GO:0043093,GO:0051301;gbkey=CDS;go_process=FtsZ-dependent cytokinesis|0043093||IEA,cell division|0051301||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679183.1;locus_tag=pgaptmp_002057;product=cell division protein FtsQ/DivIB;protein_id=extdb:pgaptmp_002057;transl_table=11	pgaptmp_002057	cell division protein FtsQ/DivIB	457396.CSBG_01271	5.37E-168	470	COG1589@1|root,COG1589@2|Bacteria,1VEMW@1239|Firmicutes,24QKM@186801|Clostridia,36GXB@31979|Clostridiaceae	186801|Clostridia	D	Essential cell division protein	ftsQ			ko:K03589	ko04112,map04112				ko00000,ko00001,ko03036				FtsQ,POTRA_1						K03589	ftsQ; cell division protein FtsQ
pgaptmp_002058	Protein Homology	CDS	1772671	1773789		-	0	ID=cds-pgaptmp_002058;Parent=gene-pgaptmp_002058;Name=extdb:pgaptmp_002058;Ontology_term=GO:0009252,GO:0030436,GO:0016020;gbkey=CDS;gene=spoVE;go_component=membrane|0016020||IEA;go_process=peptidoglycan biosynthetic process|0009252||IEA,asexual sporulation|0030436||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679184.1;locus_tag=pgaptmp_002058;product=stage V sporulation protein E;protein_id=extdb:pgaptmp_002058;transl_table=11	pgaptmp_002058	stage V sporulation protein E	457396.CSBG_01270	6.92E-260	713	COG0772@1|root,COG0772@2|Bacteria,1TPT7@1239|Firmicutes,24894@186801|Clostridia,36EE6@31979|Clostridiaceae	186801|Clostridia	D	Belongs to the SEDS family	ftsW			ko:K03588	ko04112,map04112				ko00000,ko00001,ko02000,ko03036	2.A.103.1			FTSW_RODA_SPOVE						K03588	ftsW, spoVE, rodA; peptidoglycan glycosyltransferase [EC:2.4.99.28]
pgaptmp_002059	Protein Homology	CDS	1773812	1774786		-	0	ID=cds-pgaptmp_002059;Parent=gene-pgaptmp_002059;Name=extdb:pgaptmp_002059;Ontology_term=GO:0009252,GO:0008963,GO:0016020;gbkey=CDS;gene=mraY;go_component=membrane|0016020||IEA;go_function=phospho-N-acetylmuramoyl-pentapeptide-transferase activity|0008963||IEA;go_process=peptidoglycan biosynthetic process|0009252||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679186.1;locus_tag=pgaptmp_002059;product=phospho-N-acetylmuramoyl-pentapeptide-transferase;protein_id=extdb:pgaptmp_002059;transl_table=11	pgaptmp_002059	phospho-N-acetylmuramoyl-pentapeptide-transferase	457396.CSBG_01269	1.52E-216	599	COG0472@1|root,COG0472@2|Bacteria,1TP8W@1239|Firmicutes,247S7@186801|Clostridia,36DPY@31979|Clostridiaceae	186801|Clostridia	M	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan	mraY		2.7.8.13	ko:K01000	ko00550,ko01100,ko01502,map00550,map01100,map01502		R05629,R05630	RC00002,RC02753	ko00000,ko00001,ko01000,ko01011	9.B.146			Glycos_transf_4,MraY_sig1						K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
pgaptmp_002060	Protein Homology	CDS	1774821	1776182		-	0	ID=cds-pgaptmp_002060;Parent=gene-pgaptmp_002060;Name=extdb:pgaptmp_002060;Ontology_term=GO:0009252,GO:0071555,GO:0005524,GO:0047480;gbkey=CDS;go_function=ATP binding|0005524||IEA,UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity|0047480||IEA;go_process=peptidoglycan biosynthetic process|0009252||IEA,cell wall organization|0071555||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679188.1;locus_tag=pgaptmp_002060;product=UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase;protein_id=extdb:pgaptmp_002060;transl_table=11	pgaptmp_002060	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	457396.CSBG_01268	0	878	COG0770@1|root,COG0770@2|Bacteria,1VT78@1239|Firmicutes,25100@186801|Clostridia,36UHR@31979|Clostridiaceae	186801|Clostridia	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide, the precursor of murein	murF		6.3.2.10	ko:K01929	ko00300,ko00550,ko01100,ko01502,map00300,map00550,map01100,map01502		R04573,R04617	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011				Mur_ligase,Mur_ligase_C,Mur_ligase_M						K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
pgaptmp_002061	Protein Homology	CDS	1776198	1777649		-	0	ID=cds-pgaptmp_002061;Parent=gene-pgaptmp_002061;Name=extdb:pgaptmp_002061;Ontology_term=GO:0008360,GO:0009058,GO:0051301,GO:0005524,GO:0016874;gbkey=CDS;go_function=ATP binding|0005524||IEA,ligase activity|0016874||IEA;go_process=regulation of cell shape|0008360||IEA,biosynthetic process|0009058||IEA,cell division|0051301||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003408164.1;locus_tag=pgaptmp_002061;product=UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase;protein_id=extdb:pgaptmp_002061;transl_table=11	pgaptmp_002061	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase	457396.CSBG_01267	0	953	COG0769@1|root,COG0769@2|Bacteria,1TPQE@1239|Firmicutes,248Q4@186801|Clostridia,36DF8@31979|Clostridiaceae	186801|Clostridia	M	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan	murE		6.3.2.13	ko:K01928	ko00300,ko00550,map00300,map00550		R02788	RC00064,RC00090	ko00000,ko00001,ko01000,ko01011				Mur_ligase,Mur_ligase_C,Mur_ligase_M						K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
pgaptmp_002062	Protein Homology	CDS	1777751	1779946		-	0	ID=cds-pgaptmp_002062;Parent=gene-pgaptmp_002062;Name=extdb:pgaptmp_002062;Ontology_term=GO:0009252,GO:0030436,GO:0008658;gbkey=CDS;go_function=penicillin binding|0008658||IEA;go_process=peptidoglycan biosynthetic process|0009252||IEA,asexual sporulation|0030436||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003374658.1;locus_tag=pgaptmp_002062;product=stage V sporulation protein D;protein_id=extdb:pgaptmp_002062;transl_table=11	pgaptmp_002062	stage V sporulation protein D	457396.CSBG_01266	0	1431	COG0768@1|root,COG0768@2|Bacteria,1TP93@1239|Firmicutes,248KB@186801|Clostridia,36DJT@31979|Clostridiaceae	186801|Clostridia	M	stage V sporulation protein D	spoVD		3.4.16.4	ko:K03587,ko:K08384	ko00550,ko01501,map00550,map01501				ko00000,ko00001,ko01000,ko01011,ko03036				PASTA,PBP_dimer,Transpeptidase						K08384	spoVD; stage V sporulation protein D (sporulation-specific penicillin-binding protein)
pgaptmp_002063	Protein Homology	CDS	1780038	1780475		-	0	ID=cds-pgaptmp_002063;Parent=gene-pgaptmp_002063;Name=extdb:pgaptmp_002063;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679192.1;locus_tag=pgaptmp_002063;product=cell division protein FtsL;protein_id=extdb:pgaptmp_002063;transl_table=11	pgaptmp_002063	cell division protein FtsL	457396.CSBG_01265	2.35E-86	255	2EJJS@1|root,33DAN@2|Bacteria,1U4NV@1239|Firmicutes,24RKH@186801|Clostridia,36MK1@31979|Clostridiaceae	186801|Clostridia															DivIC,FtsL						K03586	ftsL; cell division protein FtsL
pgaptmp_002064	Protein Homology	CDS	1780512	1781444		-	0	ID=cds-pgaptmp_002064;Parent=gene-pgaptmp_002064;Name=extdb:pgaptmp_002064;Ontology_term=GO:0016434;gbkey=CDS;gene=rsmH;go_function=rRNA (cytosine) methyltransferase activity|0016434||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012425127.1;locus_tag=pgaptmp_002064;product=16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH;protein_id=extdb:pgaptmp_002064;transl_table=11	pgaptmp_002064	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	457396.CSBG_01264	3.33E-213	590	COG0275@1|root,COG0275@2|Bacteria,1TNZV@1239|Firmicutes,248B5@186801|Clostridia,36E4H@31979|Clostridiaceae	186801|Clostridia	J	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA	rsmH		2.1.1.199	ko:K03438					ko00000,ko01000,ko03009				Methyltransf_5						K03438	mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
pgaptmp_002065	Protein Homology	CDS	1781456	1781884		-	0	ID=cds-pgaptmp_002065;Parent=gene-pgaptmp_002065;Name=extdb:pgaptmp_002065;Ontology_term=GO:0006355,GO:0003700;gbkey=CDS;gene=mraZ;go_function=DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003372865.1;locus_tag=pgaptmp_002065;product=division/cell wall cluster transcriptional repressor MraZ;protein_id=extdb:pgaptmp_002065;transl_table=11	pgaptmp_002065	division/cell wall cluster transcriptional repressor MraZ	457396.CSBG_01263	2.49E-100	290	COG2001@1|root,COG2001@2|Bacteria,1V3JD@1239|Firmicutes,24HB9@186801|Clostridia,36I1C@31979|Clostridiaceae	186801|Clostridia	K	Belongs to the MraZ family	mraZ			ko:K03925					ko00000				MraZ						K03925	mraZ; transcriptional regulator MraZ
pgaptmp_002066	Protein Homology	CDS	1782107	1783204		-	0	ID=cds-pgaptmp_002066;Parent=gene-pgaptmp_002066;Name=extdb:pgaptmp_002066;Ontology_term=GO:0005524,GO:0005525,GO:0016887;gbkey=CDS;gene=ychF;go_function=ATP binding|0005524||IEA,GTP binding|0005525||IEA,ATP hydrolysis activity|0016887||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017212729.1;locus_tag=pgaptmp_002066;product=redox-regulated ATPase YchF;protein_id=extdb:pgaptmp_002066;transl_table=11	pgaptmp_002066	redox-regulated ATPase YchF	457396.CSBG_01262	3.02E-255	701	COG0012@1|root,COG0012@2|Bacteria,1TPRK@1239|Firmicutes,2482Z@186801|Clostridia,36E7J@31979|Clostridiaceae	186801|Clostridia	J	ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner	ychF			ko:K06942					ko00000,ko03009				MMR_HSR1,YchF-GTPase_C						K06942	ychF; ribosome-binding ATPase
pgaptmp_002067	Protein Homology	CDS	1783726	1784508		+	0	ID=cds-pgaptmp_002067;Parent=gene-pgaptmp_002067;Name=extdb:pgaptmp_002067;Ontology_term=GO:0005975,GO:0016810;gbkey=CDS;gene=pdaA;go_function=hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds|0016810||IEA;go_process=carbohydrate metabolic process|0005975||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016206810.1;locus_tag=pgaptmp_002067;product=delta-lactam-biosynthetic de-N-acetylase;protein_id=extdb:pgaptmp_002067;transl_table=11	pgaptmp_002067	delta-lactam-biosynthetic de-N-acetylase	457396.CSBG_01261	1.63E-188	523	COG0726@1|root,COG0726@2|Bacteria,1TT1X@1239|Firmicutes,249PF@186801|Clostridia,36DZP@31979|Clostridiaceae	186801|Clostridia	G	delta-lactam-biosynthetic de-N-acetylase	pdaA			ko:K01567					ko00000,ko01000				Polysacc_deac_1						K01567	pdaA; peptidoglycan-N-acetylmuramic acid deacetylase [EC:3.5.1.-]
pgaptmp_002068	Protein Homology	CDS	1784643	1785287		-	0	ID=cds-pgaptmp_002068;Parent=gene-pgaptmp_002068;Name=extdb:pgaptmp_002068;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679199.1;locus_tag=pgaptmp_002068;product=cyclodeaminase/cyclohydrolase family protein;protein_id=extdb:pgaptmp_002068;transl_table=11	pgaptmp_002068	cyclodeaminase/cyclohydrolase family protein	457396.CSBG_01260	1.01E-141	401	COG3404@1|root,COG3404@2|Bacteria,1V1X8@1239|Firmicutes,24JZM@186801|Clostridia,36JRA@31979|Clostridiaceae	186801|Clostridia	E	cyclohydrolase	fchA												FTCD_C						K01500	fchA; methenyltetrahydrofolate cyclohydrolase [EC:3.5.4.9]
pgaptmp_002069	Protein Homology	CDS	1785290	1786438		-	0	ID=cds-pgaptmp_002069;Parent=gene-pgaptmp_002069;Name=extdb:pgaptmp_002069;Ontology_term=GO:0016757;gbkey=CDS;go_function=glycosyltransferase activity|0016757||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679201.1;locus_tag=pgaptmp_002069;product=glycosyltransferase;protein_id=extdb:pgaptmp_002069;transl_table=11	pgaptmp_002069	glycosyltransferase	457396.CSBG_01259	1.28E-276	756	COG0438@1|root,COG0438@2|Bacteria,1V6F6@1239|Firmicutes,25BBF@186801|Clostridia,36DYD@31979|Clostridiaceae	186801|Clostridia	M	glycosyl transferase group 1													Glyco_transf_4,Glycos_transf_1							
pgaptmp_002070	Protein Homology	CDS	1786441	1787721		-	0	ID=cds-pgaptmp_002070;Parent=gene-pgaptmp_002070;Name=extdb:pgaptmp_002070;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679203.1;locus_tag=pgaptmp_002070;product=glycosyltransferase;protein_id=extdb:pgaptmp_002070;transl_table=11	pgaptmp_002070	glycosyltransferase	457396.CSBG_01258	1.67E-305	840	COG0438@1|root,COG0438@2|Bacteria,1V5ZP@1239|Firmicutes,24BMQ@186801|Clostridia,36ENY@31979|Clostridiaceae	186801|Clostridia	M	transferase activity, transferring glycosyl groups													Glyco_transf_4							
pgaptmp_002071	Protein Homology	CDS	1787731	1789263		-	0	ID=cds-pgaptmp_002071;Parent=gene-pgaptmp_002071;Name=extdb:pgaptmp_002071;Ontology_term=GO:0009252,GO:0034204;gbkey=CDS;gene=murJ;go_process=peptidoglycan biosynthetic process|0009252||IEA,lipid translocation|0034204||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008679204.1;locus_tag=pgaptmp_002071;product=murein biosynthesis integral membrane protein MurJ;protein_id=extdb:pgaptmp_002071;transl_table=11	pgaptmp_002071	murein biosynthesis integral membrane protein MurJ	457396.CSBG_01257	0	904	COG0728@1|root,COG0728@2|Bacteria,1TPFI@1239|Firmicutes,247N3@186801|Clostridia,36FH2@31979|Clostridiaceae	186801|Clostridia	S	Involved in peptidoglycan biosynthesis. Transports lipid-linked peptidoglycan precursors from the inner to the outer leaflet of the cytoplasmic membrane	murJ			ko:K03980					ko00000,ko01011,ko02000	2.A.66.4			MVIN,Polysacc_synt_C	cs11821	MOP	MVF	virulence factor MviN	2.A.66	K03980	murJ, mviN; putative peptidoglycan lipid II flippase
